total_cumulative_return,growth_factor,profit_factor,max_drawdown,sharpe_ratio,volatility,num_trades,trading_coin,reference_coin,trading_type
33.783438,34.783438,2.000241,0.329528,3.272186,0.825378,388,RUNE,HOT,both
