time_entered,time_exited,log_return,trade_type,reference_coin,trading_coin,strategy_type
2024-06-06 20:00:00,2024-06-06 22:00:00,0.022674768251608194,long,1000LUNC,IOTA,both
2024-06-07 02:00:00,2024-06-07 18:00:00,0.1285857272444678,short,1000LUNC,IOTA,both
2024-06-08 00:00:00,2024-06-09 09:00:00,-0.046194356987405955,long,1000LUNC,IOTA,both
2024-06-09 14:00:00,2024-06-10 09:00:00,0.0019102202561192452,long,1000LUNC,IOTA,both
2024-06-12 13:00:00,2024-06-12 22:00:00,0.009150075878949645,short,1000LUNC,IOTA,both
2024-06-13 01:00:00,2024-06-13 11:00:00,-0.02329721228806121,long,1000LUNC,IOTA,both
2024-06-13 15:00:00,2024-06-13 23:00:00,0.004098366392282185,short,1000LUNC,IOTA,both
2024-06-16 01:00:00,2024-06-17 10:00:00,-0.058311259470754995,long,1000LUNC,IOTA,both
2024-06-17 14:00:00,2024-06-18 02:00:00,0.1032332546416521,short,1000LUNC,IOTA,both
2024-06-18 03:00:00,2024-06-18 21:00:00,0.022749213460560552,long,1000LUNC,IOTA,both
2024-06-19 03:00:00,2024-06-20 21:00:00,-0.042707009216026416,short,1000LUNC,IOTA,both
2024-06-22 03:00:00,2024-06-23 16:00:00,0.004078071483378659,short,1000LUNC,IOTA,both
2024-06-24 05:00:00,2024-06-24 23:00:00,0.06009390197097776,long,1000LUNC,IOTA,both
2024-06-25 04:00:00,2024-06-26 00:00:00,0.003359465645578887,short,1000LUNC,IOTA,both
2024-06-26 02:00:00,2024-06-27 12:00:00,-0.015774975012512956,long,1000LUNC,IOTA,both
2024-06-27 17:00:00,2024-06-28 07:00:00,0.0011267606825906672,short,1000LUNC,IOTA,both
2024-06-28 14:00:00,2024-06-30 00:00:00,-0.04065600564112897,long,1000LUNC,IOTA,both
2024-07-05 22:00:00,2024-07-06 13:00:00,-0.014512128035656378,short,1000LUNC,IOTA,both
2024-07-07 16:00:00,2024-07-08 05:00:00,-0.02414604230521871,long,1000LUNC,IOTA,both
2024-07-08 08:00:00,2024-07-08 21:00:00,0.030087292383325148,short,1000LUNC,IOTA,both
2024-07-13 19:00:00,2024-07-14 07:00:00,0.01696553415829667,long,1000LUNC,IOTA,both
2024-07-14 21:00:00,2024-07-15 01:00:00,-0.0006088280248944773,short,1000LUNC,IOTA,both
2024-07-15 15:00:00,2024-07-15 22:00:00,0.03323748089755703,long,1000LUNC,IOTA,both
2024-07-16 16:00:00,2024-07-17 13:00:00,0.020607483684106524,long,1000LUNC,IOTA,both
2024-07-17 13:00:00,2024-07-17 13:00:00,0.0,long,1000LUNC,IOTA,both
2024-07-19 10:00:00,2024-07-19 13:00:00,0.016984302854540695,long,1000LUNC,IOTA,both
2024-07-20 07:00:00,2024-07-20 09:00:00,0.0,long,1000LUNC,IOTA,both
2024-07-21 01:00:00,2024-07-21 17:00:00,0.02546106419827309,short,1000LUNC,IOTA,both
2024-07-22 07:00:00,2024-07-22 20:00:00,0.020132977983522513,long,1000LUNC,IOTA,both
2024-07-23 08:00:00,2024-07-23 18:00:00,0.03705216546054543,short,1000LUNC,IOTA,both
2024-07-24 05:00:00,2024-07-24 11:00:00,0.025243488932566754,long,1000LUNC,IOTA,both
2024-07-25 00:00:00,2024-07-25 20:00:00,-0.042773815983286355,long,1000LUNC,IOTA,both
2024-07-28 15:00:00,2024-07-28 18:00:00,0.00672579728928284,long,1000LUNC,IOTA,both
2024-07-29 16:00:00,2024-07-30 18:00:00,-0.020761991448429128,long,1000LUNC,IOTA,both
2024-08-01 04:00:00,2024-08-02 22:00:00,-0.0559978334195336,long,1000LUNC,IOTA,both
2024-08-05 01:00:00,2024-08-05 17:00:00,0.07448450180988057,long,1000LUNC,IOTA,both
2024-08-08 03:00:00,2024-08-08 22:00:00,-0.05496302327651298,short,1000LUNC,IOTA,both
2024-08-10 16:00:00,2024-08-11 14:00:00,-0.014782235173295107,long,1000LUNC,IOTA,both
2024-08-11 15:00:00,2024-08-12 05:00:00,0.015094626222484888,short,1000LUNC,IOTA,both
2024-08-12 12:00:00,2024-08-13 00:00:00,0.005925943267547168,short,1000LUNC,IOTA,both
2024-08-14 15:00:00,2024-08-14 16:00:00,0.01845751919232227,short,1000LUNC,IOTA,both
2024-08-14 19:00:00,2024-08-15 05:00:00,-0.009734258818381978,long,1000LUNC,IOTA,both
2024-08-15 13:00:00,2024-08-15 18:00:00,0.04827483305779562,short,1000LUNC,IOTA,both
2024-08-15 23:00:00,2024-08-17 06:00:00,0.0023337233462203183,long,1000LUNC,IOTA,both
2024-08-20 16:00:00,2024-08-21 09:00:00,0.015004032408281858,long,1000LUNC,IOTA,both
2024-08-21 18:00:00,2024-08-21 19:00:00,0.017379148491356865,long,1000LUNC,IOTA,both
2024-08-23 19:00:00,2024-08-24 10:00:00,0.005445895011462538,long,1000LUNC,IOTA,both
2024-08-25 05:00:00,2024-08-25 18:00:00,-0.0048695748399565,long,1000LUNC,IOTA,both
2024-08-25 20:00:00,2024-08-26 07:00:00,-0.007002829738319541,long,1000LUNC,IOTA,both
2024-08-26 17:00:00,2024-08-27 06:00:00,0.00800295286280165,short,1000LUNC,IOTA,both
2024-08-27 18:00:00,2024-08-29 06:00:00,-0.0718963973488819,long,1000LUNC,IOTA,both
2024-08-29 15:00:00,2024-08-29 20:00:00,0.03842103298271701,short,1000LUNC,IOTA,both
2024-09-01 18:00:00,2024-09-03 10:00:00,-0.029425582275592756,short,1000LUNC,IOTA,both
2024-09-03 16:00:00,2024-09-04 14:00:00,0.008917772922054569,long,1000LUNC,IOTA,both
2024-09-10 04:00:00,2024-09-10 10:00:00,0.01733691965327716,long,1000LUNC,IOTA,both
2024-09-10 13:00:00,2024-09-11 02:00:00,-0.0007852375747023078,long,1000LUNC,IOTA,both
2024-09-11 09:00:00,2024-09-11 11:00:00,0.0,long,1000LUNC,IOTA,both
2024-09-12 20:00:00,2024-09-13 04:00:00,0.00464037955650208,short,1000LUNC,IOTA,both
2024-09-13 04:00:00,2024-09-13 04:00:00,0.0,short,1000LUNC,IOTA,both
2024-09-14 07:00:00,2024-09-15 04:00:00,-0.005453850682463813,long,1000LUNC,IOTA,both
2024-09-15 15:00:00,2024-09-16 00:00:00,0.03931513145791336,short,1000LUNC,IOTA,both
2024-09-19 06:00:00,2024-09-19 20:00:00,-0.030129741452029155,short,1000LUNC,IOTA,both
2024-09-19 23:00:00,2024-09-22 05:00:00,-0.060223775580135704,short,1000LUNC,IOTA,both
2024-09-22 21:00:00,2024-09-23 03:00:00,0.04678795052831713,long,1000LUNC,IOTA,both
2024-09-24 02:00:00,2024-09-24 08:00:00,0.024200469296436253,long,1000LUNC,IOTA,both
2024-09-24 14:00:00,2024-09-24 17:00:00,0.013480161556692672,long,1000LUNC,IOTA,both
2024-09-25 12:00:00,2024-09-25 14:00:00,0.014568415828290413,long,1000LUNC,IOTA,both
2024-09-26 17:00:00,2024-09-27 02:00:00,0.004118056608917326,long,1000LUNC,IOTA,both
2024-09-27 13:00:00,2024-09-29 00:00:00,-0.0427062140408314,long,1000LUNC,IOTA,both
2024-09-29 07:00:00,2024-09-30 05:00:00,0.007137789048292527,long,1000LUNC,IOTA,both
2024-09-30 07:00:00,2024-09-30 14:00:00,0.027908788117076443,short,1000LUNC,IOTA,both
2024-10-01 02:00:00,2024-10-03 01:00:00,-0.12263469660064731,long,1000LUNC,IOTA,both
2024-10-03 19:00:00,2024-10-04 04:00:00,-0.0025305791657170467,short,1000LUNC,IOTA,both
2024-10-04 07:00:00,2024-10-04 11:00:00,0.005840650729541829,long,1000LUNC,IOTA,both
2024-10-05 05:00:00,2024-10-05 11:00:00,0.010496664805342885,short,1000LUNC,IOTA,both
2024-10-05 15:00:00,2024-10-06 11:00:00,0.006483004878078091,long,1000LUNC,IOTA,both
2024-10-06 14:00:00,2024-10-07 11:00:00,0.0031974447704905596,short,1000LUNC,IOTA,both
2024-10-07 16:00:00,2024-10-07 19:00:00,0.007917697736785306,short,1000LUNC,IOTA,both
2024-10-08 00:00:00,2024-10-08 10:00:00,-0.0049019706002067795,long,1000LUNC,IOTA,both
2024-10-10 23:00:00,2024-10-11 07:00:00,0.012695896302740138,long,1000LUNC,IOTA,both
2024-10-13 05:00:00,2024-10-14 02:00:00,0.023867481406643486,short,1000LUNC,IOTA,both
2024-10-14 17:00:00,2024-10-14 20:00:00,0.00464037955650208,long,1000LUNC,IOTA,both
