,0
2020-01-18 04:00:00,1046.3719365689572
2020-01-18 16:00:00,1036.8425608694176
2020-01-19 11:00:00,973.2743723335216
2020-01-21 13:00:00,1042.9223537331966
2020-01-23 03:00:00,1017.846625009557
2020-01-25 10:00:00,1027.2842385933266
2020-01-27 04:00:00,1041.9630562461687
2020-01-29 22:00:00,1253.475592102392
2020-01-30 23:00:00,1260.2098807419106
2020-01-31 04:00:00,1224.4021057607874
2020-02-01 08:00:00,1200.6553185002467
2020-02-02 09:00:00,1237.4430016150186
2020-02-04 07:00:00,1228.480775318213
2020-02-05 23:00:00,1279.1464443599434
2020-02-07 17:00:00,1276.8211079051493
2020-02-08 02:00:00,1224.2424096715326
2020-02-08 11:00:00,1222.4352616172362
2020-02-09 03:00:00,1307.0383491717403
2020-02-13 16:00:00,1491.9618376181652
2020-02-14 05:00:00,1459.756588568989
2020-02-15 04:00:00,1470.9789702333576
2020-02-18 12:00:00,1396.3470346437327
2020-02-19 06:00:00,1348.4634527035162
2020-02-19 17:00:00,1296.3267373242916
2020-02-21 21:00:00,1260.5226007895565
2020-02-24 00:00:00,1328.2045598606785
2020-03-03 08:00:00,1343.0370170188357
2020-03-04 08:00:00,1385.300419652296
2020-03-04 11:00:00,1371.9597411757825
2020-03-06 04:00:00,1364.9681784022482
2020-03-10 06:00:00,1367.6321807021309
2020-03-10 13:00:00,1366.0175028028368
2020-03-16 06:00:00,1151.101194443469
2020-03-20 13:00:00,1210.2439799510817
2020-03-27 11:00:00,1177.248038920283
2020-03-29 14:00:00,1178.453001089086
2020-04-01 09:00:00,1178.453001089086
2020-04-02 08:00:00,1177.3227712287062
2020-04-04 04:00:00,1168.9107104215425
2020-04-07 11:00:00,1279.6979012070433
2020-04-08 18:00:00,1263.6449687130362
2020-04-09 18:00:00,1242.3750064913213
2020-04-15 10:00:00,1243.5116716390717
2020-04-17 18:00:00,1267.4963181246917
2020-04-19 05:00:00,1263.9587900249853
2020-04-20 19:00:00,1188.3313388766758
2020-04-22 02:00:00,1189.7051323320247
2020-04-24 18:00:00,1380.0579535051488
2020-04-25 18:00:00,1355.316518715883
2020-04-27 20:00:00,1365.9547959428523
2020-04-28 14:00:00,1358.6844382893348
2020-04-30 08:00:00,1409.1202392569735
