,0
2021-01-15 08:00:00,949.2785252943149
2021-01-18 06:00:00,932.6402351126707
2021-01-20 01:00:00,936.050835271592
2021-01-25 21:00:00,1004.3994007957624
2021-01-29 01:00:00,955.4927462749981
2021-01-29 23:00:00,954.8619484230445
2021-02-02 17:00:00,907.3724113219694
2021-02-06 14:00:00,883.7815330717492
2021-02-10 03:00:00,833.28165630148
2021-02-13 10:00:00,860.4488247037058
2021-02-14 17:00:00,899.291037901371
2021-02-19 12:00:00,954.753464809322
2021-02-22 12:00:00,1053.7823656781736
2021-02-23 07:00:00,1246.3853876410346
2021-03-02 13:00:00,1142.8125735552383
2021-03-05 00:00:00,1310.3751895560365
2021-03-06 02:00:00,1337.7558160541919
2021-03-07 06:00:00,1229.4378594786408
2021-03-09 16:00:00,1173.9286819531558
2021-03-20 15:00:00,1116.2657830309581
2021-04-01 08:00:00,1083.8495924569938
2021-04-06 06:00:00,1066.9110702581697
2021-04-07 12:00:00,1176.4770140653118
2021-04-14 13:00:00,1150.2652578889777
2021-04-18 05:00:00,1029.4971083557296
2021-04-19 08:00:00,1005.7903624475762
2021-04-30 20:00:00,1015.9475911849261
2021-05-08 05:00:00,1174.9004442871137
2021-05-10 04:00:00,1128.2321656695383
2021-05-14 06:00:00,1073.795766990894
2021-05-20 16:00:00,1027.77594840557
2021-06-22 13:00:00,1259.9358526368396
2021-06-28 11:00:00,1235.514242190814
2021-07-02 12:00:00,1204.2982319649414
2021-07-07 18:00:00,1166.46339866235
2021-07-25 21:00:00,1195.7454477549222
2021-07-28 17:00:00,1232.743228255211
2021-07-31 18:00:00,1181.0511694587303
2021-08-07 09:00:00,1133.0481134228721
2021-08-09 02:00:00,1199.0769300323523
2021-08-19 03:00:00,1245.355740939334
2021-08-22 04:00:00,1251.7105365409325
2021-08-24 22:00:00,1320.9715726616907
2021-08-27 02:00:00,1412.7856364249094
2021-08-29 20:00:00,1385.7872759144689
2021-09-04 01:00:00,1431.228699044354
2021-09-07 17:00:00,1734.8226655083079
2021-09-09 04:00:00,1736.376701936055
2021-09-13 08:00:00,1890.4598232759759
2021-09-15 20:00:00,1792.832667699428
2021-10-04 15:00:00,1847.5574870187204
2021-10-10 06:00:00,1849.3593961413003
2021-10-12 14:00:00,1852.6547621358498
2021-10-14 15:00:00,1790.375571372145
2021-10-16 09:00:00,1710.7651412951366
2021-10-18 14:00:00,1729.0376661687828
2021-10-22 15:00:00,1745.7111248589347
2021-10-26 00:00:00,1665.7338379380674
2021-10-27 06:00:00,1463.2810830502613
2021-10-28 14:00:00,1372.7252265514885
2021-10-30 16:00:00,1454.916611589524
2021-10-31 10:00:00,1504.4417114059947
2021-11-03 11:00:00,1510.0518110134753
2021-11-06 19:00:00,1545.2024351138205
2021-11-07 18:00:00,1527.9856948897109
2021-11-08 17:00:00,1486.2880864785302
2021-11-11 23:00:00,1574.4456036309919
2021-11-15 21:00:00,1618.5259317958914
2021-11-21 15:00:00,1643.6378967517194
2021-11-26 06:00:00,1731.4173200302555
2021-11-26 17:00:00,1707.1141419949522
2021-11-29 17:00:00,1678.9671652102045
2021-12-02 18:00:00,1794.3055101670552
2021-12-05 00:00:00,2175.6735802722487
2021-12-07 08:00:00,2175.6735802722487
2021-12-08 17:00:00,2085.9199443236807
2021-12-10 18:00:00,2145.37897705891
2021-12-19 22:00:00,2177.5711589226025
2021-12-20 20:00:00,2111.108110231846
2021-12-26 13:00:00,2105.527386375493
2021-12-29 21:00:00,2235.3913287917444
2022-01-01 23:00:00,2108.6855890591796
2022-01-02 22:00:00,2039.1597996859286
2022-01-05 20:00:00,2311.6822166995335
2022-01-07 06:00:00,2560.3356574938352
2022-01-10 12:00:00,2744.772043026158
2022-01-13 14:00:00,2714.9375642976124
2022-01-20 22:00:00,2882.3609464077267
2022-01-31 03:00:00,3088.6730919810384
2022-02-05 15:00:00,2921.572104456758
2022-02-08 02:00:00,2866.4778029179724
2022-02-10 20:00:00,2929.42410602259
2022-02-15 23:00:00,2803.537123533815
2022-02-25 13:00:00,2662.9467663064556
2022-02-27 07:00:00,2728.6739490200775
2022-03-03 19:00:00,2993.6966713413753
2022-03-10 01:00:00,3111.710458063602
2022-03-15 07:00:00,3162.854488083678
2022-03-18 16:00:00,3016.2058464056126
2022-03-20 17:00:00,3265.8648767608556
2022-03-23 04:00:00,3354.015278306079
2022-03-24 12:00:00,3213.999460236376
2022-03-26 09:00:00,3266.3068655566785
2022-03-28 16:00:00,3062.0455641535355
2022-04-01 00:00:00,3163.6498033277207
2022-04-02 19:00:00,3179.3438081395984
2022-04-04 02:00:00,3212.1476031059588
2022-04-05 20:00:00,3299.3875869837248
2022-04-06 23:00:00,3433.9156746913723
2022-04-09 18:00:00,3725.368800508486
2022-04-10 14:00:00,3729.5127035123887
2022-04-19 07:00:00,3713.9823115286968
2022-04-22 02:00:00,3643.041076364665
2022-04-25 08:00:00,3977.0061072515477
2022-04-26 07:00:00,3877.523115621637
2022-04-29 18:00:00,4123.596697959163
2022-05-01 18:00:00,4083.4224782156507
2022-05-11 19:00:00,5090.764966824808
2022-05-16 08:00:00,5133.0872408957985
2022-06-06 03:00:00,4824.641639873359
2022-06-07 00:00:00,5327.914188064763
2022-06-08 15:00:00,5419.49613063008
2022-06-10 08:00:00,5476.363875967227
2022-06-29 12:00:00,5485.491149093839
2022-07-12 14:00:00,5643.574467511529
2022-07-15 23:00:00,5437.559027878917
2022-07-17 21:00:00,5644.356574800486
2022-07-19 05:00:00,5580.480111505418
2022-07-20 08:00:00,5632.5800295588915
