,0
2022-09-10 03:00:00,10021.646191323667
2022-09-14 04:00:00,9923.118770903351
2022-09-17 07:00:00,9820.364582447255
2022-09-24 11:00:00,10632.223021695676
2022-09-26 03:00:00,10524.826829557338
2022-09-27 13:00:00,11244.096724464323
2022-09-29 14:00:00,11104.898828288011
2022-09-30 22:00:00,11272.23292022112
2022-10-01 19:00:00,10935.966568515429
2022-10-04 20:00:00,12155.857852404946
2022-10-05 16:00:00,12256.201018639422
2022-10-07 03:00:00,12068.75323835435
2022-10-09 13:00:00,12579.900434331705
2022-10-11 01:00:00,12282.227893190111
2022-10-12 10:00:00,11982.661359209862
2022-10-13 19:00:00,11918.855920662414
2022-10-16 01:00:00,12671.208952199248
2022-10-16 20:00:00,12544.115582568362
2022-10-18 07:00:00,13295.039086529761
2022-10-19 11:00:00,13042.601635519704
2022-10-20 01:00:00,12713.599071740831
2022-10-29 16:00:00,12630.953790667756
2022-10-30 19:00:00,12438.534472855627
2022-11-06 22:00:00,11968.634281658862
2022-11-11 08:00:00,14121.26634670542
2022-11-13 13:00:00,13423.91986044836
2022-11-14 06:00:00,13684.773310651393
2022-11-19 15:00:00,13767.711330715943
2022-11-21 10:00:00,13321.535500553853
2022-11-28 20:00:00,13813.341787091156
2022-12-08 21:00:00,13680.733705935081
2022-12-10 20:00:00,13570.405208306569
2022-12-14 10:00:00,13592.984917471807
2022-12-15 11:00:00,13436.228913481193
2022-12-18 08:00:00,13631.31027701631
2022-12-21 12:00:00,13435.52844179884
2022-12-22 05:00:00,13314.26915983315
2022-12-24 14:00:00,13242.300137347569
2022-12-27 08:00:00,13193.79354343787
2022-12-31 12:00:00,13346.029622785227
