,0
2021-01-08 14:00:00,1043.089763210677
2021-01-10 16:00:00,1514.8330992434046
2021-01-11 09:00:00,1629.0984354750515
2021-01-12 03:00:00,1650.278651682735
2021-01-13 02:00:00,1591.8084692584882
2021-01-14 18:00:00,1476.366560232003
2021-01-16 20:00:00,1524.757439769936
2021-01-18 12:00:00,1545.3837768725907
2021-01-23 08:00:00,1569.0818395820675
2021-01-24 02:00:00,1501.8852444509373
2021-01-26 00:00:00,1603.8225278986004
2021-01-28 00:00:00,1601.1024176662163
2021-01-29 03:00:00,1574.5374546467817
2021-01-31 08:00:00,1670.497104244395
2021-02-02 10:00:00,1540.0040655848802
2021-02-03 08:00:00,1598.0685568556617
2021-02-03 21:00:00,1547.8481524453207
2021-02-04 16:00:00,1529.5838405187012
2021-02-06 00:00:00,2104.753097460542
2021-02-06 06:00:00,2135.7344302449596
2021-02-06 14:00:00,2020.3523052025628
2021-02-07 14:00:00,1858.7943260788163
2021-02-08 07:00:00,1878.6722879578986
2021-02-10 15:00:00,1999.3203289580988
2021-02-11 05:00:00,2124.7228465952317
2021-02-13 10:00:00,2050.901463829651
2021-02-14 13:00:00,2118.3506380782133
2021-02-15 13:00:00,2164.012862943455
2021-02-16 01:00:00,2179.6589641327864
2021-02-19 12:00:00,2102.269144249921
2021-02-20 18:00:00,2291.2832508819015
2021-02-22 12:00:00,2660.124439431858
2021-02-23 08:00:00,3287.3256446540126
2021-02-24 17:00:00,3613.7058225258147
2021-03-01 12:00:00,4248.361810928922
2021-03-04 23:00:00,4151.5243939517095
2021-03-05 14:00:00,4243.166662352019
2021-03-06 02:00:00,4286.448510158665
2021-03-06 03:00:00,4216.530825054019
2021-03-07 15:00:00,3968.5865766304432
2021-03-08 02:00:00,3956.716427348398
2021-03-09 11:00:00,3728.532171301193
2021-03-11 07:00:00,3585.967614315503
2021-03-12 19:00:00,3401.2671486567615
2021-03-14 06:00:00,3421.97077403105
2021-03-14 19:00:00,3294.426476336629
2021-03-15 12:00:00,3411.8665131579614
2021-03-16 15:00:00,3452.1526250049287
2021-03-17 18:00:00,3503.5557019485314
2021-03-18 08:00:00,3460.7359933077973
2021-03-20 13:00:00,3289.086688254318
2021-03-21 13:00:00,3108.9672556147
2021-03-24 12:00:00,3181.01740897604
2021-03-25 01:00:00,3519.958300636087
2021-03-26 10:00:00,3625.4419901679203
2021-03-27 06:00:00,3516.6342264526825
2021-03-28 05:00:00,3663.701405102313
2021-03-28 14:00:00,3582.731309230916
2021-03-30 03:00:00,3566.529153941843
2021-04-01 19:00:00,3585.1372706720335
2021-04-02 14:00:00,3762.921329845932
2021-04-03 00:00:00,3667.353198751623
2021-04-03 04:00:00,3592.601132144846
2021-04-04 02:00:00,3894.8650209310213
2021-04-06 21:00:00,3827.6591429519367
2021-04-07 09:00:00,3566.4378851641286
2021-04-10 20:00:00,3410.029033723107
2021-04-13 07:00:00,3709.0597039812437
2021-04-14 01:00:00,3581.4638495721847
2021-04-14 10:00:00,3490.165407368425
2021-04-14 18:00:00,3423.6560720556863
2021-04-15 00:00:00,3352.6084606023683
2021-04-16 09:00:00,4045.9889826298454
2021-04-16 17:00:00,3674.9990402320577
2021-04-17 02:00:00,3452.593673251101
2021-04-17 07:00:00,3369.6318021422608
2021-04-20 02:00:00,3471.8903148691843
2021-04-20 04:00:00,3091.322648386377
2021-04-20 13:00:00,3128.1713753473664
2021-04-22 14:00:00,3896.7239070913015
2021-04-23 00:00:00,3841.2512197726282
2021-04-23 03:00:00,3299.6253770444814
2021-04-23 09:00:00,3423.2789575680968
2021-04-23 23:00:00,3492.538111462276
2021-04-25 05:00:00,3128.9820748649336
2021-04-25 08:00:00,2972.7425726581814
2021-04-26 02:00:00,2988.4677051159197
2021-04-27 01:00:00,2835.901100826075
2021-04-28 00:00:00,2930.2675099662433
2021-04-29 18:00:00,2998.1226323229193
2021-04-30 20:00:00,2873.3926228123246
2021-05-02 01:00:00,2989.01751478066
2021-05-03 12:00:00,3198.7536667336603
2021-05-04 01:00:00,3108.1976376128373
2021-05-04 11:00:00,3088.6852522077147
2021-05-07 07:00:00,3515.939976474689
2021-05-07 19:00:00,3377.994574268128
2021-05-08 21:00:00,3569.379346855488
2021-05-10 12:00:00,3620.0434659219886
2021-05-11 09:00:00,3664.8505446906215
2021-05-12 10:00:00,3400.2879871177774
2021-05-13 07:00:00,3115.866827912261
2021-05-13 22:00:00,3167.8225869624625
2021-05-17 22:00:00,2828.9585567001286
2021-05-18 18:00:00,2679.700451548076
2021-05-19 09:00:00,2909.7270245897453
2021-05-20 05:00:00,3141.4764220724196
2021-05-22 20:00:00,3157.1973510569587
2021-05-25 02:00:00,5120.7803013461635
2021-05-27 19:00:00,5292.81882970298
2021-06-05 06:00:00,5464.196534187557
2021-06-12 17:00:00,5651.224223155192
2021-06-23 07:00:00,6865.906479414252
2021-06-25 08:00:00,6805.342968769762
2021-07-01 17:00:00,6774.366192456118
2021-07-02 13:00:00,6796.956373145267
2021-07-06 16:00:00,6673.361274824303
2021-07-07 16:00:00,6543.68539302353
2021-07-09 22:00:00,6510.510211493744
2021-07-13 07:00:00,6483.903049517341
2021-07-15 04:00:00,6494.986334612786
2021-07-16 06:00:00,6538.707006031562
2021-07-20 07:00:00,6782.260621588268
2021-07-24 18:00:00,6520.145157665419
2021-07-26 23:00:00,6809.334811693418
2021-07-30 03:00:00,7047.291010070611
2021-07-31 14:00:00,6786.51069184571
2021-08-04 02:00:00,7035.040041909605
2021-08-06 20:00:00,7022.190907526836
2021-08-10 12:00:00,7004.608676922316
2021-08-12 11:00:00,7421.869189851363
2021-08-14 04:00:00,8257.965653427596
2021-08-15 08:00:00,7984.275124633037
2021-08-17 08:00:00,7881.152641543451
2021-08-20 08:00:00,8227.226493783093
2021-08-22 01:00:00,8073.815137373788
2021-08-23 17:00:00,7972.9644482728345
2021-08-24 19:00:00,8143.7686298261515
2021-08-26 16:00:00,8546.952308693923
2021-08-27 19:00:00,8819.374569087438
2021-08-30 10:00:00,9086.3926703855
2021-09-01 09:00:00,9096.680123168275
2021-09-01 22:00:00,8898.38736843981
2021-09-03 04:00:00,8863.49173170083
2021-09-04 13:00:00,8711.73585400451
2021-09-05 08:00:00,8529.039406735097
2021-09-07 12:00:00,8930.580930679032
2021-09-13 07:00:00,9541.949371277598
2021-09-14 08:00:00,9916.687746585954
2021-09-15 17:00:00,9498.332711714796
2021-09-16 18:00:00,9361.799997139347
2021-09-17 18:00:00,9744.117823727069
2021-09-24 12:00:00,10959.410122707777
2021-09-26 14:00:00,10940.83485131336
2021-09-27 10:00:00,10867.652009498557
2021-09-28 23:00:00,10364.994015054937
2021-10-02 09:00:00,9983.460493028379
2021-10-05 11:00:00,9995.224193530767
2021-10-07 08:00:00,9920.190902469098
2021-10-10 18:00:00,9828.443472157247
2021-10-12 06:00:00,10114.083867786869
2021-10-13 11:00:00,10109.90449428778
2021-10-16 01:00:00,9800.21761757249
2021-10-16 16:00:00,9774.083703925631
2021-10-18 16:00:00,10074.824740969498
2021-10-20 12:00:00,9899.541115582919
2021-10-20 21:00:00,9769.485320401382
2021-10-22 00:00:00,9871.84314098766
2021-10-24 07:00:00,9930.955974167226
2021-10-25 23:00:00,9630.017914343975
2021-10-26 15:00:00,9503.910536894235
2021-10-27 22:00:00,10333.983005489325
2021-10-31 11:00:00,10382.334265829768
2021-11-01 16:00:00,10253.43864618991
2021-11-04 02:00:00,12403.353201036181
2021-11-05 20:00:00,13273.165525893995
2021-11-07 06:00:00,13220.719695696194
2021-11-08 01:00:00,12749.469155668137
2021-11-09 01:00:00,12990.40400585399
2021-11-10 03:00:00,13503.842210455548
2021-11-11 13:00:00,14079.137998153292
2021-11-11 18:00:00,14140.208666813953
2021-11-13 02:00:00,13939.811654944137
2021-11-14 09:00:00,14342.559442391535
2021-11-14 23:00:00,14102.733038600723
2021-11-16 14:00:00,12986.590689778608
2021-11-19 05:00:00,11765.735287138492
2021-11-21 06:00:00,11858.80636389898
2021-11-22 06:00:00,12356.005106113735
2021-11-24 00:00:00,12793.683761098691
2021-11-24 16:00:00,12245.090601422778
2021-11-25 16:00:00,13190.062075023054
2021-11-26 01:00:00,12955.433043151903
2021-11-26 12:00:00,13902.767079904117
2021-11-27 08:00:00,14199.815518645999
