Date,1INCH,LRC,SUSHI,ATM,KNC,SAND,AVA,DIA,AXS,TRU
2021-06-15 03:00:00,704.7905545424001,1128.8740249405446,1372.0035145392587,605.9808390568136,898.6506200547809,2518.824448548354,1500.9244997421222,350.8952026542266,1421.1428643730394,959.3017226257448
2021-06-15 04:00:00,707.3172182765253,1128.8740249405446,1376.9221268857727,605.9808390568136,895.4404791552364,2518.824448548354,1500.9244997421222,350.8952026542266,1421.1428643730394,955.8749251294979
2021-06-15 05:00:00,708.5125156458139,1128.8740249405446,1379.2489914854953,605.9808390568136,893.9298246142744,2518.824448548354,1500.9244997421222,350.8952026542266,1421.1428643730394,954.2623145430289
2021-06-15 06:00:00,708.5125156458139,1128.8740249405446,1370.8512965971731,605.9808390568136,899.4059473252616,2518.824448548354,1500.9244997421222,350.8952026542266,1421.1428643730394,960.108027918979
2021-06-15 07:00:00,708.5125156458139,1128.8740249405446,1404.4664929430705,605.9808390568136,877.8791201165529,2518.824448548354,1500.9244997421222,350.8952026542266,1421.1428643730394,937.1283270617957
2021-06-15 08:00:00,708.5125156458139,1128.8740249405446,1398.6001340242763,605.9808390568136,881.5613405601481,2518.824448548354,1500.9244997421222,350.8952026542266,1421.1428643730394,941.0590653663144
2021-06-15 09:00:00,708.5125156458139,1128.8740249405446,1411.1443107180319,605.9808390568136,873.7248201289075,2518.824448548354,1500.9244997421222,350.8952026542266,1421.1428643730394,932.6936479490063
2021-06-15 10:00:00,708.5125156458139,1128.8740249405446,1403.2591286680279,605.9808390568136,878.6344473870341,2518.824448548354,1500.9244997421222,350.8952026542266,1421.1428643730394,937.9346323550305
2021-06-15 11:00:00,708.5125156458139,1128.8740249405446,1395.3124747713075,605.9808390568136,883.6384905539708,2518.824448548354,1500.9244997421222,350.8952026542266,1421.1428643730394,943.276404922709
2021-06-15 12:00:00,708.5125156458139,1128.8740249405446,1399.949555251358,605.9808390568136,880.7115973808568,2518.824448548354,1500.9244997421222,350.8952026542266,1421.1428643730394,940.1519719114253
2021-06-15 13:00:00,708.5125156458139,1128.8740249405446,1424.6922814078846,605.9808390568136,865.4162201536163,2518.824448548354,1500.9244997421222,350.8952026542266,1421.1428643730394,923.8242897234265
2021-06-15 14:00:00,708.5125156458139,1128.8740249405446,1424.6922814078846,605.9808390568136,863.9055656126545,2518.824448548354,1503.5490671733648,350.8952026542266,1421.1428643730394,922.2116791369577
2021-06-15 15:00:00,708.5125156458139,1128.8740249405446,1424.6922814078846,605.9808390568136,871.3644224086544,2518.824448548354,1490.6787262581308,350.8952026542266,1421.1428643730394,922.2116791369577
2021-06-15 16:00:00,708.5125156458139,1128.8740249405446,1424.6922814078846,602.3909051761451,876.5572973932116,2503.9025027631146,1481.8476911499663,350.8952026542266,1412.7237715746207,922.2116791369577
2021-06-15 17:00:00,708.5125156458139,1128.8740249405446,1424.6922814078846,600.7086104892944,876.5572973932116,2496.909864194711,1477.7093409920828,350.8952026542266,1408.7784635122214,922.2116791369577
2021-06-15 18:00:00,708.5125156458139,1128.8740249405446,1424.6922814078846,611.4801184840732,876.5572973932116,2541.6827941890188,1504.2066438482716,350.8952026542266,1434.0397436364294,922.2116791369577
2021-06-15 19:00:00,708.5125156458139,1128.8740249405446,1424.6922814078846,613.0889238824088,876.5572973932116,2548.36996663591,1508.1642144964144,350.8952026542266,1437.812705031658,922.2116791369577
2021-06-15 20:00:00,708.5125156458139,1128.8740249405446,1424.6922814078846,606.9673500819765,876.5572973932116,2522.924987589837,1493.1054878051107,350.8952026542266,1423.4564244952007,922.2116791369577
2021-06-15 21:00:00,708.5125156458139,1128.8740249405446,1424.6922814078846,601.2898789006916,876.5572973932116,2499.325968783224,1479.1392285384682,350.8952026542266,1410.1416509298767,922.2116791369577
2021-06-15 22:00:00,708.5125156458139,1128.8740249405446,1424.6922814078846,604.1479057637823,876.5572973932116,2511.2056644326203,1486.1698136152418,350.8952026542266,1416.8442794964658,922.2116791369577
2021-06-15 23:00:00,708.5125156458139,1128.8740249405446,1424.6922814078846,614.5711168852014,876.5572973932116,2554.5308610607435,1511.8103257842079,350.8952026542266,1441.288735747119,922.2116791369577
2021-06-16 00:00:00,708.5125156458139,1128.8740249405446,1424.6922814078846,614.5711168852014,876.5572973932116,2554.5308610607435,1511.8103257842079,350.8952026542266,1441.288735747119,922.2116791369577
2021-06-16 01:00:00,704.6408625548529,1128.8740249405446,1424.6922814078846,611.2128047710745,876.5572973932116,2540.571676027624,1503.5490671733648,350.8952026542266,1433.4128410162602,922.2116791369577
2021-06-16 02:00:00,705.3346343263217,1128.8740249405446,1424.6922814078846,611.8145896133174,876.5572973932116,2543.073059364705,1505.0294239838413,350.8952026542266,1434.8241434524434,922.2116791369577
2021-06-16 03:00:00,703.9484542392079,1128.8740249405446,1424.6922814078846,610.6122026045782,876.5572973932116,2538.0752086093203,1502.071619678599,350.8952026542266,1432.0043121846034,922.2116791369577
2021-06-16 04:00:00,704.1022051301632,1128.8740249405446,1424.6922814078846,610.7455677247276,876.5572973932116,2538.6295550565424,1502.3996903610669,350.8952026542266,1432.3170793162367,922.2116791369577
2021-06-16 05:00:00,699.7464610784572,1128.8740249405446,1424.6922814078846,606.9673500819765,876.5572973932116,2522.924987589837,1493.1054878051107,350.8952026542266,1423.4564244952007,922.2116791369577
2021-06-16 06:00:00,705.1803447858367,1128.8740249405446,1424.6922814078846,611.6807572629698,876.5572973932116,2542.516770824977,1504.7002039414076,350.8952026542266,1434.5102805751703,922.2116791369577
2021-06-16 07:00:00,705.5661952699612,1128.8740249405446,1424.6922814078846,612.0154479815421,876.5572973932116,2543.907948747293,1505.5235242543542,350.8952026542266,1435.295195370845,922.2116791369577
2021-06-16 08:00:00,711.2480852042917,1128.8740249405446,1424.6922814078846,616.9439783403566,876.5572973932116,2564.393914578352,1517.647431289166,350.8952026542266,1446.8535571206598,922.2116791369577
2021-06-16 09:00:00,718.2203288823554,1128.8740249405446,1424.6922814078846,622.9917749421112,876.5572973932116,2589.5322307733945,1532.524670227948,350.8952026542266,1461.0368157846476,922.2116791369577
2021-06-16 10:00:00,736.5163230953743,1128.8740249405446,1424.6922814078846,638.8619104015688,876.5572973932116,2655.4981534901494,1571.5643094169857,350.8952026542266,1498.2553684371471,922.2116791369577
2021-06-16 11:00:00,733.9173468841099,1128.8740249405446,1424.6922814078846,636.6075314348699,876.5572973932116,2646.127585162523,1566.0186641589403,350.8952026542266,1492.96841153088,922.2116791369577
2021-06-16 12:00:00,729.763881423532,1128.8740249405446,1424.6922814078846,633.0047723435576,876.5572973932116,2631.152330011631,1557.1560797550978,350.8952026542266,1484.5192411204052,922.2116791369577
2021-06-16 13:00:00,738.0338704643892,1128.8740249405446,1424.6922814078846,640.178246755418,876.5572973932116,2660.969646938274,1574.8024226918826,350.8952026542266,1501.3424330699152,922.2116791369577
2021-06-16 14:00:00,736.0958890714585,1128.8740249405446,1424.6922814078846,638.4972215612892,874.2555714153552,2653.98228515273,1570.6671954145781,349.97379728134763,1497.4001022147256,922.2116791369577
2021-06-16 15:00:00,743.05219458072,1128.8740249405446,1424.6922814078846,644.5311932298413,882.5175233406821,2653.98228515273,1585.5104257965072,353.28114444938626,1497.4001022147256,922.2116791369577
2021-06-16 16:00:00,729.763881423532,1128.8740249405446,1424.6922814078846,633.0047723435576,866.7350933816749,2653.98228515273,1557.1560797550978,346.96326999290596,1497.4001022147256,922.2116791369577
2021-06-16 17:00:00,728.280118872349,1128.8740249405446,1424.6922814078846,631.7177412916901,864.9728397184117,2653.98228515273,1553.9900558721667,346.25782112135147,1497.4001022147256,922.2116791369577
2021-06-16 18:00:00,727.2942913002712,1128.8740249405446,1424.6922814078846,630.8626242137994,863.801979698488,2653.98228515273,1551.8865160334224,345.78911341086564,1497.4001022147256,922.2116791369577
2021-06-16 19:00:00,727.2942913002712,1128.8740249405446,1424.6922814078846,636.6800049698694,871.7673668063636,2653.98228515273,1566.1969449722553,348.9777425304331,1497.4001022147256,922.2116791369577
2021-06-16 20:00:00,727.2942913002712,1128.8740249405446,1424.6922814078846,631.646393003765,864.875146829354,2653.98228515273,1553.8145431032635,346.2187136195307,1497.4001022147256,922.2116791369577
2021-06-16 21:00:00,727.2942913002712,1128.8740249405446,1424.6922814078846,639.3731752206852,875.4549617042526,2653.98228515273,1572.82199207,350.45392596173826,1497.4001022147256,922.2116791369577
2021-06-16 22:00:00,727.2942913002712,1128.8740249405446,1424.6922814078846,643.2708952904684,880.791873709121,2653.98228515273,1582.4101638643076,352.5903485607688,1497.4001022147256,922.2116791369577
2021-06-16 23:00:00,727.2942913002712,1128.8740249405446,1424.6922814078846,629.5134132885336,861.9545869008439,2653.98228515273,1548.5675331648233,345.04958243891537,1497.4001022147256,922.2116791369577
2021-06-17 00:00:00,727.2942913002712,1128.8740249405446,1424.6922814078846,629.5134132885336,858.7646686135581,2653.98228515273,1542.836600273219,343.7726242444011,1497.4001022147256,922.2116791369577
2021-06-17 01:00:00,727.2942913002712,1128.8740249405446,1424.6922814078846,629.5134132885336,860.1150791898345,2653.98228515273,1545.2627164592036,344.31320795095183,1497.4001022147256,922.2116791369577
2021-06-17 02:00:00,727.2942913002712,1128.8740249405446,1424.6922814078846,629.5134132885336,856.1722439654626,2653.98228515273,1538.1791105362577,342.73484910412833,1497.4001022147256,922.2116791369577
2021-06-17 03:00:00,727.2942913002712,1128.8740249405446,1424.6922814078846,629.5134132885336,857.0346446588806,2653.98228515273,1538.1791105362577,343.0800772677475,1497.4001022147256,922.2116791369577
2021-06-17 04:00:00,727.2942913002712,1128.8740249405446,1424.6922814078846,629.5134132885336,860.7918783753482,2653.98228515273,1544.922476690812,344.5841378582873,1497.4001022147256,922.2116791369577
2021-06-17 05:00:00,727.2942913002712,1128.8740249405446,1424.6922814078846,629.5134132885336,851.4125583752609,2653.98228515273,1528.0887650257348,340.82949637395194,1497.4001022147256,922.2116791369577
2021-06-17 06:00:00,727.2942913002712,1128.8740249405446,1427.2312741125545,629.5134132885336,852.9298897334704,2653.98228515273,1530.8120241302586,341.43690024363156,1497.4001022147256,922.2116791369577
2021-06-17 07:00:00,727.2942913002712,1128.8740249405446,1433.9393888744985,629.5134132885336,856.9387365742053,2653.98228515273,1538.0069776904056,343.0416842420909,1497.4001022147256,922.2116791369577
2021-06-17 08:00:00,727.2942913002712,1128.8740249405446,1434.2603961251975,629.5134132885336,857.1305742139128,2653.98228515273,1538.3512819164384,343.1184788882162,1497.4001022147256,922.2116791369577
2021-06-17 09:00:00,727.2942913002712,1128.8740249405446,1447.219604583524,635.2013591958166,864.875146829354,2653.98228515273,1538.3512819164384,346.2187136195307,1497.4001022147256,922.2116791369577
2021-06-17 10:00:00,727.2942913002712,1128.8740249405446,1451.8108292524944,637.2165006027371,867.6189157066731,2653.98228515273,1538.3512819164384,347.31707346332695,1502.1505217549482,922.2116791369577
2021-06-17 11:00:00,727.2942913002712,1128.8740249405446,1468.6168915739274,644.5928749936688,867.6189157066731,2653.98228515273,1538.3512819164384,351.33759202146985,1519.5393128950348,922.2116791369577
2021-06-17 12:00:00,726.0439286218182,1128.8740249405446,1471.146082546787,645.7029660527852,867.6189157066731,2653.98228515273,1538.3512819164384,351.94265102035865,1522.156200345485,922.2116791369577
2021-06-17 13:00:00,729.2948715857963,1128.8740249405446,1464.5882248236962,642.8246467390285,867.6189157066731,2653.98228515273,1538.3512819164384,351.94265102035865,1515.3709572533064,922.2116791369577
2021-06-17 14:00:00,734.9631823947844,1128.8740249405446,1464.5882248236962,637.8669427605488,867.6189157066731,2653.98228515273,1538.3512819164384,351.94265102035865,1503.6838499500027,922.2116791369577
2021-06-17 15:00:00,717.8748924559239,1128.8740249405446,1464.5882248236962,653.0507239107942,867.6189157066731,2653.98228515273,1538.3512819164384,351.94265102035865,1539.4775319332532,922.2116791369577
2021-06-17 16:00:00,707.2051309331237,1128.8740249405446,1464.5882248236962,662.9034458179818,867.6189157066731,2653.98228515273,1538.3512819164384,351.94265102035865,1562.7039727733584,922.2116791369577
2021-06-17 17:00:00,709.2890687305453,1128.8740249405446,1464.5882248236962,660.9557920225362,867.6189157066731,2653.98228515273,1538.3512819164384,351.94265102035865,1558.112646022938,922.2116791369577
2021-06-17 18:00:00,712.8734417421113,1128.8740249405446,1464.5882248236962,657.6324642562862,867.6189157066731,2653.98228515273,1538.3512819164384,351.94265102035865,1550.2783565258626,922.2116791369577
2021-06-17 19:00:00,712.0398666231423,1128.8740249405446,1464.5882248236962,658.4023453898103,867.6189157066731,2653.98228515273,1536.5524614277615,351.94265102035865,1552.0932457280705,922.2116791369577
2021-06-17 20:00:00,715.207452075224,1128.8740249405446,1464.5882248236962,655.4863443263123,867.6189157066731,2653.98228515273,1543.3879792847338,351.94265102035865,1545.2191730779925,922.2116791369577
2021-06-17 21:00:00,716.0410271941927,1128.8740249405446,1464.5882248236962,654.7232635995064,867.6189157066731,2653.98228515273,1545.1867997734105,351.94265102035865,1543.420314902116,922.2116791369577
2021-06-17 22:00:00,719.5420426938616,1128.8740249405446,1464.5882248236962,651.537631408684,867.6189157066731,2653.98228515273,1552.7418458258533,351.94265102035865,1535.910623842583,922.2116791369577
2021-06-17 23:00:00,706.5382708379484,1128.8740249405446,1464.5882248236962,663.5291215573101,867.6189157066731,2653.98228515273,1524.6802462024943,351.94265102035865,1564.1789175329372,922.2116791369577
2021-06-18 00:00:00,697.9524471125698,1142.760806807125,1464.5882248236962,671.6914886324806,867.6189157066731,2653.98228515273,1506.1523951691227,351.94265102035865,1583.420578646743,933.5562154980122
2021-06-18 01:00:00,704.3709755286294,1132.3474834788235,1464.5882248236962,665.5707496236404,867.6189157066731,2653.98228515273,1520.0033129319343,351.94265102035865,1568.9917757407316,925.0492535343026
2021-06-18 02:00:00,708.7889236591641,1125.2894549448497,1464.5882248236962,661.4221844431095,867.6189157066731,2653.98228515273,1529.537061521922,351.94265102035865,1559.2121022003032,919.2833343954904
2021-06-18 03:00:00,712.3732966707298,1119.6274555810971,1464.5882248236962,658.094176728266,867.6189157066731,2653.98228515273,1537.271989623232,351.94265102035865,1551.366780366157,914.6578741358361
2021-06-18 04:00:00,707.5385609807108,1127.2780673181028,1464.5882248236962,662.5910502261735,867.6189157066731,2653.98228515273,1526.8388307889065,351.94265102035865,1561.9675430029665,920.907892597179
2021-06-18 05:00:00,702.5371102668984,1135.3033027285305,1464.5882248236962,667.3081198765731,867.6189157066731,2653.98228515273,1516.045907856846,351.94265102035865,1573.0873878748425,927.4639525824457
2021-06-18 06:00:00,710.0392863376175,1123.3078463719246,1464.5882248236962,660.257435350993,867.6189157066731,2653.98228515273,1532.2352922549376,351.94265102035865,1556.4663659320468,917.6644978122625
2021-06-18 07:00:00,708.2887785877828,1126.0840573609576,1464.5882248236962,661.8892355325128,867.6189157066731,2653.98228515273,1528.4577692287155,351.94265102035865,1560.3131110991148,919.9324693850601
2021-06-18 08:00:00,697.3689445292916,1143.7169776949625,1464.5882248236962,672.2535063733875,867.6189157066731,2653.98228515273,1504.8932208270492,351.94265102035865,1584.745458404157,934.3373407082064
2021-06-18 09:00:00,708.1220635639891,1126.3491742667518,1464.5882248236962,662.0450658410547,867.6189157066731,2653.98228515273,1528.0980051309805,351.94265102035865,1560.6804596832465,920.149051484974
2021-06-18 10:00:00,704.2876180167327,1126.3491742667518,1464.5882248236962,662.0450658410547,867.6189157066731,2653.98228515273,1519.8234308830672,351.94265102035865,1569.1774772173246,925.1587397756957
2021-06-18 11:00:00,694.6181466366947,1126.3491742667518,1464.5882248236962,662.0450658410547,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1591.0213014531591,938.0374645823657
2021-06-18 12:00:00,694.368074101004,1126.3491742667518,1464.5882248236962,662.0450658410547,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1591.5942983204295,938.375293201063
2021-06-18 13:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,662.0450658410547,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1639.013537521223,938.375293201063
2021-06-18 14:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,662.0450658410547,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1663.903175829465,938.375293201063
2021-06-18 15:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,662.0450658410547,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1642.058521799502,938.375293201063
2021-06-18 16:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,662.0450658410547,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1669.5605723472077,938.375293201063
2021-06-18 17:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,662.0450658410547,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,938.375293201063
2021-06-18 18:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,662.0450658410547,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,938.375293201063
2021-06-18 19:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,662.0450658410547,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,938.375293201063
2021-06-18 20:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,655.9704944727291,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,938.375293201063
2021-06-18 21:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,652.8522959751108,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,942.8572264767841
2021-06-18 22:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,650.7358172101041,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,945.9238124022777
2021-06-18 23:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,654.3256336540916,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,940.7342054514424
2021-06-19 00:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,646.8643101171335,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,951.5852018031894
2021-06-19 01:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,656.3830026443258,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,937.7855651384677
2021-06-19 02:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,672.0192189061336,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,915.9656268224554
2021-06-19 03:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,666.9522369361065,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,922.9244179610756
2021-06-19 04:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,657.5407904781445,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,936.1343265632022
2021-06-19 05:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,657.5407904781445,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,936.1343265632022
2021-06-19 06:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,661.1225302793305,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,931.0626652248856
2021-06-19 07:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,657.2095773863537,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,931.0626652248856
2021-06-19 08:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,663.6446152117287,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,931.0626652248856
2021-06-19 09:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,666.1860165975281,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,931.0626652248856
2021-06-19 10:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,657.2923493734299,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,931.0626652248856
2021-06-19 11:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,660.6204119019029,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,931.0626652248856
2021-06-19 12:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,663.5602357310913,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,931.0626652248856
2021-06-19 13:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,652.0366384339123,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,931.0626652248856
2021-06-19 14:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,652.1181124609565,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,931.0626652248856
2021-06-19 15:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,659.3684464971616,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,931.0626652248856
2021-06-19 16:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,665.9310008963934,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,931.0626652248856
2021-06-19 17:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,662.12906039394,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,931.0626652248856
2021-06-19 18:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,658.4533502428758,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,931.0626652248856
2021-06-19 19:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,657.7894194637049,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,931.0626652248856
2021-06-19 20:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,666.6114770756207,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,931.0626652248856
2021-06-19 21:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,672.5388213949788,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,931.0626652248856
2021-06-19 22:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,680.2530310251609,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,931.0626652248856
2021-06-19 23:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,693.726073910014,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,931.0626652248856
2021-06-20 00:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,686.6975334243468,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,931.0626652248856
2021-06-20 01:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,689.9657924411732,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,931.0626652248856
2021-06-20 02:00:00,674.2789137338563,1126.3491742667518,1464.5882248236962,690.9706413378836,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1694.3106076689041,931.0626652248856
2021-06-20 03:00:00,674.2789137338563,1126.3491742667518,1452.4730648757059,685.2548915474046,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1680.2951706569365,931.0626652248856
2021-06-20 04:00:00,674.2789137338563,1126.3491742667518,1446.7741122277498,682.5662116171899,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1673.7023305941966,931.0626652248856
2021-06-20 05:00:00,674.2789137338563,1126.3491742667518,1449.238158272419,683.7287113880562,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1676.5528651543598,931.0626652248856
2021-06-20 06:00:00,674.2789137338563,1126.3491742667518,1455.9140381802285,686.8782908693122,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1684.2758646648103,931.0626652248856
2021-06-20 07:00:00,680.7296288267128,1126.3491742667518,1469.8425275170578,693.4495421239747,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1700.3890539095441,931.0626652248856
2021-06-20 08:00:00,688.4132204447513,1126.3491742667518,1486.433063973848,701.2767070713563,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1719.5818354908934,931.0626652248856
2021-06-20 09:00:00,715.4267820904679,1126.3491742667518,1544.761187277388,728.7950361716289,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1787.0587934259504,931.0626652248856
2021-06-20 10:00:00,726.587886335249,1126.3491742667518,1568.8604257684551,740.1646935222003,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1814.9380257726891,945.5878238087371
2021-06-20 11:00:00,726.6909484467858,1126.3491742667518,1569.082959162181,740.2696814219905,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1814.9380257726891,945.7219497411921
2021-06-20 12:00:00,725.8672692759762,1126.3491742667518,1567.3044576499542,739.4306112248561,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1814.9380257726891,944.6500064714375
2021-06-20 13:00:00,712.5411942350265,1126.3491742667518,1538.5305788725138,725.855529071632,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1814.9380257726891,927.3073359771078
2021-06-20 14:00:00,709.482230515142,1126.3491742667518,1531.9256144707622,722.7394064568666,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1814.9380257726891,923.3263738644793
2021-06-20 15:00:00,708.9913073000057,1126.3491742667518,1530.8656050502873,722.2393099951612,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1814.9380257726891,922.6874821028794
2021-06-20 16:00:00,707.0343895321336,1126.3491742667518,1526.6401962590912,720.2458258383982,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1814.9380257726891,920.1407322212814
2021-06-20 17:00:00,698.6460093481305,1126.3491742667518,1508.5278688249523,711.7007028535435,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1814.9380257726891,909.2240209566896
2021-06-20 18:00:00,686.7521697787989,1126.3491742667518,1482.8464962591656,699.5846185020152,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1814.9380257726891,893.7452742192232
2021-06-20 19:00:00,678.7455202106308,1126.3491742667518,1465.5584078025142,699.5846185020152,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1814.9380257726891,883.3253505134348
2021-06-20 20:00:00,681.8167669084163,1126.3491742667518,1472.1898938106701,699.5846185020152,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1814.9380257726891,887.3222978008257
2021-06-20 21:00:00,674.989616146224,1126.3491742667518,1457.4485984312748,699.5846185020152,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1814.9380257726891,878.4373841469572
2021-06-20 22:00:00,679.0153991451082,1126.3491742667518,1466.1411348036286,699.5846185020152,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1814.9380257726891,883.6765733168199
2021-06-20 23:00:00,688.8760503630281,1126.3491742667518,1487.4324138891186,699.5846185020152,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1814.9380257726891,883.6765733168199
2021-06-21 00:00:00,705.768175582014,1153.96870216584,1523.90616642697,699.5846185020152,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1814.9380257726891,883.6765733168199
2021-06-21 01:00:00,709.3839914912546,1159.8807545031618,1531.7134951666264,699.5846185020152,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1814.9380257726891,883.6765733168199
2021-06-21 02:00:00,724.9428592825585,1185.3203352231264,1565.3084565011145,699.5846185020152,867.6189157066731,2653.98228515273,1498.9571132144158,351.94265102035865,1814.9380257726891,883.6765733168199
