Date,PAXG,DCR,FUN,RIF,1INCH,COTI,AVAX,TFUEL,AXS,FIO
2021-07-14 02:00:00,462.16151012015746,994.1141678184906,378.86479756350417,803.5474627554246,1323.0503824123218,585.8102903921683,1284.7249617509021,583.8375922665639,1893.4226730295304,1156.74648837427
2021-07-14 03:00:00,469.0712294085835,994.1141678184906,378.86479756350417,815.5612009854287,1323.0503824123218,594.5686672241742,1284.7249617509021,583.8375922665639,1921.7310000504758,1174.0408613315956
2021-07-14 04:00:00,474.544402785434,994.1141678184906,383.28543262582684,825.0772564852588,1338.4878760705471,601.506158155485,1284.7249617509021,583.8375922665639,1944.1539633181353,1187.7396959279456
2021-07-14 05:00:00,474.8008855455602,994.1141678184906,383.4925915452009,825.5231959817919,1339.2113048220717,601.8312614730482,1284.7249617509021,583.8375922665639,1945.2047437544766,1188.3816479849816
2021-07-14 06:00:00,471.5893270541097,994.1141678184906,380.89864337391606,819.9393478663901,1330.1528646026397,597.7604681004048,1284.7249617509021,583.8375922665639,1932.0473571475911,1180.3434212485577
2021-07-14 07:00:00,477.9004452379479,994.1141678184906,385.9960792497721,830.9123148762442,1347.9538440767044,605.7600913814788,1284.7249617509021,583.8375922665639,1957.9032841336818,1196.1395523347915
2021-07-14 08:00:00,458.78243076895524,994.1141678184906,370.5546233950965,797.6723507444701,1294.0300585866917,581.5271568714403,1284.7249617509021,583.8375922665639,1879.578972683587,1148.288972791839
2021-07-14 09:00:00,458.208115186937,995.3601851585596,370.0907536391252,796.6738040921717,1292.410158659398,580.7991863016033,1284.7249617509021,583.8375922665639,1877.226067647889,1146.8515152836499
2021-07-14 10:00:00,453.80545430126824,1005.0168195440958,366.53476230857035,789.0190191163915,1279.99212531346,575.2186176141303,1284.7249617509021,583.8375922665639,1859.1888712132095,1135.8320720641657
2021-07-14 11:00:00,455.9251600770164,1000.3442545188366,368.246830432287,792.7044930483241,1279.99212531346,577.9054390582487,1284.7249617509021,583.8375922665639,1867.8730625360865,1141.137494862888
2021-07-14 12:00:00,436.57519055580747,1044.6817048696294,352.61802647695606,759.0612350688359,1279.99212531346,553.3784911924432,1284.7249617509021,609.7145542655071,1788.5984578543553,1092.706353792771
2021-07-14 13:00:00,444.39326104633534,1026.3029491036095,352.61802647695606,759.0612350688359,1279.99212531346,553.3784911924432,1284.7249617509021,598.9880384017764,1820.6281955152435,1112.2742437787404
2021-07-14 14:00:00,447.24396621341793,1019.7613580682468,352.61802647695606,759.0612350688359,1279.99212531346,553.3784911924432,1284.7249617509021,595.1701259757028,1832.307207460815,1119.409288820799
2021-07-14 15:00:00,447.10738926933817,1020.072862403264,352.61802647695606,759.0612350688359,1279.99212531346,553.3784911924432,1284.7249617509021,595.3519313293255,1831.7476673933904,1119.067449665011
2021-07-14 16:00:00,442.1565323315863,1031.4946880205644,352.61802647695606,759.0612350688359,1279.99212531346,553.3784911924432,1284.7249617509021,602.018127628819,1811.4645746398899,1106.6759236469768
2021-07-14 17:00:00,445.7914332875242,1023.0840709750981,352.61802647695606,759.0612350688359,1279.99212531346,553.3784911924432,1284.7249617509021,597.1093830810104,1826.3563467444087,1115.7737364771199
2021-07-14 18:00:00,444.03386495976304,1027.133627330323,352.61802647695606,759.0612350688359,1279.99212531346,553.3784911924432,1284.7249617509021,599.4728526781035,1819.1557909899573,1111.374709412562
2021-07-14 19:00:00,439.76601844032604,1037.101766050876,352.61802647695606,759.0612350688359,1279.99212531346,553.3784911924432,1284.7249617509021,605.2906239940252,1801.670913543518,1100.6926937834464
2021-07-14 20:00:00,439.3261644510879,1038.1401138342667,352.61802647695606,759.0612350688359,1281.273655274727,553.3784911924432,1284.7249617509021,605.8966418394338,1799.8688822237107,1099.591780907088
2021-07-14 21:00:00,439.15046912437276,1038.5554529476233,352.61802647695606,759.3649202999098,1281.786267259234,553.3784911924432,1284.7249617509021,606.1390489775972,1799.1490786315396,1099.1520321444775
2021-07-14 22:00:00,439.63396979100975,1037.4132703858927,352.61802647695606,758.5297859144566,1280.3765843018398,553.3784911924432,1284.7249617509021,605.4724293476476,1801.1299253801087,1100.3621885205755
2021-07-14 23:00:00,439.63396979100975,1041.7743310761355,352.61802647695606,761.7184808407316,1285.7590101391618,553.3784911924432,1284.7249617509021,608.0177042983638,1793.5900612451562,1095.7558681858925
2021-07-15 00:00:00,439.63396979100975,1037.101766050876,352.61802647695606,758.3020219911517,1279.99212531346,553.3784911924432,1284.7249617509021,605.2906239940252,1801.670913543518,1100.6926937834464
2021-07-15 01:00:00,439.63396979100975,1018.9306798415347,352.61802647695606,745.0157931316754,1257.5653509912886,553.3784911924432,1284.7249617509021,594.6853116993765,1833.800986902339,1100.6926937834464
2021-07-15 02:00:00,439.63396979100975,1012.7005931411883,352.61802647695606,740.4605146655688,1249.8761712236856,553.3784911924432,1284.7249617509021,591.0492046269248,1845.0824448346832,1107.464103772887
2021-07-15 03:00:00,439.63396979100975,1011.143071466102,352.61802647695606,739.3216950490422,1247.9538762817854,553.3784911924432,1284.7249617509021,590.1401778588122,1847.9245311637567,1109.16999425929
2021-07-15 04:00:00,439.63396979100975,1008.4433672292856,352.61802647695606,737.3477410470629,1247.9538762817854,553.3784911924432,1284.7249617509021,588.5645314607501,1852.8716108394422,1112.139353799111
2021-07-15 05:00:00,439.63396979100975,1005.5359934357915,352.61802647695606,737.3477410470629,1247.9538762817854,553.3784911924432,1284.7249617509021,586.8676814936065,1858.2289430475687,1115.354957052557
2021-07-15 06:00:00,439.63396979100975,998.3713937303934,352.61802647695606,737.3477410470629,1247.9538762817854,553.3784911924432,1284.7249617509021,582.6861583602874,1871.564127350251,1123.35906438866
2021-07-15 07:00:00,436.456439808008,1005.6398282141304,352.61802647695606,737.3477410470629,1247.9538762817854,553.3784911924432,1284.7249617509021,582.6861583602874,1858.0370763523651,1115.239793918117
2021-07-15 08:00:00,431.9959754257087,1016.0233060480392,352.61802647695606,737.3477410470629,1247.9538762817854,553.3784911924432,1284.7249617509021,582.6861583602874,1839.0484501249534,1103.8423509552345
2021-07-15 09:00:00,448.40146595317265,978.8504554026437,352.61802647695606,737.3477410470629,1247.9538762817854,553.3784911924432,1284.7249617509021,582.6861583602874,1908.8882024475085,1145.7618971143488
2021-07-15 10:00:00,443.8811949533297,978.8504554026437,352.61802647695606,737.3477410470629,1247.9538762817854,553.3784911924432,1284.7249617509021,582.6861583602874,1889.6449736923935,1134.211635419192
2021-07-15 11:00:00,447.31011846990026,978.8504554026437,352.61802647695606,737.3477410470629,1247.9538762817854,553.3784911924432,1284.7249617509021,582.6861583602874,1904.242231161128,1142.973270274811
2021-07-15 12:00:00,445.61254686280415,978.8504554026437,352.61802647695606,734.5494573998259,1247.9538762817854,553.3784911924432,1284.7249617509021,582.6861583602874,1897.0155054261722,1138.635610805078
2021-07-15 13:00:00,446.3183000253993,978.8504554026437,352.61802647695606,735.7128236611491,1247.9538762817854,553.3784911924432,1284.7249617509021,582.6861583602874,1900.0199645731873,1140.4389614715408
2021-07-15 14:00:00,449.49815180142036,978.8504554026437,352.61802647695606,740.9545037106278,1247.9538762817854,553.3784911924432,1284.7249617509021,582.6861583602874,1913.5568996674456,1148.5641646211147
2021-07-15 15:00:00,449.30703864164104,978.8504554026437,352.61802647695606,740.6394720338803,1247.9538762817854,553.3784911924432,1284.7249617509021,582.6861583602874,1912.7433125502407,1148.0758295171097
2021-07-15 16:00:00,456.9816885989795,978.8504554026437,352.61802647695606,753.2903949075404,1247.9538762817854,553.3784911924432,1284.7249617509021,582.6861583602874,1945.4150361592076,1167.6862058483212
2021-07-15 17:00:00,454.5247978000599,978.8504554026437,352.61802647695606,749.2404465478219,1247.9538762817854,553.3784911924432,1284.7249617509021,582.6861583602874,1934.955815534694,1161.4083230211786
2021-07-15 18:00:00,453.64677179014376,978.8504554026437,352.61802647695606,747.793105054169,1247.9538762817854,553.3784911924432,1284.7249617509021,581.5605572816781,1931.2179742941257,1159.1647782890068
2021-07-15 19:00:00,454.18293967342413,978.8504554026437,352.61802647695606,748.6769262807292,1247.9538762817854,553.3784911924432,1284.7249617509021,582.2479072473058,1933.500492583288,1160.534802202317
2021-07-15 20:00:00,453.0633032733718,978.8504554026437,351.7487644609893,746.8313132791797,1247.9538762817854,553.3784911924432,1284.7249617509021,580.8125694266533,1933.500492583288,1157.6738911143586
2021-07-15 21:00:00,454.42707154811427,978.8504554026437,352.8075653000463,749.0793542135827,1247.9538762817854,553.3784911924432,1284.7249617509021,582.5608764513736,1927.697918757743,1161.1586114918262
2021-07-15 22:00:00,454.86717093947675,979.7984435763896,353.1492491575411,749.8048157639885,1247.9538762817854,553.3784911924432,1284.7249617509021,583.1250697030749,1925.83280574239,1161.1586114918262
2021-07-15 23:00:00,458.4686138330324,987.5560668281333,355.94533323438503,755.7414482532262,1247.9538762817854,553.3784911924432,1284.7249617509021,587.7420035521341,1910.704666840077,1161.1586114918262
2021-07-16 00:00:00,449.83299133133545,968.9546595887401,349.2408186039194,741.5064544955569,1247.9538762817854,553.3784911924432,1284.7249617509021,576.6714135097028,1910.704666840077,1161.1586114918262
2021-07-16 01:00:00,448.35390533947367,965.7686610262397,348.0924875287473,739.0683233872237,1247.9538762817854,553.3784911924432,1284.7249617509021,574.7752728840343,1910.704666840077,1164.9891868835737
2021-07-16 02:00:00,448.7823144219723,966.6914679005613,348.42509527773956,739.7745145869777,1247.9538762817854,553.3784911924432,1284.7249617509021,575.3244795361156,1910.704666840077,1163.877084350486
2021-07-16 03:00:00,455.700799864226,981.5941069593998,353.79646101994734,751.1789729295762,1247.9538762817854,553.3784911924432,1284.7249617509021,584.1937551477661,1910.704666840077,1146.2070107692007
2021-07-16 04:00:00,456.78416031343824,983.9277000384036,354.63755915507124,752.9647885125073,1247.9538762817854,553.3784911924432,1287.7792030690903,585.5825883672654,1910.704666840077,1143.4885379105422
2021-07-16 05:00:00,459.1159573737981,988.9504655322463,356.44791706538837,752.9647885125073,1247.9538762817854,553.3784911924432,1294.3530732270412,588.5718771316039,1901.000417937819,1137.6808913488608
2021-07-16 06:00:00,454.91612349769247,979.9038889534427,353.18725488818666,752.9647885125073,1247.9538762817854,553.3784911924432,1282.5127792941632,583.1878253067881,1918.5506553142413,1148.184081939135
2021-07-16 07:00:00,454.91612349769247,989.3803038308582,356.6028439010137,752.9647885125073,1247.9538762817854,553.3784911924432,1294.915651983197,588.8276945290313,1900.1745244142237,1137.1866235563778
2021-07-16 08:00:00,454.91612349769247,991.4271489716231,357.340589331558,752.9647885125073,1245.3774203816058,553.3784911924432,1297.594593336385,588.8276945290313,1896.2515301771414,1134.8388515420813
2021-07-16 09:00:00,454.91612349769247,999.4804540236435,360.2432461493997,752.9647885125073,1235.3428026651156,553.3784911924432,1297.594593336385,588.8276945290313,1880.9724999906084,1125.6948973811361
2021-07-16 10:00:00,454.91612349769247,1007.4426793710318,363.11307506318093,752.9647885125073,1225.5793908328562,553.3784911924432,1297.594593336385,588.8276945290313,1866.1064165658759,1116.7980771164341
2021-07-16 11:00:00,454.91612349769247,968.645418739935,349.12935876819466,752.9647885125073,1274.6676558783852,553.3784911924432,1297.594593336385,612.4120744161199,1940.8497804513415,1161.529312336189
2021-07-16 12:00:00,454.91612349769247,974.2421288417924,349.12935876819466,752.9647885125073,1267.34509700419,550.1995083706992,1297.594593336385,608.8939624992612,1929.7002178827909,1154.8566971376617
2021-07-16 13:00:00,454.91612349769247,972.0579626513706,349.12935876819466,751.2767068899212,1270.1927587885996,551.4357794680442,1297.594593336385,610.2621171335952,1934.0361588816722,1157.4516030482002
2021-07-16 14:00:00,474.8281135301524,931.2945623560798,349.12935876819466,719.7718025404414,1325.7899650556349,575.5725008923952,1297.594593336385,636.9737076134471,2018.6902450502937,1208.1140517777571
2021-07-16 15:00:00,456.8101908422434,931.2945623560798,349.12935876819466,748.1616960916324,1275.4812735310732,553.7317115059701,1248.3558090336544,612.8029757402152,1942.0886207367355,1162.270714024914
2021-07-16 16:00:00,457.19871747702314,931.2945623560798,349.12935876819466,747.5259096492346,1276.566097067991,554.2026719240063,1249.4175617948993,613.3241775056757,1943.7404077839285,1163.259249609881
2021-07-16 17:00:00,455.35321596181984,931.2945623560798,350.54434550381643,750.5555581738363,1271.4131852676326,551.9656099383351,1244.3742361789868,610.8484691197385,1935.8944193097648,1158.5637055812886
2021-07-16 18:00:00,469.3401748138892,931.2945623560798,340.09765971065644,728.1880084269342,1310.466832596672,568.9201849876353,1282.5973355838019,629.6117326763173,1995.3587530086986,1194.1509866400993
2021-07-16 19:00:00,451.419383784675,931.2945623560798,353.5991160240758,728.1880084269342,1260.4293469563393,547.197135705719,1233.6239894713822,605.5713012444504,1919.170075456938,1148.5547827834973
2021-07-16 20:00:00,449.2824872933867,931.2945623560798,355.28091919184783,728.1880084269342,1254.4628175032917,544.6068534065204,1227.7843492845352,602.7046915344175,1910.0852466973788,1143.1178370661792
2021-07-16 21:00:00,448.6025656825223,931.2945623560798,355.8193984457922,729.291681926769,1252.564376313686,543.7826726749574,1225.9262819523574,601.7925884448618,1907.1946193647925,1141.3878997924876
2021-07-16 22:00:00,443.89168023581834,931.2945623560798,359.59559993914473,737.0314295358387,1239.410890928558,538.0722776062694,1213.0525297222632,595.473017038653,1887.1667014175816,1129.401905824763
2021-07-16 23:00:00,452.92492449444643,931.2945623560798,352.42373830621744,722.3318964140647,1264.633038161896,549.0221073256091,1237.738281421206,607.59095808561,1925.5707502648102,1152.3853581752446
2021-07-17 00:00:00,447.53411743687775,931.2945623560798,356.66888588646617,731.0328015146578,1249.581111587161,542.4875315253577,1223.0064618589329,614.9097422795878,1902.6522049850112,1138.6694269338273
2021-07-17 01:00:00,443.7459827477758,931.2945623560798,353.64987632606005,737.2734230007187,1239.0040821022135,537.8956674495058,1212.6543724367962,620.1590538586406,1886.5472812748842,1129.0312049804002
2021-07-17 02:00:00,443.40602194234367,931.2945623560798,353.378939570639,737.8386928759656,1238.0548615074108,537.4835770837243,1211.7253387707071,620.634531775071,1885.101967608591,1128.1662363435541
2021-07-17 03:00:00,444.9115626521148,931.2945623560798,354.5788023446465,735.3419131052908,1242.2585527129663,539.3085487036138,1215.8396307205303,618.5343603434561,1891.5026424164614,1131.9968117353005
2021-07-17 04:00:00,452.0993053955396,931.2945623560798,360.3071794592637,723.6510114896946,1242.2585527129663,548.0213164372824,1235.482056803561,608.7005344404769,1922.0607027895257,1150.28472005719
2021-07-17 05:00:00,449.9624089042514,931.2945623560798,358.6041484251885,727.087670367789,1242.2585527129663,545.4310341380839,1229.6424166167146,608.7005344404769,1912.975874029967,1144.8477743398719
2021-07-17 06:00:00,447.82551241296284,931.2945623560798,356.901117391113,730.557126771236,1242.2585527129663,542.840751838885,1223.8027764298674,608.7005344404769,1903.891045270407,1139.4108286225533
2021-07-17 07:00:00,449.37961895208167,931.2945623560798,358.1396854158951,728.0306134180878,1242.2585527129663,544.7245935110295,1228.0497874748469,608.7005344404769,1910.4981934591774,1143.3649709624212
2021-07-17 08:00:00,448.55399985317473,931.2945623560798,357.4816961527296,728.0306134180878,1242.2585527129663,543.7238026227028,1225.7935628572013,608.7005344404769,1906.988145983893,1141.2643328443664
2021-07-17 09:00:00,443.06606113691146,931.2945623560798,353.1080028152179,728.0306134180878,1242.2585527129663,537.0714867179427,1210.7963051046179,608.7005344404769,1883.6566539422975,1127.3012677067081
2021-07-17 10:00:00,443.06606113691146,931.2945623560798,356.552770134143,728.0306134180878,1242.2585527129663,542.3109213685942,1222.6083045734665,608.7005344404769,1902.0327848423146,1138.2987260894652
2021-07-17 11:00:00,443.06606113691146,931.2945623560798,361.50704223327136,728.0306134180878,1242.2585527129663,549.8462880571723,1239.5963487533847,608.7005344404769,1928.4613775973971,1154.1152954489369
2021-07-17 12:00:00,443.06606113691146,931.2945623560798,362.74561025805355,728.0306134180878,1242.2585527129663,551.7301297293169,1243.8433597983644,608.7005344404769,1935.068525786168,1158.069437788805
2021-07-17 13:00:00,443.06606113691146,931.2945623560798,361.5844527348203,728.0306134180878,1242.2585527129663,549.9640281616813,1239.861786943696,608.7005344404769,1928.8743243591953,1154.3624293451787
2021-07-17 14:00:00,443.06606113691146,931.2945623560798,359.3008429391282,728.0306134180878,1242.2585527129663,546.4906950786648,1232.0313603295149,608.7005344404769,1916.6923948861493,1147.071979406047
2021-07-17 15:00:00,443.06606113691146,931.2945623560798,360.3845899608125,728.0306134180878,1242.2585527129663,548.1390565417912,1235.7474949938717,608.7005344404769,1922.4736495513232,1150.5318539534312
2021-07-17 16:00:00,443.06606113691146,931.2945623560798,362.3585577503089,728.0306134180878,1242.2585527129663,551.1414292067715,1242.5161688468077,608.7005344404769,1933.003791977176,1150.5318539534312
2021-07-17 17:00:00,443.06606113691146,931.2945623560798,360.53941096391037,728.0306134180878,1242.2585527129663,548.3745367508095,1236.2783713744946,608.7005344404769,1923.2995430749202,1150.5318539534312
2021-07-17 18:00:00,443.06606113691146,931.2945623560798,362.7069050072789,728.0306134180878,1242.2585527129663,551.6712596770622,1243.7106407032081,608.7005344404769,1934.862052405268,1150.5318539534312
2021-07-17 19:00:00,443.06606113691146,931.2945623560798,360.2297689577148,733.0369483550983,1242.2585527129663,547.9035763327734,1235.2166186132497,608.7005344404769,1921.6477560277274,1150.5318539534312
2021-07-17 20:00:00,443.06606113691146,943.8700306923699,355.43031786168433,742.9353020081562,1242.2585527129663,540.6036898532135,1218.7594508139543,608.7005344404769,1896.045056796242,1150.5318539534312
2021-07-17 21:00:00,443.06606113691146,945.208123429448,355.43031786168433,743.9885363512434,1242.2585527129663,540.6036898532135,1218.7594508139543,608.7005344404769,1893.3609028445528,1150.5318539534312
2021-07-17 22:00:00,443.06606113691146,949.2452624956779,355.43031786168433,747.1662335276421,1242.2585527129663,540.6036898532135,1218.7594508139543,611.3003943510208,1885.3084409894893,1150.5318539534312
2021-07-17 23:00:00,443.06606113691146,939.3690789907916,355.43031786168433,739.3925304368591,1242.2585527129663,540.6036898532135,1218.7594508139543,604.9402732003003,1885.3084409894893,1150.5318539534312
2021-07-18 00:00:00,443.06606113691146,928.8992060709498,351.46881823060346,731.1515248463079,1228.4127816828357,540.6036898532135,1205.175592397423,598.1978245439042,1885.3084409894893,1150.5318539534312
2021-07-18 01:00:00,443.06606113691146,928.1034898648714,351.1677420398073,730.525203805643,1227.3604953295362,540.6036898532135,1204.1432115494547,597.6853946695759,1883.6934428603627,1149.5462821757646
2021-07-18 02:00:00,443.06606113691146,928.4017236341085,351.28058514457604,730.7599484084084,1227.7548913755938,540.6036898532135,1204.5301470287445,597.8774529583517,1884.2987428098686,1149.9156736546136
2021-07-18 03:00:00,443.06606113691146,930.9944674380275,352.2616050386425,732.8007388121267,1231.1836375813687,540.6036898532135,1207.8940335832822,599.5471429451311,1889.561016420293,1153.1270385864093
2021-07-18 04:00:00,443.06606113691146,931.3946369920517,352.41301772079953,733.115718712755,1231.7128375115558,540.6036898532135,1208.4132229379277,599.8048464237233,1890.3732068421366,1153.622687431707
2021-07-18 05:00:00,443.06606113691146,934.9108501615827,353.74345193719773,735.8833867264478,1236.3628158647978,540.6036898532135,1212.97524028264,602.0692374953262,1897.5097684039397,1157.9778588328622
2021-07-18 06:00:00,443.06606113691146,934.0041478284521,353.4003817790691,735.1697067177694,1235.163757099412,540.6036898532135,1211.7988634332282,601.4853341399969,1895.6695110854448,1156.8548199611496
2021-07-18 07:00:00,443.06606113691146,931.8953329586103,352.60246671430605,733.5098245716481,1232.374977516669,540.6036898532135,1209.0628376153484,600.1272874765261,1891.389427252223,1154.2428479990824
2021-07-18 08:00:00,443.06606113691146,935.4153347558854,353.93433443878274,733.5098245716481,1237.0299660999935,540.6036898532135,1209.0628376153484,602.3941183702967,1898.5336782724937,1158.6027119835385
2021-07-18 09:00:00,443.06606113691146,942.638226410879,356.66726948447644,733.5098245716481,1246.5818016185467,540.6036898532135,1209.0628376153484,607.0455574572235,1913.1933727974904,1167.548964571992
2021-07-18 10:00:00,443.06606113691146,933.6017332882416,353.2481196585266,733.5098245716481,1234.6315883113466,540.6036898532135,1209.0628376153484,601.2261849223579,1894.8527642043223,1156.3563904824935
2021-07-18 11:00:00,443.06606113691146,934.2054852175072,353.4765620726191,733.5098245716481,1235.4300135678527,540.6036898532135,1209.0628376153484,601.6149925435622,1896.0781486174737,1157.1041958654307
2021-07-18 12:00:00,443.06606113691146,934.2054852175072,351.8836419431073,736.8303044845615,1229.8626250946927,538.1674929676088,1209.0628376153484,598.903852019224,1896.0781486174737,1151.8897778153932
2021-07-18 13:00:00,443.06606113691146,934.2054852175072,351.8836419431073,715.6424802783524,1229.8626250946927,554.1008654947104,1209.0628376153484,616.6354287250523,1896.0781486174737,1151.8897778153932
2021-07-18 14:00:00,443.06606113691146,934.2054852175072,351.8836419431073,717.698015462537,1229.8626250946927,552.51388350497,1209.0628376153484,614.8693435579612,1896.0781486174737,1151.8897778153932
2021-07-18 15:00:00,443.06606113691146,934.2054852175072,351.8836419431073,720.7813182388137,1229.8626250946927,550.1503821934974,1209.0628376153484,612.2391028648865,1896.0781486174737,1151.8897778153932
2021-07-18 16:00:00,443.06606113691146,934.2054852175072,351.8836419431073,725.9201561992749,1229.8626250946927,546.2558303700844,1209.0628376153484,607.9050207818742,1896.0781486174737,1151.8897778153932
2021-07-18 17:00:00,443.06606113691146,934.2054852175072,351.8836419431073,726.6316876091843,1229.8626250946927,545.7209263908301,1209.0628376153484,607.3097487563022,1896.0781486174737,1151.8897778153932
2021-07-18 18:00:00,443.06606113691146,934.2054852175072,351.8836419431073,727.5803961557315,1229.8626250946927,545.0093485231029,1209.0628376153484,606.5178638290959,1898.5537157791996,1151.8897778153932
2021-07-18 19:00:00,443.06606113691146,934.2054852175072,351.8836419431073,722.4415581952704,1229.8626250946927,548.8860838759155,1209.0628376153484,610.832118715164,1885.1443936531923,1151.8897778153932
2021-07-18 20:00:00,443.06606113691146,934.2054852175072,351.8836419431073,723.3902667418172,1229.8626250946927,548.1662332741109,1209.0628376153484,610.0310274119311,1887.6199608149168,1151.8897778153932
2021-07-18 21:00:00,444.7673570381506,934.2054852175072,351.8836419431073,720.6232001477223,1229.8626250946927,550.2710953876159,1209.0628376153484,612.3734394754989,1880.399556593219,1151.8897778153932
2021-07-18 22:00:00,442.5340529857813,934.2054852175072,351.8836419431073,724.2599162428178,1229.8626250946927,547.5080269029711,1209.0628376153484,609.2985373670093,1889.889230713163,1151.8897778153932
2021-07-18 23:00:00,445.40259936307837,934.2054852175072,351.8836419431073,719.5954325556307,1229.8626250946927,551.0570242208431,1209.0628376153484,613.2480664490406,1877.7176921680193,1151.8897778153932
2021-07-19 00:00:00,448.0608376881897,934.2054852175072,351.8836419431073,715.3262440961706,1229.8626250946927,554.3458260895353,1201.8897555200692,613.2480664490406,1866.5776399402585,1151.8897778153932
2021-07-19 01:00:00,448.7551980742463,934.2054852175072,351.8836419431073,714.2194174585327,1229.8626250946927,554.3458260895353,1200.0300675694411,613.2480664490406,1863.6894782515797,1151.8897778153932
2021-07-19 02:00:00,448.11036359044346,934.2054852175072,351.8836419431073,715.2471850506247,1229.8626250946927,554.3458260895353,1201.7569206664523,613.2480664490406,1866.3713426767806,1151.8897778153932
2021-07-19 03:00:00,448.01132273209646,934.2054852175072,351.8836419431073,715.405303141716,1229.8626250946927,554.3458260895353,1202.0225903736853,613.2480664490406,1866.7839372037351,1151.8897778153932
2021-07-19 04:00:00,445.892483436289,934.2054852175072,351.8836419431073,718.804842100175,1229.8626250946927,554.3458260895353,1207.7344890791856,613.2480664490406,1875.6547195332485,1151.8897778153932
2021-07-19 05:00:00,448.4573517038429,934.2054852175072,351.8836419431073,714.6937717318062,1229.8626250946927,554.3458260895353,1200.8270766911392,613.2480664490406,1864.9272618324424,1151.8897778153932
2021-07-19 06:00:00,449.9505504331564,934.2054852175072,351.8836419431073,712.3220003654396,1229.8626250946927,554.3458260895353,1200.8270766911392,613.2480664490406,1858.7383439281314,1151.8897778153932
2021-07-19 07:00:00,450.25038420732363,934.2054852175072,351.8836419431073,711.847646092166,1229.8626250946927,554.3458260895353,1200.8270766911392,613.2480664490406,1857.500560347268,1151.8897778153932
2021-07-19 08:00:00,450.25038420732363,934.2054852175072,351.8836419431073,712.1638822743483,1229.8626250946927,554.3458260895353,1200.8270766911392,613.2480664490406,1858.3257494011766,1151.8897778153932
2021-07-19 09:00:00,450.25038420732363,934.2054852175072,349.85234205622413,708.0528119059793,1222.7630628716765,554.3458260895353,1200.8270766911392,613.2480664490406,1847.5982917003696,1151.8897778153932
2021-07-19 10:00:00,450.25038420732363,934.2054852175072,349.14919978768773,708.0528119059793,1220.305522102171,554.3458260895353,1200.8270766911392,612.0155446540336,1843.8849409577829,1151.8897778153932
2021-07-19 11:00:00,450.25038420732363,934.2054852175072,346.88351914462606,712.6774811729325,1212.3867796226539,554.3458260895353,1200.8270766911392,608.044085536789,1831.9196996761152,1151.8897778153932
2021-07-19 12:00:00,450.25038420732363,934.5210951787292,347.0007095227154,712.4367930671667,1212.7963697509047,554.5331050848357,1201.2327615143452,608.2495058359567,1832.5385914665458,1152.2789297673576
2021-07-19 13:00:00,451.52112925193643,931.8910121685453,346.02412303863724,714.4475087847865,1209.3831186821478,552.972446790665,1197.8520546542918,606.5376700095584,1827.3811598796208,1149.0359968343193
2021-07-19 14:00:00,453.41505077810376,927.9984893134722,344.57877504220124,717.4442844139711,1204.3315071003867,550.6626725152919,1192.848608501412,604.0041529864884,1827.3811598796208,1144.2364560934218
2021-07-19 15:00:00,452.0314379423207,930.8389789644714,345.63348844500587,715.2549765840461,1208.017818254645,552.3481834729965,1196.4997719102703,605.8529356789988,1827.3811598796208,1147.7388236611037
2021-07-19 16:00:00,453.41505077810376,927.9984893134722,344.57877504220124,715.2549765840461,1204.3315071003867,550.6626725152919,1192.848608501412,604.0041529864884,1827.3811598796208,1144.2364560934218
2021-07-19 17:00:00,456.25988625526503,922.2123066910666,342.4302847772289,715.2549765840461,1196.8223547491204,547.2292242681157,1185.4110534092936,600.2381141684115,1827.3811598796208,1137.1020036407365
2021-07-19 18:00:00,455.1694734168265,924.4215764196211,343.2506174238546,715.2549765840461,1199.6894856468762,548.5401772352192,1188.2508471717385,601.6760562625861,1827.3811598796208,1139.8260673044886
2021-07-19 19:00:00,457.93155059693765,918.8458004380306,341.18025407760865,715.2549765840461,1192.4533933811108,545.2315816515769,1181.0837486284247,598.0469643106212,1827.3811598796208,1132.9510494864464
2021-07-19 20:00:00,457.0941900472746,920.5290535645487,341.80526942741886,715.2549765840461,1194.6378740651157,546.2304029598464,1181.0837486284247,599.1425392395164,1824.0396629015547,1135.0265265635917
2021-07-19 21:00:00,458.08889736727235,918.530190476808,341.0630636995191,715.2549765840461,1192.0438032528593,545.0443026562762,1181.0837486284247,597.841544011453,1828.0090539902205,1132.5618975344817
2021-07-19 22:00:00,457.0941900472746,920.5290535645487,341.80526942741886,715.2549765840461,1194.6378740651157,546.2304029598464,1181.0837486284247,597.841544011453,1824.0396629015547,1135.0265265635917
2021-07-19 23:00:00,458.6667618020246,917.372953952327,340.6333656465247,715.2549765840461,1190.541972782606,544.3576130068409,1181.0837486284247,597.841544011453,1830.3150287142905,1131.1350070439446
2021-07-20 00:00:00,465.66237779877235,903.5913189789603,335.5160524699541,715.2549765840461,1172.6565371823167,536.1797635453848,1181.0837486284247,597.841544011453,1858.2311154253832,1114.1420384748208
2021-07-20 01:00:00,483.68293178300326,869.9262564486002,335.5160524699541,715.2549765840461,1128.9669235022218,516.2033373799965,1181.0837486284247,597.841544011453,1930.1423449496444,1072.6324969319244
2021-07-20 02:00:00,488.0505384885484,862.1412107384541,338.5457276234351,715.2549765840461,1118.8637003386993,511.58378882925024,1191.7488123744288,597.841544011453,1947.5713301267372,1072.6324969319244
