time_entered,time_exited,log_return,trade_type,reference_coin,trading_coin,strategy_type
2023-07-17T04:00:00,2023-07-17T07:00:00,0.012314162789350401,short,1000LUNC,IOTA,both
2023-07-17T10:00:00,2023-07-17T19:00:00,-0.015227387954011795,long,1000LUNC,IOTA,both
2023-07-18T02:00:00,2023-07-18T15:00:00,0.03285934209723769,short,1000LUNC,IOTA,both
2023-07-18T19:00:00,2023-07-19T15:00:00,0.004927466854607223,long,1000LUNC,IOTA,both
2023-07-20T08:00:00,2023-07-20T18:00:00,0.029885408033937,short,1000LUNC,IOTA,both
2023-07-21T06:00:00,2023-07-22T02:00:00,0.017901210329240302,long,1000LUNC,IOTA,both
2023-07-23T11:00:00,2023-07-24T09:00:00,0.043569063415834906,short,1000LUNC,IOTA,both
2023-07-25T01:00:00,2023-07-25T22:00:00,-0.013738052356598642,long,1000LUNC,IOTA,both
2023-07-26T21:00:00,2023-07-27T13:00:00,0.005747142255568071,short,1000LUNC,IOTA,both
2023-07-28T00:00:00,2023-07-28T05:00:00,0.01210738341288908,short,1000LUNC,IOTA,both
2023-07-28T10:00:00,2023-07-28T21:00:00,0.00919018530299596,long,1000LUNC,IOTA,both
2023-07-29T13:00:00,2023-07-30T04:00:00,-0.0028208763416413406,short,1000LUNC,IOTA,both
2023-07-30T19:00:00,2023-07-31T03:00:00,0.014347448408141575,long,1000LUNC,IOTA,both
2023-08-01T11:00:00,2023-08-01T20:00:00,-0.0005742176442589964,short,1000LUNC,IOTA,both
2023-08-02T12:00:00,2023-08-02T20:00:00,0.0,long,1000LUNC,IOTA,both
2023-08-04T02:00:00,2023-08-04T07:00:00,-0.0005915409814610267,long,1000LUNC,IOTA,both
2023-08-05T21:00:00,2023-08-06T04:00:00,-0.004705891037412617,short,1000LUNC,IOTA,both
2023-08-06T06:00:00,2023-08-07T05:00:00,0.007631384262479374,long,1000LUNC,IOTA,both
2023-08-07T10:00:00,2023-08-08T02:00:00,0.018176988294420115,short,1000LUNC,IOTA,both
2023-08-08T15:00:00,2023-08-09T18:00:00,0.006908490343811609,short,1000LUNC,IOTA,both
2023-08-11T01:00:00,2023-08-11T06:00:00,0.006980831141340141,long,1000LUNC,IOTA,both
2023-08-12T02:00:00,2023-08-12T23:00:00,0.0017528488274143868,long,1000LUNC,IOTA,both
2023-08-13T22:00:00,2023-08-15T07:00:00,-0.003575689149448764,long,1000LUNC,IOTA,both
2023-08-15T19:00:00,2023-08-16T22:00:00,0.03551419514724757,short,1000LUNC,IOTA,both
2023-08-17T07:00:00,2023-08-18T05:00:00,-0.06766506286257178,long,1000LUNC,IOTA,both
2023-08-18T07:00:00,2023-08-18T20:00:00,-0.008962486742433239,long,1000LUNC,IOTA,both
2023-08-19T03:00:00,2023-08-21T01:00:00,0.019139340210697506,long,1000LUNC,IOTA,both
2023-08-21T07:00:00,2023-08-21T08:00:00,0.027194061880550513,short,1000LUNC,IOTA,both
2023-08-22T02:00:00,2023-08-22T16:00:00,-0.010507977598415093,long,1000LUNC,IOTA,both
2023-08-22T18:00:00,2023-08-24T14:00:00,-0.022378556262191963,short,1000LUNC,IOTA,both
2023-08-25T11:00:00,2023-08-25T19:00:00,0.00550207715398356,short,1000LUNC,IOTA,both
2023-08-26T14:00:00,2023-08-27T13:00:00,0.0020168074063043784,short,1000LUNC,IOTA,both
2023-08-28T04:00:00,2023-08-28T14:00:00,0.015630627435549882,long,1000LUNC,IOTA,both
2023-08-28T16:00:00,2023-08-28T22:00:00,0.004702729526906124,long,1000LUNC,IOTA,both
2023-08-29T16:00:00,2023-08-30T00:00:00,0.0051579740402683694,short,1000LUNC,IOTA,both
2023-08-31T05:00:00,2023-09-01T00:00:00,0.01860817247355619,short,1000LUNC,IOTA,both
2023-09-01T09:00:00,2023-09-02T07:00:00,-0.01630130141131245,short,1000LUNC,IOTA,both
2023-09-02T08:00:00,2023-09-02T10:00:00,-0.002464573028161811,short,1000LUNC,IOTA,both
2023-09-02T16:00:00,2023-09-03T08:00:00,-0.00609386407432278,short,1000LUNC,IOTA,both
2023-09-03T19:00:00,2023-09-04T14:00:00,-0.01825190496691902,short,1000LUNC,IOTA,both
2023-09-04T15:00:00,2023-09-05T04:00:00,-0.009927088822278468,long,1000LUNC,IOTA,both
2023-09-05T11:00:00,2023-09-05T21:00:00,0.015476499382341406,long,1000LUNC,IOTA,both
2023-09-06T05:00:00,2023-09-08T07:00:00,-0.05238607769697177,short,1000LUNC,IOTA,both
2023-09-08T09:00:00,2023-09-08T21:00:00,-0.001696353248178402,long,1000LUNC,IOTA,both
2023-09-09T01:00:00,2023-09-09T10:00:00,0.013947227480850552,short,1000LUNC,IOTA,both
2023-09-09T12:00:00,2023-09-10T04:00:00,-0.028268395129531464,long,1000LUNC,IOTA,both
2023-09-10T17:00:00,2023-09-11T01:00:00,0.009422920134505188,short,1000LUNC,IOTA,both
2023-09-11T07:00:00,2023-09-11T09:00:00,-0.00658487862748409,long,1000LUNC,IOTA,both
2023-09-11T10:00:00,2023-09-11T12:00:00,0.005443013135641363,short,1000LUNC,IOTA,both
2023-09-12T01:00:00,2023-09-12T20:00:00,0.0037197811025318607,long,1000LUNC,IOTA,both
2023-09-13T01:00:00,2023-09-13T07:00:00,0.029627127557032232,long,1000LUNC,IOTA,both
2023-09-13T08:00:00,2023-09-14T05:00:00,-0.003020237874216136,short,1000LUNC,IOTA,both
2023-09-15T10:00:00,2023-09-16T15:00:00,-0.041076091840895494,long,1000LUNC,IOTA,both
2023-09-17T09:00:00,2023-09-18T21:00:00,-0.02794593039055945,long,1000LUNC,IOTA,both
2023-09-21T16:00:00,2023-09-22T17:00:00,0.002037352147844452,long,1000LUNC,IOTA,both
2023-09-22T20:00:00,2023-09-24T04:00:00,-0.014117881545784932,short,1000LUNC,IOTA,both
2023-09-24T06:00:00,2023-09-25T01:00:00,-0.0006677796575363281,long,1000LUNC,IOTA,both
2023-09-25T15:00:00,2023-09-26T10:00:00,0.010688144498967026,short,1000LUNC,IOTA,both
2023-09-26T14:00:00,2023-09-28T05:00:00,0.0113904079061362,long,1000LUNC,IOTA,both
2023-09-28T07:00:00,2023-09-30T05:00:00,-0.005966209278570727,short,1000LUNC,IOTA,both
2023-09-30T06:00:00,2023-10-01T01:00:00,0.007910390622422006,long,1000LUNC,IOTA,both
2023-10-01T05:00:00,2023-10-02T07:00:00,-0.016155440222285256,short,1000LUNC,IOTA,both
2023-10-02T20:00:00,2023-10-03T01:00:00,0.00926545344578997,long,1000LUNC,IOTA,both
2023-10-03T14:00:00,2023-10-05T03:00:00,-0.003968259175620511,short,1000LUNC,IOTA,both
2023-10-06T01:00:00,2023-10-06T08:00:00,0.0,short,1000LUNC,IOTA,both
2023-10-08T15:00:00,2023-10-09T10:00:00,0.030087292383325148,short,1000LUNC,IOTA,both
2023-10-09T14:00:00,2023-10-13T04:00:00,-0.0661854180001368,long,1000LUNC,IOTA,both
2023-10-13T07:00:00,2023-10-14T20:00:00,-0.02799343042200219,short,1000LUNC,IOTA,both
2023-10-16T16:00:00,2023-10-17T12:00:00,0.009589114572698725,short,1000LUNC,IOTA,both
2023-10-17T20:00:00,2023-10-18T01:00:00,0.014428281900064486,short,1000LUNC,IOTA,both
2023-10-18T02:00:00,2023-10-18T05:00:00,0.02213091705577089,long,1000LUNC,IOTA,both
2023-10-18T10:00:00,2023-10-18T23:00:00,-0.0055944201853244365,long,1000LUNC,IOTA,both
2023-10-19T03:00:00,2023-10-19T12:00:00,0.013576485773942736,long,1000LUNC,IOTA,both
2023-10-21T03:00:00,2023-10-21T04:00:00,0.004842624475787991,long,1000LUNC,IOTA,both
2023-10-21T07:00:00,2023-10-21T13:00:00,-0.008822588615178996,short,1000LUNC,IOTA,both
2023-10-22T01:00:00,2023-10-22T23:00:00,-0.015947181809341966,short,1000LUNC,IOTA,both
2023-10-24T14:00:00,2023-10-25T08:00:00,-0.012325812876002078,long,1000LUNC,IOTA,both
2023-10-25T15:00:00,2023-10-26T03:00:00,0.011399743464727288,long,1000LUNC,IOTA,both
2023-10-26T07:00:00,2023-10-26T09:00:00,0.006234434158429079,short,1000LUNC,IOTA,both
2023-10-26T09:00:00,2023-10-26T09:00:00,0.0,short,1000LUNC,IOTA,both
2023-10-26T15:00:00,2023-10-27T04:00:00,-0.005181358741997518,short,1000LUNC,IOTA,both
2023-10-27T11:00:00,2023-10-28T08:00:00,0.007135936865448792,long,1000LUNC,IOTA,both
2023-10-28T09:00:00,2023-10-28T12:00:00,0.011021181249337247,short,1000LUNC,IOTA,both
2023-10-29T00:00:00,2023-10-30T03:00:00,-0.015949301407677953,short,1000LUNC,IOTA,both
2023-10-30T07:00:00,2023-10-30T10:00:00,0.0258119460820301,long,1000LUNC,IOTA,both
2023-10-30T19:00:00,2023-10-31T07:00:00,0.022904127204935548,short,1000LUNC,IOTA,both
2023-10-31T08:00:00,2023-10-31T11:00:00,0.011145626214916323,short,1000LUNC,IOTA,both
2023-10-31T12:00:00,2023-10-31T22:00:00,0.013941924180695248,long,1000LUNC,IOTA,both
2023-11-02T10:00:00,2023-11-02T15:00:00,0.03801806718752074,short,1000LUNC,IOTA,both
2023-11-02T19:00:00,2023-11-03T09:00:00,0.03708706866233605,short,1000LUNC,IOTA,both
2023-11-04T11:00:00,2023-11-05T11:00:00,-0.02173360140926747,short,1000LUNC,IOTA,both
2023-11-06T13:00:00,2023-11-06T14:00:00,-0.0016877641137197409,short,1000LUNC,IOTA,both
2023-11-06T15:00:00,2023-11-06T17:00:00,0.0,long,1000LUNC,IOTA,both
2023-11-07T02:00:00,2023-11-07T15:00:00,-0.012234350095054079,long,1000LUNC,IOTA,both
2023-11-07T17:00:00,2023-11-09T01:00:00,-0.06536102194385933,short,1000LUNC,IOTA,both
2023-11-09T01:00:00,2023-11-09T01:00:00,0.0,short,1000LUNC,IOTA,both
2023-11-10T06:00:00,2023-11-11T06:00:00,0.0321816699790195,long,1000LUNC,IOTA,both
2023-11-11T06:00:00,2023-11-11T06:00:00,0.0,long,1000LUNC,IOTA,both
2023-11-12T11:00:00,2023-11-13T01:00:00,0.0004961548104759053,short,1000LUNC,IOTA,both
2023-11-13T04:00:00,2023-11-13T20:00:00,0.0005177323439488503,long,1000LUNC,IOTA,both
2023-11-15T01:00:00,2023-11-15T14:00:00,0.013933773128105696,long,1000LUNC,IOTA,both
2023-11-15T19:00:00,2023-11-16T04:00:00,-0.007694318544806024,short,1000LUNC,IOTA,both
2023-11-19T06:00:00,2023-11-20T02:00:00,-0.013539334905033907,short,1000LUNC,IOTA,both
2023-11-21T23:00:00,2023-11-22T18:00:00,0.06224748334741991,long,1000LUNC,IOTA,both
2023-11-23T06:00:00,2023-11-24T02:00:00,0.006611594332312789,short,1000LUNC,IOTA,both
2023-11-25T17:00:00,2023-11-27T17:00:00,-0.06750506728940196,long,1000LUNC,IOTA,both
2023-11-27T18:00:00,2023-11-28T15:00:00,-0.00820637665218801,short,1000LUNC,IOTA,both
2023-11-28T16:00:00,2023-11-29T12:00:00,0.24136859584317105,long,1000LUNC,IOTA,both
2023-11-29T12:00:00,2023-11-29T12:00:00,0.0,long,1000LUNC,IOTA,both
2023-11-30T12:00:00,2023-11-30T12:00:00,0.0,short,1000LUNC,IOTA,both
2023-12-01T06:00:00,2023-12-01T10:00:00,0.052485163334788025,short,1000LUNC,IOTA,both
2023-12-01T14:00:00,2023-12-02T04:00:00,0.17255301410613583,long,1000LUNC,IOTA,both
2023-12-02T04:00:00,2023-12-02T04:00:00,0.0,long,1000LUNC,IOTA,both
2023-12-03T06:00:00,2023-12-03T10:00:00,0.02736672184578513,short,1000LUNC,IOTA,both
2023-12-03T10:00:00,2023-12-03T10:00:00,0.0,short,1000LUNC,IOTA,both
2023-12-05T04:00:00,2023-12-05T05:00:00,0.0015302221807675365,short,1000LUNC,IOTA,both
2023-12-05T13:00:00,2023-12-06T00:00:00,-0.005461860967670037,short,1000LUNC,IOTA,both
2023-12-06T01:00:00,2023-12-06T04:00:00,0.03379446809684578,short,1000LUNC,IOTA,both
2023-12-06T06:00:00,2023-12-06T10:00:00,0.023790701553639132,short,1000LUNC,IOTA,both
2023-12-06T12:00:00,2023-12-07T02:00:00,0.034797756478744384,long,1000LUNC,IOTA,both
2023-12-07T06:00:00,2023-12-08T03:00:00,0.027051812233577506,short,1000LUNC,IOTA,both
2023-12-08T23:00:00,2023-12-09T02:00:00,0.016756424229835667,short,1000LUNC,IOTA,both
2023-12-09T15:00:00,2023-12-10T09:00:00,0.048332020660692976,short,1000LUNC,IOTA,both
2023-12-10T10:00:00,2023-12-11T10:00:00,-0.051404729486007265,long,1000LUNC,IOTA,both
2023-12-11T16:00:00,2023-12-12T05:00:00,-0.008781615160384788,short,1000LUNC,IOTA,both
2023-12-12T11:00:00,2023-12-12T23:00:00,0.013518793943559404,long,1000LUNC,IOTA,both
2023-12-13T07:00:00,2023-12-15T02:00:00,-0.1394143206833755,short,1000LUNC,IOTA,both
2023-12-15T07:00:00,2023-12-15T23:00:00,0.0466300690108912,short,1000LUNC,IOTA,both
2023-12-18T00:00:00,2023-12-18T07:00:00,-0.03702755463554898,long,1000LUNC,IOTA,both
2023-12-18T23:00:00,2023-12-19T03:00:00,0.015177044975452051,short,1000LUNC,IOTA,both
2023-12-19T11:00:00,2023-12-20T04:00:00,-0.004849850953602662,long,1000LUNC,IOTA,both
2023-12-20T07:00:00,2023-12-21T04:00:00,-0.03347746874864153,short,1000LUNC,IOTA,both
2023-12-21T23:00:00,2023-12-22T16:00:00,-0.004217932439700965,short,1000LUNC,IOTA,both
2023-12-23T22:00:00,2023-12-24T05:00:00,0.017724182490443302,short,1000LUNC,IOTA,both
2023-12-24T06:00:00,2023-12-24T18:00:00,0.015482364148377094,long,1000LUNC,IOTA,both
2023-12-25T16:00:00,2023-12-26T02:00:00,0.005169751303772478,short,1000LUNC,IOTA,both
2023-12-26T04:00:00,2023-12-26T06:00:00,0.053806080831195036,short,1000LUNC,IOTA,both
2023-12-27T09:00:00,2023-12-28T03:00:00,-0.04199357385730452,short,1000LUNC,IOTA,both
2023-12-28T05:00:00,2023-12-28T19:00:00,-0.012609624170438176,long,1000LUNC,IOTA,both
2023-12-29T00:00:00,2023-12-30T00:00:00,-0.04631251198288219,short,1000LUNC,IOTA,both
2023-12-30T02:00:00,2023-12-30T22:00:00,-0.02316460868855203,short,1000LUNC,IOTA,both
2023-12-31T00:00:00,2023-12-31T01:00:00,0.037586635521159595,long,1000LUNC,IOTA,both
2023-12-31T08:00:00,2023-12-31T18:00:00,0.00890874488910943,long,1000LUNC,IOTA,both
