Date,1INCH,KMD,FUN,AXS,BNT,CKB,NMR,TWT,BTC,HARD
2021-03-01 09:00:00,875.9837207090357,706.1542067415295,944.6114014859274,1578.3979882936897,722.1122378709327,713.7916163936837,738.810387987563,895.6530764811755,665.3049339803431,608.439060546212
2021-03-01 10:00:00,875.9837207090357,708.0062795553642,947.0888902265287,1578.3979882936897,724.006164766121,715.6637202979656,740.7481101183769,898.0021592986988,667.0498689667406,610.0348500099789
2021-03-01 11:00:00,875.9837207090357,708.2126652949228,947.3649691917603,1578.3979882936897,724.2172145153605,715.8723382021482,740.9640401898297,898.2639293495074,667.2443158021778,610.2126768136548
2021-03-01 12:00:00,875.9837207090357,699.5460835860157,935.7718188345331,1578.3979882936897,715.354780994801,707.1120230931382,731.8966714285085,887.2716411268311,659.0790743908351,602.7453463314836
2021-03-01 13:00:00,875.9837207090357,694.3479703613126,928.8183843419073,1578.3979882936897,710.0391981694611,707.1120230931382,726.4581708691655,880.6785966371777,654.1816591481482,598.2665298111582
2021-03-01 14:00:00,875.9837207090357,686.6940498287826,918.5798549497835,1578.3979882936897,702.2123104564569,707.1120230931382,726.4581708691655,870.9707206425904,646.9704989709923,591.6717319980901
2021-03-01 15:00:00,875.9837207090357,687.8605742622402,920.140296379483,1581.0792985795792,703.4051966010601,707.1120230931382,726.4581708691655,872.4502858531949,648.069542853729,592.676836865584
2021-03-01 16:00:00,875.9837207090357,686.5970180286089,918.4500570333004,1578.1749562196053,702.1130858824201,707.1120230931382,726.4581708691655,870.8476500306583,646.8790802202544,592.676836865584
2021-03-01 17:00:00,875.9837207090357,686.5970180286089,918.4500570333004,1566.443781930736,696.8940124529996,707.1120230931382,731.8986517305567,870.8476500306583,642.070582148491,592.676836865584
2021-03-01 18:00:00,875.9837207090357,686.5970180286089,918.4500570333004,1585.7935773343954,705.5025285801346,698.4838679726469,722.9680510712918,870.8476500306583,650.0018814026326,592.676836865584
2021-03-01 19:00:00,875.9837207090357,686.5970180286089,918.4500570333004,1580.408117329298,703.1065952723769,700.864048695541,725.4316650462614,870.8476500306583,647.7944319681252,592.676836865584
2021-03-01 20:00:00,875.9837207090357,686.5970180286089,918.4500570333004,1560.0983608277897,694.071002764337,709.9880747999686,734.8755186169783,870.8476500306583,639.4696536832996,592.676836865584
2021-03-01 21:00:00,875.9837207090357,686.5970180286089,918.4500570333004,1568.2033368669122,697.6768195436518,706.3186295188401,731.0774470722334,870.8476500306583,642.7918071775823,592.676836865584
2021-03-01 22:00:00,875.9837207090357,686.5970180286089,918.4500570333004,1553.5880046134578,691.1746152162871,712.9633007035862,737.9550360856904,870.8476500306583,636.8011198662876,592.676836865584
2021-03-01 23:00:00,875.9837207090357,686.5970180286089,918.4500570333004,1560.5343251594447,694.2649586125315,709.789726406394,734.6702174523975,870.8476500306583,639.6483513649212,592.676836865584
2021-03-02 00:00:00,875.9837207090357,686.5970180286089,918.4500570333004,1588.7260547889257,706.8071563001264,697.1946034144124,721.6335935015165,870.8476500306583,651.203876346905,592.676836865584
2021-03-02 01:00:00,875.9837207090357,686.5970180286089,918.4500570333004,1581.3031523667207,703.5047867464092,700.467351908392,725.0210627170999,870.8476500306583,648.1612984169251,592.676836865584
2021-03-02 02:00:00,875.9837207090357,686.5970180286089,918.4500570333004,1617.9551159157102,719.8108516282613,684.5994804224309,708.5969695506358,870.8476500306583,663.1845937590527,592.676836865584
2021-03-02 03:00:00,875.9837207090357,686.5970180286089,918.4500570333004,1612.116652015899,717.2133817537367,687.0788353421124,711.1632341078957,870.8476500306583,660.7914622861924,592.676836865584
2021-03-02 04:00:00,880.3039189254712,686.5970180286089,918.4500570333004,1620.06732886077,720.750552478951,683.7069126513456,711.1632341078957,870.8476500306583,664.0503699911142,592.676836865584
2021-03-02 05:00:00,869.2087105517329,686.5970180286089,918.4500570333004,1599.6482619831204,711.666328958735,692.4342419686242,711.1632341078957,870.8476500306583,655.6807864105903,585.206833765588
2021-03-02 06:00:00,882.6083794462186,686.5970180286089,918.4500570333004,1624.3083428106672,722.637334029943,681.921777109175,711.1632341078957,870.8476500306583,665.7887217450177,594.2283469097347
2021-03-02 07:00:00,866.9736024388856,686.5970180286089,918.4500570333004,1595.5348807380212,709.8363298271269,681.921777109175,711.1632341078957,870.8476500306583,653.9947501026774,583.7020161930479
2021-03-02 08:00:00,877.1231705553113,686.5970180286089,918.4500570333004,1614.213638555593,718.1463085402353,689.9049631108867,711.1632341078957,870.8476500306583,661.6509973578178,590.5353538591322
2021-03-02 09:00:00,882.8651755996797,686.5970180286089,918.4500570333004,1624.7809376150926,722.8475863820029,694.4213616183043,711.1632341078957,870.8476500306583,665.9824339131133,594.4012384857922
2021-03-02 10:00:00,864.5035921755269,686.5970180286089,899.3483891804711,1590.989197317115,707.8140041011237,679.9789800233939,711.1632341078957,852.7360037479694,652.131517196402,582.0390474859453
2021-03-02 11:00:00,862.5376942967878,686.5970180286089,897.3032535598219,1587.3712571299243,706.2044213743445,678.4326946793951,711.1632341078957,850.7968655927722,650.64855752114,580.7154794416339
2021-03-02 12:00:00,861.8027857245382,686.5970180286089,896.5387236647126,1586.0187681292455,705.6027135458517,677.8546492138914,711.1632341078957,850.0719605667063,650.64855752114,580.2206920408031
2021-03-02 13:00:00,869.4577674888535,686.5970180286089,904.5022481442559,1600.1066139206512,711.8702448123048,683.8757077026108,711.1632341078957,857.6227430244619,650.64855752114,585.3745148067815
2021-03-02 14:00:00,891.0314516329759,686.5970180286089,926.9454840767738,1639.8097438211933,729.5337408295239,700.8445807905189,711.1632341078957,878.9027670401916,650.64855752114,599.8992972179321
2021-03-02 15:00:00,914.391323952418,686.5970180286089,951.2469025232646,1682.8000851538568,748.6596819029513,719.2183877903005,711.1632341078957,901.9446657090169,650.64855752114,615.6266556202104
2021-03-02 16:00:00,906.0637827817555,686.5970180286089,942.583710368305,1667.4744946500668,741.8414913093294,712.6683248378955,711.1632341078957,893.7304786967371,650.64855752114,610.0200228950935
2021-03-02 17:00:00,907.8257617161106,686.5970180286089,944.4167078604199,1670.7171526052578,743.2841150022272,714.0542168682462,711.1632341078957,895.4684736440906,650.64855752114,611.2062996785843
2021-03-02 18:00:00,907.8257617161106,686.5970180286089,942.3023420965532,1666.976741069574,741.6200460880428,712.455588024511,711.1632341078957,893.4636934792156,650.64855752114,609.837927365871
2021-03-02 19:00:00,907.8257617161106,686.5970180286089,940.8980166984958,1666.976741069574,740.514800117718,711.3938062241765,711.1632341078957,893.4636934792156,650.64855752114,608.9290779957281
2021-03-02 20:00:00,907.8257617161106,686.5970180286089,942.0211417557307,1666.976741069574,740.514800117718,711.3938062241765,711.1632341078957,893.4636934792156,650.64855752114,609.6559405179553
2021-03-02 21:00:00,907.8257617161106,686.5970180286089,930.4975227777313,1666.976741069574,740.514800117718,711.3938062241765,711.1632341078957,893.4636934792156,650.64855752114,609.6559405179553
2021-03-02 22:00:00,907.8257617161106,686.5970180286089,925.8579985403882,1666.976741069574,740.514800117718,711.3938062241765,711.1632341078957,893.4636934792156,650.64855752114,609.6559405179553
2021-03-02 23:00:00,907.8257617161106,686.5970180286089,919.5201998320574,1666.976741069574,740.514800117718,711.3938062241765,711.1632341078957,893.4636934792156,650.64855752114,609.6559405179553
2021-03-03 00:00:00,907.8257617161106,686.5970180286089,920.7270952379912,1666.976741069574,740.514800117718,711.3938062241765,711.1632341078957,893.4636934792156,650.64855752114,609.6559405179553
2021-03-03 01:00:00,907.8257617161106,686.5970180286089,911.0282383906069,1666.976741069574,740.514800117718,711.3938062241765,711.1632341078957,893.4636934792156,650.64855752114,609.6559405179553
2021-03-03 02:00:00,907.8257617161106,686.5970180286089,916.583288624696,1666.976741069574,740.514800117718,711.3938062241765,711.1632341078957,893.4636934792156,650.64855752114,609.6559405179553
2021-03-03 03:00:00,907.8257617161106,686.5970180286089,907.101392535475,1666.976741069574,740.514800117718,711.3938062241765,711.1632341078957,893.4636934792156,650.64855752114,609.6559405179553
2021-03-03 04:00:00,907.8257617161106,686.5970180286089,910.502695709101,1666.976741069574,740.514800117718,711.3938062241765,711.1632341078957,893.4636934792156,650.64855752114,609.6559405179553
2021-03-03 05:00:00,907.8257617161106,686.5970180286089,899.8611305654086,1647.493831610095,740.514800117718,711.3938062241765,711.1632341078957,893.4636934792156,650.64855752114,609.6559405179553
2021-03-03 06:00:00,907.8257617161106,686.5970180286089,891.9787640642705,1633.0625491065875,740.514800117718,711.3938062241765,711.1632341078957,893.4636934792156,650.64855752114,609.6559405179553
2021-03-03 07:00:00,907.8257617161106,686.5970180286089,856.7547417623704,1568.5733101610024,740.514800117718,711.3938062241765,711.1632341078957,893.4636934792156,650.64855752114,585.5807771727626
2021-03-03 08:00:00,907.8257617161106,686.5970180286089,856.7547417623704,1571.7727389959787,740.514800117718,711.3938062241765,711.1632341078957,893.4636934792156,650.64855752114,586.7751899627532
2021-03-03 09:00:00,907.8257617161106,686.5970180286089,856.7547417623704,1594.319547941576,740.514800117718,711.3938062241765,711.1632341078957,893.4636934792156,659.981998897995,595.1923788946327
2021-03-03 10:00:00,907.8257617161106,686.5970180286089,856.7547417623704,1586.4420426264653,736.8559292963843,711.3938062241765,711.1632341078957,893.4636934792156,656.7210392547987,592.2515436434377
2021-03-03 11:00:00,907.8257617161106,686.5970180286089,856.7547417623704,1570.7048135040664,729.5464466440351,711.3938062241765,711.1632341078957,893.4636934792156,650.2064807732659,586.3765113447597
2021-03-03 12:00:00,907.8257617161106,686.5970180286089,856.7547417623704,1601.1659125330968,743.6947362312585,711.3938062241765,711.1632341078957,893.4636934792156,662.8161091578423,586.3765113447597
2021-03-03 13:00:00,907.8257617161106,686.5970180286089,856.7547417623704,1634.9104275214183,759.3680764997815,711.3938062241765,711.1632341078957,893.4636934792156,676.7849352207163,586.3765113447597
2021-03-03 14:00:00,907.8257617161106,686.5970180286089,856.7547417623704,1616.843855445017,750.9766821728152,711.3938062241765,711.1632341078957,893.4636934792156,669.3061256134374,586.3765113447597
2021-03-03 15:00:00,907.8257617161106,686.5970180286089,856.7547417623704,1603.831930425479,744.9330235678445,711.3938062241765,711.1632341078957,893.4636934792156,663.919729708681,586.3765113447597
2021-03-03 16:00:00,907.8257617161106,679.6188310578469,856.7547417623704,1587.53148229315,737.3619421581452,711.3938062241765,711.1632341078957,893.4636934792156,657.1720219764405,586.3765113447597
2021-03-03 17:00:00,907.8257617161106,679.6188310578469,856.7547417623704,1587.53148229315,737.3619421581452,711.3938062241765,711.1632341078957,893.4636934792156,657.1720219764405,586.3765113447597
2021-03-03 18:00:00,907.8257617161106,682.8073284023988,856.7547417623704,1594.979539475152,740.821346881945,711.3938062241765,711.1632341078957,893.4636934792156,660.2552079495603,586.3765113447597
2021-03-03 19:00:00,907.8257617161106,686.7876070690054,856.7547417623704,1604.2771301285811,745.139805808946,711.3938062241765,711.1632341078957,893.4636934792156,664.1040238737633,586.3765113447597
2021-03-03 20:00:00,907.8257617161106,681.8664336409237,856.7547417623704,1592.7816897583612,739.8005099701605,711.3938062241765,711.1632341078957,893.4636934792156,659.3453895563542,586.3765113447597
2021-03-03 21:00:00,907.8257617161106,689.9476727457034,856.7547417623704,1611.6587733653694,748.5683631976374,711.3938062241765,711.1632341078957,893.4636934792156,667.1597172351455,593.3260377619803
2021-03-03 22:00:00,907.8257617161106,691.2005460165085,856.7547417623704,1614.5853782059544,749.9276855501405,711.3938062241765,711.1632341078957,893.4636934792156,668.3712099469848,594.4034561850707
2021-03-03 23:00:00,907.8257617161106,681.7724867638722,856.7547417623704,1592.5622378859778,739.6985809938627,711.3938062241765,711.1632341078957,893.4636934792156,668.3712099469848,586.295720973949
2021-03-04 00:00:00,907.8257617161106,671.9588143579825,856.7547417623704,1569.6383382097265,729.0511000615772,711.3938062241765,711.1632341078957,893.4636934792156,668.3712099469848,577.8563746372788
2021-03-04 01:00:00,907.8257617161106,668.689825531376,856.7547417623704,1562.0022598076248,725.5043649801966,711.3938062241765,711.1632341078957,893.4636934792156,668.3712099469848,575.0451814633676
2021-03-04 02:00:00,907.8257617161106,697.3371912249413,856.7547417623704,1628.9200567328671,756.5857244720202,711.3938062241765,711.1632341078957,893.4636934792156,668.3712099469848,599.6807134764545
2021-03-04 03:00:00,907.8257617161106,703.8840268751328,856.7547417623704,1644.2129050606582,763.6888052423124,711.3938062241765,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-04 04:00:00,907.8257617161106,696.0619930977892,856.7547417623704,1625.9413029366194,755.2021804548398,711.3938062241765,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-04 05:00:00,907.8257617161106,694.9866164230594,856.7547417623704,1623.429314968599,754.0354355131257,711.3938062241765,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-04 06:00:00,907.8257617161106,690.0438863383326,856.7547417623704,1611.883520091539,748.6727514786578,711.3938062241765,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-04 07:00:00,907.8257617161106,689.7553260290191,856.7547417623704,1611.2094678807396,748.3596739411005,711.3938062241765,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-04 08:00:00,907.8257617161106,703.8840268751328,856.7547417623704,1644.2129050606582,763.6888052423124,711.3938062241765,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-04 09:00:00,907.8257617161106,709.7396312295157,856.7547417623704,1657.8910961813576,770.0419249646377,711.3938062241765,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-04 10:00:00,907.8257617161106,720.2772502084692,856.7547417623704,1682.5060731552294,781.4748618418421,711.3938062241765,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-04 11:00:00,907.8257617161106,731.4567197239,856.7547417623704,1708.6203581044238,793.6041834225358,711.3938062241765,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-04 12:00:00,907.8257617161106,723.7537968308006,847.7323135911124,1690.6269888220604,785.2467896523995,711.3938062241765,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-04 13:00:00,907.8257617161106,724.9201155775247,849.0984219194896,1693.3514096947592,786.5122034652001,711.3938062241765,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-04 14:00:00,907.8257617161106,727.6918689606152,852.3449747091817,1699.8259886141802,789.519456007861,711.3938062241765,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-04 15:00:00,907.8257617161106,729.5156581058798,854.4811776533148,1704.0862041244914,791.4982015116401,711.3938062241765,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-04 16:00:00,907.8257617161106,756.6215151272453,886.2302489330942,1767.4031685896678,820.9070796412011,737.8263283820474,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-04 17:00:00,915.1018004968191,762.6856826344302,893.3332040725086,1781.5685454032714,827.4864828689049,743.7398562913979,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-04 18:00:00,918.7837328417461,765.7543653562649,896.9275499879968,1788.7367258706943,830.8158930444839,746.7323100616821,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-04 19:00:00,917.6476787671351,764.8075284284674,895.818520559882,1786.5249957614262,829.788609096361,745.8089934495504,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-04 20:00:00,912.1494056880261,760.2250282581323,890.4510413308396,1775.820667164914,824.8167615384015,741.340326873343,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-04 21:00:00,903.6804386032517,753.1666223641072,882.1835354676463,1759.3328344865185,817.1586454875883,734.4572583894353,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-04 22:00:00,897.8043976445429,748.2692739954912,876.4472747652253,1747.8930474181802,811.8451989798056,729.6815647389369,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-04 23:00:00,933.5189436514722,778.0353315931106,911.312237110446,1817.4240129837149,844.1402988763294,758.7082056004072,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-05 00:00:00,933.5189436514722,777.3020277933057,910.4533188850826,1815.7110780044654,844.1402988763294,757.99311775347,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-05 01:00:00,933.5189436514722,782.9596058436999,917.0800360794993,1828.926696610194,844.1402988763294,763.5101562687641,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-05 02:00:00,933.5189436514722,771.72562522336,903.9216824738671,1802.685078380603,844.1402988763294,752.5552382436978,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-05 03:00:00,933.5189436514722,775.1103867374975,907.8862512566473,1802.685078380603,844.1402988763294,755.8559191131877,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-05 04:00:00,933.5189436514722,767.7741984378873,907.8862512566473,1819.909982794954,844.1402988763294,748.7019685986951,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-05 05:00:00,933.5189436514722,784.0761700098532,907.8862512566473,1782.0716681798224,844.1402988763294,748.7019685986951,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-05 06:00:00,933.5189436514722,779.2605840838086,907.8862512566473,1793.0843119857186,844.1402988763294,748.7019685986951,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-05 07:00:00,933.5189436514722,780.9824351218725,907.8862512566473,1789.1310552348843,844.1402988763294,748.7019685986951,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-05 08:00:00,933.5189436514722,773.5352053981841,907.8862512566473,1806.3559596492353,844.1402988763294,748.7019685986951,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-05 09:00:00,933.5189436514722,769.565273550884,907.8862512566473,1815.6743505619168,844.1402988763294,748.7019685986951,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-05 10:00:00,933.5189436514722,763.9809647880475,907.8862512566473,1828.9459982254334,844.1402988763294,748.7019685986951,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-05 11:00:00,933.5189436514722,768.8478416613088,907.8862512566473,1817.368603455132,844.1402988763294,748.7019685986951,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-05 12:00:00,933.5189436514722,762.4506485257602,907.8862512566473,1832.6168794940654,844.1402988763294,748.7019685986951,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-05 13:00:00,933.5189436514722,758.5933939800987,907.8862512566473,1841.9352704067473,844.1402988763294,748.7019685986951,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-05 14:00:00,933.5189436514722,757.4322223989259,907.8862512566473,1844.759025228772,844.1402988763294,748.7019685986951,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-05 15:00:00,933.5189436514722,772.4484403578182,907.8862512566473,1808.8973389890577,844.1402988763294,748.7019685986951,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-05 16:00:00,933.5189436514722,758.2446688526179,907.8862512566473,1842.7823968533546,844.1402988763294,748.7019685986951,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-05 17:00:00,933.5189436514722,746.3506348314003,907.8862512566473,1872.149447002412,844.1402988763294,748.7019685986951,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-05 18:00:00,933.5189436514722,746.3506348314003,907.8862512566473,1856.9011709634783,844.1402988763294,748.7019685986951,711.1632341078957,893.4636934792156,668.3712099469848,605.3107173298608
2021-03-05 19:00:00,933.5189436514722,746.3506348314003,907.8862512566473,1846.7356536041893,848.7869427233552,748.7019685986951,711.1632341078957,893.4636934792156,672.0503175246746,605.3107173298608
2021-03-05 20:00:00,933.5189436514722,746.3506348314003,907.8862512566473,1849.8417839084166,847.3617165945265,748.7019685986951,711.1632341078957,893.4636934792156,670.9218556878907,605.3107173298608
2021-03-05 21:00:00,933.5189436514722,746.3506348314003,907.8862512566473,1829.7931246720407,856.6460810819046,748.7019685986951,711.1632341078957,893.4636934792156,678.273005649903,605.3107173298608
2021-03-05 22:00:00,933.5189436514722,746.3506348314003,907.8862512566473,1858.0306728922883,843.627143679444,748.7019685986951,711.1632341078957,893.4636934792156,667.9649052600868,605.3107173298608
2021-03-05 23:00:00,933.5189436514722,746.3506348314003,907.8862512566473,1852.1007877660363,846.3281910978416,748.7019685986951,711.1632341078957,893.4636934792156,670.1035335586784,605.3107173298608
2021-03-06 00:00:00,933.5189436514722,746.3506348314003,907.8862512566473,1855.489293552466,844.7826214291192,748.7019685986951,711.1632341078957,893.4636934792156,668.8797864269322,605.3107173298608
2021-03-06 01:00:00,933.5189436514722,718.5008284343304,907.8862512566473,1927.409903177755,813.2598607367204,748.7019685986951,711.1632341078957,893.4636934792156,643.9207769673749,605.3107173298608
2021-03-06 02:00:00,933.5189436514722,682.7427813243389,862.7029500575508,1831.4873775652557,772.7858859519488,748.7019685986951,711.1632341078957,893.4636934792156,611.8743984989245,605.3107173298608
2021-03-06 03:00:00,933.5189436514722,686.8729144826528,862.7029500575508,1831.4873775652557,777.4607191382565,748.7019685986951,711.1632341078957,893.4636934792156,611.8743984989245,605.3107173298608
2021-03-06 04:00:00,933.5189436514722,681.9017061394616,862.7029500575508,1831.4873775652557,771.8338860924453,748.7019685986951,711.1632341078957,893.4636934792156,611.8743984989245,605.3107173298608
2021-03-06 05:00:00,933.5189436514722,675.4529712735911,862.7029500575508,1831.4873775652557,764.5346638627731,748.7019685986951,711.1632341078957,893.4636934792156,611.8743984989245,605.3107173298608
2021-03-06 06:00:00,933.5189436514722,668.6199123765156,862.7029500575508,1831.4873775652557,756.8004312674527,748.7019685986951,711.1632341078957,893.4636934792156,611.8743984989245,605.3107173298608
2021-03-06 07:00:00,933.5189436514722,667.0085373805789,862.7029500575508,1827.0734902266438,754.9765410881668,748.7019685986951,711.1632341078957,893.4636934792156,611.8743984989245,605.3107173298608
2021-03-06 08:00:00,933.5189436514722,674.0136498736169,862.7029500575508,1846.2619332746863,762.9055184603257,748.7019685986951,711.1632341078957,893.4636934792156,611.8743984989245,605.3107173298608
2021-03-06 09:00:00,933.5189436514722,669.0239733599732,862.7029500575508,1832.594183655339,757.2577815809547,748.7019685986951,711.1632341078957,893.4636934792156,611.8743984989245,605.3107173298608
2021-03-06 10:00:00,933.5189436514722,676.5881863513617,862.7029500575508,1853.3141178937644,765.8195960709456,748.7019685986951,711.1632341078957,893.4636934792156,611.8743984989245,605.3107173298608
2021-03-06 11:00:00,933.5189436514722,698.79590968434,862.7029500575508,1914.1456369914297,790.9561711037304,773.2766899918668,711.1632341078957,893.4636934792156,611.8743984989245,605.3107173298608
2021-03-06 12:00:00,933.5189436514722,694.5215934237237,862.7029500575508,1902.437406150359,786.1181393168663,768.5467980675124,711.1632341078957,893.4636934792156,611.8743984989245,605.3107173298608
2021-03-06 13:00:00,933.5189436514722,684.9605072961582,862.7029500575508,1876.2476259264793,775.2960953262706,757.9666487979056,711.1632341078957,893.4636934792156,611.8743984989245,605.3107173298608
2021-03-06 14:00:00,933.5189436514722,681.3770856546643,862.7029500575508,1866.4318974634082,771.2400763631852,754.0012901182428,711.1632341078957,893.4636934792156,611.8743984989245,605.3107173298608
2021-03-06 15:00:00,933.5189436514722,683.5859338792317,862.7029500575508,1866.4318974634082,773.7402371541123,756.4455672242142,711.1632341078957,893.4636934792156,611.8743984989245,605.3107173298608
2021-03-06 16:00:00,933.5189436514722,656.5262682979486,862.7029500575508,1866.4318974634082,743.1118245047205,726.5017619686374,711.1632341078957,893.4636934792156,611.8743984989245,605.3107173298608
2021-03-06 17:00:00,933.5189436514722,650.1643928453476,862.7029500575508,1866.4318974634082,735.9109170877022,719.4618094961767,711.1632341078957,893.4636934792156,611.8743984989245,605.3107173298608
2021-03-06 18:00:00,933.5189436514722,653.3298435629482,862.7029500575508,1866.4318974634082,739.4938412930568,719.4618094961767,711.1632341078957,893.4636934792156,611.8743984989245,605.3107173298608
2021-03-06 19:00:00,933.5189436514722,661.0344349409855,862.7029500575508,1866.4318974634082,748.2145478854067,719.4618094961767,711.1632341078957,893.4636934792156,611.8743984989245,605.3107173298608
2021-03-06 20:00:00,933.5189436514722,653.5226799984745,852.8995074432605,1866.4318974634082,739.7121098412543,719.4618094961767,711.1632341078957,893.4636934792156,611.8743984989245,605.3107173298608
2021-03-06 21:00:00,933.5189436514722,653.5226799984745,851.1409517578106,1866.4318974634082,738.1869302333342,719.4618094961767,711.1632341078957,893.4636934792156,611.8743984989245,606.5613593078151
2021-03-06 22:00:00,933.5189436514722,653.5226799984745,849.8892738875784,1866.4318974634082,737.1013612182852,719.4618094961767,711.1632341078957,893.4636934792156,611.8743984989245,607.4546750063539
2021-03-06 23:00:00,933.5189436514722,653.5226799984745,847.894228643711,1866.4318974634082,735.3710763327963,719.4618094961767,711.1632341078957,893.4636934792156,611.8743984989245,608.8839801240158
2021-03-07 00:00:00,933.5189436514722,653.5226799984745,853.907662889411,1866.4318974634082,740.5864740372842,719.4618094961767,711.1632341078957,893.4636934792156,611.8743984989245,604.5960647710298
2021-03-07 01:00:00,933.5189436514722,653.5226799984745,836.723188422692,1866.4318974634082,725.682533123547,719.4618094961767,711.1632341078957,893.4636934792156,611.8743984989245,617.0131529807185
2021-03-07 02:00:00,933.5189436514722,653.5226799984745,841.5970674873355,1866.4318974634082,729.9096048178737,719.4618094961767,711.1632341078957,893.4636934792156,611.8743984989245,613.4398901865635
2021-03-07 03:00:00,933.5189436514722,653.5226799984745,836.723188422692,1866.4318974634082,725.682533123547,719.4618094961767,711.1632341078957,893.4636934792156,611.8743984989245,617.0131529807185
2021-03-07 04:00:00,933.5189436514722,653.5226799984745,841.3520253946037,1866.4318974634082,729.6970820038346,719.4618094961767,711.1632341078957,893.4636934792156,611.8743984989245,613.6185533262712
2021-03-07 05:00:00,933.5189436514722,653.5226799984745,827.6166493535062,1866.4318974634082,717.7845132871745,719.4618094961767,711.1632341078957,893.4636934792156,611.8743984989245,623.802352289613
2021-03-07 06:00:00,933.5189436514722,653.5226799984745,827.6166493535062,1866.4318974634082,717.7845132871745,719.4618094961767,711.1632341078957,893.4636934792156,611.8743984989245,623.802352289613
2021-03-07 07:00:00,933.5189436514722,673.3632654430795,803.2310024232846,1866.4318974634082,696.6350599422292,719.4618094961767,711.1632341078957,893.4636934792156,611.8743984989245,642.7406450986347
2021-03-07 08:00:00,971.0153960093978,700.4101012614326,803.2310024232846,1866.4318974634082,696.6350599422292,748.3602755065164,739.7283730456555,929.3512553159762,611.8743984989245,668.5574687864048
2021-03-07 09:00:00,949.7371323875991,685.061723842021,785.6294678966385,1825.5320001913612,696.6350599422292,731.961146005839,723.5183980083108,908.9859953117244,611.8743984989245,653.9070913303691
2021-03-07 10:00:00,958.4300815501632,691.3320975438538,792.8203387093537,1842.2411045646973,696.6350599422292,738.6607903750182,730.1407658589333,917.3059490939493,611.8743984989245,659.8923065105787
2021-03-07 11:00:00,966.3445576533933,697.0409452425374,799.3672509418258,1857.453871232959,702.3876981791965,744.7604665917337,736.170085842336,924.8808323882139,611.8743984989245,665.3415322716653
2021-03-07 12:00:00,984.3791835279663,710.0496309821604,814.2856247174586,1892.1190280671935,715.4961689158919,758.6597287904783,749.9090280995974,942.1416320259635,611.8743984989245,677.7586204813538
2021-03-07 13:00:00,971.7938690687321,700.9716272645818,803.8749610035279,1867.9282351684835,706.3485310636655,748.9602436589804,740.3214209128755,930.0963258039369,611.8743984989245,669.0934582055281
2021-03-07 14:00:00,978.4108900730718,705.7445982913499,809.3486089355945,1880.6471056616197,711.1581138519495,754.0599729549225,745.3623277842448,936.4294249516003,611.8743984989245,673.6493682680756
