Date,TRX,FUN,RIF,KMD,STPT,MDT,ARDR,EOS,LTC,TROY
2021-02-03 19:00:00,2214.371999324147,1187.161052054213,1526.1278645435302,1822.4428244962446,1703.5603064657785,1363.5189939563743,947.3136954668945,1117.924630278738,1655.2068005276585,1371.0121464482481
2021-02-03 20:00:00,2192.7521450310837,1198.866090868551,1526.1278645435302,1804.649541192864,1720.3568813493998,1363.5189939563743,956.6539139280773,1117.924630278738,1655.2068005276585,1384.5298998830808
2021-02-03 21:00:00,2192.7521450310837,1198.866090868551,1526.1278645435302,1775.222188037273,1748.8747479253539,1363.5189939563743,956.6539139280773,1117.924630278738,1655.2068005276585,1361.9531893427045
2021-02-03 22:00:00,2192.7521450310837,1198.866090868551,1526.1278645435302,1804.649541192864,1720.3568813493998,1363.5189939563743,956.6539139280773,1117.924630278738,1655.2068005276585,1384.5298998830808
2021-02-03 23:00:00,2192.7521450310837,1198.866090868551,1526.1278645435302,1907.303098712367,1627.7650147536303,1363.5189939563743,956.6539139280773,1117.924630278738,1655.2068005276585,1463.2858668843937
2021-02-04 00:00:00,2180.9504650255344,1192.413636127601,1526.1278645435302,1897.0377429604168,1636.5732669979682,1363.5189939563743,951.5050769316937,1111.907813108239,1655.2068005276585,1455.4102701842623
2021-02-04 01:00:00,2171.5091210210944,1187.2516723348406,1526.1278645435302,1888.8254583588562,1643.6888029414379,1363.5189939563743,947.3860073345867,1107.0943593718393,1655.2068005276585,1449.1097928241572
2021-02-04 02:00:00,2234.451414384025,1221.6647642865753,1526.1278645435302,1943.574022369258,1597.387709900834,1363.5189939563743,974.8464713152995,1139.184050947835,1703.1838092386056,1491.1129752248578
2021-02-04 03:00:00,2284.018470407332,1248.765074198566,1559.9821094260099,1986.6885165274493,1562.7217003507985,1393.7660702307587,996.4715867001106,1164.4546830639313,1740.9657035984758,1524.190481365409
2021-02-04 04:00:00,2237.5985290521717,1223.385418884162,1528.2773404090844,1946.3114505697781,1562.7217003507985,1365.4394432436368,976.2194945143351,1140.7885355266346,1705.5826596741529,1493.2131343448928
2021-02-04 05:00:00,2236.0249717180986,1222.5250915853687,1527.2026024763072,1944.9427364695184,1562.7217003507985,1364.4792186000057,975.5329829148174,1139.9862932372348,1704.3832344563793,1492.1630547848752
2021-02-04 06:00:00,2192.7521450310837,1198.866090868551,1497.647309324936,1907.303098712367,1593.561202869383,1338.0730409001462,956.6539139280773,1117.924630278738,1671.3990409676035,1463.2858668843937
2021-02-04 07:00:00,2150.266097011106,1175.6372538011303,1468.6293851399535,1870.3478180053462,1625.0475932663628,1312.1469755221024,938.1181007410962,1096.2640884649413,1639.0145600877145,1434.933718763921
2021-02-04 08:00:00,2167.5752276859116,1185.1008540878574,1480.451502400502,1885.4036731082067,1612.0708066776658,1322.7094466020465,945.6697283357923,1105.0887536483401,1652.2082374832248,1446.4845939241138
2021-02-04 09:00:00,2188.8182516959005,1196.7152726215677,1494.960464492993,1903.881313461717,1612.0708066776658,1335.672479291068,954.9376349292827,1115.9190245552384,1668.400477923169,1460.6606679843499
2021-02-04 10:00:00,2200.6199317014502,1203.167727362518,1503.020998988822,1914.1466692136676,1612.0708066776658,1342.8741641183026,960.0864719256665,1121.9358417257376,1677.3961670564718,1468.5362646844815
2021-02-04 11:00:00,2237.5985290521717,1223.385418884162,1528.2773404090844,1946.3114505697781,1612.0708066776658,1365.4394432436368,976.2194945143351,1140.7885355266346,1705.5826596741529,1493.2131343448928
2021-02-04 12:00:00,2293.459814411772,1253.9270379913264,1566.4305370226725,1994.9008011290098,1612.0708066776658,1399.5274180925462,1000.5906562972176,1169.2681368003307,1748.1622549051178,1530.490958725514
2021-02-04 13:00:00,2194.325702365157,1199.7264181673445,1498.7220472577133,1908.6718128126272,1542.389529956779,1339.0332655437776,957.3404255275952,1118.726872568138,1672.5984661853772,1464.3359464444115
2021-02-04 14:00:00,2194.325702365157,1199.7264181673445,1498.7220472577133,1908.6718128126272,1542.389529956779,1339.0332655437776,957.3404255275952,1118.726872568138,1672.5984661853772,1464.3359464444115
2021-02-04 15:00:00,2260.415110396234,1235.8601647166658,1543.8610404343528,1966.1578050235491,1588.8437144373704,1379.36270057629,986.1739127073436,1152.4210487229332,1722.9743253318711,1508.4392879651466
2021-02-04 16:00:00,2292.6730357447354,1253.4968743419297,1565.893168056284,1994.2164440788797,1611.5177806719446,1399.0473057707304,1000.2474004974587,1168.8670156556307,1747.5625422962312,1529.9659189455053
2021-02-04 17:00:00,2429.572523809109,1328.345349336952,1659.3953682078945,2113.294570801503,1707.7443056674554,1482.5868497666493,1059.9739096555088,1238.6620948334205,1851.9125362425402,1621.3228406670285
2021-02-04 18:00:00,2379.2186891187644,1300.8148757755644,1625.0037543590263,2069.495719593182,1672.3506413012904,1451.859661170449,1038.0055384709385,1212.9903415726242,1813.5309292737827,1587.7202947464682
2021-02-04 19:00:00,2485.43380916871,1358.8869684441167,1697.548564821483,2161.883921360735,1747.0091520736694,1516.6748246155587,1084.3450714383914,1267.1416961071166,1894.4921314735052,1658.60066504765
2021-02-04 20:00:00,2450.028769152061,1339.5296042212658,1673.3669613339973,2131.0878541048837,1722.1229818162099,1495.0697701338556,1068.8985604492402,1249.091244595619,1867.5050640735976,1634.973874947256
2021-02-04 21:00:00,2397.314598460607,1310.7086397116882,1637.3632405859632,2085.2359317461724,1685.070239432881,1495.0697701338556,1045.9004218653934,1222.2161279007228,1827.32431927818,1599.7962096866693
2021-02-04 22:00:00,2380.7922464528383,1301.675203074358,1626.0784922918035,2070.8644336934417,1673.456693312733,1495.0697701338556,1038.6920500704564,1213.7925838620242,1814.7303544915565,1588.7703743064856
2021-02-04 23:00:00,2482.286694500563,1357.1663138465296,1695.3990889559284,2159.1464931602145,1744.7970480507843,1495.0697701338556,1082.9720482393554,1265.5372115283164,1892.093281037958,1656.5005059276148
2021-02-05 00:00:00,2494.0883745061124,1363.6187685874802,1703.459623451757,2169.4118489121647,1753.092438136604,1495.0697701338556,1088.120885235739,1271.5540286988157,1901.0889701712604,1664.376102627746
2021-02-05 01:00:00,2520.838849185358,1378.2443326669672,1721.7301683089684,2192.6799886165854,1771.8953223311291,1495.0697701338556,1099.791582427542,1285.192147618614,1921.4791988734125,1682.2274551480436
2021-02-05 02:00:00,2564.8984545394087,1402.3334970331814,1751.822830426728,2231.0039834238664,1802.8647786515232,1495.0697701338556,1119.0139072140407,1307.6549317218105,1955.063104971075,1711.6296828285335
2021-02-05 03:00:00,2517.691734517211,1376.5236780693806,1719.5806924434144,2189.9425604160656,1769.6832183082438,1495.0697701338556,1098.4185592285064,1283.587663039814,1919.0803484378653,1680.1272960280087
2021-02-05 04:00:00,2520.838849185358,1378.2443326669672,1721.7301683089684,2192.6799886165854,1771.8953223311291,1495.0697701338556,1099.791582427542,1285.192147618614,1921.4791988734125,1680.1272960280087
2021-02-05 05:00:00,2517.691734517211,1376.5236780693806,1719.5806924434144,2189.9425604160656,1769.6832183082438,1495.0697701338556,1099.791582427542,1283.587663039814,1919.0803484378653,1680.1272960280087
2021-02-05 06:00:00,2591.6489292186548,1416.9590611126685,1770.0933752839396,2254.2721231282876,1821.6676628460486,1495.0697701338556,1099.791582427542,1321.2930506416087,1975.453333673228,1680.1272960280087
2021-02-05 07:00:00,2597.943158554948,1420.400370307842,1774.392327015048,2259.7469795293277,1826.0918708918193,1495.0697701338556,1099.791582427542,1324.502019799208,1980.2510345443225,1680.1272960280087
2021-02-05 08:00:00,2575.126577210886,1407.9256244753385,1758.80862698978,2239.9006250755574,1810.054116725901,1508.3166455795877,1099.791582427542,1312.86950660291,1962.8593688866044,1680.1272960280087
2021-02-05 09:00:00,2586.9282572164343,1414.3780792162884,1766.8691614856077,2250.165980827507,1818.3495068117204,1501.4356389847908,1094.7742850624531,1318.8863237734088,1971.8550580199064,1680.1272960280087
2021-02-05 10:00:00,2582.9943638812515,1412.2272609693052,1764.182316653665,2246.7441955768572,1815.5843767831138,1503.722321346936,1096.4416232973945,1316.880718049909,1968.8564949754725,1680.1272960280087
2021-02-05 11:00:00,2582.9943638812515,1376.0935144199836,1719.0433234770255,2189.2582033659355,1769.1301923025223,1543.2073713604225,1125.2322129682232,1283.186541895114,1918.4806358289784,1680.1272960280087
2021-02-05 12:00:00,2582.9943638812515,1381.2554782127443,1725.4917510736884,2189.2582033659355,1775.7665043711786,1537.44016847773,1121.027047426143,1283.186541895114,1918.4806358289784,1680.1272960280087
2021-02-05 13:00:00,2591.8734070070936,1376.5236780693806,1719.5806924434144,2189.2582033659355,1769.6832183082438,1542.725119056872,1124.8805779016704,1283.186541895114,1925.0754130146406,1680.1272960280087
2021-02-05 14:00:00,2606.5351673232867,1368.7807323802404,1709.90805104842,2201.642442102763,1759.72875020526,1551.4520367636678,1131.2438244139994,1283.186541895114,1935.9652173623037,1680.1272960280087
2021-02-05 15:00:00,2552.7839034849794,1397.601696889818,1745.911771796454,2156.24076662696,1759.72875020526,1519.4584121212654,1107.9156199708666,1256.7250157926294,1896.0422658192829,1680.1272960280087
2021-02-05 16:00:00,2524.808189474185,1413.0875882680987,1765.2570545864426,2132.610730828308,1759.72875020526,1502.8068130843196,1095.77407893009,1242.9526868524358,1896.0422658192829,1680.1272960280087
2021-02-05 17:00:00,2604.0800321578336,1370.0712233284303,1711.5201579475856,2199.5686815607514,1759.72875020526,1549.9907004653032,1130.1782886296219,1281.9778889514137,1896.0422658192829,1628.9818684472473
2021-02-05 18:00:00,2600.813704114989,1371.791877926017,1713.6696338131399,2196.80973683631,1759.72875020526,1548.0465290003108,1128.7606927831125,1280.3698890907033,1896.0422658192829,1631.0276855504776
2021-02-05 19:00:00,2583.799035022648,1380.8253145633473,1713.6696338131399,2182.4380843523345,1759.72875020526,1537.9191218012434,1121.3762770359333,1271.9936374798294,1896.0422658192829,1641.7682253424373
2021-02-05 20:00:00,2577.3756688697013,1384.2666237585208,1713.6696338131399,2177.012508008388,1759.72875020526,1534.0958300130487,1118.5885174907849,1268.8314407427758,1896.0422658192829,1645.8598595488982
2021-02-05 21:00:00,2599.998402013385,1372.2220415754139,1713.6696338131399,2196.121081746393,1759.72875020526,1547.561247956737,1128.406849305751,1279.968519219515,1896.0422658192829,1631.5391398262852
2021-02-05 22:00:00,2541.831107086331,1372.2220415754139,1713.6696338131399,2146.9893505274267,1759.72875020526,1512.939129936252,1103.1620745587943,1251.3329991756825,1896.0422658192829,1668.8753019602411
2021-02-05 23:00:00,2321.9470611485717,1372.2220415754139,1713.6696338131399,1961.261548368139,1759.72875020526,1382.0605769826402,1007.7317607181817,1143.0849877688277,1896.0422658192829,1826.9146731847934
2021-02-06 00:00:00,2106.7834337017134,1245.0648479131903,1554.872139750388,2161.563175183892,1596.6631801274486,1382.0605769826402,1110.6503700355895,1143.0849877688277,1720.3451801568574,1657.6233078924733
2021-02-06 01:00:00,2168.537344902473,1245.0648479131903,1600.4484597986095,2100.0078689361494,1643.464476675461,1342.7033363311562,1079.022137075943,1143.0849877688277,1720.3451801568574,1706.2114640941966
2021-02-06 02:00:00,2118.4841747713313,1245.0648479131903,1600.4484597986095,2149.6245016173652,1605.5307942102302,1374.4272261432147,1104.516062990287,1143.0849877688277,1760.9915682734813,1666.8294848570104
2021-02-06 03:00:00,2094.4326514615614,1245.0648479131903,1600.4484597986095,2174.309823330538,1587.3029208178464,1390.2105307264856,1117.1998290767676,1143.0849877688277,1781.2140040357779,1647.9056766521287
2021-02-06 04:00:00,2085.982116244615,1245.0648479131903,1600.4484597986095,2183.1181834749123,1580.8985328691708,1395.842421315281,1121.7257243020708,1143.0849877688277,1788.429891244399,1641.2567710666297
2021-02-06 05:00:00,2067.7809634696546,1245.0648479131903,1600.4484597986095,2202.3345648447007,1567.104466518178,1408.128994027267,1131.5994496338715,1143.0849877688277,1804.1721222896183,1626.9360513440167
2021-02-06 06:00:00,2067.7809634696546,1245.0648479131903,1598.9404995663874,2200.259500870287,1568.5824021986414,1406.8022393218394,1130.533244122282,1143.0849877688277,1802.4722113703756,1626.9360513440167
2021-02-06 07:00:00,2067.7809634696546,1245.0648479131903,1573.7330913815695,2165.572256807108,1593.707308766522,1384.623904173334,1112.7103088980973,1125.0641734330593,1774.0561115929754,1626.9360513440167
2021-02-06 08:00:00,2067.7809634696546,1245.0648479131903,1572.2750310745453,2163.5658587927715,1595.1852444469853,1383.341053119437,1111.679385202392,1124.0218039085694,1772.4124524407894,1626.9360513440167
2021-02-06 09:00:00,2067.7809634696546,1245.0648479131903,1592.4387083576407,2191.3125588898947,1574.9867901473167,1401.0817422585976,1125.9361430357667,1138.436847374397,1795.1427966854162,1606.3355639736942
2021-02-06 10:00:00,2067.7809634696546,1245.0648479131903,1667.5488210348435,2294.669587543725,1504.0458774850667,1467.1661742550725,1179.0428592483934,1192.1331808240902,1879.8137965945875,1533.9826327218293
2021-02-06 11:00:00,2067.7809634696546,1245.0648479131903,1620.313988102921,2229.670990060787,1504.0458774850667,1425.6073615533853,1145.6454007910074,1158.3649271342927,1826.5663656916854,1578.7007638427735
2021-02-06 12:00:00,2067.7809634696546,1245.0648479131903,1629.128496198201,2241.800400246718,1504.0458774850667,1433.3626656002357,1151.8777117713105,1164.6664323379032,1836.5028867210483,1570.1590983477618
2021-02-06 13:00:00,2067.7809634696546,1245.0648479131903,1609.5562916912354,2241.800400246718,1504.0458774850667,1416.1423743284024,1138.0391556387435,1150.6742336566385,1814.4393047749847,1589.2522329836704
2021-02-06 14:00:00,2067.7809634696546,1245.0648479131903,1623.4140786413832,2241.800400246718,1504.0458774850667,1428.3349266583982,1147.8373243894598,1160.5811865612077,1830.0610717484938,1575.6860583739458
2021-02-06 15:00:00,2067.7809634696546,1274.4445669009376,1585.989579632205,2241.800400246718,1504.0458774850667,1395.4075794394819,1121.3762770359333,1133.8263554691425,1787.8727479760985,1612.867425822821
2021-02-06 16:00:00,2067.7809634696546,1270.077311375732,1591.443123044507,2241.800400246718,1504.0458774850667,1400.2057924353664,1125.2322129682232,1137.7251019243351,1794.0204817140595,1607.3404657966366
2021-02-06 17:00:00,2067.7809634696546,1282.782054721785,1575.6813836643075,2241.800400246718,1504.0458774850667,1400.2057924353664,1114.0878518369996,1126.4570105403736,1776.2524051387422,1623.4188949637178
2021-02-06 18:00:00,2067.7809634696546,1300.648100052172,1554.0374086139739,2241.800400246718,1504.0458774850667,1400.2057924353664,1098.784447278799,1110.983699956028,1751.8533336395838,1646.0291859799254
2021-02-06 19:00:00,2067.7809634696546,1279.6058688852718,1579.592476146254,2241.800400246718,1504.0458774850667,1400.2057924353664,1116.853195558593,1110.983699956028,1751.8533336395838,1619.3992876719476
2021-02-06 20:00:00,2067.7809634696546,1276.0326598191941,1584.0157282574294,2241.800400246718,1504.0458774850667,1400.2057924353664,1119.980662503219,1110.983699956028,1751.8533336395838,1614.877229468706
2021-02-06 21:00:00,2067.7809634696546,1262.9308932435774,1600.4484597986095,2241.800400246718,1504.0458774850667,1400.2057924353664,1131.5994496338715,1110.983699956028,1751.8533336395838,1598.2963493901539
2021-02-06 22:00:00,2088.130553903801,1250.6231731270884,1616.1989049585325,2241.800400246718,1504.0458774850667,1400.2057924353664,1142.7358251699509,1110.983699956028,1751.8533336395838,1582.720371134544
2021-02-06 23:00:00,2082.1814640066386,1254.1963821931658,1611.5943496737505,2241.800400246718,1504.0458774850667,1400.2057924353664,1139.480167548384,1110.983699956028,1751.8533336395838,1587.2424293377856
2021-02-07 00:00:00,2178.0169684758184,1199.0101532837484,1685.7703809997938,2241.800400246718,1504.0458774850667,1400.2057924353664,1139.480167548384,1110.983699956028,1751.8533336395838,1517.401752643277
2021-02-07 01:00:00,2169.396848547814,1199.0101532837484,1679.0984665631192,2241.800400246718,1504.0458774850667,1400.2057924353664,1144.0079033134768,1110.983699956028,1751.8533336395838,1517.401752643277
2021-02-07 02:00:00,2196.9309434859624,1214.2280510208166,1700.40966954555,2241.800400246718,1504.0458774850667,1400.2057924353664,1129.6700733906828,1110.983699956028,1751.8533336395838,1517.401752643277
2021-02-07 03:00:00,2291.8506079431954,1266.6894720405312,1773.8768469057063,2241.800400246718,1504.0458774850667,1400.2057924353664,1082.8834704847227,1110.983699956028,1751.8533336395838,1517.401752643277
2021-02-07 04:00:00,2258.7950703286306,1248.4199123476392,1748.2920846907205,2209.466740627775,1482.3529080982632,1400.2057924353664,1098.7305456625477,1110.983699956028,1751.8533336395838,1495.5161504416917
2021-02-07 05:00:00,2271.2746011039267,1255.3172599296702,1757.9511569818292,2221.673739194779,1490.542703170629,1400.2057924353664,1092.6935646424238,1110.983699956028,1751.8533336395838,1503.7786706098777
2021-02-07 06:00:00,2202.0794257773596,1217.073580433989,1704.394559966313,2153.989671479103,1445.1327982531443,1400.2057924353664,1127.0288941943784,1110.983699956028,1751.8533336395838,1457.9655273137614
2021-02-07 07:00:00,2178.0169684758184,1203.7744320385182,1685.7703809997938,2130.4526982477087,1429.3416120470667,1400.2057924353664,1139.480167548384,1110.983699956028,1751.8533336395838,1442.0341159225845
2021-02-07 08:00:00,2218.418632309266,1226.1041432567708,1717.040995149874,2169.9720568998587,1455.8555373970123,1400.2057924353664,1118.7280452917082,1110.983699956028,1751.8533336395838,1468.7834840088383
2021-02-07 09:00:00,2180.9055851448848,1205.370949852893,1688.006150735868,2133.2782323302654,1431.2372905776333,1376.5285724704447,1118.7280452917082,1110.983699956028,1751.8533336395838,1443.9466280126678
2021-02-07 10:00:00,2219.1670866386544,1226.517808622242,1717.6202937312337,2170.7041662307965,1456.3467167281178,1400.6781965488735,1118.7280452917082,1130.4746420605197,1751.8533336395838,1469.2790249953457
2021-02-07 11:00:00,2214.6839208070614,1224.0399948674496,1714.1503537438982,2166.318905288916,1453.4046021488693,1397.8485436265526,1118.7280452917082,1128.190854904842,1751.8533336395838,1466.3107845408101
2021-02-07 12:00:00,2231.968525550381,1233.593072533534,1727.5285207395239,2183.226042995616,1464.7477666719178,1408.7581182798986,1118.7280452917082,1136.9958734534714,1751.8533336395838,1477.7546759708875
2021-02-07 13:00:00,2287.069278441228,1264.0468653533815,1770.1761302570853,2237.123487033408,1500.9080905362107,1443.5362220343745,1118.7280452917082,1165.0649649052086,1751.8533336395838,1514.236102255287
2021-02-07 14:00:00,2332.4862570202026,1289.1485052327394,1770.1761302570853,2281.5486342936456,1530.7133575823198,1472.202189564135,1118.7280452917082,1188.2010067614824,1751.8533336395838,1544.3060390376615
2021-02-07 15:00:00,2325.8879932096793,1285.5016919223217,1770.1761302570853,2275.0944655969174,1526.3831924972214,1468.0375440491025,1118.7280452917082,1184.8397592176027,1751.8533336395838,1539.9374222369895
2021-02-07 16:00:00,2335.7994477261977,1290.9796820867632,1770.1761302570853,2284.7894704219034,1532.8876663288856,1474.2933858561298,1118.7280452917082,1189.8887922824504,1751.8533336395838,1546.4996555703856
