total_cumulative_return,growth_factor,profit_factor,max_drawdown,sharpe_ratio,volatility,num_trades,trading_coin,reference_coin,trading_type
0.502796,1.502796,3.288049,0.113681,6.884121,1.742090,18,AAVE,FLUX,both
43.780758,44.780758,1.821325,0.373547,2.935217,1.377344,292,AAVE,FTT,both
0.479352,1.479352,2.715457,0.123982,7.084895,1.629318,13,AAVE,FXS,both
0.944203,1.944203,1.631306,0.395901,2.798933,1.040375,87,AAVE,GALA,both
0.932212,1.932212,1.463641,0.344738,2.328706,1.033913,121,AAVE,GHST,both
1.326506,2.326506,1.783647,0.318109,2.895839,1.108142,93,AAVE,GNO,both
3.160340,4.160340,1.702860,0.350011,3.194497,0.974511,177,AAVE,GTC,both
0.148398,1.148398,2.201706,0.092139,7.389665,1.049767,9,AAVE,HIGH,both
1.118791,2.118791,1.753024,0.253828,3.141948,0.967738,101,AAVE,IDEX,both
0.507020,1.507020,1.454814,0.377980,2.047661,1.023090,70,AAVE,ILV,both
1.057191,2.057191,2.916374,0.126577,5.988654,1.623233,28,AAVE,JASMY,both
8.836955,9.836955,1.477687,0.472886,2.129240,1.236216,327,AAVE,KNC,both
1.134926,2.134926,2.151481,0.242648,3.812604,1.341026,60,AAVE,LAZIO,both
4.339561,5.339561,1.649918,0.330641,3.251005,1.064023,205,AAVE,LPT,both
19.015438,20.015438,1.482655,0.475433,2.603899,1.254291,441,AAVE,LUNA,both
0.863341,1.863341,1.524926,0.240099,2.032353,1.074234,107,AAVE,MINA,both
0.967240,1.967240,2.474510,0.178357,4.458566,1.434839,41,AAVE,MOVR,both
11.585235,12.585235,1.488553,0.477870,2.173137,1.360167,386,AAVE,MTL,both
11.102321,12.102321,1.527906,0.468240,2.229039,1.285140,306,AAVE,NEO,both
6.202034,7.202034,1.433967,0.469821,2.050845,1.467158,346,AAVE,OG,both
13.048563,14.048563,1.487432,0.455875,2.240283,1.376083,429,AAVE,OXT,both
5.121568,6.121568,2.085123,0.283014,3.882720,1.082759,160,AAVE,PHA,both
3.640821,4.640821,1.490447,0.434380,2.255890,1.131393,254,AAVE,POND,both
1.068411,2.068411,2.615664,0.136533,4.910253,1.671535,37,AAVE,PORTO,both
0.650916,1.650916,2.187234,0.133975,4.590158,1.230615,35,AAVE,POWR,both
0.709908,1.709908,2.354604,0.148272,4.004103,1.498555,35,AAVE,QI,both
1.333599,2.333599,1.669197,0.483344,2.693749,1.067821,112,AAVE,QUICK,both
1.354202,2.354202,2.001128,0.337093,3.998228,1.161284,79,AAVE,RAD,both
0.507647,1.507647,1.539982,0.203035,2.270945,1.145132,75,AAVE,RARE,both
1.358625,2.358625,1.761418,0.328722,2.937053,0.928765,91,AAVE,RAY,both
1.483816,2.483816,1.713021,0.340370,2.961502,1.067207,118,AAVE,REQ,both
9.972183,10.972183,1.589467,0.409005,2.572647,1.254124,323,AAVE,RIF,both
0.640670,1.640670,2.972454,0.145219,4.865276,1.931537,22,AAVE,SANTOS,both
7.030391,8.030391,1.536918,0.395135,2.312447,1.311140,291,AAVE,TRU,both
0.662806,1.662806,1.457781,0.422103,2.057875,1.131464,109,AAVE,USDP,both
0.474762,1.474762,2.979003,0.194372,5.918797,3.000439,12,AAVE,VOXEL,both
0.668057,1.668057,1.439537,0.226844,2.019263,0.967302,113,AAVE,WAXP,both
21.678102,22.678102,1.651999,0.481980,2.629809,1.291086,322,AAVE,XRP,both
9.210462,10.210462,1.484057,0.451924,2.220119,1.170124,326,AAVE,XTZ,both
0.795079,1.795079,1.751947,0.258839,2.996163,0.922283,84,AAVE,YGG,both
35.995229,36.995229,1.750924,0.430198,2.778438,1.416205,345,AAVE,ZEC,both
0.087459,1.087459,1.863246,0.042507,4.138757,0.666034,10,ACM,BICO,both
0.044358,1.044358,1.561498,0.025507,3.361605,0.457183,11,ACM,FLUX,both
8.157067,9.157067,1.571473,0.462873,2.167242,1.128918,310,ADA,AAVE,both
0.638634,1.638634,2.579369,0.057750,5.973878,0.589479,46,ADA,ADX,both
0.183352,1.183352,1.867188,0.076397,4.021199,0.727560,21,ADA,ALCX,both
0.519431,1.519431,1.815664,0.143369,3.541503,0.870551,55,ADA,AUCTION,both
13.767453,14.767453,1.673158,0.432790,2.619930,1.007392,307,ADA,BNT,both
6.423361,7.423361,1.490023,0.402477,2.117556,0.968930,321,ADA,BTC,both
0.499284,1.499284,1.737521,0.150529,3.517182,0.756807,59,ADA,CHESS,both
4.764362,5.764362,1.542914,0.421777,2.244060,1.107237,278,ADA,CKB,both
8.184867,9.184867,1.553448,0.395104,2.212081,1.024488,318,ADA,DASH,both
8.652163,9.652163,1.521012,0.409621,2.191066,1.074968,382,ADA,DENT,both
1.026583,2.026583,1.486115,0.338213,2.257474,0.915963,142,ADA,DEXE,both
12.667046,13.667046,1.636043,0.378783,2.302541,1.185593,340,ADA,ENJ,both
5.829370,6.829370,1.505514,0.383138,2.000849,1.008447,303,ADA,ETH,both
0.805721,1.805721,1.461390,0.287107,2.171504,0.830412,125,ADA,FLOW,both
0.069805,1.069805,1.520555,0.115350,2.890701,0.745040,15,ADA,FXS,both
0.018141,1.018141,1.349155,0.016556,2.167278,0.479948,10,ADA,HIGH,both
9.476701,10.476701,1.491167,0.418373,2.213666,1.117717,409,ADA,HIVE,both
0.868563,1.868563,2.711399,0.100956,4.815473,0.546730,58,ADA,ILV,both
11.772137,12.772137,1.596640,0.444459,2.204173,1.216998,356,ADA,JST,both
6.227601,7.227601,1.452729,0.414920,2.055392,1.001229,356,ADA,MANA,both
1.966074,2.966074,1.679755,0.403781,3.158028,0.837927,168,ADA,MLN,both
0.334134,1.334134,1.810433,0.092211,3.704108,0.694258,41,ADA,MOVR,both
6.812250,7.812250,1.535491,0.302985,2.057590,1.055752,303,ADA,NEO,both
9.931105,10.931105,1.566896,0.355477,2.335956,1.036085,359,ADA,OGN,both
3.682757,4.682757,1.575579,0.361481,2.376689,1.017338,256,ADA,OM,both
1.110089,2.110089,1.454640,0.189639,2.253436,0.804161,175,ADA,PHA,both
0.147149,1.147149,1.415901,0.130511,2.167353,0.719707,37,ADA,PORTO,both
1.019384,2.019384,1.555206,0.307899,2.372137,0.890568,132,ADA,QNT,both
0.581817,1.581817,1.691075,0.122003,3.600853,0.654366,82,ADA,RAD,both
25.736092,26.736092,1.731723,0.392175,2.853155,1.122700,394,ADA,SAND,both
0.065871,1.065871,1.346721,0.092755,2.085226,0.555606,22,ADA,SANTOS,both
18.802602,19.802602,1.733433,0.272751,2.624885,1.136667,350,ADA,SC,both
10.012322,11.012322,1.595861,0.396484,2.312878,1.293733,344,ADA,SKL,both
5.848161,6.848161,1.504662,0.381269,2.033912,0.974002,304,ADA,TRX,both
5.796704,6.796704,1.525517,0.405724,2.051796,0.967396,282,ADA,VET,both
0.108659,1.108659,2.014125,0.074579,5.596197,0.803008,11,ADA,VOXEL,both
0.351686,1.351686,1.448010,0.189753,2.170228,0.677078,73,ADA,YGG,both
22.375257,23.375257,1.779726,0.319635,2.985503,1.004297,347,ADA,ZEC,both
8.729904,9.729904,1.568107,0.407355,2.127632,1.126576,343,ADA,ZRX,both
0.032563,1.032563,inf,0.000000,70.598939,0.167099,2,ADX,CVX,both
0.048351,1.048351,1.739232,0.041210,4.497213,0.582329,9,ADX,HIGH,both
0.014146,1.014146,1.685074,0.000000,4.874475,1.119298,2,ADX,SPELL,both
0.042996,1.042996,1.410394,0.042800,2.214886,0.943755,9,ADX,VOXEL,both
0.310937,1.310937,1.924494,0.104632,3.328268,1.652068,16,AGLD,ALCX,both
0.217409,1.217409,1.528805,0.126608,2.513129,1.274607,26,AGLD,AMP,both
0.877623,1.877623,1.904790,0.240857,3.722514,1.322346,49,AGLD,AUCTION,both
0.429850,1.429850,1.333003,0.264507,2.004465,1.108256,85,AGLD,AVA,both
0.738416,1.738416,1.631455,0.336934,3.043576,1.353284,58,AGLD,CHESS,both
0.226337,1.226337,1.382903,0.192626,2.158278,1.011213,35,AGLD,CITY,both
1.308864,2.308864,1.983600,0.176360,3.810617,1.193446,64,AGLD,EGLD,both
0.325453,1.325453,1.527050,0.256536,2.276754,1.604199,33,AGLD,ENS,both
1.349403,2.349403,1.922686,0.267701,3.853283,1.208977,68,AGLD,FLM,both
0.267789,1.267789,2.707306,0.063681,5.678290,1.315616,11,AGLD,FLUX,both
0.442468,1.442468,1.363988,0.290237,2.132548,1.090594,78,AGLD,FORTH,both
0.499286,1.499286,1.392166,0.337635,2.055678,1.274270,82,AGLD,FUN,both
0.457688,1.457688,3.722562,0.104642,6.745646,1.953617,14,AGLD,FXS,both
0.660111,1.660111,1.529976,0.289207,2.457748,1.260776,62,AGLD,ILV,both
0.523527,1.523527,1.473136,0.255369,2.216654,1.199698,66,AGLD,LPT,both
1.828128,2.828128,2.024078,0.262992,4.656255,1.178782,80,AGLD,MLN,both
0.483536,1.483536,1.364928,0.271862,2.107083,1.182416,80,AGLD,OG,both
1.501620,2.501620,2.052108,0.211347,3.868495,1.295491,72,AGLD,OM,both
0.586544,1.586544,1.462116,0.217351,2.454208,1.124420,72,AGLD,OXT,both
0.227751,1.227751,1.476820,0.155998,2.390285,1.107296,30,AGLD,PORTO,both
0.283279,1.283279,1.441337,0.160632,2.375131,1.332207,32,AGLD,QI,both
0.530575,1.530575,1.414186,0.272148,2.042812,1.383474,79,AGLD,ROSE,both
0.442359,1.442359,1.450254,0.249172,2.049369,1.101159,65,AGLD,RVN,both
0.106687,1.106687,1.380629,0.088315,2.499687,0.792262,20,AGLD,SANTOS,both
0.465253,1.465253,1.429189,0.326830,2.016151,1.226657,68,AGLD,TRU,both
0.456454,1.456454,10.167101,0.040295,10.982343,1.502737,8,AGLD,VOXEL,both
0.296417,1.296417,1.987905,0.187718,3.896319,1.302829,19,ALCX,1INCH,both
0.403366,1.403366,2.929087,0.070411,6.003717,1.074379,18,ALCX,ADX,both
0.502066,1.502066,3.503519,0.106194,5.232149,1.408465,16,ALCX,AGLD,both
0.305117,1.305117,2.127407,0.154918,3.356572,1.569905,17,ALCX,ALGO,both
0.367776,1.367776,2.358557,0.197421,4.314872,1.489153,15,ALCX,ALICE,both
0.156277,1.156277,1.675298,0.174026,2.564559,1.111848,20,ALCX,AMP,both
0.259151,1.259151,1.934741,0.086122,3.483592,1.250138,20,ALCX,AR,both
0.434582,1.434582,4.502596,0.083664,5.226102,1.229876,12,ALCX,ARDR,both
0.262533,1.262533,2.324058,0.187216,3.786964,1.252596,14,ALCX,ARPA,both
0.282598,1.282598,2.599050,0.119910,3.833953,1.194462,17,ALCX,ATM,both
0.175545,1.175545,1.851911,0.173136,2.963768,1.085519,17,ALCX,ATOM,both
0.234327,1.234327,1.888604,0.161234,3.718748,0.984371,19,ALCX,AUCTION,both
0.237062,1.237062,1.812129,0.182976,2.987290,1.433705,20,ALCX,AUDIO,both
0.338556,1.338556,1.951914,0.177871,3.842123,1.472777,21,ALCX,AVA,both
0.180020,1.180020,1.782765,0.144077,3.301767,0.869725,18,ALCX,AVAX,both
0.219943,1.219943,2.141829,0.166890,3.181744,1.183589,15,ALCX,AXS,both
0.259707,1.259707,2.362726,0.126355,3.623106,1.181954,16,ALCX,BAND,both
0.138842,1.138842,1.570754,0.266949,2.125240,1.523823,17,ALCX,BAR,both
0.299400,1.299400,2.698458,0.136104,4.933442,1.617685,13,ALCX,BICO,both
0.398106,1.398106,3.068145,0.083115,4.871081,1.300673,14,ALCX,BNB,both
0.205054,1.205054,1.968728,0.200357,3.107944,1.265759,12,ALCX,BNT,both
0.149848,1.149848,1.494984,0.233195,2.221826,1.514062,23,ALCX,CAKE,both
0.101322,1.101322,1.434822,0.113766,2.329686,0.821277,18,ALCX,CELO,both
0.250283,1.250283,1.879972,0.136746,4.135158,0.966116,19,ALCX,CELR,both
0.193414,1.193414,1.869325,0.176477,2.808342,1.310405,15,ALCX,CFX,both
0.461280,1.461280,3.926114,0.072213,7.363878,0.914014,19,ALCX,CHESS,both
0.085614,1.085614,1.409056,0.092179,2.081312,0.793369,17,ALCX,CHR,both
0.507458,1.507458,3.181684,0.116551,6.060550,1.194696,14,ALCX,CKB,both
0.642990,1.642990,3.095945,0.150415,6.055102,1.634600,17,ALCX,COS,both
0.170039,1.170039,1.813462,0.136600,2.917160,1.132097,17,ALCX,COTI,both
0.361018,1.361018,5.574137,0.063025,5.736455,0.922405,20,ALCX,CRV,both
0.520513,1.520513,3.296168,0.114083,6.781865,1.175767,18,ALCX,CTK,both
0.123538,1.123538,1.543482,0.253575,2.059014,1.283734,15,ALCX,CTSI,both
0.161163,1.161163,1.971203,0.161216,3.036881,0.903127,10,ALCX,CVC,both
0.064928,1.064928,inf,0.000000,143.812919,0.162242,2,ALCX,CVX,both
0.614029,1.614029,8.683646,0.024563,7.980185,1.025893,12,ALCX,DEGO,both
0.298996,1.298996,2.120614,0.263706,3.290903,1.596410,13,ALCX,DENT,both
0.306959,1.306959,2.214507,0.130511,4.288697,1.184325,20,ALCX,DEXE,both
0.307028,1.307028,2.692306,0.089954,4.266388,1.133208,16,ALCX,DF,both
0.178621,1.178621,1.738923,0.205582,2.651242,1.242423,15,ALCX,DGB,both
0.131202,1.131202,1.516566,0.228481,2.183580,1.249056,15,ALCX,DIA,both
0.361160,1.361160,5.048811,0.075135,5.327106,1.116771,10,ALCX,DOGE,both
0.303296,1.303296,2.353520,0.188433,3.761656,1.319824,16,ALCX,DOT,both
0.180514,1.180514,1.458382,0.234818,2.596082,1.352254,24,ALCX,DUSK,both
0.152342,1.152342,1.502174,0.350413,2.208546,1.647901,14,ALCX,EGLD,both
0.254405,1.254405,2.288116,0.186265,3.460078,1.234090,12,ALCX,ENJ,both
0.447168,1.447168,6.121990,0.050222,7.280504,0.862575,11,ALCX,ETC,both
0.186044,1.186044,2.044899,0.176527,2.717654,1.269732,12,ALCX,ETH,both
0.343020,1.343020,2.332936,0.139969,5.057229,1.026385,17,ALCX,FET,both
0.298605,1.298605,2.620398,0.124144,4.323025,1.202589,17,ALCX,FIDA,both
0.353165,1.353165,2.784589,0.093062,4.542533,1.331398,17,ALCX,FIO,both
0.184191,1.184191,1.770155,0.218069,2.757322,1.204387,17,ALCX,FLOW,both
0.396741,1.396741,3.381260,0.065457,6.108670,1.622845,13,ALCX,FLUX,both
0.270951,1.270951,3.177360,0.082575,5.402140,0.795011,11,ALCX,FTT,both
0.220485,1.220485,1.739823,0.312352,2.745745,1.616468,13,ALCX,GALA,both
0.460471,1.460471,2.644017,0.169673,4.812701,1.450237,18,ALCX,GNO,both
0.255922,1.255922,1.950379,0.139829,3.490786,1.230224,16,ALCX,GRT,both
0.309157,1.309157,3.512569,0.061332,4.650743,0.977232,13,ALCX,HBAR,both
0.358583,1.358583,5.133712,0.066392,9.950898,2.086343,7,ALCX,HIGH,both
0.483431,1.483431,8.800316,0.018602,6.537524,1.089893,14,ALCX,HIVE,both
0.240112,1.240112,2.330662,0.145247,3.559527,1.113080,15,ALCX,HOT,both
0.255248,1.255248,2.682136,0.076432,3.970118,1.142280,10,ALCX,ILV,both
0.188644,1.188644,1.571152,0.133135,2.689434,1.517900,17,ALCX,INJ,both
0.188674,1.188674,2.012389,0.175981,3.723601,0.910886,14,ALCX,IOST,both
0.245786,1.245786,1.908302,0.159362,3.375589,1.376324,17,ALCX,IOTA,both
0.595128,1.595128,3.213102,0.092437,5.599080,1.592080,19,ALCX,IOTX,both
0.149747,1.149747,1.628210,0.207211,2.516846,1.222554,19,ALCX,JUV,both
0.341297,1.341297,2.051961,0.264234,3.717791,1.620526,19,ALCX,LAZIO,both
0.301179,1.301179,1.933544,0.274452,3.509580,1.643635,19,ALCX,LPT,both
0.507636,1.507636,6.130556,0.048730,6.821491,1.087917,12,ALCX,LTC,both
0.478684,1.478684,2.919391,0.121125,5.471642,1.216646,19,ALCX,LUNA,both
0.280112,1.280112,2.694996,0.139290,4.103592,1.083611,14,ALCX,MANA,both
0.219946,1.219946,2.091138,0.115758,3.970874,0.888249,16,ALCX,MASK,both
0.410417,1.410417,4.212215,0.066392,5.627010,1.180183,12,ALCX,MBL,both
0.535846,1.535846,3.074536,0.130423,5.674599,1.419943,20,ALCX,MDT,both
0.183894,1.183894,1.816533,0.172674,2.748791,1.210771,17,ALCX,MKR,both
0.337010,1.337010,2.678976,0.140661,5.988926,0.829470,17,ALCX,MOVR,both
0.650408,1.650408,2.738323,0.160474,4.887673,1.975291,20,ALCX,NEAR,both
0.630098,1.630098,3.612561,0.101786,6.700036,1.414950,16,ALCX,NMR,both
0.376444,1.376444,2.996058,0.155779,4.981994,1.197376,15,ALCX,OGN,both
0.445616,1.445616,4.140966,0.108838,5.702832,1.253757,14,ALCX,OM,both
0.172451,1.172451,1.764284,0.142763,3.269683,0.882993,19,ALCX,ONE,both
0.384827,1.384827,4.074249,0.096255,5.519786,1.079132,13,ALCX,ONG,both
0.155483,1.155483,1.607822,0.194811,2.268375,1.412499,15,ALCX,ONT,both
0.489959,1.489959,3.476563,0.113146,5.509306,1.285404,21,ALCX,OXT,both
0.213940,1.213940,1.851581,0.090528,3.990473,0.818903,24,ALCX,PAXG,both
0.151580,1.151580,6.744806,0.000000,14.171351,4.033201,2,ALCX,PEOPLE,both
0.224006,1.224006,1.690651,0.192061,3.090468,1.280837,21,ALCX,PERP,both
0.559788,1.559788,3.955996,0.087637,6.283185,1.303715,19,ALCX,PHA,both
0.138580,1.138580,1.484742,0.207085,2.118662,1.497837,16,ALCX,POND,both
0.301194,1.301194,1.966271,0.269815,3.333401,1.580037,18,ALCX,PORTO,both
0.566596,1.566596,5.739565,0.075820,5.909994,1.350600,13,ALCX,POWR,both
0.389383,1.389383,3.060684,0.128041,4.816459,1.231601,15,ALCX,PUNDIX,both
0.333821,1.333821,2.934044,0.113265,4.761938,1.187911,16,ALCX,QI,both
0.335090,1.335090,2.167445,0.134303,3.933412,1.383615,22,ALCX,RAD,both
0.181392,1.181392,1.750037,0.196707,2.741700,1.348602,14,ALCX,RAY,both
0.374486,1.374486,3.076084,0.077357,4.863285,1.290557,17,ALCX,REQ,both
0.362865,1.362865,2.821753,0.149995,4.882794,1.248027,17,ALCX,RLC,both
0.272386,1.272386,2.693350,0.090856,4.352436,0.935879,17,ALCX,ROSE,both
0.726882,1.726882,5.794752,0.114758,7.363866,1.295419,15,ALCX,RSR,both
0.491328,1.491328,5.052579,0.101847,6.005427,1.227524,12,ALCX,SAND,both
0.275820,1.275820,2.204792,0.184535,3.544979,1.371239,17,ALCX,SANTOS,both
0.446143,1.446143,2.642606,0.236090,4.419515,1.659348,17,ALCX,SFP,both
0.226354,1.226354,2.018248,0.200786,3.427979,1.229369,15,ALCX,SHIB,both
0.374079,1.374079,3.614745,0.084632,5.378209,1.139291,15,ALCX,SOL,both
0.222187,1.222187,1.932271,0.173012,3.159909,1.212302,17,ALCX,STORJ,both
0.196698,1.196698,2.003877,0.172192,2.866039,1.228830,14,ALCX,STRAX,both
0.326152,1.326152,2.617286,0.170952,4.129741,1.322441,12,ALCX,THETA,both
0.288093,1.288093,2.606729,0.139261,3.947643,1.234141,16,ALCX,TKO,both
0.160434,1.160434,1.594020,0.304172,2.309876,1.573082,14,ALCX,TLM,both
0.376268,1.376268,2.432462,0.209407,4.135576,1.473515,17,ALCX,TRU,both
0.465961,1.465961,2.438054,0.122299,4.756192,1.498880,16,ALCX,TRX,both
0.196499,1.196499,1.701066,0.100731,3.351872,0.983795,24,ALCX,TUSD,both
0.389041,1.389041,2.981402,0.066145,5.066813,1.148726,21,ALCX,UMA,both
0.132619,1.132619,1.508281,0.154946,2.515401,0.903339,21,ALCX,USDC,both
0.353490,1.353490,2.234209,0.110582,4.171129,1.347828,21,ALCX,USDP,both
0.275458,1.275458,1.922128,0.234511,3.769495,1.336054,19,ALCX,UTK,both
0.212295,1.212295,1.923823,0.196804,2.918950,1.295452,12,ALCX,VET,both
0.169210,1.169210,1.847302,0.119670,4.315711,1.581007,13,ALCX,VOXEL,both
0.212053,1.212053,2.306449,0.105557,4.308652,0.776002,17,ALCX,WAN,both
0.600543,1.600543,3.347517,0.176384,5.739095,1.564247,13,ALCX,WAXP,both
0.322678,1.322678,2.228987,0.162677,4.239349,1.204308,18,ALCX,WIN,both
0.458688,1.458688,3.610604,0.104759,5.108622,1.332695,15,ALCX,XEC,both
0.284981,1.284981,2.048631,0.163786,3.825417,1.212666,22,ALCX,XLM,both
0.793794,1.793794,7.946186,0.048295,8.033113,1.325242,13,ALCX,XRP,both
0.193412,1.193412,1.886614,0.169659,3.394025,1.055483,17,ALCX,XVG,both
0.095113,1.095113,1.442417,0.190404,2.001585,0.912675,15,ALCX,XVS,both
0.204278,1.204278,1.809752,0.238338,2.707677,1.411313,16,ALCX,YGG,both
0.657187,1.657187,41.649328,0.013290,9.582770,0.980361,10,ALCX,ZEC,both
0.286556,1.286556,2.532666,0.074946,4.466855,0.999901,17,ALGO,ALCX,both
0.312505,1.312505,1.504825,0.241136,2.403660,0.891718,49,ALGO,AUCTION,both
0.023825,1.023825,5.584405,0.005230,13.301876,0.657938,2,ALGO,CVX,both
0.195193,1.195193,2.242284,0.051046,5.984920,0.984258,14,ALGO,FLUX,both
0.253793,1.253793,4.765120,0.063937,8.829492,1.450331,8,ALGO,HIGH,both
0.141899,1.141899,1.348654,0.151988,2.073362,0.963162,31,ALGO,JASMY,both
0.350463,1.350463,1.749635,0.236024,3.430931,0.782115,32,ALGO,MOVR,both
0.021200,1.021200,1.970545,0.022909,6.242030,1.300153,2,ALGO,PEOPLE,both
0.219369,1.219369,1.638694,0.103261,2.624148,0.883442,26,ALGO,POWR,both
0.160186,1.160186,1.518246,0.167491,2.736252,0.862849,24,ALGO,PYR,both
0.820736,1.820736,1.820364,0.161293,3.760936,0.835575,76,ALGO,RAD,both
0.231350,1.231350,2.011482,0.125898,4.146955,0.931287,18,ALGO,SANTOS,both
0.252563,1.252563,3.366795,0.098469,8.311570,1.183146,10,ALGO,VOXEL,both
0.697336,1.697336,1.647041,0.250552,3.098038,1.419037,46,ALICE,ADX,both
10.548392,11.548392,1.748638,0.405694,3.180648,1.668490,203,ALICE,AR,both
13.251561,14.251561,1.598435,0.478100,2.793397,1.692320,253,ALICE,ASR,both
9.383782,10.383782,1.835759,0.345600,2.849356,2.079370,176,ALICE,ATA,both
3.848178,4.848178,4.262206,0.233896,7.054769,1.717068,42,ALICE,AUCTION,both
16.705600,17.705600,2.037149,0.393862,3.190534,1.802820,173,ALICE,BAKE,both
23.772751,24.772751,1.754737,0.498374,3.373816,1.568312,249,ALICE,CAKE,both
2.457107,3.457107,2.647415,0.247294,5.224106,1.614582,50,ALICE,CHESS,both
0.544312,1.544312,1.639350,0.359585,3.150284,1.457926,37,ALICE,CITY,both
43.454562,44.454562,1.990754,0.424031,3.295931,1.976240,215,ALICE,DASH,both
23.997561,24.997561,1.792096,0.435721,3.387029,1.558837,227,ALICE,DGB,both
0.523629,1.523629,1.725673,0.237854,3.062968,1.463642,31,ALICE,ENS,both
15.150640,16.150640,1.755879,0.489243,2.925831,1.641888,201,ALICE,ETC,both
2.096860,3.096860,1.597808,0.280661,2.797494,1.428438,128,ALICE,FARM,both
0.052632,1.052632,1.342217,0.102430,2.002057,0.900676,14,ALICE,FLUX,both
0.125018,1.125018,1.790782,0.135100,3.511782,1.007785,16,ALICE,FXS,both
0.905768,1.905768,1.702004,0.319428,3.316003,1.400517,57,ALICE,LAZIO,both
8.004246,9.004246,1.628393,0.430701,2.928382,1.797420,209,ALICE,LPT,both
1.441888,2.441888,1.540717,0.343959,2.769377,1.071651,112,ALICE,MINA,both
0.872969,1.872969,2.180443,0.215177,5.192504,1.073005,38,ALICE,MOVR,both
23.092032,24.092032,1.732592,0.379684,3.088499,1.828824,233,ALICE,NEAR,both
0.011497,1.011497,2.492218,0.000000,8.163518,0.520833,2,ALICE,PEOPLE,both
19.003799,20.003799,2.176564,0.348412,3.631702,2.170554,158,ALICE,PHA,both
0.612640,1.612640,1.932785,0.195603,3.676126,1.596341,29,ALICE,QI,both
1.204802,2.204802,1.393314,0.346363,2.096549,1.321046,152,ALICE,QNT,both
2.421294,3.421294,2.099196,0.273558,4.361519,1.588496,73,ALICE,RAD,both
0.607908,1.607908,1.488022,0.453817,2.488049,1.315924,61,ALICE,RARE,both
28.110299,29.110299,1.846303,0.486031,3.209016,1.778883,225,ALICE,RLC,both
19.993083,20.993083,2.015537,0.489150,3.180387,2.114857,171,ALICE,SHIB,both
16.633449,17.633449,1.719054,0.474708,3.052970,1.612449,207,ALICE,VET,both
