Date,FUN,DASH,TROY,BTC,ZEC,ETC,STRAX,OXT,BNT,YFI
2021-03-13 08:00:00,646.2973521432253,1133.0410096475796,866.7683803323347,896.9298422330216,1075.814076095929,1644.4345747249513,1693.7671592941676,849.5760796274367,718.9297763031785,775.6401162238038
2021-03-13 09:00:00,646.2973521432253,1162.413711387331,844.8662564468864,896.9298422330216,1103.7032396085729,1644.4345747249513,1693.7671592941676,871.6002999157083,737.5671510419338,795.7476371319078
2021-03-13 10:00:00,646.2973521432253,1162.413711387331,844.8662564468864,883.2718576344872,1120.769742653623,1644.4345747249513,1693.7671592941676,885.0778078533075,748.972111702963,808.052239478658
2021-03-13 11:00:00,634.4155623823749,1162.413711387331,829.333896300509,899.8144066140208,1100.1650621480135,1644.4345747249513,1693.7671592941676,868.8061824164499,735.2027079780618,793.1966829868497
2021-03-13 12:00:00,642.0967193994904,1148.5082015688654,839.3750180112985,889.0502716563949,1100.1650621480135,1644.4345747249513,1693.7671592941676,879.3252130018933,735.2027079780618,793.1966829868497
2021-03-13 13:00:00,659.8593950015696,1117.5916475797437,839.3750180112985,865.118034441927,1100.1650621480135,1644.4345747249513,1693.7671592941676,879.3252130018933,735.2027079780618,793.1966829868497
2021-03-13 14:00:00,651.3381114357073,1117.5916475797437,839.3750180112985,876.43614397673,1100.1650621480135,1665.9482756288523,1715.9262653029912,879.3252130018933,725.7084569292364,793.1966829868497
2021-03-13 15:00:00,643.1768821050223,1117.5916475797437,839.3750180112985,887.5571848034546,1100.1650621480135,1687.0873841832022,1737.699541294893,879.3252130018933,716.6153714176853,793.1966829868497
2021-03-13 16:00:00,644.4970809673389,1117.5916475797437,837.6556278440502,885.7390974602818,1097.9114651864438,1683.6315254818958,1734.1400077838607,879.3252130018933,716.6153714176853,793.1966829868497
2021-03-13 17:00:00,637.7760685773629,1117.5916475797437,846.4830112010819,895.0731940838755,1109.4814768632302,1701.3739728712424,1752.4147237108268,879.3252130018933,716.6153714176853,793.1966829868497
2021-03-13 18:00:00,638.0161047341477,1117.1711842059367,846.1645450569131,894.7364472087498,1109.0640647199407,1700.7338773208771,1751.755425470153,879.3252130018933,716.6153714176853,792.8982643702257
2021-03-13 19:00:00,645.2171894376935,1104.702755810781,836.7207443308313,884.7505493604378,1096.6861175690485,1681.7524724400635,1732.2045836680306,879.3252130018933,716.6153714176853,784.0489533839508
2021-03-13 20:00:00,635.8557793230842,1120.9667827932726,849.0393962858718,897.776321887828,1112.8321192999629,1706.5121351147188,1757.7070294071973,879.3252130018933,716.6153714176853,795.5921429581198
2021-03-13 21:00:00,631.4151104225642,1128.8504115641053,855.0105914317713,904.0902781527682,1120.6585379302803,1718.5138361219886,1770.068778140911,879.3252130018933,716.6153714176853,801.1874497989202
2021-03-13 22:00:00,640.296448223604,1113.1925051993926,843.1510255899811,891.5499443976971,1105.114258303881,1694.676905686557,1745.5167463541393,879.3252130018933,716.6153714176853,790.0744467464141
2021-03-13 23:00:00,636.5758877934387,1119.698720821787,848.0789444801186,896.7607378132943,1111.5732594365015,1704.5816915229602,1755.7186730390897,879.3252130018933,716.6153714176853,794.6921518461763
2021-03-14 00:00:00,632.4952731280962,1126.9225835367663,853.5504215412807,902.5462909604769,1118.7446998199628,1715.5789927585922,1767.0458902845032,879.3252130018933,716.6153714176853,799.8191979871194
2021-03-14 01:00:00,632.4952731280962,1127.3504205084962,853.8744725745156,902.8889433108794,1119.1694320522408,1716.2303135607024,1767.716750531384,879.3252130018933,716.6153714176853,800.1228499225738
2021-03-14 02:00:00,632.4952731280962,1128.2070697642018,854.523313359147,903.5750291340642,1120.0198647513687,1717.5344399387884,1769.0600003418187,879.3252130018933,716.6153714176853,800.7308460091413
2021-03-14 03:00:00,632.4952731280962,1148.2757183369604,869.7236507197505,919.6479028154898,1139.942878586853,1748.0860966430357,1800.5281983370712,879.3252130018933,716.6153714176853,814.9743181345938
2021-03-14 04:00:00,632.4952731280962,1144.7343899843406,867.0413881115168,916.8116718122038,1136.4272490461071,1742.6949290358095,1794.9752971856844,876.6133387906307,716.6153714176853,812.4609046630915
2021-03-14 05:00:00,632.4952731280962,1144.2932591982194,866.7072681160981,916.4583725167078,1135.989319470367,1742.023370296297,1794.2835918688502,876.2755301822336,716.6153714176853,812.1478176092716
2021-03-14 06:00:00,632.4952731280962,1147.6100512538665,869.2194630961449,919.1147735964664,1139.2820421354986,1747.0727133986052,1799.4844138742674,878.8154592552256,716.6153714176853,814.5018692545159
2021-03-14 07:00:00,632.4952731280962,1137.2811212636457,861.3961550215529,910.8423886177162,1139.2820421354986,1731.348389857867,1783.2883649558278,870.9057835399832,716.6153714176853,814.5018692545159
2021-03-14 08:00:00,632.4952731280962,1127.3504205084962,853.8744725745156,902.8889433108794,1139.2820421354986,1716.2303135607024,1767.716750531384,863.3010633344328,716.6153714176853,814.5018692545159
2021-03-14 09:00:00,632.4952731280962,1137.9348563400572,861.8913051394039,911.3659615561819,1139.2820421354986,1732.3436083230083,1784.3134397009642,863.3010633344328,716.6153714176853,814.5018692545159
2021-03-14 10:00:00,632.4952731280962,1137.9348563400572,861.8913051394039,901.6907968458224,1151.506566825973,1732.3436083230083,1765.3709652700156,863.3010633344328,716.6153714176853,814.5018692545159
2021-03-14 11:00:00,632.4952731280962,1137.9348563400572,861.8913051394039,901.6907968458224,1217.8682722885505,1732.3436083230083,1669.175809607337,863.3010633344328,716.6153714176853,814.5018692545159
2021-03-14 12:00:00,625.3529174716937,1125.084901876995,852.1585300500004,891.508592113561,1204.1156820117667,1712.7813843896245,1650.3268983319722,853.5523687672937,708.5231024807229,805.3042320860208
2021-03-14 13:00:00,648.5939160361784,1166.898245764737,883.8286712139328,924.6411630677453,1248.8661741822548,1776.4362400458745,1711.6606572438748,885.2743114063974,734.8550887041724,835.2330514438227
2021-03-14 14:00:00,643.3788626997573,1157.51573933139,876.7222005137332,917.206537390221,1238.8246003293646,1762.1527114595938,1697.8979601221793,878.1562169605496,728.9464478930569,828.5173163684133
2021-03-14 15:00:00,625.806400370513,1125.900772001634,852.776484023931,892.1550813029111,1204.9888623468005,1714.0234303536492,1651.523654603424,854.1713335017154,709.0368973338633,805.8882090490999
2021-03-14 16:00:00,631.4749366057531,1136.0991485596198,860.5009086980607,900.2361961697853,1215.9036165347245,1729.5490049039538,1666.4831079965709,861.9083926819845,715.4593329981194,813.1879210875882
2021-03-14 17:00:00,637.4835850151076,1146.9094277110846,868.6887988526382,908.8021779286718,1227.4732559739239,1746.0061139272768,1682.3401285933064,870.1096754130697,722.2671148022307,820.9256158483856
2021-03-14 18:00:00,631.8150487798674,1136.711051153099,860.9643741785085,900.7210630617976,1216.5585017859999,1730.4805393769723,1667.3806752001597,862.3726162328006,715.8446791379747,813.6259038098974
2021-03-14 19:00:00,630.6813415328194,1134.671375841502,859.4194892436825,899.1048400884229,1214.3755509484151,1727.375424466911,1664.3887845215302,860.8252043967467,714.5601920051234,812.1659614021997
2021-03-14 20:00:00,620.024493410568,1115.4984279124888,844.8975708563186,883.9123441386995,1193.8558130751182,1698.1873443123384,1636.265012142414,846.2795331378408,702.4860129563223,798.442502769842
2021-03-14 21:00:00,624.6726931234648,1123.861096690037,851.231599089105,890.5388583295362,1202.8059115092158,1710.918315443588,1648.5317639247944,852.6239216656614,707.7524102010121,804.4282666414022
2021-03-14 22:00:00,609.9344989118405,1097.3453176392738,831.1480949363674,869.5279596756633,1174.4275506206136,1670.5518216127957,1609.6371851026124,873.2263584345342,691.0540774739466,785.4490153413329
2021-03-14 23:00:00,628.9807806622473,1131.611862874106,857.1021618414435,896.6805056283604,1211.1011246920377,1722.7177521018195,1659.900948503586,846.7840317912392,712.6334613058466,809.9760477906533
2021-03-15 00:00:00,657.5502032878576,1183.0116807263544,896.0332621990576,937.4093245574063,1266.1114857991743,1800.9666478353556,1735.2965936050464,846.7840317912392,745.0025370536968,846.7665964646338
2021-03-15 01:00:00,661.9716615513449,1190.9664144415835,902.058313444879,943.7125941535683,1274.6249940657551,1813.0765959845933,1746.9649672517012,852.477924418801,750.0120368718165,852.4603718546546
2021-03-15 02:00:00,655.3961595184663,1179.1362976343198,893.0979808228884,934.3385009079942,1261.9638792077633,1795.0669295062398,1729.6120013156506,844.0100841008887,742.5620115012796,843.9927058900083
2021-03-15 03:00:00,651.654925603208,1172.4053691060494,887.9998605379627,929.0049650958573,1254.7601414437336,1784.8200503030387,1719.738762076174,839.1921749544903,738.3232039628707,839.1748959446062
2021-03-15 04:00:00,613.9024742765084,1104.484181229864,836.5551922082583,875.1847400824752,1182.0678785521604,1681.4197237980088,1620.1088024778153,790.5750917499242,695.5497824389256,790.5588137682745
2021-03-15 05:00:00,613.9024742765084,1103.8722786363846,836.5551922082583,874.6998731904628,1181.4129933008849,1680.4881893249906,1619.2112352742263,790.5750917499242,695.1644362990703,790.1208310459654
2021-03-15 06:00:00,613.9024742765084,1081.6398177399756,836.5551922082583,857.0830427806769,1157.6188291712106,1646.642436805326,1586.599626877166,790.5750917499242,681.1635265509922,774.207458802061
2021-03-15 07:00:00,615.6438769077769,1078.58030477258,836.5551922082583,854.6587083206149,1154.3444029148336,1641.9847644402348,1582.1117908592219,790.5750917499242,679.2367958517154,772.0175451905146
2021-03-15 08:00:00,624.8608101896976,1062.670837342122,836.5551922082583,842.052169128291,1137.3173863816721,1617.7648681417593,1558.7750435659127,790.5750917499242,679.2367958517154,760.6299944104728
2021-03-15 09:00:00,609.078544637666,1090.2064540486836,836.5551922082583,863.8711792688513,1166.7872226890668,1659.6839194275822,1599.1655677274093,790.5750917499242,679.2367958517154,780.339216914391
2021-03-15 10:00:00,605.7917419219064,1096.1215124523153,836.5551922082583,868.5582258916384,1173.1177801180625,1668.6887526667588,1607.8420506954344,790.5750917499242,679.2367958517154,784.5730498967143
2021-03-15 11:00:00,611.4809956965298,1085.9231358943298,844.4116459292222,860.4771110247642,1162.203025930139,1653.1631781164542,1592.8825973022876,790.5750917499242,679.2367958517154,777.273337858226
2021-03-15 12:00:00,617.2781230732508,1075.7247593363436,852.4170654014372,852.39599615789,1151.2882717422149,1637.6376035661492,1577.923143909141,790.5750917499242,679.2367958517154,769.9736258197378
2021-03-15 13:00:00,620.0999659215855,1075.7247593363436,856.3138291289865,848.5170610217904,1151.2882717422149,1630.185327782003,1577.923143909141,794.1891493122096,679.2367958517154,769.9736258197378
2021-03-15 14:00:00,617.0441283336477,1075.7247593363436,852.0939353539006,852.7192407525648,1151.2882717422149,1638.2586265481614,1577.923143909141,790.2754044520661,679.2367958517154,769.9736258197378
2021-03-15 15:00:00,600.4287755603697,1075.7247593363436,829.1493181348543,876.3160961638375,1151.2882717422149,1683.5933042350514,1577.923143909141,768.9953954055884,679.2367958517154,769.9736258197378
2021-03-15 16:00:00,577.4254737652226,1118.5791577163973,797.3833988874032,911.2265123887341,1197.1529465294368,1750.6637862923683,1577.923143909141,739.5340606401385,706.2960263762396,800.6476027981707
2021-03-15 17:00:00,577.4254737652226,1121.3567576114008,795.4082807726786,913.4892245514588,1200.1256569323125,1755.0109471664537,1581.8413638479008,739.5340606401385,708.0498653917182,802.6357309356617
2021-03-15 18:00:00,577.4254737652226,1124.927957476405,792.883175119432,916.3984259035335,1203.9477131645808,1760.6001540045631,1586.8790751977344,741.8892646549159,710.3048012687617,805.1918956838643
2021-03-15 19:00:00,573.1796982228311,1133.2607571614158,787.0531517729655,923.186562391708,1212.8658443732074,1773.6416366268195,1598.6337350140143,747.3847406893968,715.5663183151971,811.1562800963376
2021-03-15 20:00:00,562.3501264597752,1155.084756336443,772.182686864854,940.9650150988313,1236.2228546815152,1807.79790063749,1629.419748818556,761.7776541130372,729.3464820082419,826.77728689091
2021-03-15 21:00:00,580.4968858597184,1118.9759577013979,797.1006388168759,911.549756983409,1197.5776194441335,1751.2848092743802,1578.4828896146778,737.9639246302867,706.5465748070224,800.9316211035266
2021-03-15 22:00:00,584.0175590882645,1112.2303579563895,801.9349987383482,906.0545988739345,1190.3581798942928,1740.7274185801732,1568.9672126205467,733.515205935707,702.2872514837176,796.1033099124769
2021-03-15 23:00:00,616.1088513829153,1054.297560146317,846.0006780066203,858.8608880513892,1128.3559343486036,1650.058063206393,1568.9672126205467,695.3085630293162,665.7071805894533,754.6366373305212
2021-03-16 00:00:00,612.87952756436,1059.8527599363242,841.566380181052,863.386312376839,1134.3013551543547,1658.752384954564,1568.9672126205467,698.9722137189702,669.2148586204102,758.6128936055035
2021-03-16 01:00:00,615.067149398612,1056.0831600788192,844.5702804672515,860.3154887274267,1130.2669624647378,1652.8526666254481,1568.9672126205467,696.4861650367051,666.8346485279751,755.9147197046226
2021-03-16 02:00:00,615.6454374292612,1055.0911601163182,845.3643480494884,859.5073772407393,1129.2052801779969,1651.3001091704177,1570.4423604323372,695.8319416992668,666.2082774510187,755.9147197046226
2021-03-16 03:00:00,608.7769498417277,1066.9951596663327,835.9329867845258,869.2047150809882,1141.9454676188916,1669.930798630783,1552.921620077942,703.6826217485251,673.7247303744974,755.9147197046226
2021-03-16 04:00:00,621.1349717793229,1045.7663604688066,852.9022202479946,851.9111292658775,1119.225466682629,1636.7060690931312,1584.445545964555,689.6822423273479,660.3203893276268,755.9147197046226
2021-03-16 05:00:00,608.6637732382991,1067.1935596588332,835.7775800199254,869.366337378326,1142.1578040762402,1636.7060690931312,1552.632919274804,703.813466416013,673.850004589889,755.9147197046226
2021-03-16 06:00:00,601.6175002294766,1067.1935596588332,826.1020953559683,879.5485421105873,1142.1578040762402,1617.7585346659232,1534.6586682798918,712.0566804677342,681.7422801595418,755.9147197046226
2021-03-16 07:00:00,585.7939588922548,1067.1935596588332,804.3742356284093,903.3070198191973,1142.1578040762402,1575.2087932817956,1494.294591658467,731.290846588417,700.1575898220652,755.9147197046226
2021-03-16 08:00:00,579.9827167845547,1067.1935596588332,796.394615221821,912.3578684700965,1142.1578040762402,1559.5822755805054,1479.4707657713323,738.618147967725,707.172945883979,755.9147197046226
2021-03-16 09:00:00,583.9134004367419,1067.1935596588332,801.791974839875,906.216221171272,1142.1578040762402,1559.5822755805054,1489.4974982663048,733.6460506031947,702.4125256991089,755.9147197046226
2021-03-16 10:00:00,576.7134818123677,1067.1935596588332,791.905513991048,917.5297819848959,1142.1578040762402,1559.5822755805054,1471.1313145638842,742.8051773273294,711.181720776501,755.9147197046226
2021-03-16 11:00:00,576.8150874293184,1067.005574180648,791.905513991048,917.3681596875584,1142.1578040762402,1559.5822755805054,1471.390499080192,742.6743326598419,711.0564465611097,755.7815657994431
2021-03-16 12:00:00,576.8150874293184,1067.005574180648,791.905513991048,917.3681596875584,1142.1578040762402,1559.5822755805054,1471.390499080192,742.6743326598419,711.0564465611097,755.7815657994431
2021-03-16 13:00:00,485.8291194908459,1266.8341374917877,791.905513991048,1089.1726617573038,1142.1578040762402,1851.660492448384,1239.295514583643,881.7622141992026,844.2229375220787,897.3241670053643
2021-03-16 14:00:00,454.0364734461118,1183.9325416120014,740.0832359572074,1017.8972286314736,1067.4150244950526,1730.4878737854165,1158.196045533133,824.0597158371537,788.9770085345084,838.603294821158
2021-03-16 15:00:00,458.43409568812723,1195.3996557813143,747.2513968643826,1027.7561887690601,1077.753594913312,1747.2487121945799,1169.4138859233396,832.0412405538996,796.6187356733786,846.7256830371141
2021-03-16 16:00:00,438.24828867559756,1142.7637218893867,714.3483631921027,982.5019455145645,1030.2978618458915,1670.3137162180924,1117.9221595420634,795.4047336573606,761.5419553638101,809.4425895868243
2021-03-16 17:00:00,450.9365102263304,1175.8491660500267,735.0302700718214,1010.9474698459616,1060.1271797739844,1718.67285654617,1150.288387553151,818.433395135185,783.5902172726817,832.8776768984349
2021-03-16 18:00:00,459.5875703745574,1198.4074234322813,749.1315702170842,1030.3421455264597,1080.4653510885933,1751.6449976789504,1172.3562702879838,834.1347552337018,798.6231231196396,848.8561455199875
2021-03-16 19:00:00,460.02012338196874,1199.5353363013944,749.8366352243474,1031.3118793104845,1081.4822596543238,1753.2936047355893,1173.4596644247256,834.9198232386276,799.3747684119875,849.6550689510652
2021-03-16 20:00:00,454.2527499498174,1184.4964980465577,740.435768460839,1018.3820955234859,1067.923478777918,1731.312177313736,1158.7477426015037,824.4522498396165,789.3528311806822,839.0027565366968
2021-03-16 21:00:00,455.26204030044386,1187.1282947411541,742.0809201444528,1020.6448076862105,1070.296265431289,1735.15892711256,1161.3223289205673,826.2840751844434,791.1066701961606,840.8669112092113
2021-03-16 22:00:00,458.93874086344044,1196.7155541286124,748.0739727061896,1028.8875448504225,1078.9399882399978,1749.1720870939919,1170.7011790828715,832.9571532263132,797.4956551811179,847.6577603733713
2021-03-16 23:00:00,445.74587413739425,1162.3142116206739,726.5694899846637,999.3106644376627,1047.9242769852192,1698.8895718665021,1137.0476579122515,809.012579076075,774.5704737645069,823.2905957255032
2021-03-17 00:00:00,451.36906323374177,1176.9770789191396,735.7353350790846,1011.9172036299866,1061.144088339715,1720.321463602809,1151.391781689893,819.2184631401109,784.3418625650296,833.6766003295127
2021-03-17 01:00:00,444.4482151151602,1158.9304730133358,724.4542949628745,996.4014630855881,1044.873551288028,1693.943750696585,1133.7374755020269,806.6573750612976,772.3155378874633,820.8938254322705
2021-03-17 02:00:00,442.7180030855148,1154.418821536885,721.6340349338218,992.5225279494884,1040.805917025106,1687.349322470029,1129.3238989550603,803.517103041594,769.3089567180716,817.6981317079598
2021-03-17 03:00:00,451.80161624115317,1178.1049917882524,736.4404000863478,1012.8869374140115,1062.1609969054455,1721.9700706594483,1152.4951758266345,820.0035311450367,785.0935078573775,834.4755237605902
2021-03-17 04:00:00,442.4296344139073,1153.6668796241431,736.4404000863478,991.8760387601386,1040.127977981286,1686.2502510989364,1128.5883028638991,802.9937243716437,768.8078598565064,817.1655160872415
2021-03-17 05:00:00,442.79009525341667,1153.6668796241431,736.4404000863478,992.6841502468259,1040.9754017860612,1687.6240903128019,1129.5077979778505,803.6479477090818,769.4342309334629,817.8312856131395
2021-03-17 06:00:00,442.9342795892204,1153.6668796241431,736.4404000863478,992.6841502468259,1040.9754017860612,1688.1736259983481,1129.875596023431,803.909637044057,769.6847793642456,818.0975934234987
2021-03-17 07:00:00,446.97144099172635,1153.6668796241431,736.4404000863478,992.6841502468259,1040.9754017860612,1703.5606251936456,1140.1739412996862,811.2369384233649,776.7001354261594,825.5542121135567
2021-03-17 08:00:00,430.53442671009515,1153.6668796241431,709.3583982767208,992.6841502468259,1040.9754017860612,1640.913557041363,1098.2449641035041,811.2369384233649,748.1376143169392,795.1951217326065
2021-03-17 09:00:00,431.1111640533103,1153.6668796241431,710.3086439542516,992.6841502468259,1040.9754017860612,1643.1116997835486,1099.7161562858264,811.2369384233649,748.1376143169392,795.1951217326065
2021-03-17 10:00:00,431.1832562212121,1153.6668796241431,710.4274246639428,992.6841502468259,1040.9754017860612,1643.1116997835486,1099.9000553086166,811.2369384233649,748.1376143169392,795.1951217326065
2021-03-17 11:00:00,432.1925465718387,1153.6668796241431,710.4274246639428,992.6841502468259,1040.9754017860612,1643.1116997835486,1102.4746416276805,811.2369384233649,748.1376143169392,795.1951217326065
2021-03-17 12:00:00,439.97850070524294,1153.6668796241431,710.4274246639428,992.6841502468259,1040.9754017860612,1643.1116997835486,1102.4746416276805,811.2369384233649,748.1376143169392,795.1951217326065
2021-03-17 13:00:00,432.9134682508576,1153.6668796241431,710.4274246639428,992.6841502468259,1057.9638429809045,1643.1116997835486,1102.4746416276805,811.2369384233649,748.1376143169392,795.1951217326065
2021-03-17 14:00:00,432.9134682508576,1167.864061386207,710.4274246639428,992.6841502468259,1070.9832901382892,1643.1116997835486,1102.4746416276805,821.2201306864981,748.1376143169392,795.1951217326065
2021-03-17 15:00:00,432.9134682508576,1173.402712083838,713.796660417769,992.6841502468259,1076.0624791836603,1643.1116997835486,1102.4746416276805,825.114806103033,751.6856924336183,795.1951217326065
2021-03-17 16:00:00,432.9134682508576,1167.667219306081,710.3076829776687,992.6841502468259,1070.802777195404,1643.1116997835486,1102.4746416276805,821.0817150231428,748.0115166236445,791.3082755282838
2021-03-17 17:00:00,432.9134682508576,1141.8773054463459,694.6193313180335,992.6841502468259,1047.1522790671388,1606.8207870143058,1102.4746416276805,802.9467307124289,731.4904117567304,773.8308881999849
2021-03-17 18:00:00,432.9134682508576,1131.6186886871903,688.3788766916872,983.765883624223,1037.7446712022759,1592.3851216621686,1102.4746416276805,795.7330635792725,724.9187076328134,766.8787975676754
2021-03-17 19:00:00,432.9134682508576,1150.4100983299536,699.8099440562121,1000.1020822895208,1054.9772296745818,1618.8279167744595,1102.4746416276805,808.9468308256903,736.9565473477388,779.61341725495
2021-03-17 20:00:00,432.9134682508576,1141.1249567028462,694.1616674528922,992.030100403145,1046.4623418053584,1605.7621009414916,1102.4746416276805,802.4176931695448,731.0084546414237,773.32103421336
2021-03-17 21:00:00,432.9134682508576,1138.4995254138012,694.1616674528922,989.7476975427269,1044.054704535798,1602.067660610648,1102.4746416276805,800.5715390685795,729.3265945978771,771.5418239456546
2021-03-17 22:00:00,432.9134682508576,1110.0415978437718,694.1616674528922,965.0079698041169,1017.9575191636487,1562.0223866072415,1102.4746416276805,780.5604574959633,711.096351246288,752.2563689647986
2021-03-17 23:00:00,432.9134682508576,1131.8035634933804,680.8145435794188,983.9266034222338,1037.9142096226649,1592.645272801143,1102.4746416276805,795.8630640797755,725.0371390504956,767.0040840890881
2021-03-18 00:00:00,432.13687853286024,1129.7732570357111,682.0380299344872,982.1615687455143,1036.0523282942484,1589.7882770410624,1102.4746416276805,794.4353906119221,723.73651795957,765.6281798286544
2021-03-18 01:00:00,430.52206972599487,1125.5515210630347,684.596228676903,978.4914280337111,1032.1808086271863,1583.847557240584,1102.4746416276805,791.4667449605696,721.0320598095992,762.7671809438356
2021-03-18 02:00:00,433.12575010845023,1132.3585505300716,680.4808654825821,984.4090780561446,1038.42315742078,1593.4262364850922,1102.4746416276805,796.2533205675558,725.3926655979213,767.3801893934797
2021-03-18 03:00:00,432.41895221336466,1130.5107069423923,681.5931258053715,982.8026663752436,1036.7286026599756,1590.8259978485305,1102.4746416276805,794.9539515718516,724.2089308303007,766.1279371261926
2021-03-18 04:00:00,430.9421595647258,1126.6497986897025,681.5931258053715,979.4462090661071,1033.1879780615272,1585.393025665278,1102.4746416276805,792.2390332139057,721.7356201216593,763.5114650690044
2021-03-18 05:00:00,435.54624246605823,1138.6866555133101,681.5931258053715,989.910377966386,1044.226311160475,1602.3309853411888,1102.4746416276805,800.7031254490969,729.4464707639846,771.6686388411091
2021-03-18 06:00:00,439.88435245077994,1150.0281560662315,681.5931258053715,999.7700430855732,1054.626971630201,1618.2904573067387,1102.4746416276805,808.6782561806617,736.7118738592435,779.3545814590484
2021-03-18 07:00:00,439.88435245077994,1150.0281560662315,681.5931258053715,999.7700430855732,1054.626971630201,1618.2904573067387,1102.4746416276805,808.6782561806617,736.7118738592435,779.3545814590484
2021-03-18 08:00:00,437.41553964402414,1150.0281560662315,681.5931258053715,994.1589203610915,1048.7079691482884,1609.2079423598207,1102.4746416276805,804.139619549737,732.577142312328,774.9805214112428
2021-03-18 09:00:00,438.3562182239038,1150.0281560662315,681.5931258053715,996.2968965339111,1050.963255103446,1612.6686046014547,1102.4746416276805,805.8689520648976,734.1525770269781,776.6471461884712
2021-03-18 10:00:00,449.28167839326863,1150.0281560662315,681.5931258053715,1021.1283044332813,1077.1571510851697,1652.8622778595786,1102.4746416276805,825.954190442914,752.4503777768876,796.0040689571565
2021-03-18 11:00:00,439.37379193558263,1150.0281560662315,681.5931258053715,998.6096401173095,1053.4028978776873,1616.41215632827,1078.1620686984018,807.7396476923076,735.8567945826701,778.4500080764896
2021-03-18 12:00:00,441.2761597274768,1150.0281560662315,681.5931258053715,1002.9333454700238,1057.9638429809045,1623.4107768219474,1082.8302142081698,811.2369384233649,739.0428523110879,781.8204827159548
2021-03-18 13:00:00,444.23526222355383,1150.0281560662315,681.5931258053715,1009.6587995888505,1057.9638429809045,1634.2970184100243,1090.0914394501358,816.676917893094,743.9987138521515,787.0632017953576
2021-03-18 14:00:00,431.9255646558269,1150.0281560662315,681.5931258053715,981.6812941397706,1057.9638429809045,1589.010874460602,1059.885156694386,794.0469136482976,723.3826125718145,765.2537895206696
2021-03-18 15:00:00,437.7045489203003,1165.4150540909036,681.5931258053715,994.8157812268736,1072.1189588186073,1589.010874460602,1074.0659789098215,804.6709308279329,733.0611708173245,775.4925666847222
2021-03-18 16:00:00,442.6768023995152,1178.653982202862,681.5931258053715,1006.1167289588193,1084.2980582505595,1589.010874460602,1086.2671961777578,813.8118635536763,741.3886281537058,784.3020378732556
2021-03-18 17:00:00,444.38425946059,1183.2001907540384,681.5931258053715,1009.9974408095744,1088.4803247841437,1589.010874460602,1090.4570579104577,816.9508326735379,744.2482522435156,787.327184086753
2021-03-18 18:00:00,442.8987697080893,1179.2449836982,681.5931258053715,1006.6212167052469,1084.8417477332189,1589.010874460602,1086.8118730269193,814.219925661425,741.7603757526463,784.6953031437921
2021-03-18 19:00:00,447.3098141734467,1179.2449836982,681.5931258053715,1006.6212167052469,1084.8417477332189,1589.010874460602,1097.635961566519,814.219925661425,741.7603757526463,792.5104656835429
2021-03-18 20:00:00,448.1419481081512,1179.2449836982,681.5931258053715,1006.6212167052469,1084.8417477332189,1589.010874460602,1099.6779023034094,814.219925661425,741.7603757526463,793.9847790815674
2021-03-18 21:00:00,448.2935779332598,1179.2449836982,681.5931258053715,1006.6212167052469,1084.8417477332189,1589.010874460602,1100.0499807680696,814.219925661425,741.7603757526463,794.2534255979206
2021-03-18 22:00:00,443.2692102983437,1179.2449836982,681.5931258053715,1006.6212167052469,1084.8417477332189,1589.010874460602,1087.7208826229607,814.219925661425,741.7603757526463,785.3516224003528
2021-03-18 23:00:00,454.7560218231506,1179.2449836982,681.5931258053715,1006.6212167052469,1084.8417477332189,1589.010874460602,1115.9079176797768,814.219925661425,741.7603757526463,785.3516224003528
2021-03-19 00:00:00,450.81036732961866,1179.2449836982,681.5931258053715,1006.6212167052469,1084.8417477332189,1589.010874460602,1106.2258312895644,814.219925661425,741.7603757526463,785.3516224003528
2021-03-19 01:00:00,448.21775019680285,1179.2449836982,681.5931258053715,1006.6212167052469,1084.8417477332189,1589.010874460602,1099.863910067669,814.219925661425,741.7603757526463,785.3516224003528
2021-03-19 02:00:00,448.21775019680285,1179.2449836982,681.5931258053715,1006.6212167052469,1084.8417477332189,1589.010874460602,1094.1267771024834,814.219925661425,741.7603757526463,785.3516224003528
2021-03-19 03:00:00,448.21775019680285,1179.2449836982,686.5606689256482,1006.6212167052469,1084.8417477332189,1589.010874460602,1102.1009214101796,820.1540708823474,741.7603757526463,785.3516224003528
2021-03-19 04:00:00,448.21775019680285,1179.2449836982,680.9056894707218,1006.6212167052469,1084.8417477332189,1589.010874460602,1093.0232705194248,813.3987255346864,741.7603757526463,785.3516224003528
2021-03-19 05:00:00,448.21775019680285,1179.2449836982,683.2025546738613,1006.6212167052469,1084.8417477332189,1589.010874460602,1096.7103114049687,816.1425228884887,741.7603757526463,785.3516224003528
2021-03-19 06:00:00,448.21775019680285,1179.2449836982,678.6242162273954,1006.6212167052469,1084.8417477332189,1589.010874460602,1089.360937564091,810.6733151626486,741.7603757526463,785.3516224003528
2021-03-19 07:00:00,448.21775019680285,1179.2449836982,651.23921972047,1006.6212167052469,1084.8417477332189,1589.010874460602,1045.4011955498488,777.9596492292362,741.7603757526463,785.3516224003528
2021-03-19 08:00:00,455.78412700880676,1199.15185239407,640.4281338594978,1006.6212167052469,1084.8417477332189,1615.8350130166089,1045.4011955498488,765.044904064166,754.282054121461,798.6091658653104
