Date,ZRX,FUN,SUN,ATOM,EOS,ETC,ZEC,XRP,DASH,YFI
2021-07-03 01:00:00,2790.4882513322104,1324.6154520387322,1796.1281919540988,2866.8931645189464,1870.3746793131595,715.1863543689582,2436.972880773436,1775.2517211111601,683.7918445916613,1759.3466843048336
2021-07-03 02:00:00,2789.545797411889,1324.6154520387322,1795.5215712112595,2867.86175041008,1870.3746793131595,714.9448087601875,2436.149822427247,1774.652151145825,683.560902101826,1759.3466843048336
2021-07-03 03:00:00,2835.8438462476875,1324.6154520387322,1825.3218152032366,2821.040976568639,1870.3746793131595,726.8107367910484,2476.5825636837994,1804.1060256929052,694.9059519149945,1759.3466843048336
2021-07-03 04:00:00,2831.2493833861195,1324.6154520387322,1822.3645390818951,2825.6188735472183,1870.3746793131595,725.6332019482911,2472.5701542461256,1801.183122111897,693.7801072770463,1759.3466843048336
2021-07-03 05:00:00,2837.25752712817,1324.6154520387322,1826.2317463174952,2819.6353756834537,1870.3746793131595,727.1730552042043,2477.817151203083,1805.0053806409073,695.2523656497476,1759.3466843048336
2021-07-03 06:00:00,2893.804762347466,1324.6154520387322,1862.6289908878493,2764.5374689773766,1870.3746793131595,741.6657917304467,2527.200651974445,1840.9795785610054,709.1089150398772,1759.3466843048336
2021-07-03 07:00:00,2907.116923972008,1324.6154520387322,1871.1975088804531,2751.878201886789,1870.3746793131595,741.6657917304467,2538.82635111437,1840.9795785610054,712.3709777088034,1759.3466843048336
2021-07-03 08:00:00,2925.6125821583196,1324.6154520387322,1883.102440958673,2734.4808886188407,1870.3746793131595,736.976996961111,2554.9788711583365,1840.9795785610054,716.903224071825,1759.3466843048336
2021-07-03 09:00:00,3012.671763048027,1324.6154520387322,1939.1390320784467,2655.460774565373,1870.3746793131595,715.6800822168784,2631.008885887579,1840.9795785610054,738.2365365703786,1759.3466843048336
2021-07-03 10:00:00,2986.636473499143,1313.1682219562013,1922.3811340575132,2632.5124763141334,1870.3746793131595,721.918852261448,2608.2718990740977,1840.9795785610054,731.8567502886731,1744.1425386343462
2021-07-03 11:00:00,3021.9784955112036,1328.7074483125782,1945.1294119139843,2663.664012401789,1870.3746793131595,713.4760152242409,2639.1365870561995,1840.9795785610054,740.5170936575041,1764.7816504042387
2021-07-03 12:00:00,3073.813461128891,1351.4983136352637,1978.4935527701416,2709.352931997017,1902.4565777576388,713.4760152242409,2684.4047960966136,1872.5572728759453,753.218930598456,1795.0523476667468
2021-07-03 13:00:00,3156.513792637111,1387.8601033091848,2031.7245229542839,2782.2475264421305,1953.641788457695,713.4760152242409,2756.6281659747306,1922.9380488056904,773.4841340815204,1843.347869208294
2021-07-03 14:00:00,3155.92475893691,1387.6011162032455,2031.3453849900095,2781.7283341740035,1953.277221429917,713.3428742196833,2756.113754508363,1922.5792113702937,773.3397950253734,1843.0038840121297
2021-07-03 15:00:00,3169.001307081372,1393.3506299551048,2039.7622477969035,2793.2544025264356,1961.3706094465922,716.2986045208659,2767.53368906174,1930.545402436108,776.5441220718407,1850.6403553669895
2021-07-03 16:00:00,3211.5295402358847,1412.0494990039447,2067.136008817524,2830.7400842852476,1987.6923488521768,725.9113850499378,2804.6741969335353,1956.4534652717746,786.9654019256674,1875.476086530093
2021-07-03 17:00:00,3138.607168151001,1379.9868952886209,2020.1987288403388,2766.464081491052,1942.5589508132384,709.4285286856845,2740.9900573971327,1912.0293907696205,769.0962267746462,1832.8907192448823
2021-07-03 18:00:00,3185.0230237268397,1400.3950792366622,2050.0748004251705,2807.376432219506,1971.286832602159,719.9200398448376,2781.5256809469593,1940.3057806789077,780.4701443990442,1859.996752702674
2021-07-03 19:00:00,3165.584911620206,1391.848504740655,2037.5632476041114,2790.2430873712956,1959.256120685479,715.5263866944308,2764.5501025568033,1928.4641453108052,775.706955546187,1848.6452412292333
2021-07-03 20:00:00,3129.064822207745,1375.7913041723994,2014.0566938190916,2758.053166747385,1936.652964963232,707.2716444118483,2732.6565916419654,1906.2162243161883,766.7579340650618,1827.3181590670115
2021-07-03 21:00:00,3135.8976131300756,1378.7955546012984,2018.4546942046757,2764.0757970576647,1940.8819424854585,708.8160800647184,2738.623764651838,1910.3787385667936,768.432267116369,1831.3083873425235
2021-07-03 22:00:00,3116.6951145035237,1370.3525749476673,2006.0947965693265,2747.150129116705,1928.99705737989,704.4756833161349,2721.8539508482304,1898.6806381728502,763.726813885971,1820.0944699475492
2021-07-03 23:00:00,3074.284688089052,1351.7055033200156,1978.7968631415615,2709.7682858115195,1902.7482313798616,694.8895309879747,2684.816325269709,1872.844342824263,753.3344018433738,1795.3275358236788
2021-07-04 00:00:00,3026.2195381526503,1330.5721554753434,1947.859205256761,2667.402196732308,1872.9995619131623,684.0252250160597,2642.8403496140513,1843.5632080958642,741.5563348617637,1767.2583438166257
2021-07-04 01:00:00,3080.764058791263,1354.5543614853511,1982.967380748581,2715.479400760923,1906.7584686854213,696.3540820381103,2690.4748513997606,1876.7915546136305,754.9221314609929,1799.1113729814922
2021-07-04 02:00:00,3090.5420182146,1358.8535474439486,1989.2610709555383,2724.0979924118406,1912.8102813465393,698.5642227137695,2699.0140817414754,1882.7482560412216,757.3181597930362,1804.8215272378293
2021-07-04 03:00:00,3298.588721125592,1450.3277932618194,2123.172599937298,2907.4767015145057,2041.5753555577917,745.589625523578,2880.7042116627777,2009.4896382234583,808.2987144242209,1926.3170985232607
2021-07-04 04:00:00,3265.4850271742957,1435.7727179080132,2101.8650463450695,2878.298096045735,2021.086688596658,738.1071010674306,2851.794287252876,1989.322974354144,800.1868594687493,1906.985130498795
2021-07-04 05:00:00,3353.604468724365,1474.5171889565784,2158.584085800537,2955.969259357622,2075.625915952273,758.0249953492746,2928.7502426215815,2043.0050546895422,821.7799822683676,1958.4453158450588
2021-07-04 06:00:00,3438.1897080732283,1511.7077373695067,2213.028297470358,3030.5252690607444,2127.977741141219,777.144043603772,3002.619729192077,2094.534110412558,842.507070731103,2007.8415900143339
2021-07-04 07:00:00,3427.11587450945,1506.838779777842,2205.900503741997,3020.7644544199457,2121.12388101899,774.6409927180858,2992.948793624352,2087.7879666270937,839.793496475536,2001.3746683264344
2021-07-04 08:00:00,3405.792854562174,1497.4634465428285,2192.17570943526,3001.9696943137274,2107.9265546134197,769.8212883530942,2974.327098541818,2074.798051465721,834.5684226430081,1988.9224042252667
2021-07-04 09:00:00,3472.8248896450473,1526.936179198756,2235.3216097697,3061.0537744266467,2149.414282374576,784.9727346717698,3032.8671234145363,2115.633751613904,850.9942072325574,2028.0679195488283
2021-07-04 10:00:00,3434.1842789118614,1509.9466250491173,2210.4501593132914,3026.9947616374766,2125.4986853523274,776.2386847727792,2999.1217312207723,2092.094015851858,841.5255651493021,2005.5024906804126
2021-07-04 11:00:00,3397.6641894994,1493.8894244808616,2186.9436055282713,2994.804841013566,2102.8955296300805,767.9839424901968,2967.2282203059344,2069.846094857241,832.5765436681769,1984.175408518191
2021-07-04 12:00:00,3371.2754797303946,1482.286802134767,2169.9582247287726,2971.5450274014497,2086.5629267856184,762.019225486008,2944.1825866126323,2053.7701777514535,826.1101539527831,1968.764871730005
2021-07-04 13:00:00,3361.7331337871387,1478.0912110185454,2163.816189707526,2963.1341126577827,2080.6569409356116,759.862341212172,2935.849120857465,2047.9570112980214,823.7718612431988,1963.1923115521342
2021-07-04 14:00:00,3327.922599395602,1463.2253511376118,2142.053670558169,2933.3324764672593,2059.7307935411445,752.2200475505555,2906.321902687922,2027.3597425062312,815.4867994203505,1943.447561292271
2021-07-04 15:00:00,3327.922599395602,1446.0804047244094,2116.9547373231953,2933.3324764672593,2059.7307935411445,743.4061130488302,2872.2678636143364,2027.3597425062312,805.931553903407,1943.447561292271
2021-07-04 16:00:00,3297.4497135834185,1459.4441393908935,2136.518256279761,2933.3324764672593,2059.7307935411445,750.276188884012,2845.967284795039,2027.3597425062312,805.931553903407,1943.447561292271
2021-07-04 17:00:00,3279.640761407971,1467.3691448326454,2148.119877986561,2933.3324764672593,2059.7307935411445,754.3503036234799,2830.596710663456,2027.3597425062312,805.931553903407,1932.9513391567311
2021-07-04 18:00:00,3297.332687295539,1459.4959368120813,2136.594083872615,2933.3324764672593,2059.7307935411445,750.3028170849233,2845.866281590838,2027.3597425062312,805.931553903407,1943.378588457644
2021-07-04 19:00:00,3296.981658265664,1459.651329075645,2136.82156665118,2933.3324764672593,2059.7307935411445,750.382701687658,2845.563314988823,2027.3597425062312,805.931553903407,1943.1716993247353
2021-07-04 20:00:00,3252.4309714319957,1479.6451336541832,2166.0910174931732,2933.3324764672593,2059.7307935411445,760.6611872395189,2807.1124489387744,2027.3597425062312,805.931553903407,1916.9144607915362
2021-07-04 21:00:00,3336.8869421372124,1442.195598135315,2111.2676678590774,2933.3324764672593,2059.7307935411445,741.4089979804636,2880.0048204713944,2027.3597425062312,805.931553903407,1966.6910349808222
2021-07-04 22:00:00,3362.61104342839,1431.1627474222876,2111.2676678590774,2933.3324764672593,2059.7307935411445,735.737191186302,2902.2068120298604,2027.3597425062312,805.931553903407,1981.852279658742
2021-07-04 23:00:00,3347.1050915025007,1431.1627474222876,2111.2676678590774,2919.806049599769,2059.7307935411445,739.1456009029812,2888.823914416926,2027.3597425062312,805.931553903407,1972.713397469956
2021-07-05 00:00:00,3461.456098130711,1431.1627474222876,2111.2676678590774,3019.5587468719636,2059.7307935411445,714.727540667084,2987.5181333178734,2027.3597425062312,805.931553903407,1972.713397469956
2021-07-05 01:00:00,3445.5384064500795,1431.1627474222876,2101.558890154107,3005.6731438824536,2059.7307935411445,714.727540667084,2973.779870809754,2027.3597425062312,805.931553903407,1972.713397469956
2021-07-05 02:00:00,3456.9483230364044,1431.1627474222876,2108.518212271376,3015.6264445896104,2059.7307935411445,714.727540667084,2983.6275567936086,2027.3597425062312,805.931553903407,1972.713397469956
2021-07-05 03:00:00,3482.2136775205727,1431.1627474222876,2123.9284686857873,3037.666366507641,2059.7307935411445,714.727540667084,3005.4336125476943,2027.3597425062312,805.931553903407,1972.713397469956
2021-07-05 04:00:00,3436.7442157996,1431.1627474222876,2096.194994192701,2998.001639594228,2059.7307935411445,714.727540667084,2966.189769045832,2027.3597425062312,805.931553903407,1972.713397469956
2021-07-05 05:00:00,3413.260217851815,1431.1627474222876,2081.8712517636113,2977.515662189213,2059.7307935411445,714.727540667084,2945.921168860582,2027.3597425062312,805.931553903407,1972.713397469956
2021-07-05 06:00:00,3413.260217851815,1431.1627474222876,2095.497373553433,2997.0038947154667,2059.7307935411445,714.727540667084,2965.2026112629896,2027.3597425062312,805.931553903407,1972.713397469956
2021-07-05 07:00:00,3413.260217851815,1431.1627474222876,2074.175010907562,2966.5084120197052,2059.7307935411445,714.727540667084,2935.0307168985405,2027.3597425062312,805.931553903407,1972.713397469956
2021-07-05 08:00:00,3413.260217851815,1431.1627474222876,2024.093134014555,2894.8807488227444,2059.7307935411445,714.727540667084,2935.0307168985405,2027.3597425062312,805.931553903407,1972.713397469956
2021-07-05 09:00:00,3436.5460235313417,1431.1627474222876,2024.093134014555,2875.2652307645226,2073.7826055769474,714.727540667084,2955.053964636785,2027.3597425062312,811.4297475239932,1986.171562948999
2021-07-05 10:00:00,3158.091677080881,1431.1627474222876,2024.093134014555,3128.7822855462623,1905.749418719499,714.727540667084,2715.61366184019,2027.3597425062312,745.6817149092351,1825.237269995419
2021-07-05 11:00:00,3189.789632456152,1431.1627474222876,2003.9790759636537,3097.6905796051974,1924.8775398153555,714.727540667084,2715.61366184019,2027.3597425062312,753.1661669582005,1843.5572858307648
2021-07-05 12:00:00,3232.4599569997863,1431.1627474222876,1977.5254033157214,3056.7992881040345,1950.6269335982392,714.727540667084,2715.61366184019,2027.3597425062312,763.2413908702695,1868.2188456091158
2021-07-05 13:00:00,3260.134710346658,1431.1627474222876,1960.7385117801518,3030.8506160872957,1967.3272547088525,714.727540667084,2715.61366184019,2027.3597425062312,769.7758932360969,1884.2136286653601
2021-07-05 14:00:00,3208.9303208942965,1431.1627474222876,1992.0257035641898,3079.2134160856494,1936.427982169392,714.727540667084,2715.61366184019,2027.3597425062312,757.6856245416143,1854.6197569313395
2021-07-05 15:00:00,3208.5645752553514,1431.1627474222876,1992.25277542036,3079.5644169310117,1936.2072730798245,714.727540667084,2715.61366184019,2027.3597425062312,757.5992654795108,1854.4083721332395
2021-07-05 16:00:00,3231.606550508913,1431.1627474222876,1978.047630569776,3057.606531285713,1950.1119457225814,714.727540667084,2715.61366184019,2027.3597425062312,763.0398863920279,1867.7256144135483
2021-07-05 17:00:00,3242.8227501032407,1431.1627474222876,1971.206005621002,3047.0309532234437,1956.880357802654,714.727540667084,2715.61366184019,2027.3597425062312,765.6882309632005,1874.2080815552865
2021-07-05 18:00:00,3260.9881168375305,1431.1627474222876,1960.2253829636995,3030.057436996799,1967.8422425845104,714.727540667084,2715.61366184019,2027.3597425062312,765.6882309632005,1884.7068598609274
2021-07-05 19:00:00,3260.9881168375305,1431.1627474222876,1980.2140850333496,3060.9553714325243,1947.9784245234287,714.727540667084,2715.61366184019,2027.3597425062312,765.6882309632005,1884.7068598609274
2021-07-05 20:00:00,3260.9881168375305,1431.1627474222876,1949.801366387008,3013.944305707872,1978.3627091872313,714.727540667084,2715.61366184019,2027.3597425062312,765.6882309632005,1884.7068598609274
2021-07-05 21:00:00,3260.9881168375305,1431.1627474222876,1971.131900132069,3046.9164031876076,1956.9539274991766,714.727540667084,2715.61366184019,2027.3597425062312,765.6882309632005,1884.7068598609274
2021-07-05 22:00:00,3260.9881168375305,1431.1627474222876,1966.9170778224495,3040.401257635532,1961.1474002009604,714.727540667084,2715.61366184019,2027.3597425062312,765.6882309632005,1884.7068598609274
2021-07-05 23:00:00,3260.9881168375305,1431.1627474222876,1925.8809382373934,2976.968827356855,2002.9349878257551,714.727540667084,2715.61366184019,2027.3597425062312,765.6882309632005,1884.7068598609274
2021-07-06 00:00:00,3260.9881168375305,1431.1627474222876,1925.8809382373934,2976.422193345221,2003.3028363083677,714.727540667084,2715.61366184019,2027.3597425062312,765.6882309632005,1884.7068598609274
2021-07-06 01:00:00,3260.9881168375305,1431.1627474222876,1925.8809382373934,2884.2696200993014,2067.308472282965,714.727540667084,2715.61366184019,2027.3597425062312,765.6882309632005,1884.7068598609274
2021-07-06 02:00:00,3260.9881168375305,1521.3107211923036,2047.190876339891,2884.2696200993014,2197.5268351278346,759.7477451859714,2886.668330219447,2155.061761874061,813.918414906434,1884.7068598609274
2021-07-06 03:00:00,3360.8811240992095,1567.9126398361257,2109.901946036945,2972.6227068884164,2264.843107445946,783.0209017592947,2975.094896076521,2221.0772125642106,838.8509676228514,1942.440598621314
2021-07-06 04:00:00,3347.234538407723,1561.5462575077343,2101.334860012757,2960.5526130647663,2255.6468953806298,779.8415087847968,2963.014764128833,2212.0587083715673,835.4448811861823,1934.55347583984
2021-07-06 05:00:00,3336.753960596662,1556.6568758795304,2094.755337946181,2951.282781008204,2248.5842045144677,777.3997349803827,2953.737222793009,2205.1324971516174,832.8290068028206,1928.4961655436687
2021-07-06 06:00:00,3448.76513595238,1608.9121420309634,2165.0739800327137,3050.3541111127197,2324.0667131465784,803.4961925150599,3052.8909458196295,2279.156379564834,860.786164275,1993.2336693340037
2021-07-06 07:00:00,3563.068937704268,1662.2369604135658,2236.8318925713093,3151.453216979608,2401.0941854056623,830.1267880694526,3154.0741310134613,2354.695370682415,889.3155442685398,2059.2962097516265
2021-07-06 08:00:00,3479.6610059579048,1623.3256316224404,2184.469862791474,3077.680803529462,2344.886937262453,810.6943382093227,3080.240364549194,2299.5742730569787,868.4975439676186,2011.09011531126
2021-07-06 09:00:00,3493.5259370204544,1629.7938760680854,2193.174022192049,3089.9440188542903,2354.2302887208143,813.9246014714123,3092.513778608045,2308.7370733167045,871.9581277872744,2019.103432057237
2021-07-06 10:00:00,3529.3345778749144,1646.4992632977835,2215.6540559195178,3121.6159450475466,2378.3611491802026,822.2673286364943,3124.2120448387777,2332.4016283182004,880.895698597094,2039.7992422358238
2021-07-06 11:00:00,3576.0604872825634,1668.297756390194,2244.9877584663363,3162.943946299723,2409.8489792918435,833.1535701811745,3165.5744166276604,2363.2809866738116,892.5581385562489,2066.8047506395897
2021-07-06 12:00:00,3482.717841152798,1624.751701264,2186.3888900608927,3080.3845045459598,2346.946888765084,811.4065222356102,3082.9463141054766,2301.5944179961307,869.2605073294326,2012.85683081431
2021-07-06 13:00:00,3455.424669769826,1612.018936607218,2169.254718012517,3056.2443168986606,2328.554464634453,805.0477362866147,3058.786050210101,2283.557409610844,862.4483344560945,1997.0825852513628
2021-07-06 14:00:00,3349.1996467472977,1562.4630165630228,2102.5685204002402,2962.2907065753725,2256.9711499180353,780.2993413731247,2964.7543031293003,2213.3573729753084,835.9353576330627,2060.4231340306046
2021-07-06 15:00:00,3351.6014458289987,1563.5834998528196,2104.076327540497,2964.415043088334,2258.5896832415306,780.8589145366361,2966.880406352093,2214.944629713213,836.5348288459163,2058.9466093091496
2021-07-06 16:00:00,3363.9379592941027,1569.3387094776851,2111.8209733063627,2975.326407904914,2266.9030589485765,783.7330857855823,2977.800845632803,2223.097357503363,839.6139309846653,2051.3958688148145
2021-07-06 17:00:00,3316.9937045153897,1547.4383542680198,2082.3501973831567,2933.805285151559,2235.26808944389,772.79597395331,2936.245191732757,2192.0737030806695,827.8969936425236,2080.428558924099
2021-07-06 18:00:00,3357.7151162187847,1566.4356391359386,2107.9143820793333,2969.822445121329,2262.7095862467927,782.2832825892112,2936.245191732757,2218.9849195915176,838.0607555695442,2055.19771445542
2021-07-06 19:00:00,3453.3503887447196,1611.0512464933024,2167.9525209368403,3054.4096626374653,2327.156640400525,804.564468554491,2936.245191732757,2282.186596973562,861.9306093177208,1998.282148008058
2021-07-06 20:00:00,3441.5597387072758,1605.5506921615727,2160.550558611942,3043.9811015738323,2319.2111131760917,801.8174730245252,2926.2200753725165,2274.3946093511186,858.9877506364387,2005.1281850587136
2021-07-06 21:00:00,3440.140493795361,1604.88858839942,2159.659581665427,3042.725811816173,2318.2547071212994,801.4868161551774,2925.0133484032285,2273.4566849150838,858.6335176470252,2005.1281850587136
2021-07-06 22:00:00,3377.4753723000567,1575.6541607474487,2120.3195226423572,2987.299940977974,2276.0257013173696,786.8870436162838,2871.7317114515777,2232.043713662465,842.9927687298409,2005.1281850587136
2021-07-06 23:00:00,3784.361971277408,1765.4742162507537,2375.7557595395374,3347.1818584239095,2550.2199602568217,881.6838245439075,2871.7317114515777,2500.9394346703198,944.5486419255651,2005.1281850587136
2021-07-07 00:00:00,3747.4616035676295,1748.2595184347847,2352.590358930134,3314.5443247247613,2525.3534028322083,873.0867459408656,2843.7301733004515,2476.5533993334125,935.3385842008121,1985.576681292563
2021-07-07 01:00:00,3864.9314131999417,1803.061337517574,2426.3358354263414,3418.4436923587364,2604.5143962904453,900.4549606653418,2932.8711645744506,2554.1846834236862,964.6581762476591,2047.8175631043323
2021-07-07 02:00:00,4041.2453003339433,1885.314997200385,2537.0225868588464,3574.3893045602886,2723.329456174324,941.5327178958521,3066.6654962728785,2670.703757592639,1008.6648130094231,2141.236730507685
2021-07-07 03:00:00,4016.2447553471407,1873.651784774773,2521.3276852625345,3552.2768926753624,2706.481995670666,935.7080699665725,3047.6940399515533,2654.181857911716,1002.4248626574455,2127.9902974826896
2021-07-07 04:00:00,4360.684578200251,2034.3392747433606,2737.5609365130317,3856.9260607842775,2938.594388199234,1015.9559486428944,3309.069344291206,2881.808903734035,1088.3944843189722,2310.490280861995
2021-07-07 05:00:00,4560.361420038076,2127.492180972377,2862.9145392189457,4033.535673611918,3073.1533631389325,1062.4768266457447,3460.5924604995175,3013.7676570807926,1138.2323410603133,2416.288211004863
2021-07-07 06:00:00,4393.763901916413,2049.77138550738,2758.3275530356623,3886.1839682128034,2960.8860062455583,1023.6627972130767,3334.1713148823037,2903.669757897003,1096.6508378414576,2328.0172206286916
2021-07-07 07:00:00,4408.829732519814,2056.799871597924,2767.7856160063657,3899.5093517941127,2971.0386243656667,1027.1728470569221,3345.6038955475565,2913.6261865256815,1100.4111572675404,2335.9997872551085
2021-07-07 08:00:00,4552.610159365313,2123.876075809851,2858.0484343572075,4026.679860320085,3067.929914685834,1060.6709314362301,3454.7104805920335,3008.645146699372,1136.2976839642854,2412.1812383202578
2021-07-07 09:00:00,4581.1042302891365,2137.169082111531,2875.9365099757115,4051.8822162238653,3087.131605478213,1067.3095039669813,3476.3329701110983,3027.475783453612,1143.4095924440503,2427.2787012876106
2021-07-07 10:00:00,4501.517342536388,2100.040340372355,2825.9732642826493,3981.4894290443417,3033.499296713292,1048.7672841397107,3415.93912007509,2974.879867002116,1123.5452963453965,2385.1099254132796
2021-07-07 11:00:00,4458.066613694697,2079.7697790387588,2798.695662381636,3943.0582503098417,3004.218557497327,1038.64409690891,3382.9668946782017,2946.1649496527393,1112.700317131042,2362.087740505209
2021-07-07 12:00:00,4497.914643913836,2098.3596154376596,2823.7115535722633,3978.3029242748976,3031.0714967280483,1047.9279243944434,3413.2052420899204,2972.498981895257,1122.646089526116,2383.2010507852237
2021-07-07 13:00:00,4697.48231306613,2191.4615906080494,2948.996619589984,4154.815976351949,3165.5569019712248,1094.4233672534979,3564.6455135108035,3104.3855872084746,1172.4566975759637,2488.9411362423934
2021-07-07 14:00:00,4487.21572073171,2093.3683716922014,2816.9949581293,3968.839970717156,3023.86166646884,1045.4352803024371,3405.086452921842,2965.428474608225,1119.9757177597673,2377.532271586754
2021-07-07 15:00:00,4477.717697090437,2088.937369591642,2811.0322662564654,3960.439185415896,3017.4611028713807,1043.222422792187,3397.878956415487,2959.151595690145,1117.6050815998458,2372.49978393097
2021-07-07 16:00:00,4444.201682632145,2073.301534593113,2789.9915029810595,3930.7950349850116,2994.8752060389647,1035.4138336468204,3372.4456066746707,2937.002149393012,1109.2397333113863,2354.7414654214776
2021-07-07 17:00:00,4549.444151484886,2122.3990751096644,2856.0608703995954,4023.8795985529973,3065.7963934866793,1059.9333122661465,3452.307981756581,3006.552853726678,1135.5074719109782,2410.503742434996
2021-07-07 18:00:00,4549.444151484886,2229.7108156370227,3000.4676724233036,4227.333100044435,3220.8077440596408,1113.52516024428,3626.861948870258,3158.5687603978754,1192.9204648874716,2532.382495202095
2021-07-07 19:00:00,4458.619459545879,2185.1970703969127,2940.566606942183,4142.9390040294775,3156.5078292989533,1091.294844566592,3554.4556046569905,3095.5113790829128,1169.1051085222814,2481.8262399014566
2021-07-07 20:00:00,4299.520371034873,2107.2216196387803,2835.6369373179327,3995.104494877418,3043.8726239229673,1052.3536394149442,3427.6202351026304,2985.052739731417,1127.387361845959,2393.2660260967923
2021-07-07 21:00:00,4239.767284232895,2077.936260928182,2796.2283416066693,3939.58206328863,3001.5700484225154,1037.7284317322549,3379.984482330744,2943.5676204452575,1111.7193642372815,2360.005331820057
2021-07-07 22:00:00,4239.767284232895,2039.6361048405818,2744.6887520851556,3866.968378845553,2946.245636637576,1018.6012035976763,3317.6852021838595,2889.3122992223143,1091.2283482342807,2316.5061281746566
2021-07-07 23:00:00,4239.767284232895,2148.526708185381,2744.6887520851556,4073.415263605256,3103.537647802735,1072.9815410334852,3494.807357707846,3043.5647949332865,1149.486050647068,2440.1780661984144
2021-07-08 00:00:00,4888.722537386665,2477.388553740744,3164.8014763286983,4696.908030159698,3578.577178248682,1237.2162645241388,4029.736150139269,3509.4246475084733,1325.4308516196438,2813.681201754729
2021-07-08 01:00:00,4930.532260990811,2498.5758741296295,3191.867744454037,4737.077302404804,3609.182172002052,1247.797284343267,4064.199581709886,3539.4382294615903,1336.7663072808784,2837.744591005376
2021-07-08 02:00:00,5115.962405340928,2592.5436772966796,3311.909246115696,4915.23188724187,3744.918262086111,1294.725124646853,4217.048214517067,3672.551351345006,1387.0401430861134,2944.4680361194232
2021-07-08 03:00:00,5220.687722637851,2645.613840386147,3379.705042718108,5015.848189355813,3821.5778858625827,1321.228544482266,4303.372483018467,3747.7296022948813,1415.4332796221865,3004.7421986174377
2021-07-08 04:00:00,4890.531611965691,2478.3053127960325,3165.972612930275,4698.646123670303,3579.901432786087,1237.6740971124661,4031.227356312997,3510.7233121122135,1325.921328066524,2814.7224060973053
2021-07-08 05:00:00,4846.008276493007,2455.742853824215,3137.14963990257,4655.869711159288,3547.310057226608,1226.4063284108463,3994.5271154817874,3478.761733253485,1313.8501577349691,2789.097210332794
2021-07-08 06:00:00,4651.030238531366,2356.9366000875875,3010.927139510364,4468.541855016247,3404.5848459729086,1177.0621494466423,3833.8082278688153,3338.7945481836596,1260.9876962378657,2676.8785200773737
2021-07-08 07:00:00,4868.722212874104,2467.253273073946,3151.853910566816,4677.692440792445,3563.936808640698,1232.1546709087384,4013.2500374408232,3495.0671888337833,1320.0083620124667,2802.1701093006936
2021-07-08 08:00:00,4648.316626662826,2355.561461504655,3009.170434607998,4465.934714750337,3402.5984641667997,1176.3754005641506,3831.5714186082214,3336.846551278048,1260.2519815675453,2675.3167135635094
2021-07-08 09:00:00,4558.968443287621,2310.283750385139,2951.3292991189924,4380.092207476542,3337.195003958275,1153.7635577295232,3757.9224025835147,3272.7069494599687,1236.027894829955,2623.8927879773914
2021-07-08 10:00:00,4652.839313110389,2357.8533591428754,3012.0982761119403,4470.279948526851,3405.909100510313,1177.5199820349699,3835.2994340425425,3340.0932127873994,1261.478172684746,2677.9197244199495
2021-07-08 11:00:00,4703.593905466383,2383.5735437495755,3044.955164100633,4519.043127574395,3443.0617972541877,1190.3647296519407,3877.1360516943723,3376.5279697256783,1275.238761888889,2707.1312906977782
2021-07-08 12:00:00,4561.883063442717,2311.7607510853254,2953.2161303104217,4382.892469243628,3339.3285251574275,1154.5011768996064,3760.3249014189655,3274.7992424326612,1236.8181068832623,2625.570283862653
2021-07-08 13:00:00,4366.201496478122,2212.5979799383076,2826.5381879064917,4194.888687846462,3196.0883260280702,1104.97895192883,3599.026100293988,3134.3270211280483,1183.7649045457051,2512.946680807341
2021-07-08 14:00:00,4274.742726094053,2166.250716587621,2887.012402069492,4107.018404810293,3129.1399021925718,1081.8329710744867,3599.026100293988,3068.672310605604,1158.9685952867546,2460.308016821551
2021-07-08 15:00:00,4274.742726094053,2166.250716587621,2933.2879102102556,4107.018404810293,3129.1399021925718,1081.8329710744867,3656.714373986054,3068.672310605604,1158.9685952867546,2460.308016821551
2021-07-08 16:00:00,4256.541947140868,2166.250716587621,2920.798708337616,4089.531753815763,3115.816811816689,1077.2267984852922,3641.1450042530905,3055.6066760203557,1154.0339986178756,2449.8326443277697
2021-07-08 17:00:00,4219.606215655856,2147.453285294635,2895.453759749622,4054.045237147032,3088.77961247814,1067.8792670216267,3609.549320281171,3029.0919443177577,1144.019980096067,2428.574458256119
2021-07-08 18:00:00,4256.946975277713,2166.456844590722,2921.0766348031902,4089.92089021977,3116.113295087314,1077.3293012136967,3641.4914747437774,3055.8974300395316,1154.1438098792519,2450.065756361866
2021-07-08 19:00:00,4427.136389494303,2253.070096634427,3037.85899649246,4253.432732049393,3240.693070077075,1120.4000849835522,3787.0754588902846,3178.0698217899553,1200.285577692143,2548.017471121045
2021-07-08 20:00:00,4409.138126441365,2243.910372445183,3025.5087591095876,4236.140651016815,3227.5182226774114,1115.8451642221496,3771.679325969649,3165.1495655292906,1195.4058871505965,2537.6586556986094
2021-07-08 21:00:00,4643.45010119231,2363.1570495630335,3186.291413597533,4461.259132860255,3399.03613538807,1175.1438018350761,3972.1152401215472,3333.353061045508,1258.9325687864994,2672.5158077789133
2021-07-08 22:00:00,4190.849648706071,2132.8184163011756,2875.7212762815393,4026.4169663271305,3067.729615587481,1060.6016823213154,3584.9502839298407,3008.4487181866934,1136.223497327731,2412.023751760744
