Date,OG,ASR,TRU,PSG,ATM,DUSK,KMD,FUN,MDT,STRAX
2021-05-18 18:00:00,283.7885024849983,271.1243975081117,199.35804191978318,188.27939171798698,183.065467129619,187.4504372428544,174.58764872046032,111.42668162641755,289.6054959428811,248.9624981250047
2021-05-18 19:00:00,283.9717032815561,271.2994229413298,199.48673829669806,188.40093622819833,183.1836457700738,187.57144661820715,174.70035447152023,111.49861356394499,289.792451922703,249.12321685592624
2021-05-18 20:00:00,284.05029033644746,271.37450303697426,199.54194476646762,188.45307478477233,183.23434048035296,187.62335561970662,174.7487014940853,111.52946997521133,289.87264982644894,249.19215985162452
2021-05-18 21:00:00,281.2226028241936,268.67300150894255,197.55552797837467,186.57704640408113,181.41026399101486,185.75558699653567,173.00909855119755,110.41920710899963,286.9870014045187,246.7114809629341
2021-05-18 22:00:00,284.13416448558905,271.45463428948585,199.60086535695712,188.5087210623451,183.28844577411311,187.67875689844865,174.8003011549554,111.56240231049354,289.95824319737915,249.26574111906683
2021-05-18 23:00:00,286.03982975970507,273.2752589616363,200.93957250779522,189.77303408238234,184.51774682240762,188.93750341475777,175.97267289145216,112.31064248205112,291.9029701048432,250.9375466470553
2021-05-19 00:00:00,304.2586031543442,290.6810168295735,213.73804375779767,201.86027349678335,196.27026051768885,200.97152526183427,187.1809240421804,119.46405935726656,310.49518528700816,266.92054559657237
2021-05-19 01:00:00,308.44623533639435,294.6817752901948,216.67980547394725,204.63855673613602,198.97160618483602,203.73757630570643,189.75716955589326,121.10829072616251,314.7686540297142,270.59427924026346
2021-05-19 02:00:00,306.35944357409466,292.6881069268745,215.2138591231137,203.2540754051185,197.62546458493864,202.35919055416053,188.4733681898799,120.28893307325448,312.6390879692207,268.7635747344096
2021-05-19 03:00:00,326.8670934740802,312.28059983886203,229.62023884828835,216.8598692090406,210.85448012220482,215.90508091587063,201.08974392557454,128.34105412925996,333.56709621445344,286.75456346392406
2021-05-19 04:00:00,322.411028350389,308.02338729734424,226.48990618876465,213.90349421992818,207.97997450874485,212.96172222267373,198.348357556225,126.59142528419997,329.019692289347,282.8453384766979
2021-05-19 05:00:00,317.9106286897546,303.7238186543203,223.3284290452431,210.9177054963809,205.07686970030542,209.98907929751468,195.57969642946196,124.82438893217703,324.4270450740917,278.8972196055619
2021-05-19 06:00:00,316.0117782597727,301.90970471285056,221.99450924121672,209.65791378251706,203.8519647519723,209.98907929751468,194.4115172081776,124.07882454015598,322.48927269895705,277.23139261653847
2021-05-19 07:00:00,306.4265153414562,292.75218560644214,215.2609762405875,203.29857414784314,197.66873104681338,209.98907929751468,188.51463096852186,120.31526812348538,312.7075345492633,268.8224155775367
2021-05-19 08:00:00,306.4265153414562,285.4960271269983,215.2609762405875,198.25961373972225,192.7693119837754,209.98907929751468,188.51463096852186,120.31526812348538,304.95676259958435,262.15938060747567
2021-05-19 09:00:00,289.42231496954525,285.4960271269983,215.2609762405875,198.25961373972225,204.09493491258254,198.33637888968883,188.51463096852186,113.63874104588507,304.95676259958435,262.15938060747567
2021-05-19 10:00:00,270.47324802833924,285.4960271269983,215.2609762405875,198.25961373972225,218.3936081167229,185.3508932306007,188.51463096852186,106.19858180515948,304.95676259958435,262.15938060747567
2021-05-19 11:00:00,270.47324802833924,285.4960271269983,215.2609762405875,198.25961373972225,254.49500891008557,159.05793403826615,188.51463096852186,91.13377726595014,304.95676259958435,262.15938060747567
2021-05-19 12:00:00,270.47324802833924,285.4960271269983,209.50593804496418,198.25961373972225,247.6910422903482,163.4271872167164,188.51463096852186,93.63718301173101,304.95676259958435,262.15938060747567
2021-05-19 13:00:00,270.47324802833924,285.4960271269983,206.91033492090958,198.25961373972225,244.6223577023668,163.4271872167164,188.51463096852186,94.81182208834274,304.95676259958435,262.15938060747567
2021-05-19 14:00:00,270.47324802833924,285.4960271269983,198.5947895458375,198.25961373972225,234.7911991185837,156.85919151297125,188.51463096852186,98.78177522997287,304.95676259958435,262.15938060747567
2021-05-19 15:00:00,270.47324802833924,285.4960271269983,187.26169411031938,198.25961373972225,221.39250385011348,147.9077976147723,188.51463096852186,104.76005760795704,304.95676259958435,262.15938060747567
2021-05-19 16:00:00,270.47324802833924,285.4960271269983,191.05641697079596,198.25961373972225,225.87886289695223,150.90504221152827,188.51463096852186,102.6793351084321,304.95676259958435,262.15938060747567
2021-05-19 17:00:00,270.47324802833924,285.4960271269983,198.5994845691134,198.25961373972225,234.79674986917166,156.86289985575746,188.51463096852186,98.77943996341898,304.95676259958435,262.15938060747567
2021-05-19 18:00:00,270.47324802833924,285.4960271269983,193.53452512991123,198.25961373972225,228.80863757812494,152.86236467305636,188.51463096852186,101.36458003858637,304.95676259958435,262.15938060747567
2021-05-19 19:00:00,270.47324802833924,285.4960271269983,200.30424182238312,191.55899969198296,236.8122206708813,158.20939462072735,188.51463096852186,97.93874400401499,304.95676259958435,262.15938060747567
2021-05-19 20:00:00,270.47324802833924,285.4960271269983,205.92635186029634,186.32914073856674,236.8122206708813,162.64999267045854,188.51463096852186,95.26486379979939,304.95676259958435,262.15938060747567
2021-05-19 21:00:00,270.47324802833924,285.4960271269983,203.3935305260987,188.64946244016974,236.8122206708813,160.6494552563722,188.51463096852186,96.45117920918061,304.95676259958435,262.15938060747567
2021-05-19 22:00:00,270.47324802833924,285.4960271269983,210.80450684539343,182.01736182850138,236.8122206708813,166.50298120448394,188.51463096852186,96.45117920918061,304.95676259958435,262.15938060747567
2021-05-19 23:00:00,270.47324802833924,285.4960271269983,225.2945959124877,170.3106993851777,236.8122206708813,177.9479121677444,188.51463096852186,96.45117920918061,304.95676259958435,262.15938060747567
2021-05-20 00:00:00,270.47324802833924,285.4960271269983,226.42407476318502,169.46113277789786,236.8122206708813,178.84002590223133,188.51463096852186,96.45117920918061,304.95676259958435,262.15938060747567
2021-05-20 01:00:00,270.47324802833924,285.4960271269983,215.1892924276071,178.30850115586043,236.8122206708813,169.96628415899085,188.51463096852186,96.45117920918061,304.95676259958435,262.15938060747567
2021-05-20 02:00:00,270.47324802833924,285.4960271269983,209.99824007671742,182.71619887642515,236.8122206708813,165.86615506333735,188.51463096852186,96.45117920918061,304.95676259958435,262.15938060747567
2021-05-20 03:00:00,270.47324802833924,285.4960271269983,202.29151149346035,189.67716398123406,236.8122206708813,159.77903053431947,188.51463096852186,96.45117920918061,304.95676259958435,262.15938060747567
2021-05-20 04:00:00,270.47324802833924,285.4960271269983,202.09684600257242,189.85986647742325,236.8122206708813,159.62527488148496,188.51463096852186,96.45117920918061,304.95676259958435,261.9071041568226
2021-05-20 05:00:00,270.47324802833924,285.4960271269983,202.99542318799814,189.0194349949529,236.8122206708813,160.33501198556618,188.51463096852186,96.45117920918061,304.95676259958435,263.0716139111868
2021-05-20 06:00:00,270.47324802833924,285.4960271269983,201.21582787106104,190.69116283508416,236.8122206708813,158.92940671629705,188.51463096852186,96.45117920918061,304.95676259958435,260.76535003201616
2021-05-20 07:00:00,270.47324802833924,285.4960271269983,219.28995504304396,174.9741806004073,236.8122206708813,173.20517388009515,188.51463096852186,96.45117920918061,304.95676259958435,284.18848800476775
2021-05-20 08:00:00,270.47324802833924,285.4960271269983,214.60657055459143,174.9741806004073,231.75461244277844,169.5060239372237,184.48851632797198,94.39126745210734,298.44378861804813,278.11906290840585
2021-05-20 09:00:00,270.47324802833924,285.4960271269983,209.09397644835047,174.9741806004073,225.80153697381823,165.15192654815525,179.74956399696677,91.96664110775814,290.77766979452605,270.9750248528137
2021-05-20 10:00:00,270.47324802833924,285.4960271269983,209.09397644835047,174.9741806004073,228.24441577668495,166.93865548731154,181.69422037795337,92.96160049175494,293.923505803474,273.90662201194186
2021-05-20 11:00:00,254.73270736302473,285.4960271269983,209.09397644835047,174.9741806004073,214.96143664897681,157.22344441018635,171.12029010810235,87.55157985747812,276.81824704196197,257.9662717048159
2021-05-20 12:00:00,252.45948325899136,285.4960271269983,210.97672397335813,174.9741806004073,213.0431297134968,155.82038892017013,169.59321974407342,86.77027319396204,274.34793249882296,255.66419140685366
2021-05-20 13:00:00,258.4749036121847,285.4960271269983,206.0667166120881,174.9741806004073,218.11936595561832,159.53316344879147,173.63416323584758,88.83777194934702,280.88489484900293,261.75597120739207
2021-05-20 14:00:00,263.04760977132156,285.4960271269983,202.48454171582358,174.9741806004073,221.97813813888908,162.35548108541366,176.70594311300124,90.4094101288365,285.854058472763,266.38672307151415
2021-05-20 15:00:00,276.22770224920015,285.4960271269983,192.8230741532843,174.9741806004073,233.10043037823422,170.4903592424761,185.55985618845096,94.93940524038467,300.17687603846235,279.734122989019
2021-05-20 16:00:00,273.1743378175583,285.4960271269983,194.97832460954302,174.9741806004073,230.52378597464283,168.60579373869044,183.50871555261696,93.88996450449244,296.8587823460697,276.64199930085744
2021-05-20 17:00:00,270.0791306435125,285.4960271269983,197.21284864580213,174.9741806004073,227.91183171189127,166.69540249720345,181.4294664642281,92.82614242652221,293.4952181103627,273.507501720597
2021-05-20 18:00:00,254.13653852472444,285.4960271269983,209.58448172460245,174.9741806004073,214.4583473076315,156.8554833455163,170.7198052798311,87.34667674866527,276.1703898646575,257.36253512887737
2021-05-20 19:00:00,254.13653852472444,285.4960271269983,206.5720856845902,174.9741806004073,217.5857469949421,156.8554833455163,170.7198052798311,87.34667674866527,280.19772291907225,257.36253512887737
2021-05-20 20:00:00,254.13653852472444,285.4960271269983,208.98497527585,174.9741806004073,215.07355498957136,156.8554833455163,170.7198052798311,87.34667674866527,276.96262829930964,257.36253512887737
2021-05-20 21:00:00,254.13653852472444,285.4960271269983,209.9164398408538,174.9741806004073,214.11920669987066,156.8554833455163,170.7198052798311,87.34667674866527,275.73365893280015,257.36253512887737
2021-05-20 22:00:00,254.13653852472444,285.4960271269983,205.23929862083477,174.9741806004073,218.99870967217362,156.8554833455163,170.7198052798311,87.34667674866527,282.0172764982831,257.36253512887737
2021-05-20 23:00:00,254.13653852472444,285.4960271269983,208.16746648209673,174.9741806004073,215.91818515911265,156.8554833455163,170.7198052798311,87.34667674866527,278.05030731083843,257.36253512887737
2021-05-21 00:00:00,254.13653852472444,285.4960271269983,208.38546882709755,174.9741806004073,215.69230246701352,156.8554833455163,170.54120684828706,87.34667674866527,277.7594251329056,257.36253512887737
2021-05-21 01:00:00,254.13653852472444,285.4960271269983,208.38546882709755,174.9741806004073,219.06745911617978,156.8554833455163,173.20983842051882,87.34667674866527,282.10580912474654,257.36253512887737
2021-05-21 02:00:00,259.76324719473183,291.8170503864374,208.38546882709755,174.9741806004073,223.91772102137827,156.8554833455163,177.0447899203264,87.34667674866527,288.35177128066533,257.36253512887737
2021-05-21 03:00:00,262.7530571204994,295.17579156008594,208.38546882709755,176.98808960239933,226.49495791726258,156.8554833455163,179.08253111707248,87.34667674866527,291.6706279595755,257.36253512887737
2021-05-21 04:00:00,261.04547183051875,293.25749669741094,208.38546882709755,175.83787555115714,225.02300755203072,156.8554833455163,177.91870566370096,87.34667674866527,289.7751125304447,257.36253512887737
2021-05-21 05:00:00,263.8068883475137,296.35966157862595,208.38546882709755,177.69794081279676,227.40336774522146,156.8554833455163,179.80078256416175,87.34667674866527,292.84043971786724,257.36253512887737
2021-05-21 06:00:00,268.01253461806004,301.08426870797683,208.38546882709755,180.5308262114473,231.02866400438333,156.8554833455163,182.66719175980097,87.34667674866527,297.5089429206427,257.36253512887737
2021-05-21 07:00:00,267.8488253505221,300.90035833539804,208.38546882709755,180.4205531252679,230.88754548013844,156.8554833455163,182.5556137240616,87.34667674866527,297.32721645325586,257.36253512887737
2021-05-21 08:00:00,262.49091354718695,294.8813004603329,208.38546882709755,176.8115120555933,226.2689883386157,156.8554833455163,178.9038639870328,87.34667674866527,291.3796338928212,257.36253512887737
2021-05-21 09:00:00,269.84738966275296,303.1455379322084,208.38546882709755,181.76676802166418,232.61032178102874,156.8554833455163,183.9177594572335,87.34667674866527,299.54573491448406,257.36253512887737
2021-05-21 10:00:00,269.6745213798171,302.95133835633885,208.38546882709755,181.65032550531458,232.46130812197615,156.8554833455163,183.79993898352606,87.34667674866527,299.35384142639015,257.36253512887737
2021-05-21 11:00:00,275.8307961641601,309.8672741876638,208.38546882709755,185.79713667885153,237.7680596912544,156.8554833455163,187.99582268784673,87.34667674866527,306.1876516660082,257.36253512887737
2021-05-21 12:00:00,265.6782842786874,298.46198069666076,208.38546882709755,178.95849623459813,229.01652401949207,156.8554833455163,181.07625514571606,87.34667674866527,294.91779414482676,257.36253512887737
2021-05-21 13:00:00,296.4854686963986,333.0706552669632,208.38546882709755,199.7099378196107,255.57253069247577,156.8554833455163,202.07326512373518,87.34667674866527,329.1154964408631,257.36253512887737
2021-05-21 14:00:00,303.58415152735716,341.0452887369793,213.37479378891865,204.49154655411357,261.69164453528293,156.8554833455163,206.91145845589637,87.34667674866527,336.995432460188,257.36253512887737
2021-05-21 15:00:00,291.51680554132474,327.48887785258376,204.89323291561607,196.36309112891337,251.2895085859151,156.8554833455163,198.68681252131813,87.34667674866527,336.995432460188,257.36253512887737
2021-05-21 16:00:00,296.376924071288,332.9487166452484,208.30917799675166,199.63682313906057,255.47896447267226,156.8554833455163,201.99928521873622,87.34667674866527,336.995432460188,257.36253512887737
2021-05-21 17:00:00,304.0138717060221,341.52803476199915,213.67682356895904,204.78100219097269,262.0620663101979,156.8554833455163,207.2043394526419,87.34667674866527,336.995432460188,257.36253512887737
2021-05-21 18:00:00,319.37509701527574,358.7847772322204,224.47349482540227,215.12818502199875,275.3035490853399,156.8554833455163,217.67396876766526,87.34667674866527,336.995432460188,257.36253512887737
2021-05-21 19:00:00,350.5795728321185,393.8397674591467,246.4056298173375,236.14723851044008,302.2020237003271,156.8554833455163,238.94175751464422,87.34667674866527,336.995432460188,257.36253512887737
2021-05-21 20:00:00,348.90588458864715,391.9595524104407,245.22927432571873,235.0198572040215,300.75929282432514,156.8554833455163,237.8010350042139,87.34667674866527,336.995432460188,256.13387070363586
2021-05-21 21:00:00,339.8471985289943,381.78305871915677,238.86235675030375,228.91800797122428,292.95064260212877,152.7830252898508,231.62697771279446,87.34667674866527,336.995432460188,249.483835761739
2021-05-21 22:00:00,333.2187631588945,374.3366994698453,234.2035462586409,224.45315368536558,287.2368853326194,149.8031201643545,227.10928723782115,87.34667674866527,336.995432460188,244.6178622054197
2021-05-21 23:00:00,335.128751929668,376.482373638064,235.54598609962918,225.7397048958667,288.883308902338,150.6617821275295,228.41106323701894,87.34667674866527,336.995432460188,246.01999624347263
2021-05-22 00:00:00,322.0234447185632,361.7599210353454,226.33489187866513,216.91208815045138,277.58644317677306,144.77010936479326,219.47898224754763,87.34667674866527,336.995432460188,236.39931281275878
2021-05-22 01:00:00,343.4629482343058,385.84497827603946,241.4036944449155,231.35354436359458,296.0674439300323,154.4085357576714,234.09133575379738,87.34667674866527,336.995432460188,252.1381789769841
2021-05-22 02:00:00,350.80160656157875,394.0891993118708,246.5616867162218,236.29679842816336,302.39341831533727,157.70773147169362,239.09308729440346,87.34667674866527,336.995432460188,257.52553140112565
2021-05-22 03:00:00,364.785032819666,409.7981275340078,256.3899688556899,245.7159082441907,314.44722875078406,163.99417484058262,248.6236609647177,87.34667674866527,336.995432460188,267.79084721087594
2021-05-22 04:00:00,366.75546948413887,412.0117086376068,257.77489463274634,247.04317661073017,316.1457588241896,164.88001199340684,249.96663595860275,87.34667674866527,336.995432460188,269.2373564047315
2021-05-22 05:00:00,358.94976625558047,403.2428111243945,252.28863881737624,241.7853253127631,309.41718849415463,161.37084976127454,244.6465643041067,87.34667674866527,336.995432460188,263.5071435599362
2021-05-22 06:00:00,360.104301004187,404.53981109858427,253.10010612443645,242.56300950709675,310.41240545629154,161.8898868828335,245.43345145704382,87.34667674866527,336.995432460188,264.35469433819577
2021-05-22 07:00:00,349.2532504844312,392.3497819452469,245.47342121549977,235.25383973865536,301.05872463611723,157.01164650551917,238.0377864411809,87.34667674866527,336.995432460188,256.388874059462
2021-05-22 08:00:00,348.04048537758337,390.9873662066316,244.6210265720833,234.43693210016872,300.0133127012408,156.46643111815627,237.21121168172846,87.34667674866527,336.995432460188,255.49857603127757
2021-05-22 09:00:00,343.0151623756515,385.34193733438036,241.0889671616523,231.05191984762234,295.68144941364756,154.20722740949802,233.7861418738667,87.34667674866527,336.995432460188,251.8094567332802
2021-05-22 10:00:00,332.8077982685271,373.8750230648323,233.91469867455112,224.17633144155658,286.8826307463197,149.61836519356174,226.8291891351624,87.34667674866527,336.995432460188,244.3161704520198
2021-05-22 11:00:00,338.98241953383246,373.8750230648323,238.25454491678974,224.17633144155658,286.8826307463197,152.39425188915828,231.03757710597515,87.34667674866527,336.995432460188,248.84899639353762
2021-05-22 12:00:00,338.98241953383246,373.8750230648323,235.50099020938762,224.17633144155658,286.8826307463197,150.63300150118786,228.36743031717359,87.34667674866527,336.995432460188,245.97299952350508
2021-05-22 13:00:00,338.98241953383246,373.8750230648323,248.94324374807846,224.17633144155658,271.391754190372,159.23104177130583,241.40250458829823,87.34667674866527,336.995432460188,260.01298899585265
2021-05-22 14:00:00,338.98241953383246,373.8750230648323,240.60275839985212,224.17633144155658,280.79953889121293,153.89623472500432,233.31466086042687,87.34667674866527,336.995432460188,251.30162775375757
2021-05-22 15:00:00,338.98241953383246,373.8750230648323,241.79826097501402,224.17633144155658,279.41120561497235,153.89623472500432,234.4739504701417,87.34667674866527,336.995432460188,251.30162775375757
2021-05-22 16:00:00,338.98241953383246,373.8750230648323,248.26644967062677,224.17633144155658,272.1315896862635,153.89623472500432,240.74621127851594,87.34667674866527,336.995432460188,251.30162775375757
2021-05-22 17:00:00,338.98241953383246,373.8750230648323,244.9288278637965,224.17633144155658,275.8399009372745,153.89623472500432,240.74621127851594,87.34667674866527,336.995432460188,251.30162775375757
2021-05-22 18:00:00,338.98241953383246,373.8750230648323,249.7838990134959,224.17633144155658,270.47837703495065,153.89623472500432,240.74621127851594,87.34667674866527,336.995432460188,251.30162775375757
2021-05-22 19:00:00,344.75174852599974,373.8750230648323,245.60383177230986,224.17633144155658,275.0817978982747,153.89623472500432,240.74621127851594,87.34667674866527,336.995432460188,251.30162775375757
2021-05-22 20:00:00,348.24310833276775,373.8750230648323,243.14149633445058,224.17633144155658,277.86759822231005,153.89623472500432,240.74621127851594,87.34667674866527,336.995432460188,251.30162775375757
2021-05-22 21:00:00,342.95455675661435,373.8750230648323,246.89087454895378,224.17633144155658,273.64779576426304,153.89623472500432,240.74621127851594,87.34667674866527,336.995432460188,251.30162775375757
2021-05-22 22:00:00,345.09516096600976,373.8750230648323,245.35942553111934,224.17633144155658,275.35581104490115,153.89623472500432,240.74621127851594,87.34667674866527,336.995432460188,251.30162775375757
2021-05-22 23:00:00,337.63166393646,373.8750230648323,250.78320398327358,224.17633144155658,269.40059199155337,153.89623472500432,240.74621127851594,87.34667674866527,336.995432460188,251.30162775375757
2021-05-23 00:00:00,340.47054010720893,373.8750230648323,248.6921494632907,224.17633144155658,271.66576733699856,153.89623472500432,240.74621127851594,87.34667674866527,336.995432460188,251.30162775375757
2021-05-23 01:00:00,334.24332786169504,373.8750230648323,253.32547695080842,224.17633144155658,266.6969956115059,153.89623472500432,240.74621127851594,87.34667674866527,336.995432460188,251.30162775375757
2021-05-23 02:00:00,335.2850122630585,373.8750230648323,252.5384295488786,224.17633144155658,267.5281688229394,153.89623472500432,240.74621127851594,87.34667674866527,336.995432460188,251.30162775375757
2021-05-23 03:00:00,330.4772381029191,373.8750230648323,256.2123519739056,224.17633144155658,263.69198477016937,153.89623472500432,240.74621127851594,87.34667674866527,336.995432460188,251.30162775375757
2021-05-23 04:00:00,340.20725723653464,373.8750230648323,248.8846097404662,224.17633144155658,271.4556905912516,153.89623472500432,240.74621127851594,87.34667674866527,336.995432460188,251.30162775375757
2021-05-23 05:00:00,328.6342580081989,373.8750230648323,257.64919020121414,224.17633144155658,262.2214475499408,153.89623472500432,240.74621127851594,87.34667674866527,336.995432460188,251.30162775375757
2021-05-23 06:00:00,319.293439639928,373.8750230648323,265.186627522556,224.17633144155658,254.76828996170192,153.89623472500432,240.74621127851594,87.34667674866527,336.995432460188,251.30162775375757
2021-05-23 07:00:00,299.3068356313483,373.8750230648323,282.8948101689163,210.14371126097518,238.82072482804358,153.89623472500432,240.74621127851594,87.34667674866527,336.995432460188,251.30162775375757
2021-05-23 08:00:00,304.98458797284627,373.8750230648323,277.62829266549016,214.1300684256764,243.35107551893395,153.89623472500432,240.74621127851594,87.34667674866527,336.995432460188,251.30162775375757
2021-05-23 09:00:00,298.631457832662,366.0868371322804,283.53459833972147,209.6695276466256,238.28183230634497,150.6904241829341,240.74621127851594,85.52715921702436,329.9754848185784,251.30162775375757
2021-05-23 10:00:00,295.28891008323177,361.9892690380368,286.7440921649346,207.322720606116,235.61477101251438,149.0037635013404,240.74621127851594,84.56986350668352,326.28210696029015,251.30162775375757
2021-05-23 11:00:00,277.20252157604045,339.8174964732943,305.4530311152401,194.62424415404345,221.18341195685565,139.87731186805934,240.74621127851594,79.38997575894899,306.2973911517439,251.30162775375757
2021-05-23 12:00:00,268.2852452171152,328.88597063282947,315.6056919181915,188.36341304254694,214.06820391612263,135.37762463873915,240.74621127851594,76.83609439471786,296.444167344872,251.30162775375757
2021-05-23 13:00:00,281.2433412868243,344.77106338174616,301.064373864897,197.46130882972798,224.40763331549329,141.91632289752027,240.74621127851594,80.54725447727198,310.76233082289383,239.72307581361943
2021-05-23 14:00:00,277.5115927720494,340.1963811943374,305.1128408813535,194.84124343518647,221.43002378881943,140.0332702187547,240.74621127851594,79.47849282805588,306.6389021180926,242.94667531513488
2021-05-23 15:00:00,258.70403814083727,317.14054428049434,327.29427440206433,181.63643532711356,206.42323712524518,130.54291576718458,240.74621127851594,74.09206525240533,306.6389021180926,260.60868361348736
2021-05-23 16:00:00,276.3439904760156,338.76503891484134,306.4019966648711,194.02146837309064,206.42323712524518,139.44409422723908,240.74621127851594,79.14409501142997,306.6389021180926,243.9731680404629
2021-05-23 17:00:00,273.7226088506062,335.55153516969824,309.3363416479865,192.1809929885814,206.42323712524518,138.12133636393446,238.46250793636855,78.39333912900514,306.6389021180926,246.30964577052586
2021-05-23 18:00:00,275.680059758663,337.951138402971,307.139916185137,193.55532176915384,206.42323712524518,139.10907258500472,240.167806065221,78.95394723334857,306.6389021180926,244.560737850966
2021-05-23 19:00:00,282.75435602286825,346.62338868462354,299.45551198278014,198.522194204205,206.42323712524518,142.67878594536404,246.3308133379157,80.98000459290552,306.6389021180926,238.44201650398017
2021-05-23 20:00:00,291.82044443913117,357.7373405018868,290.1522222369534,204.88750645106668,206.42323712524518,147.2535642324264,254.2290362504953,83.5765052867066,306.6389021180926,231.03425448808747
2021-05-23 21:00:00,293.3429062565087,359.6036985722101,290.1522222369534,205.9564288359563,206.42323712524518,148.02180351548108,255.55537923960276,84.01253381230704,306.6389021180926,229.8351771507381
2021-05-23 22:00:00,301.9625585007587,370.17037245907784,290.1522222369534,212.00829767672255,206.42323712524518,152.37130862931696,263.06467450875994,86.48117651739825,306.6389021180926,229.8351771507381
2021-05-23 23:00:00,303.26752577279655,371.7701079479264,290.1522222369534,212.92451686377078,206.42323712524518,153.02979944336377,264.2015399279948,86.8549152536272,306.6389021180926,229.8351771507381
2021-05-24 00:00:00,292.4729280751501,358.537208246311,279.82445469196233,205.34561604459077,206.42323712524518,147.58280963944983,254.79746896011275,83.76337465482108,306.6389021180926,229.8351771507381
2021-05-24 01:00:00,289.840099368407,355.3096717337219,277.30548699806207,203.49710364966882,206.42323712524518,147.58280963944983,252.50379311428784,83.00934036242936,306.6389021180926,229.8351771507381
2021-05-24 02:00:00,298.50553993799167,365.93247669037385,285.5961763210294,209.58112053208583,206.42323712524518,147.58280963944983,260.05297839815495,85.49109670738825,306.6389021180926,229.8351771507381
2021-05-24 03:00:00,288.4321083643661,353.583641337859,275.958386883498,202.50855136890615,206.42323712524518,147.58280963944983,251.27717516195537,82.60609593649812,306.6389021180926,229.8351771507381
2021-05-24 04:00:00,294.9912859685564,361.62441708443964,282.2339020513451,207.11375833538565,206.42323712524518,147.58280963944983,256.9914197691626,84.48462484754363,306.6389021180926,229.8351771507381
2021-05-24 05:00:00,311.70402471570776,382.11225755565744,298.2238708908858,218.84779353793365,206.42323712524518,147.58280963944983,271.55127513831184,89.27110339924768,306.6389021180926,229.8351771507381
2021-05-24 06:00:00,320.9761605959767,393.47879918694946,307.0950179867953,225.35777197222401,206.42323712524518,147.58280963944983,279.6290031170864,91.92661547245336,306.6389021180926,229.8351771507381
2021-05-24 07:00:00,321.445490930657,394.05414265223715,307.5440513583168,225.6872893991449,206.7250685347365,147.36732959261326,280.03787576786397,91.92661547245336,306.6389021180926,229.8351771507381
2021-05-24 08:00:00,330.5344735095873,405.1961600043926,316.23996591899845,232.06867566683198,212.57029144049415,143.31504700572026,287.95604368779857,91.92661547245336,306.6389021180926,229.8351771507381
2021-05-24 09:00:00,319.8657937066111,392.1176207446836,306.03267074197646,224.57818196219168,205.70914818083898,148.09512157929262,278.66167026036896,91.92661547245336,306.6389021180926,229.8351771507381
2021-05-24 10:00:00,342.2448377139269,419.551681101691,327.44389614012863,240.29053731902826,220.1013531943859,138.4113312693215,298.15791494988054,91.92661547245336,306.6389021180926,229.8351771507381
2021-05-24 11:00:00,379.0014158763264,464.610897370924,362.61087555366646,266.09737775422127,243.7399057767383,124.98782754810391,330.1796242583315,91.92661547245336,306.6389021180926,229.8351771507381
2021-05-24 12:00:00,338.68479541915696,415.1874904259726,324.0378137366374,237.79102708067728,217.81185152726923,111.69213366956873,295.0564663061782,91.92661547245336,274.0199099026852,205.38625106040317
2021-05-24 13:00:00,351.20790239818695,430.53933801194,336.01933833284124,246.58351647217563,225.86559694149958,111.69213366956873,295.0564663061782,91.92661547245336,284.1519875527862,212.98055121452765
2021-05-24 14:00:00,353.4515303395853,433.28976043136373,338.16593688938235,248.15877051306563,227.3084983137017,111.69213366956873,295.0564663061782,91.92661547245336,285.96724095262147,214.3411388106962
2021-05-24 15:00:00,343.6528287179678,421.27771149755387,328.7909962546927,241.27908959979092,221.00684742285972,111.69213366956873,295.0564663061782,91.92661547245336,278.03939957374905,208.39898073763356
2021-05-24 16:00:00,342.47377934060023,419.83233645061176,327.66293680916345,240.45127752728234,220.24858802828408,111.69213366956873,295.0564663061782,91.92661547245336,277.0854653891417,208.39898073763356
2021-05-24 17:00:00,344.60293646866205,422.4424311955752,329.70001503118715,241.94616146404536,221.61787198353713,111.69213366956873,295.0564663061782,91.92661547245336,278.80810381959765,208.39898073763356
2021-05-24 18:00:00,366.6843563613025,449.5116395989854,350.82648755959394,257.4495545501516,235.81867171301636,111.69213366956873,295.0564663061782,91.92661547245336,278.80810381959765,208.39898073763356
2021-05-24 19:00:00,359.5757188530963,440.7972910149949,344.0252747860634,252.45857108386238,231.24703012047794,111.69213366956873,295.0564663061782,91.92661547245336,278.80810381959765,208.39898073763356
2021-05-24 20:00:00,346.5031519700505,424.77187059161776,331.5180525841761,243.28030519255427,222.83992110489203,111.69213366956873,295.0564663061782,91.92661547245336,278.80810381959765,208.39898073763356
2021-05-24 21:00:00,346.94958814206336,425.31914852201317,331.94518188879385,243.59374859864965,223.12702903099344,111.69213366956873,295.0564663061782,91.92661547245336,278.80810381959765,208.39898073763356
2021-05-24 22:00:00,352.85628211023476,432.5600565241697,337.59643114989177,247.740845971605,223.12702903099344,111.69213366956873,295.0564663061782,91.92661547245336,278.80810381959765,208.39898073763356
2021-05-24 23:00:00,365.264918275928,447.7715764356766,349.46843541157824,256.4529652589763,223.12702903099344,111.69213366956873,295.0564663061782,91.92661547245336,278.80810381959765,208.39898073763356
