Date,BTC,FET,STORJ,KMD,TRU,HBAR,FUN,CKB,TROY,NMR
2021-08-28 18:00:00,442.3961786550152,131.64899919113597,474.7643359352785,397.77693389646765,139.91097105179034,249.16675541555514,345.5033346280387,220.34688485539945,228.39257256117912,204.09277425789793
2021-08-28 19:00:00,442.3961786550152,131.64899919113597,481.09980664000284,397.77693389646765,139.91097105179034,252.4917496496243,350.11388788412603,220.34688485539945,228.39257256117912,204.09277425789793
2021-08-28 20:00:00,442.3961786550152,131.42976688607163,480.29864126674715,397.77693389646765,139.91097105179034,252.07128045786797,349.53085060205416,220.34688485539945,228.39257256117912,204.09277425789793
2021-08-28 21:00:00,445.73641825895413,132.4221057300101,483.92505718235185,397.77693389646765,139.91097105179034,253.97450321300298,352.16992581633144,220.34688485539945,228.39257256117912,204.09277425789793
2021-08-28 22:00:00,443.5040154963884,131.75888984154594,481.50139245522814,397.77693389646765,139.91097105179034,252.70251070943195,350.4061365384533,220.34688485539945,228.39257256117912,204.09277425789793
2021-08-28 23:00:00,439.4688259426579,130.56009100924075,477.1204864858258,397.77693389646765,139.91097105179034,250.40331499578122,347.21799137557247,220.34688485539945,228.39257256117912,204.09277425789793
2021-08-29 00:00:00,444.24566100725184,131.9792224332542,482.3065787302368,397.77693389646765,139.91097105179034,253.12509015877876,350.9920999774808,220.34688485539945,228.39257256117912,204.09277425789793
2021-08-29 01:00:00,447.23721428002807,132.86797140586873,485.5544344792621,397.77693389646765,139.91097105179034,254.82963622045412,353.3556831423124,220.34688485539945,228.39257256117912,204.09277425789793
2021-08-29 02:00:00,450.65123881651687,133.88223072957766,489.2609568798672,397.77693389646765,139.91097105179034,256.7749006190836,356.05305476935297,220.34688485539945,228.39257256117912,204.09277425789793
2021-08-29 03:00:00,449.88806991081566,133.6555038358781,488.432403184897,397.77693389646765,139.91097105179034,256.34005743429253,355.45008600598396,220.34688485539945,228.39257256117912,204.09277425789793
2021-08-29 04:00:00,445.73641825895413,132.4221057300101,483.92505718235185,397.77693389646765,139.91097105179034,253.97450321300298,352.16992581633144,220.34688485539945,228.39257256117912,204.09277425789793
2021-08-29 05:00:00,445.73641825895413,133.31684968764532,487.19482108223264,397.77693389646765,139.91097105179034,255.69054715363131,354.5494523421175,220.34688485539945,228.39257256117912,204.09277425789793
2021-08-29 06:00:00,445.73641825895413,133.31684968764532,487.19482108223264,397.77693389646765,139.91097105179034,255.69054715363131,354.5494523421175,220.34688485539945,228.39257256117912,204.09277425789793
2021-08-29 07:00:00,445.73641825895413,134.45242762365592,491.3446917899177,397.77693389646765,139.91097105179034,257.868490485434,357.5694647130043,220.34688485539945,228.39257256117912,204.09277425789793
2021-08-29 08:00:00,445.73641825895413,133.2043460170228,486.783686212121,394.0844897843486,138.61221942177372,255.47477453999957,354.2502544920397,218.30147073437885,226.2724727314973,204.09277425789793
2021-08-29 09:00:00,445.73641825895413,131.75888984154594,481.50139245522814,389.8081138517972,137.1080801459114,252.70251070943195,350.4061365384533,215.93259000019947,223.8170953145445,204.09277425789793
2021-08-29 10:00:00,445.73641825895413,132.53329137713854,484.3313754503469,392.0991774932434,137.1080801459114,254.18774796800957,352.46561844925856,217.20171521430638,223.8170953145445,204.09277425789793
2021-08-29 11:00:00,445.73641825895413,132.31110647960776,484.3313754503469,392.0991774932434,137.1080801459114,253.76161595129886,351.87472889611666,216.83758828184327,223.8170953145445,204.09277425789793
2021-08-29 12:00:00,445.73641825895413,132.53329137713854,484.3313754503469,392.0991774932434,137.33832041483814,253.76161595129886,352.46561844925856,216.83758828184327,223.8170953145445,204.09277425789793
2021-08-29 13:00:00,445.73641825895413,132.53329137713854,484.3313754503469,392.0991774932434,137.33832041483814,253.76161595129886,352.46561844925856,216.83758828184327,223.8170953145445,204.09277425789793
2021-08-29 14:00:00,445.73641825895413,132.20029315759805,484.3313754503469,392.0991774932434,136.993249258017,253.76161595129886,352.46561844925856,216.83758828184327,223.8170953145445,204.09277425789793
2021-08-29 15:00:00,445.73641825895413,131.64899919113597,484.3313754503469,392.0991774932434,136.42196798504776,253.76161595129886,352.46561844925856,216.83758828184327,223.8170953145445,204.09277425789793
2021-08-29 16:00:00,445.73641825895413,132.4221057300101,484.3313754503469,392.0991774932434,137.22310370308077,253.76161595129886,352.46561844925856,216.83758828184327,223.8170953145445,204.09277425789793
2021-08-29 17:00:00,445.73641825895413,132.64466389090086,484.3313754503469,392.0991774932434,137.45373076812794,253.76161595129886,352.46561844925856,216.83758828184327,223.8170953145445,204.09277425789793
2021-08-29 18:00:00,445.73641825895413,133.09203206591232,484.3313754503469,392.0991774932434,137.9173183929783,253.76161595129886,352.46561844925856,216.83758828184327,223.8170953145445,204.09277425789793
2021-08-29 19:00:00,445.73641825895413,133.6555038358781,484.3313754503469,392.0991774932434,138.5012189788927,253.76161595129886,352.46561844925856,216.83758828184327,223.8170953145445,204.09277425789793
2021-08-29 20:00:00,445.73641825895413,133.54242811351273,483.92161963355306,391.76745230077876,138.3840436667278,253.76161595129886,352.46561844925856,216.83758828184327,223.8170953145445,204.09277425789793
2021-08-29 21:00:00,445.73641825895413,133.09203206591232,482.28950624524424,390.4461455476564,137.9173183929783,253.76161595129886,352.46561844925856,216.83758828184327,223.8170953145445,204.09277425789793
2021-08-29 22:00:00,448.38286009764175,133.88223072957766,485.152972355267,392.7643160470912,138.73616591524367,253.76161595129886,352.46561844925856,216.83758828184327,223.8170953145445,205.30452100921713
2021-08-29 23:00:00,450.6763785636144,134.56705032410233,487.6345732368796,394.77334068160314,139.44581382273853,253.76161595129886,352.46561844925856,216.83758828184327,223.8170953145445,206.35467201182178
2021-08-30 00:00:00,448.38286009764175,133.88223072957766,485.152972355267,392.7643160470912,138.73616591524367,253.76161595129886,352.46561844925856,216.83758828184327,223.8170953145445,205.30452100921713
2021-08-30 01:00:00,449.5266939244214,134.2237670324592,486.3906074888263,393.76626583292557,139.09008470584374,253.76161595129886,352.46561844925856,216.83758828184327,223.8170953145445,205.82825703219976
2021-08-30 02:00:00,452.99348076702626,135.25891176535737,490.14169186534684,396.80302366711265,140.1627588809531,253.76161595129886,352.46561844925856,216.83758828184327,223.8170953145445,207.41562148231958
2021-08-30 03:00:00,452.99348076702626,135.60751720805155,491.4049436485049,397.82571187244025,140.52400310487306,253.76161595129886,352.46561844925856,216.83758828184327,223.8170953145445,207.95019782634614
2021-08-30 04:00:00,452.99348076702626,134.79688303174387,488.46742477101606,395.44759062298937,139.68397917512578,253.76161595129886,352.46561844925856,216.83758828184327,223.8170953145445,206.7071138085969
2021-08-30 05:00:00,452.99348076702626,135.25891176535737,490.14169186534684,396.80302366711265,140.1627588809531,253.76161595129886,351.2616368320109,216.83758828184327,223.8170953145445,207.41562148231958
2021-08-30 06:00:00,452.99348076702626,134.91209404288207,488.8849182964613,395.7855800166842,139.80336719151475,253.76161595129886,352.16462304494667,216.83758828184327,223.8170953145445,206.88378655544182
2021-08-30 07:00:00,452.99348076702626,133.99588287790496,485.56481698375194,393.0977322746354,139.80336719151475,253.76161595129886,354.572586279442,216.83758828184327,223.8170953145445,205.47880328511624
2021-08-30 08:00:00,452.99348076702626,134.56705032410233,487.6345732368796,394.77334068160314,139.80336719151475,253.76161595129886,353.06760925788245,216.83758828184327,224.77113237897134,206.35467201182178
2021-08-30 09:00:00,452.99348076702626,134.45242762365592,487.2192115901701,394.43707718868865,139.9225516477735,253.76161595129886,353.3686046621944,216.83758828184327,224.57967485565024,206.17890142237388
2021-08-30 10:00:00,452.99348076702626,135.14310790254453,489.7220500058729,394.43707718868865,139.20744491022103,253.76161595129886,351.56263223632294,216.83758828184327,225.7333375689498,207.23803961461206
2021-08-30 11:00:00,452.99348076702626,135.84092085212737,492.2507352898964,396.4737574495597,138.49233817266852,253.76161595129886,349.7566598104514,216.83758828184327,226.89891418290307,208.30811555065998
2021-08-30 12:00:00,452.99348076702626,135.84092085212737,492.2507352898964,396.4737574495597,138.49233817266852,253.76161595129886,349.7566598104514,216.83758828184327,226.89891418290307,208.30811555065998
2021-08-30 13:00:00,452.99348076702626,135.84092085212737,492.2507352898964,396.4737574495597,138.49233817266852,253.76161595129886,349.7566598104514,216.83758828184327,226.89891418290307,208.30811555065998
2021-08-30 14:00:00,452.99348076702626,135.37491426258322,492.2507352898964,395.11364164355786,138.9690759977035,253.76161595129886,350.960641427699,216.83758828184327,226.12053025774733,207.59350795014316
2021-08-30 15:00:00,452.99348076702626,135.37491426258322,492.2507352898964,395.11364164355786,138.9690759977035,253.76161595129886,350.960641427699,216.83758828184327,226.12053025774733,207.59350795014316
2021-08-30 16:00:00,452.99348076702626,135.14310790254453,492.2507352898964,394.43707718868865,139.20744491022103,253.76161595129886,350.960641427699,216.83758828184327,225.7333375689498,207.23803961461206
2021-08-30 17:00:00,452.99348076702626,134.79688303174387,492.2507352898964,393.4265637543881,139.56499827899725,253.76161595129886,350.960641427699,216.2820692683117,225.15502842060926,206.7071138085969
2021-08-30 18:00:00,452.99348076702626,134.56705032410233,492.2507352898964,392.75575972411633,139.80336719151475,253.76161595129886,350.960641427699,215.91330188678003,224.77113237897134,206.35467201182178
2021-08-30 19:00:00,452.99348076702626,135.14310790254453,492.2507352898964,394.43707718868865,139.20744491022103,253.76161595129886,352.46304143381064,216.83758828184327,225.7333375689498,207.23803961461206
2021-08-30 20:00:00,452.99348076702626,135.0275021643901,492.2507352898964,394.09966309357435,139.32662936647978,253.76161595129886,352.1615332717629,216.6520984715081,225.5402380500713,207.06076156532671
2021-08-30 21:00:00,452.99348076702626,137.49751744788506,492.2507352898964,401.3088032721153,136.823755785046,253.76161595129886,358.60351253892935,220.61524661427958,229.66597411196287,210.84845842322903
2021-08-30 22:00:00,452.99348076702626,138.34106049971254,492.2507352898964,403.77082047010373,136.823755785046,253.76161595129886,360.8035340882479,221.9687143849193,231.0749678181712,212.14200724791138
2021-08-30 23:00:00,452.99348076702626,136.5459775347509,492.2507352898964,398.5315797200592,136.823755785046,253.76161595129886,356.12182733104754,219.0884975027621,228.0765902080739,209.38929954140738
2021-08-31 00:00:00,443.98063469640215,139.3178729304254,482.45681927634325,406.621805963273,136.823755785046,253.76161595129886,363.35113185762646,219.0884975027621,228.0765902080739,209.38929954140738
2021-08-31 01:00:00,442.4131832058586,139.81147035444823,480.7535295348555,408.06245009423253,136.823755785046,253.76161595129886,364.6384697915775,219.0884975027621,228.0765902080739,209.38929954140738
2021-08-31 02:00:00,445.15622331430956,138.94995601247538,483.73428658245876,405.5479807714687,136.823755785046,253.76161595129886,362.3915778122279,219.0884975027621,228.0765902080739,209.38929954140738
2021-08-31 03:00:00,444.37249756903793,139.195017663291,482.8826417117151,406.26323294214137,136.823755785046,254.20916730218295,363.03071639743456,219.0884975027621,228.0765902080739,209.38929954140738
2021-08-31 04:00:00,446.7236748048529,138.46241230716845,485.4375763239463,404.12500540034074,136.823755785046,252.87122431638204,361.1200284163955,219.0884975027621,228.0765902080739,209.38929954140738
2021-08-31 05:00:00,447.8992634227605,138.09899390216273,486.71504363006204,403.0643098481088,136.823755785046,252.2075203155516,360.1722068195021,219.0884975027621,228.0765902080739,209.38929954140738
2021-08-31 06:00:00,453.38534363966204,136.427960268083,492.67655772526825,398.1871271878898,136.823755785046,249.1557439245251,355.8140297274771,219.0884975027621,228.0765902080739,209.38929954140738
2021-08-31 07:00:00,453.38534363966204,136.66419916032208,491.82491285452465,398.8766287068297,136.823755785046,249.58718244214322,356.43015791748115,219.0884975027621,228.0765902080739,209.38929954140738
2021-08-31 08:00:00,453.38534363966204,138.09899390216273,491.82491285452465,403.0643098481088,136.823755785046,252.2075203155516,360.1722068195021,219.0884975027621,228.0765902080739,209.38929954140738
2021-08-31 09:00:00,453.38534363966204,138.46241230716845,491.82491285452465,404.12500540034074,136.823755785046,252.87122431638204,361.1200284163955,219.0884975027621,228.67679176125304,209.94032401388483
2021-08-31 10:00:00,453.38534363966204,137.37785033087206,491.82491285452465,400.95953538415006,136.823755785046,250.89050976560097,358.2914120058232,219.0884975027621,226.88558973701348,208.29588283361937
2021-08-31 11:00:00,453.38534363966204,137.8577729521153,491.82491285452465,402.3602673854921,136.823755785046,251.766983162162,359.5430850608654,219.85387216652722,227.6782031509419,209.02355404002503
2021-08-31 12:00:00,453.38534363966204,137.61739322595645,491.82491285452465,401.65868017121926,136.823755785046,251.32798231968223,358.91615727523185,219.4705175507181,227.2812054122306,208.65908402426214
2021-08-31 13:00:00,453.38534363966204,137.02009551230213,491.82491285452465,399.91536992742056,136.823755785046,250.2371490630864,358.91615727523185,218.51795454051535,226.29474184707334,207.75344563874017
2021-08-31 14:00:00,453.38534363966204,136.3101468308912,491.82491285452465,401.9982624791259,136.823755785046,248.9405835238994,358.91615727523185,218.51795454051535,226.29474184707334,207.75344563874017
2021-08-31 15:00:00,453.38534363966204,138.82774848739845,500.9087502951097,394.70813854815725,134.34249596510992,253.5384307129952,352.4073150448519,218.51795454051535,226.29474184707334,207.75344563874017
2021-08-31 16:00:00,453.38534363966204,140.30857780459735,506.2517769649241,390.5423534447467,132.92463321086075,256.24284064060043,348.6879766274921,220.84881272228077,226.29474184707334,207.75344563874017
2021-08-31 17:00:00,453.38534363966204,139.3178729304254,502.6771836589051,393.31954351368717,132.92463321086075,254.4335354992722,351.1675355723988,219.28942128205284,226.29474184707334,207.75344563874017
2021-08-31 18:00:00,453.38534363966204,139.68774338953278,504.01172485445977,392.2780972378344,132.92463321086075,255.1090227616597,350.23770096805873,219.8716055863415,226.29474184707334,207.75344563874017
2021-08-31 19:00:00,453.38534363966204,140.43340750015307,506.70217890172574,390.195204686129,132.92463321086075,256.4708146981099,348.3780317593787,221.0452974311085,226.29474184707334,207.75344563874017
2021-08-31 20:00:00,453.38534363966204,140.30857780459735,506.2517769649241,390.5423534447467,132.92463321086075,256.24284064060043,348.6879766274921,220.84881272228077,226.29474184707334,207.75344563874017
2021-08-31 21:00:00,453.38534363966204,140.5584595103936,507.15338297910904,389.8480559275116,132.92463321086075,256.6991947646264,348.06808689126547,221.24213206817976,226.29474184707334,208.12344287050996
2021-08-31 22:00:00,453.38534363966204,140.30857780459735,506.2517769649241,390.5423534447467,132.92463321086075,256.24284064060043,348.6879766274921,220.84881272228077,226.29474184707334,207.75344563874017
2021-08-31 23:00:00,453.38534363966204,140.43340750015307,506.70217890172574,390.195204686129,132.92463321086075,256.4708146981099,348.3780317593787,221.0452974311085,226.29474184707334,207.93827966510923
2021-09-01 00:00:00,453.38534363966204,141.44009859334412,506.70217890172574,387.41801461718865,133.87749796506046,258.30931516189565,345.8984728144721,222.62985153455728,226.29474184707334,209.42887665195587
2021-09-01 01:00:00,453.38534363966204,141.06090261856306,506.70217890172574,388.4594608930413,133.51857705898792,257.6167968906841,346.828307418812,222.03298866181052,226.29474184707334,208.86740513278176
2021-09-01 02:00:00,453.38534363966204,140.1839698314139,506.70217890172574,390.88950220336415,132.68853261901197,256.015271510369,348.99792149560534,220.6526770093836,226.29474184707334,207.56893991437192
2021-09-01 03:00:00,453.38534363966204,140.1839698314139,506.70217890172574,390.88950220336415,132.68853261901197,256.015271510369,348.99792149560534,220.6526770093836,226.29474184707334,207.56893991437192
2021-09-01 04:00:00,453.38534363966204,138.82774848739845,506.70217890172574,390.88950220336415,132.68853261901197,253.5384307129952,352.4073150448519,218.51795454051535,226.29474184707334,205.5607971359567
2021-09-01 05:00:00,453.38534363966204,140.05958299039222,506.70217890172574,390.88950220336415,132.68853261901197,255.78810622952574,349.3078663637187,220.45688936341256,226.29474184707334,207.38476161808586
2021-09-01 06:00:00,453.38534363966204,140.93495538408217,506.70217890172574,390.88950220336415,132.68853261901197,257.3867818934603,347.13825228692536,221.8347449219339,226.29474184707334,208.6809163781989
2021-09-01 07:00:00,453.38534363966204,141.06090261856306,506.70217890172574,390.88950220336415,132.68853261901197,257.6167968906841,346.828307418812,222.03298866181052,226.29474184707334,208.86740513278176
2021-09-01 08:00:00,453.38534363966204,140.5584595103936,506.70217890172574,389.49719765410896,132.68853261901197,256.6991947646264,348.06808689126547,221.24213206817976,226.29474184707334,208.12344287050996
2021-09-01 09:00:00,454.59976866726845,140.93495538408217,506.70217890172574,390.54049371925396,132.68853261901197,257.3867818934603,347.13825228692536,221.8347449219339,226.29474184707334,208.6809163781989
2021-09-01 10:00:00,452.98197589621054,140.43340750015307,506.70217890172574,389.15066989818905,132.68853261901197,256.4708146981099,348.3780317593787,221.0452974311085,226.29474184707334,207.93827966510923
2021-09-01 11:00:00,450.5767618649031,139.68774338953278,506.70217890172574,387.0843831553667,132.68853261901197,255.1090227616597,350.23770096805873,219.8716055863415,226.29474184707334,206.83418260494045
2021-09-01 12:00:00,443.1259711987298,139.68774338953278,506.70217890172574,380.6835099787332,132.68853261901197,250.89050976560097,356.1266534622119,216.23578269152821,226.29474184707334,203.41394807970647
2021-09-01 13:00:00,443.1259711987298,140.78190325942467,506.70217890172574,377.72482984936477,132.68853261901197,250.89050976560097,358.91615727523185,214.55519370687904,226.29474184707334,201.83301065939787
2021-09-01 14:00:00,437.7686623932184,139.07987679514835,500.5762458234665,382.3473365083605,131.08435346817762,250.89050976560097,354.5769291216452,217.18086915434085,223.55888141023482,204.30299505557934
2021-09-01 15:00:00,443.89130102808866,141.02504989717843,507.5773121986199,377.0735801427279,132.91770106913117,250.89050976560097,359.53604701145855,214.18527095910852,226.68557905233598,201.48502270998512
2021-09-01 16:00:00,443.89130102808866,141.02504989717843,507.5773121986199,377.0735801427279,132.91770106913117,250.89050976560097,359.53604701145855,214.18527095910852,226.68557905233598,201.48502270998512
2021-09-01 17:00:00,444.65795267062424,140.78190325942467,506.70217890172574,377.72482984936477,132.68853261901197,250.89050976560097,358.91615727523185,214.55519370687904,226.29474184707334,201.83301065939787
2021-09-01 18:00:00,446.58621786000253,140.17403666504026,504.5143456594903,379.36283865183384,132.115611493714,250.89050976560097,357.36643293466517,215.48561518869553,225.3176488339167,202.70826222340222
2021-09-01 19:00:00,435.99822962962145,143.57808959359284,516.7662118160086,370.3686307921799,135.32396979538265,250.89050976560097,366.0448892418383,210.37672676762568,230.78936970759378,202.70826222340222
2021-09-01 20:00:00,435.99822962962145,146.7389958843917,528.1429446756331,370.3686307921799,138.3031596469322,250.89050976560097,374.1034558127849,210.37672676762568,235.87025337600826,207.1709335339937
2021-09-01 21:00:00,426.60638706924834,143.57808959359284,516.7662118160086,362.3905161272281,135.32396979538265,245.4860745925225,366.0448892418383,205.84499943046055,230.78936970759378,202.70826222340222
2021-09-01 22:00:00,432.7472072048769,145.6448360144998,524.2048448396091,367.60697571585035,137.2719016213958,249.0197437441507,371.31395199976487,208.80805192014543,234.11148595232632,205.62616269571203
2021-09-01 23:00:00,424.8002634999459,142.9702229992085,514.5783785737733,367.60697571585035,139.83991338642193,244.4467601361613,364.4951649012717,204.97351340408267,229.81227669443717,201.85005620213468
2021-09-02 00:00:00,424.8002634999459,143.2133696369622,515.4535118706674,367.60697571585035,139.60249417863517,244.86248591870577,365.1150546374983,205.3221078146338,230.20311389969982,202.1933386106417
2021-09-02 01:00:00,424.4399579329401,143.33494295583907,515.8910785191144,367.60697571585035,139.48408663480254,245.070348809978,365.42499950561165,205.3221078146338,230.3985325023311,202.36497981489518
2021-09-02 02:00:00,424.8002634999459,143.2133696369622,515.4535118706674,367.60697571585035,139.60249417863517,244.86248591870577,365.1150546374983,205.3221078146338,230.20311389969982,202.1933386106417
2021-09-02 03:00:00,424.8002634999459,143.2133696369622,515.4535118706674,367.60697571585035,139.60249417863517,244.86248591870577,365.1150546374983,205.3221078146338,230.20311389969982,202.1933386106417
2021-09-02 04:00:00,424.0802630533357,143.456516274716,516.3286451675617,367.60697571585035,139.36587978172219,245.2782117012503,365.73494437372506,205.3221078146338,230.5939511049625,202.53662101914873
2021-09-02 05:00:00,420.1634848051521,144.79382278236167,521.1418783004797,367.60697571585035,138.07870540926294,247.56470350524503,369.1443379229717,205.3221078146338,232.7435557339071,204.42467426593743
2021-09-02 06:00:00,426.24762385258623,142.72707636145472,513.7032452768791,367.60697571585035,140.0781415182557,244.0310343536168,363.875275165045,202.3913976275231,229.4214394891745,201.50677379362762
2021-09-02 07:00:00,424.0802630533357,143.456516274716,516.3286451675617,365.7377877037359,139.36587978172219,245.2782117012503,365.73494437372506,203.4257659288563,230.5939511049625,202.53662101914873
2021-09-02 08:00:00,421.57936849447043,143.456516274716,519.3916117066912,363.5809515504705,138.54400854459328,246.73325194015595,367.90455845051815,204.63252894707827,231.9618813233817,203.7381094489233
2021-09-02 09:00:00,417.0122586691135,143.456516274716,525.0799781365033,359.6421579086736,138.54400854459328,246.73325194015595,371.9338417359915,206.87366026663352,234.50232315758896,205.96944510421906
2021-09-02 10:00:00,419.1077976574006,142.73923369334238,522.4545782458208,361.44940493334036,138.54400854459328,246.73325194015595,370.07417252731153,205.83929196530033,233.32981154180095,204.93959787869792
2021-09-02 11:00:00,412.54304237669925,145.01062853435877,522.4545782458208,355.7877901817051,138.54400854459328,246.73325194015595,375.96312502146486,209.11479158618874,237.04276499179622,208.2007807595148
2021-09-02 12:00:00,415.28191734683514,144.05425175919396,522.4545782458208,358.14986679701946,138.54400854459328,246.73325194015595,373.48356607655813,207.7356338510778,235.47941617074557,206.8276511254866
2021-09-02 13:00:00,427.7048806862703,139.8701033678481,522.4545782458208,368.86375170120374,142.6884874326794,246.73325194015595,362.63549569259175,201.70181875996767,228.63976507864922,200.82020897661357
2021-09-02 14:00:00,424.4399579329401,140.94602723990843,522.4545782458208,366.0479978714236,141.59926233777347,246.73325194015595,365.42499950561165,201.70181875996767,230.3985325023311,200.82020897661357
2021-09-02 15:00:00,423.36269915646045,141.30466853059525,522.4545782458208,365.1189420392626,141.23987334706845,246.73325194015595,366.35483410995164,201.70181875996767,230.98478831022513,200.82020897661357
2021-09-02 16:00:00,415.9723278494898,141.30466853059525,522.4545782458208,358.74529467199363,141.23987334706845,246.73325194015595,372.8636763403315,201.70181875996767,235.08857896548292,200.82020897661357
2021-09-02 17:00:00,415.9723278494898,141.30466853059525,522.4545782458208,348.3217025749866,141.23987334706845,246.73325194015595,384.0216915924112,201.70181875996767,242.12364866021056,200.82020897661357
2021-09-02 18:00:00,412.2792724771376,140.05014766389908,517.8161598755996,345.2292580807777,139.98592774027446,244.54272266546528,380.61229804316457,199.91108429155796,239.97404403126598,200.82020897661357
2021-09-02 19:00:00,408.92194941136285,138.90967414872074,513.5994159026712,342.4179449042241,138.84597718864356,242.55133241574651,377.5128493620313,198.28314386573092,238.01985800495274,200.82020897661357
2021-09-02 20:00:00,407.91475249163045,138.56753209416726,512.3343927107927,341.5745509512581,138.5039920231543,241.95391534083092,376.5830147576914,197.79476173798284,237.4336021970588,200.82020897661357
2021-09-02 21:00:00,407.91475249163045,138.56753209416726,512.3343927107927,341.5745509512581,138.5039920231543,241.95391534083092,376.5830147576914,197.79476173798284,237.4336021970588,200.82020897661357
2021-09-02 22:00:00,407.24328787847566,138.33943739113164,511.4910439162073,341.0122883159475,138.27600191282815,241.95391534083092,375.96312502146486,197.79476173798284,237.04276499179622,200.82020897661357
2021-09-02 23:00:00,406.57182326532063,138.11134268809593,510.64769512162155,340.4500256806367,138.04801180250195,241.95391534083092,375.34323528523817,197.79476173798284,236.65192778653355,200.82020897661357
2021-09-03 00:00:00,405.22889403901075,137.65515328202463,508.96099753245016,339.3255004100153,137.5920315818496,241.95391534083092,374.1034558127849,197.79476173798284,235.87025337600826,200.82020897661357
2021-09-03 01:00:00,406.57182326532063,138.11134268809593,510.64769512162155,340.4500256806367,138.04801180250195,241.95391534083092,375.34323528523817,197.79476173798284,236.65192778653355,200.82020897661357
2021-09-03 02:00:00,407.5790201850531,138.45348474264947,511.9127183135,341.2934196336028,138.38999696799127,241.95391534083092,376.27306988957815,197.79476173798284,237.23818359442754,200.82020897661357
2021-09-03 03:00:00,407.5790201850531,138.45348474264947,511.9127183135,341.2934196336028,138.38999696799127,241.95391534083092,376.27306988957815,197.79476173798284,237.23818359442754,200.82020897661357
2021-09-03 04:00:00,412.9507370902927,140.27824236693482,518.6595086701853,345.79152071608854,140.2139178506007,241.95391534083092,381.23218777939144,197.79476173798284,237.23818359442754,200.82020897661357
2021-09-03 05:00:00,410.2648786376728,139.3658635547921,515.2861134918426,343.5424701748456,139.30195740929594,241.95391534083092,378.7526288344847,197.79476173798284,237.23818359442754,200.82020897661357
2021-09-03 06:00:00,420.336847834997,142.7872841003271,527.9363454106276,351.9764097045063,142.72180906418862,241.95391534083092,388.05097487788447,202.6506069524996,237.23818359442754,200.82020897661357
2021-09-03 07:00:00,417.9867216889547,141.98895263970226,524.9846246295778,350.0084904809188,141.923843678047,240.60113785889334,385.8813608010912,201.51757640244568,235.91177202481012,199.6974122810574
2021-09-03 08:00:00,421.6797770613069,143.24347350639843,529.6230429997989,353.10093497512776,143.177789284841,242.72693104479524,389.29075435033775,203.29805298110185,237.99613306278033,201.46180708835993
2021-09-03 09:00:00,417.31525707579976,141.76085793666658,524.1412758349921,349.44622784560806,141.69585356772083,240.2146300069112,385.2614710648645,201.1938533881446,235.53279729063374,199.37661322518423
2021-09-03 10:00:00,418.99391860868707,142.33109469425577,526.2496478214563,350.8518844338849,142.26582884353624,241.1808996368666,386.81119540543114,202.00316092389735,236.48023412607472,200.17861086486718
2021-09-03 11:00:00,412.61500478371516,140.16419501541694,518.2378342728925,345.5103893984332,140.09992279543758,237.50907504303612,380.92224291127803,198.92779228803678,232.87997415139893,197.13101983407196
2021-09-03 12:00:00,411.94463109600815,140.16419501541694,519.081183067478,345.5103893984332,140.32791290576375,237.50907504303612,381.5421326475046,199.25151530233788,232.87997415139893,197.13101983407196
2021-09-03 13:00:00,409.94651647468544,140.16419501541694,519.081183067478,345.5103893984332,141.0118832367423,237.50907504303612,383.4018018561846,200.22268434524125,232.87997415139893,197.13101983407196
2021-09-03 14:00:00,411.94463109600815,140.16419501541694,519.081183067478,345.5103893984332,140.32791290576375,237.50907504303612,381.5421326475046,200.22268434524125,232.87997415139893,198.09185339946958
2021-09-03 15:00:00,404.711764468624,140.16419501541694,519.081183067478,345.5103893984332,142.83580411935174,237.50907504303612,388.3609197459978,200.22268434524125,232.87997415139893,194.61378414584757
2021-09-03 16:00:00,399.29436289699674,140.16419501541694,519.081183067478,345.5103893984332,144.77372005712428,237.50907504303612,393.62998250392445,200.22268434524125,232.87997415139893,197.25419462508094
2021-09-03 17:00:00,399.29436289699674,138.5087123971246,519.081183067478,345.5103893984332,143.06379422967794,237.50907504303612,388.9808094822245,197.8578494907699,230.12942327559503,194.92442067281624
2021-09-03 18:00:00,399.29436289699674,138.06725036557995,519.081183067478,345.5103893984332,142.60781400902553,237.50907504303612,387.7410300097712,197.22722686291084,229.39594304204726,194.3031476188789
2021-09-03 19:00:00,399.29436289699674,138.06725036557995,519.081183067478,345.5103893984332,145.00171016745043,237.50907504303612,387.7410300097712,200.5379956591707,233.24671426817272,197.56483115204952
2021-09-03 20:00:00,398.6665415716871,138.06725036557995,519.081183067478,344.9671340691904,144.77372005712428,237.50907504303612,387.7410300097712,200.22268434524125,232.87997415139893,197.25419462508094
2021-09-03 21:00:00,392.38832831858974,138.06725036557995,519.081183067478,339.53458077676225,142.49381895386247,237.50907504303612,387.7410300097712,197.06957120594612,229.21257298366038,197.25419462508094
2021-09-03 22:00:00,395.21352428248355,138.06725036557995,519.081183067478,341.97922975835485,143.5197744503303,237.50907504303612,387.7410300097712,198.48847211862892,230.8629035091427,197.25419462508094
2021-09-03 23:00:00,395.84134560779324,138.06725036557995,519.081183067478,342.5224850875977,143.74776456065646,237.50907504303612,387.7410300097712,198.80378343255842,231.22964362591657,197.25419462508094
