Date,FUN,NULS,BTC,PAXG,DIA,KMD,WIN,DCR,LRC,UTK
2021-05-18 06:00:00,1234.6885368055164,731.5500925791099,927.6614362027427,143.19814290873637,323.7883633827293,402.2395944495388,516.6323513183853,1058.5431028280539,1389.0971558768554,391.52972320684
2021-05-18 07:00:00,1234.6885368055164,731.5500925791099,927.6614362027427,149.22634114079594,323.7883633827293,402.2395944495388,538.3809729386192,1058.5431028280539,1389.0971558768554,391.52972320684
2021-05-18 08:00:00,1234.6885368055164,731.5500925791099,927.6614362027427,151.5137706586215,323.7883633827293,402.2395944495388,546.6335945597142,1058.5431028280539,1389.0971558768554,391.52972320684
2021-05-18 09:00:00,1234.6885368055164,791.104091274348,927.6614362027427,163.84819722987967,323.7883633827293,402.2395944495388,591.1339188811988,1058.5431028280539,1389.0971558768554,391.52972320684
2021-05-18 10:00:00,1339.9203789320186,858.5294688954939,1006.7255231293939,177.81289124754394,351.38467202429644,436.5222594604714,641.5159459050111,1058.5431028280539,1507.4891618347367,424.89959163287614
2021-05-18 11:00:00,1230.4030771714056,788.3582614164734,924.4416317577661,163.27949928345896,322.66453180909093,400.8434678201343,589.0821621245731,972.0239437482911,1384.2757619690688,390.17076928903765
2021-05-18 12:00:00,1246.4973589084,798.6703779938251,936.5337862289009,165.41527601557235,326.88514371897764,406.0866989394534,596.7876486105679,984.7384984304476,1402.38277464498,395.2743962247843
2021-05-18 13:00:00,1196.9764920253406,766.9407885250507,899.3271570869476,158.84365530137742,313.89864553471085,389.9536801107794,573.0784594228917,945.6167917161201,1346.6688894883303,379.57092873017916
2021-05-18 14:00:00,1233.7362124423807,790.493906861487,926.9459241038589,163.72181990845283,323.53862303303185,401.92934408744884,590.677972935282,974.6571355463707,1388.0257350084585,391.2277334473283
2021-05-18 15:00:00,1228.688893317761,787.2599294733234,923.1537099797752,163.05202010489066,322.21499917963547,400.28501716837246,588.2614594219226,970.6697308235642,1382.3472044059538,389.62718772191664
2021-05-18 16:00:00,1283.161846889127,822.1624778889756,964.0810020359243,170.28080289050516,336.50014718232904,418.03133787991413,614.3415675283668,1013.7036082093247,1443.6324780782688,406.9010019659825
2021-05-18 17:00:00,1233.069585388186,790.0667777724844,926.4450656346407,163.6333557834541,323.3638047882438,401.712168833986,590.3588107731404,974.1304971867551,1387.2757404005808,391.0163406156703
2021-05-18 18:00:00,1200.9762543505108,769.5035630590671,902.3323079022592,159.37444005137007,314.9475550034401,391.2567316315568,574.9934323957424,948.7766218738159,1351.168857135598,380.83928572012803
2021-05-18 19:00:00,1231.3554015345414,788.9684458293343,925.1571438566497,163.40587660488578,322.9142721587883,401.15371818222417,589.5381080704899,948.7766218738159,1385.3471828374657,390.4727590485492
2021-05-18 20:00:00,1278.9716196913296,819.4776664723869,960.932748800836,169.72474267622712,335.4012896436603,416.6662362867186,612.3354053663326,948.7766218738159,1438.9182262573215,405.57224702413123
2021-05-18 21:00:00,1239.069228875941,793.9109395735088,930.9527918576078,164.42953290844306,324.93716899133756,403.66674611515225,593.2312702324164,919.1759216083556,1394.0256918714822,392.9188761005935
2021-05-18 22:00:00,1226.8794770278032,786.1005790888876,921.7942369918964,162.81190319417973,321.74049251521035,399.69554148040174,587.3951621246808,910.1332255845398,1380.3115047559995,389.05340717884457
2021-05-18 23:00:00,1213.8326332528432,777.741052632691,911.9917212371892,161.08053389063218,318.31904972435535,395.4451115197702,581.1487026656197,900.454714996549,1365.6330388589586,384.91614747353503
2021-05-19 00:00:00,1109.2674181805367,710.7428041005481,833.428492779757,147.20430399796675,290.89755932757674,395.4451115197702,531.0858378039496,822.8853381672529,1247.991027508956,384.91614747353503
2021-05-19 01:00:00,1075.5551357255304,689.1422758852669,808.0993644792732,151.8182869637256,290.89755932757674,395.4451115197702,514.9453513184928,797.8766319763866,1210.0627287676982,384.91614747353503
2021-05-19 02:00:00,1075.5551357255304,689.1422758852669,786.6340015127614,155.96104538551182,290.89755932757674,395.4451115197702,501.2669729409872,776.682813170568,1177.9201027157847,384.91614747353503
2021-05-19 03:00:00,1075.5551357255304,689.1422758852669,734.8309255535803,166.95576757237748,290.89755932757674,395.4451115197702,468.2564864566072,725.535063785859,1177.9201027157847,384.91614747353503
2021-05-19 04:00:00,1075.5551357255304,689.1422758852669,764.8108824968082,160.4112389342611,290.89755932757674,395.4451115197702,487.36062159052335,755.1357640513193,1177.9201027157847,384.91614747353503
2021-05-19 05:00:00,1075.5551357255304,689.1422758852669,815.5406903076638,150.43303500336174,290.89755932757674,395.4451115197702,519.6871891560281,805.2238224957371,1177.9201027157847,384.91614747353503
2021-05-19 06:00:00,1076.2156802026389,689.5655076742823,816.0415487768825,150.34070433742366,291.07621197850614,395.68797130048955,520.00635131817,805.7183449345397,1177.9201027157847,385.15254096645623
2021-05-19 07:00:00,1050.7375360856101,673.2408529551193,796.7227221070222,153.98614575377786,284.18532401408737,386.32052261560295,507.69581077841497,786.643908009303,1177.9201027157847,376.0345062394994
2021-05-19 08:00:00,1021.3904886026626,654.4372691860092,774.4702958317386,158.41054443535813,276.24804195136795,375.53060950078907,493.515891860401,764.6729825139377,1177.9201027157847,365.53188105400466
2021-05-19 09:00:00,1021.3904886026626,654.4372691860092,774.4702958317386,162.4323354460323,276.24804195136795,375.53060950078907,493.515891860401,745.7398377140727,1177.9201027157847,365.53188105400466
2021-05-19 10:00:00,1021.3904886026626,654.4372691860092,774.4702958317386,172.79408777268128,276.24804195136795,375.53060950078907,493.515891860401,701.0208800337956,1177.9201027157847,365.53188105400466
2021-05-19 11:00:00,1021.3904886026626,654.4372691860092,774.4702958317386,218.42493413609134,276.24804195136795,375.53060950078907,493.515891860401,554.5715920855883,1177.9201027157847,365.53188105400466
2021-05-19 12:00:00,1021.3904886026626,654.4372691860092,774.4702958317386,206.23475258218872,292.57658863486284,375.53060950078907,493.515891860401,587.3513651719213,1247.5449342648453,387.13784192140065
2021-05-19 13:00:00,1072.2511648453258,654.4372691860092,774.4702958317386,196.4523067103938,307.14559364987764,375.53060950078907,493.515891860401,616.5988351239511,1309.667090000429,387.13784192140065
2021-05-19 14:00:00,1122.129026088131,654.4372691860092,774.4702958317386,187.72013717629918,321.43307199793577,375.53060950078907,493.515891860401,645.2811365744925,1370.5888176058575,387.13784192140065
2021-05-19 15:00:00,1144.1195117099587,654.4372691860092,774.4702958317386,184.11207269068146,327.73223117109427,375.53060950078907,493.515891860401,657.9267817952976,1397.4483970181027,387.13784192140065
2021-05-19 16:00:00,1099.892836716338,654.4372691860092,805.6117351816132,191.51521646021638,327.73223117109427,375.53060950078907,493.515891860401,632.494199228315,1397.4483970181027,387.13784192140065
2021-05-19 17:00:00,1059.3517179721866,654.4372691860092,836.4422898157234,198.84445471046237,327.73223117109427,375.53060950078907,493.515891860401,609.1809985419145,1397.4483970181027,387.13784192140065
2021-05-19 18:00:00,1059.2288660972044,654.4372691860092,836.5393023754326,198.86751716171614,327.73223117109427,375.53060950078907,493.515891860401,609.1103524792286,1397.4483970181027,387.13784192140065
2021-05-19 19:00:00,995.7144467313664,654.4372691860092,889.9002918051797,211.55283565309273,327.73223117109427,375.53060950078907,493.515891860401,572.5863380705343,1397.4483970181027,387.13784192140065
2021-05-19 20:00:00,995.7144467313664,654.4372691860092,910.3422775566049,216.4124363206256,327.73223117109427,375.53060950078907,493.515891860401,559.728754661671,1397.4483970181027,396.03082276573923
2021-05-19 21:00:00,995.7144467313664,654.4372691860092,895.3130418422271,212.83958949457758,327.73223117109427,375.53060950078907,493.515891860401,559.728754661671,1397.4483970181027,389.49257805026724
2021-05-19 22:00:00,995.7144467313664,654.4372691860092,936.5851012960628,222.65104959983333,327.73223117109427,375.53060950078907,493.515891860401,559.728754661671,1397.4483970181027,407.44737161056383
2021-05-19 23:00:00,995.7144467313664,654.4372691860092,1031.999122203603,245.3334859018911,327.73223117109427,375.53060950078907,493.515891860401,507.9787386482818,1397.4483970181027,448.9558175379815
2021-05-20 00:00:00,995.7144467313664,654.4372691860092,993.8875382501008,236.27335441205963,327.73223117109427,375.53060950078907,493.515891860401,527.4576772600632,1397.4483970181027,448.9558175379815
2021-05-20 01:00:00,995.7144467313664,654.4372691860092,948.7821448409602,225.5506094407151,327.73223117109427,375.53060950078907,493.515891860401,552.5331765923936,1397.4483970181027,448.9558175379815
2021-05-20 02:00:00,995.7144467313664,654.4372691860092,973.3659736951391,231.39483575820736,327.73223117109427,375.53060950078907,493.515891860401,538.5781160944011,1397.4483970181027,448.9558175379815
2021-05-20 03:00:00,995.7144467313664,654.4372691860092,926.2414106948735,220.19208077158297,327.73223117109427,375.53060950078907,493.515891860401,565.9794588430635,1397.4483970181027,448.9558175379815
2021-05-20 04:00:00,995.7144467313664,654.4372691860092,879.4832173004488,209.0764215300959,327.73223117109427,375.53060950078907,493.515891860401,596.0700580418601,1397.4483970181027,448.9558175379815
2021-05-20 05:00:00,995.7144467313664,654.4372691860092,873.0954926862343,207.55789044526287,327.73223117109427,375.53060950078907,493.515891860401,600.4310144474827,1397.4483970181027,448.9558175379815
2021-05-20 06:00:00,995.7144467313664,654.4372691860092,875.639415452347,208.16264816903202,327.73223117109427,376.62478634041753,493.515891860401,598.6866318852336,1397.4483970181027,448.9558175379815
2021-05-20 07:00:00,995.7144467313664,654.4372691860092,892.8747047636771,212.259932281297,327.73223117109427,384.0379258586308,493.515891860401,598.6866318852336,1397.4483970181027,448.9558175379815
2021-05-20 08:00:00,995.7144467313664,654.4372691860092,900.5670951530756,214.08861692699674,327.73223117109427,387.3465307886152,493.515891860401,598.6866318852336,1397.4483970181027,448.9558175379815
2021-05-20 09:00:00,995.7144467313664,654.4372691860092,892.8747047636771,212.259932281297,327.73223117109427,384.0379258586308,493.515891860401,598.6866318852336,1385.5117865459254,448.9558175379815
2021-05-20 10:00:00,995.7144467313664,654.4372691860092,831.3326262195692,197.62975253207895,327.73223117109427,357.56781524735123,493.515891860401,598.6866318852336,1290.0143167033175,418.0111911101676
2021-05-20 11:00:00,995.7144467313664,654.4372691860092,804.5333926470698,197.62975253207895,327.73223117109427,346.0410892455124,493.515891860401,598.6866318852336,1248.4288021994403,404.5359837224555
2021-05-20 12:00:00,995.7144467313664,654.4372691860092,824.5846421722855,192.82403183470097,327.73223117109427,354.6654127227643,493.515891860401,613.6075974449661,1279.5431818586926,414.6181655506818
2021-05-20 13:00:00,995.7144467313664,654.4372691860092,845.2644867081896,188.10648949874283,327.73223117109427,363.5601037250696,493.515891860401,628.9963265968732,1311.6329792239521,425.0164179153655
2021-05-20 14:00:00,996.7657641903742,654.4372691860092,846.1569527312274,187.90808818554834,327.73223117109427,363.9439658711895,493.515891860401,629.6604475423651,1313.0178568416218,425.46516823930244
2021-05-20 15:00:00,1073.0527120432876,654.4372691860092,910.917133756123,174.54906643045183,327.73223117109427,391.7982274672922,493.515891860401,677.8511814664208,1413.5089936496572,458.0279229694133
2021-05-20 16:00:00,1048.683210807054,654.4372691860092,890.2298031450238,174.54906643045183,327.73223117109427,382.9003165991137,493.515891860401,662.4568816157888,1381.4075798220174,447.6259064517174
2021-05-20 17:00:00,1038.4296472694637,654.4372691860092,881.525527387067,174.54906643045183,327.73223117109427,379.15648558861153,493.515891860401,655.9796693780396,1367.9007836370063,443.2492170706202
2021-05-20 18:00:00,997.4678767267842,654.4372691860092,846.7529778211998,174.54906643045183,327.73223117109427,364.20032461681365,493.515891860401,630.1039745070578,1313.9427344115968,425.7648619478532
2021-05-20 19:00:00,1048.9421449331787,654.4372691860092,846.7529778211998,174.54906643045183,327.73223117109427,364.20032461681365,493.515891860401,662.6204512161875,1381.7486681133312,447.73643136689054
2021-05-20 20:00:00,960.0487428201978,654.4372691860092,846.7529778211998,174.54906643045183,327.73223117109427,364.20032461681365,493.515891860401,606.4661756893921,1264.6513233579644,409.7926659968152
2021-05-20 21:00:00,960.0487428201978,654.4372691860092,846.7529778211998,174.54906643045183,327.73223117109427,364.20032461681365,493.515891860401,603.1268294023059,1264.6513233579644,409.7926659968152
2021-05-20 22:00:00,960.0487428201978,654.4372691860092,846.7529778211998,174.54906643045183,327.73223117109427,364.20032461681365,493.515891860401,624.7498143232591,1264.6513233579644,409.7926659968152
2021-05-20 23:00:00,960.0487428201978,654.4372691860092,846.7529778211998,174.54906643045183,327.73223117109427,364.20032461681365,493.515891860401,600.427973470312,1264.6513233579644,409.7926659968152
2021-05-21 00:00:00,960.0487428201978,654.4372691860092,846.7529778211998,171.73722331981475,327.73223117109427,370.16335437745266,493.515891860401,610.2587441558975,1264.6513233579644,409.7926659968152
2021-05-21 01:00:00,960.0487428201978,654.4372691860092,846.7529778211998,181.57867420704457,327.73223117109427,350.1007314495857,493.515891860401,577.1831008550511,1264.6513233579644,409.7926659968152
2021-05-21 02:00:00,960.0487428201978,654.4372691860092,846.7529778211998,175.72066772655066,327.73223117109427,361.77205264470456,493.515891860401,596.4246755029579,1264.6513233579644,409.7926659968152
2021-05-21 03:00:00,960.0487428201978,654.4372691860092,846.7529778211998,185.65975205512203,327.73223117109427,342.40499597704013,493.515891860401,564.4957567155154,1264.6513233579644,409.7926659968152
2021-05-21 04:00:00,999.5290813185886,654.4372691860092,881.5742245952944,193.29468716803254,341.2096504378064,342.40499597704013,513.8108764751904,564.4957567155154,1316.6579143795216,426.64467823963764
2021-05-21 05:00:00,1086.4666042012338,711.3592298657904,958.2522130159983,210.10716576705025,370.88754810696,342.40499597704013,558.5013668929234,613.594741111117,1431.178821974306,463.75358499429245
2021-05-21 06:00:00,1016.6944458831063,665.676216126268,896.7138971057701,196.61422417364577,347.06939794507247,320.41597625397924,522.6347828294465,574.1900974208025,1339.2694756932422,433.971640084343
2021-05-21 07:00:00,977.1131346519832,639.760526711083,861.8035934345553,188.95976237246697,333.55750957537657,307.9417421997971,502.28789288316153,551.8360882650816,1287.1298754874867,417.0765280659635
2021-05-21 08:00:00,1018.1080641413605,666.6017764625244,897.9606936654561,196.88759780940214,347.5519653868473,320.8614846130571,523.3614574703852,574.9884548906497,1341.1316042720189,434.57503694214216
2021-05-21 09:00:00,1009.6263545918342,661.0484144449848,890.4799143073388,195.24735599486382,344.6565607361982,318.18843445858954,519.0014096247528,570.1983100715667,1329.958832799357,430.9546557953466
2021-05-21 10:00:00,1055.5689479851023,691.1291253733248,931.0008024971421,204.13199915694642,360.3400025938811,332.66745612862246,542.6183354552622,596.1449278416001,1390.4780116096094,450.5650536738229
2021-05-21 11:00:00,999.831999516786,654.6356035437785,881.8413952866557,193.35326723283745,341.3130577467582,315.1016979706925,513.9665924696773,564.666833316197,1317.056941932117,426.77397756630893
2021-05-21 12:00:00,1028.0033919491411,673.0806988163206,906.6882695832599,198.8012132596968,350.92993747927125,323.9800431266026,528.4481799569564,580.5769571795798,1354.1665043234577,438.798814946737
2021-05-21 13:00:00,840.3960545322371,550.2456199045514,741.2205547334717,162.52062645717095,286.8863441351514,323.9800431266026,432.0080740380857,474.62351582414743,1107.0354400829135,358.7194319616633
2021-05-21 14:00:00,797.482643120943,522.1482525539045,703.3713734572822,162.52062645717095,272.2369753669861,323.9800431266026,409.9483081524451,450.3876640609295,1050.5065367986124,340.4020273498998
2021-05-21 15:00:00,838.0736816793905,548.725056494987,739.1722460997013,154.6491455131007,286.0935547665212,323.9800431266026,430.8142514136863,473.3119285522556,1103.9762288463512,357.72813712385016
2021-05-21 16:00:00,835.1454724301493,546.8078243698842,736.5895960832086,155.1913804568657,285.0939507799876,323.9800431266026,429.3089968003132,471.6581880790008,1100.118962504599,356.4782436326946
2021-05-21 17:00:00,818.0810805983638,535.634988882215,721.5389804698528,158.42852477891094,279.2686723757053,323.9800431266026,420.5369957775524,462.02087290727394,1077.6404103750765,349.19438156354613
2021-05-21 18:00:00,792.1310882861227,518.6443455666474,698.6513579098984,163.6185988220186,270.4101129088384,323.9800431266026,407.19732558317696,447.3653107822223,1043.4570500360996,338.117739245374
2021-05-21 19:00:00,767.3927687666705,502.4470396821566,676.8324181153889,168.8931457577285,261.96518267777833,323.9800431266026,394.4805193667487,433.3940550598965,1010.869799907502,327.5582942338868
2021-05-21 20:00:00,838.4775726103202,548.9895023053459,739.528473688183,154.57465170505014,286.23143117845683,323.9800431266026,431.0218727396687,473.5400306864976,1104.5082655831445,357.90053622607843
2021-05-21 21:00:00,837.6697907484604,548.4606106846278,738.8160185112193,154.7237111570319,285.9556783545855,323.9800431266026,430.6066300877036,473.08382641801336,1103.4441921095574,357.55573802162166
2021-05-21 22:00:00,912.6925311686759,597.5814199588178,804.985293071711,142.00552138054388,311.5662218716368,323.9800431266026,469.17229138895306,515.4537978534746,1202.2700159689361,389.57887126054
2021-05-21 23:00:00,923.5975863037811,604.7214568385116,814.603437960719,140.32884090507667,315.2888849938999,323.9800431266026,474.77806719048044,521.6125554780098,1216.6350078623582,394.23364702070563
2021-05-22 00:00:00,954.1923243217154,624.753226973208,841.587677788214,135.8294082284377,325.7330231980271,323.9800431266026,490.50538263365473,538.8912921468451,1256.9367906744599,407.292879014504
2021-05-22 01:00:00,914.3080948923953,598.6392032002539,806.4102034256381,135.8294082284377,312.11772751937946,323.9800431266026,470.00277669288306,516.3662063904427,1204.3981629161099,390.2684676694534
2021-05-22 02:00:00,839.8911908685745,549.9150626416026,740.7752702478692,135.8294082284377,286.7139986202317,323.9800431266026,431.7485473806074,474.33838815634476,1106.3703941619215,358.5039330838777
2021-05-22 03:00:00,808.4886709887804,529.3544008861879,713.0785752434105,141.10516019035157,275.9941075922331,336.5637565539005,415.60598928546807,456.6034472190252,1065.0045378762327,345.0999028856226
2021-05-22 04:00:00,814.0421712890654,532.9905307786246,717.9767045850349,140.14252265494235,277.8899082563486,334.2676753568694,418.4607825177274,459.73985156485344,1072.3200430071422,347.4703905412625
2021-05-22 05:00:00,823.2306899677192,539.0066729642926,726.0808822229957,138.57831689490308,281.0265966278852,330.5367347880633,423.1841676838294,464.92917511886014,1084.423878769193,351.39247011695784
2021-05-22 06:00:00,815.0518986163903,533.6516453045223,718.8672735562396,139.96890704213885,278.2345992861878,333.8535677313033,418.97983583268376,460.3101069004587,1073.650134849126,347.90138829683355
2021-05-22 07:00:00,849.5845732108904,556.2617620902192,749.3247323714321,134.27965505635188,290.02303250668785,320.28357484277166,436.73145920418744,479.812839378154,1119.1392758449635,362.6415115373584
2021-05-22 08:00:00,853.0176461237941,558.5095514782711,752.3526668735273,133.73923030825577,291.1949820081411,318.99455477356537,438.4962404750387,481.75170751921144,1123.661588107708,364.1069039062995
2021-05-22 09:00:00,878.7656929705703,575.3679718886592,752.3526668735273,129.8206385894686,299.9846032690401,309.6479373465565,451.73210000642297,496.2932185771421,1157.578930078288,375.0973466733575
2021-05-22 10:00:00,844.2330183760704,552.7578551029621,752.3526668735273,135.13084770292366,288.1961700485402,322.3138379054037,433.9804766349194,476.79048609944687,1112.0897890824508,360.35722343283265
2021-05-22 11:00:00,844.2330183760704,531.4038559164705,752.3526668735273,140.56096263301126,277.0626497847346,335.26573758734514,433.9804766349194,458.37123875940125,1112.0897890824508,346.43599592789246
2021-05-22 12:00:00,844.2330183760704,531.4038559164705,739.6539550305055,138.18848063162238,277.0626497847346,329.6068980830578,433.9804766349194,458.37123875940125,1112.0897890824508,346.43599592789246
2021-05-22 13:00:00,844.2330183760704,531.4038559164705,762.3106941043001,142.4214064848285,277.0626497847346,339.7032646826018,433.9804766349194,458.37123875940125,1112.0897890824508,346.43599592789246
2021-05-22 14:00:00,844.2330183760704,531.4038559164705,746.6861015346848,139.50228641117974,277.0626497847346,332.7405851002692,433.9804766349194,458.37123875940125,1112.0897890824508,346.43599592789246
2021-05-22 15:00:00,844.2330183760704,531.4038559164705,744.9384991782969,139.17578438582717,277.0626497847346,331.9618130976941,433.9804766349194,458.37123875940125,1112.0897890824508,346.43599592789246
2021-05-22 16:00:00,844.2330183760704,531.4038559164705,783.6478860087357,146.40780324532136,277.0626497847346,349.21161056460807,433.9804766349194,458.37123875940125,1112.0897890824508,346.43599592789246
2021-05-22 17:00:00,844.2330183760704,531.4038559164705,816.6658658108593,152.57650474600197,277.0626497847346,363.9251855134477,433.9804766349194,458.37123875940125,1112.0897890824508,346.43599592789246
2021-05-22 18:00:00,844.2330183760704,531.4038559164705,845.0825511919246,157.88555305256355,277.0626497847346,376.5883173179262,433.9804766349194,458.37123875940125,1112.0897890824508,346.43599592789246
2021-05-22 19:00:00,844.2330183760704,531.4038559164705,784.6646861722346,146.5977705519845,277.0626497847346,349.6647202189023,402.95371620597933,458.37123875940125,1112.0897890824508,346.43599592789246
2021-05-22 20:00:00,844.2330183760704,531.4038559164705,785.7862183380214,146.80730478744084,277.0626497847346,350.1645008741009,403.5296635654214,458.37123875940125,1112.0897890824508,346.43599592789246
2021-05-22 21:00:00,844.2330183760704,531.4038559164705,798.5488889910754,149.19173612097518,277.0626497847346,355.8518419024271,410.0837568730336,458.37123875940125,1112.0897890824508,346.43599592789246
2021-05-22 22:00:00,844.2330183760704,531.4038559164705,800.9815544807169,149.64622750253574,277.0626497847346,356.93589387113644,411.3330186489381,458.37123875940125,1112.0897890824508,346.43599592789246
2021-05-22 23:00:00,844.2330183760704,531.4038559164705,795.2933635362195,148.58351100001903,277.0626497847346,354.40110451434515,408.4119267227095,458.37123875940125,1112.0897890824508,346.43599592789246
2021-05-23 00:00:00,844.2330183760704,531.4038559164705,814.137148132662,152.1040680727174,277.0626497847346,362.79833046945083,418.08889213778724,458.37123875940125,1112.0897890824508,346.43599592789246
2021-05-23 01:00:00,844.2330183760704,531.4038559164705,836.7802319537032,156.3344427347647,277.0626497847346,372.8886119727522,429.7169352150938,471.1196293766199,1112.0897890824508,346.43599592789246
2021-05-23 02:00:00,844.2330183760704,531.4038559164705,856.5737586868858,160.0324387597939,277.0626497847346,381.7090649755072,439.88162759199486,482.2636772669735,1112.0897890824508,346.43599592789246
2021-05-23 03:00:00,861.1884279345551,542.0764662289093,873.7770172416433,163.24649872043707,277.0626497847346,389.37523460873877,448.7161235080889,491.9493659160284,1112.0897890824508,346.43599592789246
2021-05-23 04:00:00,848.0769934170542,533.823452300837,860.4739237805085,160.7611009738396,277.0626497847346,383.44706868626645,441.88450352866863,484.45952781798985,1112.0897890824508,346.43599592789246
2021-05-23 05:00:00,895.072099374539,563.4045987040519,908.1559898377254,169.6694725400428,277.0626497847346,404.69529940337594,466.3709702356935,511.30523524625806,1112.0897890824508,346.43599592789246
2021-05-23 06:00:00,925.5101102073066,582.563854467435,939.0389342126417,175.43928845405972,277.0626497847346,418.4574532184907,482.2304799378079,528.6927890535453,1112.0897890824508,346.43599592789246
2021-05-23 07:00:00,1013.6539302270504,638.0461263214765,1028.4712136614648,192.14779211635116,277.0626497847346,458.31054400120416,528.1571923128373,579.0444832491212,1112.0897890824508,346.43599592789246
2021-05-23 08:00:00,1102.7354504597697,694.1186351101354,1028.4712136614648,209.03404581760313,277.0626497847346,498.5876038347975,574.5724867344095,579.0444832491212,1112.0897890824508,346.43599592789246
2021-05-23 09:00:00,1023.0492807646854,643.9600451030351,1028.4712136614648,193.928770622064,277.0626497847346,462.55853050584983,533.0525730860769,579.0444832491212,1112.0897890824508,346.43599592789246
2021-05-23 10:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,193.7957148617744,277.0626497847346,462.2411661624495,532.686842332673,579.0444832491212,1112.0897890824508,346.43599592789246
2021-05-23 11:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,222.71417655118168,277.0626497847346,531.2174253355174,612.1751016754353,579.0444832491212,1112.0897890824508,346.43599592789246
2021-05-23 12:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,226.50942615159278,277.0626497847346,540.269847379126,622.6071152364642,579.0444832491212,1112.0897890824508,346.43599592789246
2021-05-23 13:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,223.59568922306448,273.4986141156256,533.3200076641758,614.5981181079522,579.0444832491212,1112.0897890824508,346.43599592789246
2021-05-23 14:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,233.91905127207966,286.12598284187504,557.9432709579877,642.9739732504106,579.0444832491212,1112.0897890824508,346.43599592789246
2021-05-23 15:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,232.71452474647677,284.6526255666851,557.9432709579877,639.663087703292,579.0444832491212,1112.0897890824508,346.43599592789246
2021-05-23 16:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,233.48398794051346,285.593820443533,557.9432709579877,639.663087703292,577.1362007090623,1112.0897890824508,346.43599592789246
2021-05-23 17:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,234.9893963486158,287.4352115487222,557.9432709579877,639.663087703292,573.4389032876982,1112.0897890824508,346.43599592789246
2021-05-23 18:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,231.00163926480164,282.5574518761514,557.9432709579877,639.663087703292,583.3381189642537,1112.0897890824508,346.43599592789246
2021-05-23 19:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,216.40088443672568,264.69804580085355,557.9432709579877,639.663087703292,622.6964463529685,1112.0897890824508,346.43599592789246
2021-05-23 20:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,210.0053936141533,256.87518533945286,557.9432709579877,639.663087703292,641.6600040948038,1112.0897890824508,346.43599592789246
2021-05-23 21:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,216.4838125395947,264.7994821088822,557.9432709579877,639.663087703292,641.6600040948038,1112.0897890824508,346.43599592789246
2021-05-23 22:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,216.4838125395947,254.55673183390243,557.9432709579877,639.663087703292,641.6600040948038,1112.0897890824508,346.43599592789246
2021-05-23 23:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,216.4838125395947,259.04189261972937,557.9432709579877,639.663087703292,641.6600040948038,1112.0897890824508,346.43599592789246
2021-05-24 00:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,216.4838125395947,265.0534133345333,557.9432709579877,639.663087703292,641.6600040948038,1112.0897890824508,346.43599592789246
2021-05-24 01:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,216.4838125395947,265.0025881354279,557.9432709579877,639.663087703292,641.6600040948038,1112.0897890824508,346.43599592789246
2021-05-24 02:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,216.4838125395947,263.5873540198848,557.9432709579877,639.663087703292,641.6600040948038,1112.0897890824508,346.43599592789246
2021-05-24 03:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,216.4838125395947,268.71252131562443,557.9432709579877,639.663087703292,641.6600040948038,1112.0897890824508,346.43599592789246
2021-05-24 04:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,216.4838125395947,264.2930765206075,557.9432709579877,639.663087703292,641.6600040948038,1112.0897890824508,346.43599592789246
2021-05-24 05:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,216.4838125395947,252.18768195734603,557.9432709579877,639.663087703292,641.6600040948038,1112.0897890824508,346.43599592789246
2021-05-24 06:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,216.4838125395947,238.52062428827347,557.9432709579877,639.663087703292,641.6600040948038,1112.0897890824508,346.43599592789246
2021-05-24 07:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,213.19582919415387,242.19917580200777,557.9432709579877,639.663087703292,641.6600040948038,1112.0897890824508,351.7788574143373
2021-05-24 08:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,205.4242321958391,251.36204021939912,557.9432709579877,639.663087703292,665.9352461558659,1112.0897890824508,365.0873336497288
2021-05-24 09:00:00,1022.3473601603868,643.9600451030351,1028.4712136614648,208.6374886470654,247.4907767059915,557.9432709579877,639.663087703292,655.6790801154997,1112.0897890824508,359.46457027331826
