time_entered,time_exited,log_return,trade_type,reference_coin,trading_coin,strategy_type
2022-09-16T14:00:00,2022-09-17T00:00:00,-0.01413572925774951,short,IOTA,1000LUNC,both
2022-09-17T01:00:00,2022-09-17T07:00:00,0.09459703464906795,long,IOTA,1000LUNC,both
2022-09-17T14:00:00,2022-09-18T12:00:00,-0.031936870639168204,long,IOTA,1000LUNC,both
2022-09-18T16:00:00,2022-09-19T18:00:00,-0.03840148503172453,short,IOTA,1000LUNC,both
2022-09-20T15:00:00,2022-09-20T20:00:00,0.05717742000745061,long,IOTA,1000LUNC,both
2022-09-21T00:00:00,2022-09-21T05:00:00,0.021017722823956687,long,IOTA,1000LUNC,both
2022-09-21T17:00:00,2022-09-21T19:00:00,0.05877643647186896,long,IOTA,1000LUNC,both
2022-09-21T21:00:00,2022-09-22T05:00:00,-0.00725429369165204,short,IOTA,1000LUNC,both
2022-09-22T10:00:00,2022-09-23T10:00:00,-0.04907399302254,long,IOTA,1000LUNC,both
2022-09-23T11:00:00,2022-09-25T01:00:00,-0.02082540902145991,long,IOTA,1000LUNC,both
2022-09-25T14:00:00,2022-09-25T17:00:00,0.07932084234225512,short,IOTA,1000LUNC,both
2022-09-25T21:00:00,2022-09-26T09:00:00,0.39960623648854937,long,IOTA,1000LUNC,both
2022-09-26T09:00:00,2022-09-26T09:00:00,0.0,long,IOTA,1000LUNC,both
2022-09-27T02:00:00,2022-09-27T05:00:00,-0.011236073266925954,short,IOTA,1000LUNC,both
2022-09-27T07:00:00,2022-09-27T22:00:00,-0.04524706564660061,long,IOTA,1000LUNC,both
2022-09-28T01:00:00,2022-09-28T07:00:00,0.034715450609325724,short,IOTA,1000LUNC,both
2022-09-28T08:00:00,2022-09-28T10:00:00,0.07945353662014167,long,IOTA,1000LUNC,both
2022-09-28T10:00:00,2022-09-28T10:00:00,0.0,long,IOTA,1000LUNC,both
2022-09-29T07:00:00,2022-10-01T03:00:00,-0.05391768855971676,short,IOTA,1000LUNC,both
2022-10-01T07:00:00,2022-10-01T21:00:00,0.0596257604352657,long,IOTA,1000LUNC,both
2022-10-01T22:00:00,2022-10-03T04:00:00,0.056318430590223616,short,IOTA,1000LUNC,both
2022-10-03T05:00:00,2022-10-03T08:00:00,0.018001727589123367,long,IOTA,1000LUNC,both
2022-10-03T10:00:00,2022-10-03T13:00:00,0.06326818335008508,short,IOTA,1000LUNC,both
2022-10-03T14:00:00,2022-10-05T00:00:00,-0.014659280994064215,long,IOTA,1000LUNC,both
2022-10-05T08:00:00,2022-10-06T00:00:00,0.034697020904399994,short,IOTA,1000LUNC,both
2022-10-07T12:00:00,2022-10-07T18:00:00,0.02087758502155518,short,IOTA,1000LUNC,both
2022-10-08T03:00:00,2022-10-08T13:00:00,0.01800602663875387,long,IOTA,1000LUNC,both
2022-10-08T18:00:00,2022-10-09T01:00:00,0.00819676720417849,short,IOTA,1000LUNC,both
2022-10-09T05:00:00,2022-10-09T20:00:00,0.020446497442518013,long,IOTA,1000LUNC,both
2022-10-09T22:00:00,2022-10-10T17:00:00,0.040184719324623336,short,IOTA,1000LUNC,both
2022-10-10T23:00:00,2022-10-11T16:00:00,0.00627836035112469,short,IOTA,1000LUNC,both
2022-10-11T17:00:00,2022-10-12T01:00:00,0.02722459106795844,long,IOTA,1000LUNC,both
2022-10-12T17:00:00,2022-10-13T15:00:00,0.03416702452057526,short,IOTA,1000LUNC,both
2022-10-13T18:00:00,2022-10-14T14:00:00,-0.017999046022180956,long,IOTA,1000LUNC,both
2022-10-14T16:00:00,2022-10-15T13:00:00,0.010648163763299094,short,IOTA,1000LUNC,both
2022-10-16T16:00:00,2022-10-17T00:00:00,0.032088314551500664,long,IOTA,1000LUNC,both
2022-10-17T12:00:00,2022-10-18T08:00:00,0.0045523599104602555,long,IOTA,1000LUNC,both
2022-10-19T05:00:00,2022-10-19T14:00:00,0.01390046911836525,long,IOTA,1000LUNC,both
2022-10-19T18:00:00,2022-10-20T09:00:00,0.01032984950157666,short,IOTA,1000LUNC,both
2022-10-20T14:00:00,2022-10-23T00:00:00,-0.06996438340723607,long,IOTA,1000LUNC,both
2022-10-25T00:00:00,2022-10-25T09:00:00,-0.0021753325959088295,long,IOTA,1000LUNC,both
2022-10-25T17:00:00,2022-10-26T04:00:00,0.011210414268022082,long,IOTA,1000LUNC,both
2022-10-26T07:00:00,2022-10-26T17:00:00,0.011359148507077903,short,IOTA,1000LUNC,both
2022-10-27T03:00:00,2022-10-27T13:00:00,-0.012739025777429826,long,IOTA,1000LUNC,both
2022-10-27T16:00:00,2022-10-28T08:00:00,0.036708852496701284,short,IOTA,1000LUNC,both
2022-10-28T19:00:00,2022-10-30T08:00:00,0.048399767912277736,long,IOTA,1000LUNC,both
2022-10-30T08:00:00,2022-10-30T08:00:00,0.0,long,IOTA,1000LUNC,both
2022-10-30T23:00:00,2022-10-31T03:00:00,0.005633817718256064,short,IOTA,1000LUNC,both
2022-10-31T08:00:00,2022-10-31T09:00:00,0.0036385728439080898,short,IOTA,1000LUNC,both
2022-11-01T10:00:00,2022-11-01T22:00:00,-0.026106745837720977,long,IOTA,1000LUNC,both
2022-11-01T23:00:00,2022-11-02T04:00:00,0.056727657856548847,long,IOTA,1000LUNC,both
2022-11-03T02:00:00,2022-11-03T03:00:00,0.036105004642116356,long,IOTA,1000LUNC,both
2022-11-03T10:00:00,2022-11-03T12:00:00,0.022979159341179133,long,IOTA,1000LUNC,both
2022-11-03T12:00:00,2022-11-03T12:00:00,0.0,long,IOTA,1000LUNC,both
2022-11-03T17:00:00,2022-11-03T22:00:00,0.0018231545615149567,long,IOTA,1000LUNC,both
2022-11-04T03:00:00,2022-11-04T19:00:00,0.06028025551324762,long,IOTA,1000LUNC,both
2022-11-04T20:00:00,2022-11-05T11:00:00,-0.015685018926656826,short,IOTA,1000LUNC,both
2022-11-05T17:00:00,2022-11-06T01:00:00,0.0,long,IOTA,1000LUNC,both
2022-11-07T07:00:00,2022-11-07T13:00:00,-0.01853900908220974,short,IOTA,1000LUNC,both
2022-11-08T01:00:00,2022-11-08T03:00:00,-0.05270106866114129,long,IOTA,1000LUNC,both
2022-11-08T04:00:00,2022-11-08T16:00:00,-0.011696039763191187,short,IOTA,1000LUNC,both
2022-11-09T18:00:00,2022-11-10T07:00:00,-0.03595772409954769,short,IOTA,1000LUNC,both
2022-11-10T13:00:00,2022-11-11T09:00:00,0.0009915717222950275,long,IOTA,1000LUNC,both
2022-11-13T07:00:00,2022-11-13T14:00:00,0.03636764417087479,short,IOTA,1000LUNC,both
2022-11-13T22:00:00,2022-11-14T14:00:00,0.009345862418237599,long,IOTA,1000LUNC,both
2022-11-15T18:00:00,2022-11-16T04:00:00,-0.016492952193841205,short,IOTA,1000LUNC,both
2022-11-19T08:00:00,2022-11-20T18:00:00,-0.03338523814275473,long,IOTA,1000LUNC,both
2022-11-21T04:00:00,2022-11-21T13:00:00,0.009606221805439933,short,IOTA,1000LUNC,both
2022-11-21T13:00:00,2022-11-21T13:00:00,0.0,short,IOTA,1000LUNC,both
2022-11-22T09:00:00,2022-11-23T08:00:00,-0.1009797167393173,short,IOTA,1000LUNC,both
2022-11-23T19:00:00,2022-11-24T10:00:00,0.0024752487885429737,long,IOTA,1000LUNC,both
2022-11-27T01:00:00,2022-11-27T06:00:00,0.014317082399492061,long,IOTA,1000LUNC,both
2022-11-27T11:00:00,2022-11-27T16:00:00,0.01519324272477518,short,IOTA,1000LUNC,both
2022-11-27T23:00:00,2022-11-29T02:00:00,0.01680711831638119,short,IOTA,1000LUNC,both
2022-11-30T04:00:00,2022-11-30T17:00:00,-0.002473718020878141,long,IOTA,1000LUNC,both
2022-12-01T16:00:00,2022-12-02T22:00:00,-0.07985866423876653,short,IOTA,1000LUNC,both
2022-12-03T00:00:00,2022-12-03T17:00:00,0.011092737149718113,long,IOTA,1000LUNC,both
2022-12-04T04:00:00,2022-12-04T06:00:00,0.010798627242225578,long,IOTA,1000LUNC,both
2022-12-05T05:00:00,2022-12-06T02:00:00,-0.010792493282022841,long,IOTA,1000LUNC,both
2022-12-07T18:00:00,2022-12-08T04:00:00,0.010942358420944227,short,IOTA,1000LUNC,both
2022-12-08T08:00:00,2022-12-09T02:00:00,-0.031005701029489494,short,IOTA,1000LUNC,both
2022-12-09T08:00:00,2022-12-09T13:00:00,0.0005836008336050728,long,IOTA,1000LUNC,both
2022-12-10T11:00:00,2022-12-12T00:00:00,-0.02910808415807077,long,IOTA,1000LUNC,both
2022-12-12T02:00:00,2022-12-13T05:00:00,-0.01816030537965893,short,IOTA,1000LUNC,both
2022-12-13T09:00:00,2022-12-13T16:00:00,0.03414527578120172,long,IOTA,1000LUNC,both
2022-12-13T20:00:00,2022-12-14T02:00:00,0.001780944370994692,long,IOTA,1000LUNC,both
2022-12-14T02:00:00,2022-12-14T02:00:00,0.0,long,IOTA,1000LUNC,both
2022-12-15T12:00:00,2022-12-16T17:00:00,0.07679001116881803,short,IOTA,1000LUNC,both
2022-12-16T22:00:00,2022-12-17T04:00:00,0.048860292855599854,long,IOTA,1000LUNC,both
2022-12-17T13:00:00,2022-12-17T23:00:00,0.023297912224821873,long,IOTA,1000LUNC,both
2022-12-19T18:00:00,2022-12-20T13:00:00,0.03733767043764431,long,IOTA,1000LUNC,both
2022-12-21T12:00:00,2022-12-22T04:00:00,0.01231732277757968,long,IOTA,1000LUNC,both
2022-12-22T05:00:00,2022-12-22T23:00:00,-0.00886268725784543,short,IOTA,1000LUNC,both
2022-12-23T14:00:00,2022-12-24T13:00:00,-0.008427016161880003,short,IOTA,1000LUNC,both
2022-12-25T00:00:00,2022-12-25T23:00:00,0.0076045993852192125,long,IOTA,1000LUNC,both
2022-12-26T00:00:00,2022-12-28T08:00:00,-0.09408092334959516,short,IOTA,1000LUNC,both
2022-12-28T10:00:00,2022-12-29T18:00:00,-0.040716448053325166,long,IOTA,1000LUNC,both
2022-12-29T20:00:00,2022-12-30T11:00:00,0.01828699791938047,short,IOTA,1000LUNC,both
2022-12-30T12:00:00,2022-12-31T11:00:00,0.00616229269453638,long,IOTA,1000LUNC,both
2022-12-31T21:00:00,2023-01-01T14:00:00,-0.021182889765138026,short,IOTA,1000LUNC,both
2023-01-02T07:00:00,2023-01-03T01:00:00,0.06679748092351576,long,IOTA,1000LUNC,both
2023-01-03T05:00:00,2023-01-03T08:00:00,0.05972843056899972,short,IOTA,1000LUNC,both
2023-01-03T14:00:00,2023-01-03T16:00:00,0.03387946174758295,short,IOTA,1000LUNC,both
2023-01-04T21:00:00,2023-01-05T04:00:00,-0.001905367359546547,short,IOTA,1000LUNC,both
2023-01-05T10:00:00,2023-01-06T04:00:00,-0.01369437768955983,long,IOTA,1000LUNC,both
2023-01-06T09:00:00,2023-01-06T22:00:00,-0.036677326510736734,short,IOTA,1000LUNC,both
2023-01-07T00:00:00,2023-01-07T11:00:00,-0.014853356704986815,long,IOTA,1000LUNC,both
2023-01-08T03:00:00,2023-01-08T19:00:00,0.0032457022975715556,short,IOTA,1000LUNC,both
2023-01-09T00:00:00,2023-01-09T03:00:00,0.0396336702966283,long,IOTA,1000LUNC,both
2023-01-09T04:00:00,2023-01-09T16:00:00,0.0722486595635385,long,IOTA,1000LUNC,both
2023-01-09T16:00:00,2023-01-09T16:00:00,0.0,long,IOTA,1000LUNC,both
2023-01-10T19:00:00,2023-01-11T16:00:00,-0.04472414565208103,long,IOTA,1000LUNC,both
2023-01-11T23:00:00,2023-01-12T14:00:00,-0.013414835318082933,long,IOTA,1000LUNC,both
2023-01-12T20:00:00,2023-01-13T05:00:00,-0.00297530716365452,long,IOTA,1000LUNC,both
2023-01-13T08:00:00,2023-01-13T19:00:00,0.020642934852751486,short,IOTA,1000LUNC,both
2023-01-14T00:00:00,2023-01-14T02:00:00,0.07140139511537219,long,IOTA,1000LUNC,both
2023-01-14T02:00:00,2023-01-14T02:00:00,0.0,long,IOTA,1000LUNC,both
2023-01-14T06:00:00,2023-01-14T06:00:00,0.0,short,IOTA,1000LUNC,both
2023-01-15T16:00:00,2023-01-15T22:00:00,0.005506621844194516,long,IOTA,1000LUNC,both
