Date,ZRX,CTK,KMD,NEO,ONG,STRAX,HIVE,EGLD,KNC,TRX
2021-05-19 05:00:00,1810.5961126215732,783.5791711005379,1021.6303540375842,1853.3813258728267,816.7176805383115,622.618319055568,916.0911817170008,964.5043822292948,529.5733202499174,511.8175382907247
2021-05-19 06:00:00,1810.5961126215732,783.5791711005379,1021.6303540375842,1853.3813258728267,795.3084241265797,622.618319055568,916.0911817170008,964.5043822292948,529.5733202499174,511.8175382907247
2021-05-19 07:00:00,1810.5961126215732,783.5791711005379,1021.6303540375842,1853.3813258728267,792.5252324639257,622.618319055568,916.0911817170008,964.5043822292948,529.5733202499174,511.8175382907247
2021-05-19 08:00:00,1810.5961126215732,783.5791711005379,1021.6303540375842,1853.3813258728267,783.5202854999825,622.618319055568,916.0911817170008,964.5043822292948,529.5733202499174,511.8175382907247
2021-05-19 09:00:00,1718.9948875795021,783.5791711005379,1021.6303540375842,1853.3813258728267,825.2722526033707,622.618319055568,916.0911817170008,915.7084180963952,529.5733202499174,485.923793584974
2021-05-19 10:00:00,1687.3315343792342,783.5791711005379,1021.6303540375842,1853.3813258728267,840.7587686129079,622.618319055568,916.0911817170008,898.8413527664504,529.5733202499174,476.9732278701685
2021-05-19 11:00:00,1262.2210658450465,586.162302054272,764.2382828146366,1386.4358633119227,1123.9226007820164,622.618319055568,916.0911817170008,672.3850453798732,396.1513117662843,356.80341639755324
2021-05-19 12:00:00,1313.3616600949924,586.162302054272,764.2382828146366,1442.6091881421019,1080.158517025544,598.3743717904246,880.4197830127368,699.6276352208869,412.2019181496122,371.2597895628716
2021-05-19 13:00:00,1313.3616600949924,554.9356035536385,723.5249200540869,1442.6091881421019,1022.6150956457689,566.4970981532068,833.5170684884816,738.9962774342388,390.24263319674105,392.1508937555904
2021-05-19 14:00:00,1313.3616600949924,538.7570717999786,702.4313538480254,1442.6091881421019,992.8018872469352,549.9815038533683,809.2168032443628,761.1878650088798,378.865542247133,403.9269353500967
2021-05-19 15:00:00,1313.3616600949924,514.1600604745734,670.3617757946087,1442.6091881421019,992.8018872469352,524.8720398906063,772.2719241588599,797.6024914563388,361.56839568286784,423.2504810068172
2021-05-19 16:00:00,1313.3616600949924,527.9561295182475,688.349087633973,1442.6091881421019,992.8018872469352,538.9555353973194,792.9937141328862,797.6024914563388,371.27008769342046,412.19048466949545
2021-05-19 17:00:00,1313.3616600949924,563.3595151729243,734.508014203852,1442.6091881421019,992.8018872469352,575.0965130346186,846.1698413023894,797.6024914563388,396.1665087438772,386.2870636764855
2021-05-19 18:00:00,1313.3616600949924,553.3653660060604,721.4776446787063,1442.6091881421019,992.8018872469352,564.894146372103,831.1585609623712,797.6024914563388,389.13840843374646,386.2870636764855
2021-05-19 19:00:00,1313.3616600949924,574.7770191478816,749.3941534203634,1442.6091881421019,992.8018872469352,586.751888592696,863.3190102901424,797.6024914563388,404.1955427204131,386.2870636764855
2021-05-19 20:00:00,1313.3616600949924,566.0250976573203,737.9834000712751,1442.6091881421019,992.8018872469352,577.8176301023082,850.1735644082421,797.6024914563388,398.04100358805835,386.2870636764855
2021-05-19 21:00:00,1313.3616600949924,549.7268510967297,716.7337497257945,1442.6091881421019,992.8018872469352,561.1798268645355,825.693486706086,797.6024914563388,386.57972661544136,386.2870636764855
2021-05-19 22:00:00,1313.3616600949924,624.4759039600797,814.19154870417,1442.6091881421019,992.8018872469352,637.4861969471597,937.9670748773447,797.6024914563388,439.14486576232366,386.2870636764855
2021-05-19 23:00:00,1313.3616600949924,663.2029490495212,864.6838617272267,1442.6091881421019,992.8018872469352,677.0200789376609,996.1353612288842,797.6024914563388,466.37855550011284,386.2870636764855
2021-05-20 00:00:00,1313.3616600949924,640.9563156981962,835.6787059687636,1442.6091881421019,959.499110762392,654.3099605806831,962.7207659209041,797.6024914563388,450.73424519962157,386.2870636764855
2021-05-20 01:00:00,1313.3616600949924,616.6001865772416,803.9231900814821,1442.6091881421019,923.038460230049,629.4463973475629,926.1376935524671,767.2938591933985,433.60649217426993,386.2870636764855
2021-05-20 02:00:00,1313.3616600949924,600.2902763971255,782.6583327113833,1442.6091881421019,898.6228426112588,612.7966874911252,901.6400970140847,746.9978972432941,422.1370130939363,386.2870636764855
2021-05-20 03:00:00,1313.3616600949924,578.8452681959774,754.6983356505799,1442.6091881421019,866.5200833508562,590.9048952939287,869.4295481592846,720.3118477394286,407.0564228132788,386.2870636764855
2021-05-20 04:00:00,1313.3616600949924,565.6122731557343,737.4451595752723,1442.6091881421019,846.7105477197026,577.3962048401743,849.5534991859738,703.8447819581514,397.7506965334823,386.2870636764855
2021-05-20 05:00:00,1313.3616600949924,562.050162573557,732.8008805676008,1442.6091881421019,841.3781376126059,573.7598814628633,844.2031847511543,699.4121112665571,395.2457438787505,386.2870636764855
2021-05-20 06:00:00,1313.3616600949924,553.4334524009723,721.5664157056865,1442.6091881421019,828.4790904454271,564.9636512748237,831.2608271927724,688.6895248226991,389.18628824874685,386.2870636764855
2021-05-20 07:00:00,1313.3616600949924,562.5140743157576,733.4057285968829,1442.6091881421019,842.072604447883,574.2334583140744,844.8999833579122,699.989400470724,395.5719765779826,386.2870636764855
2021-05-20 08:00:00,1313.3616600949924,571.7813338727865,745.488379605725,1442.6091881421019,855.9455113627442,583.693791392851,858.8194705370221,711.5215269676867,402.08891250513113,386.2870636764855
2021-05-20 09:00:00,1313.3616600949924,563.8255917874627,735.1156847932206,1442.6091881421019,844.0359205382775,575.5722998609862,846.8698915621914,701.621445553049,396.49426382782605,386.2870636764855
2021-05-20 10:00:00,1313.3616600949924,552.251134594301,720.0249100047141,1442.6091881421019,826.709183735164,563.7567011309059,829.4849777682126,687.2182550884005,388.35485697780973,386.2870636764855
2021-05-20 11:00:00,1313.3616600949924,528.4275189196031,688.9636850336461,1442.6091881421019,791.0456954518519,539.4367456967813,793.7017442347907,657.5722796104328,371.6015788431467,386.2870636764855
2021-05-20 12:00:00,1313.3616600949924,536.0092284002648,698.8487162169783,1442.6091881421019,802.3953667579677,547.1764120514564,793.7017442347907,667.0069169221606,371.6015788431467,386.2870636764855
2021-05-20 13:00:00,1313.3616600949924,537.4053192482093,700.6689391629902,1442.6091881421019,804.4852875440469,548.6015889711824,793.7017442347907,668.7442046457506,371.6015788431467,386.2870636764855
2021-05-20 14:00:00,1313.3616600949924,547.9722042107674,714.4460414948585,1442.6091881421019,820.3037083580434,559.3886237721118,793.7017442347907,681.8935778037138,371.6015788431467,386.2870636764855
2021-05-20 15:00:00,1313.3616600949924,576.5452011181889,751.6995086913449,1442.6091881421019,863.0769277694529,588.5569087585883,793.7017442347907,717.4496569990777,371.6015788431467,386.2870636764855
2021-05-20 16:00:00,1313.3616600949924,564.5332397514512,736.0383160558256,1442.6091881421019,845.0952557465439,576.2946909195996,793.7017442347907,702.5020387624886,371.6015788431467,386.2870636764855
2021-05-20 17:00:00,1313.3616600949924,561.4187874190148,731.9776937774778,1442.6091881421019,840.4329813133334,573.1153522767671,793.7017442347907,698.62643151901,371.6015788431467,386.2870636764855
2021-05-20 18:00:00,1313.3616600949924,554.9629908752204,723.5606276380499,1442.6091881421019,830.7687797268552,566.52505606058,793.7017442347907,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-20 19:00:00,1313.3616600949924,561.0966320347864,723.5606276380499,1442.6091881421019,839.9507209827556,572.7864851268652,793.7017442347907,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-20 20:00:00,1313.3616600949924,538.7054518831634,723.5606276380499,1442.6091881421019,806.4315607557442,572.7864851268652,793.7017442347907,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-20 21:00:00,1313.3616600949924,538.7054518831634,723.5606276380499,1442.6091881421019,808.8533935187471,572.7864851268652,793.7017442347907,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-20 22:00:00,1313.3616600949924,538.7054518831634,723.5606276380499,1442.6091881421019,803.5060811081339,572.7864851268652,793.7017442347907,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-20 23:00:00,1313.3616600949924,538.7054518831634,723.5606276380499,1395.2892357783542,777.1497610496253,572.7864851268652,793.7017442347907,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 00:00:00,1313.3616600949924,538.7054518831634,723.5606276380499,1397.1275190263057,778.1736501116592,572.7864851268652,793.7017442347907,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 01:00:00,1313.3616600949924,538.7054518831634,723.5606276380499,1439.5857145649727,801.8220634093267,572.7864851268652,793.7017442347907,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 02:00:00,1313.3616600949924,538.7054518831634,723.5606276380499,1461.6207226007512,814.0951468608587,572.7864851268652,805.8505340812571,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 03:00:00,1313.3616600949924,538.7054518831634,723.5606276380499,1486.3848173696472,827.8882800971528,572.7864851268652,819.5039796618894,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 04:00:00,1313.3616600949924,538.7054518831634,723.5606276380499,1521.5174813893339,847.4565106459288,572.7864851268652,838.8740362204645,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 05:00:00,1313.3616600949924,538.7054518831634,721.1644309736023,1516.4787120387887,844.6500112504282,572.7864851268652,836.0959591793671,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 06:00:00,1313.3616600949924,538.7054518831634,741.3636565181134,1558.9540397481255,868.3079668437008,572.7864851268652,859.5143227743633,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 07:00:00,1313.3616600949924,538.7054518831634,731.7573711668655,1538.7537544716174,857.05678932923,572.7864851268652,848.377089683071,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 08:00:00,1313.3616600949924,538.7054518831634,718.6223263544204,1511.133124578852,841.6726199607705,572.7864851268652,833.1487209232598,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 09:00:00,1313.3616600949924,538.7054518831634,728.8258887975865,1532.5893758406205,853.6233468161971,572.7864851268652,844.9784187862675,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 10:00:00,1313.3616600949924,538.7054518831634,732.5405977109281,1540.4007386124895,857.9741284003777,572.7864851268652,849.2851385558206,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 11:00:00,1332.169558551608,538.7054518831634,743.0308911279744,1562.459933390738,870.2606834108158,572.7864851268652,861.4472635302279,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 12:00:00,1294.979811094492,538.7054518831634,722.2879376379328,1518.8412438916018,845.9658968874744,572.7864851268652,837.398518404161,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 13:00:00,1440.0847107085672,538.7054518831634,803.2216462451954,1689.0302339719472,940.7579511674858,572.7864851268652,931.2305819691618,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 14:00:00,1501.6407791995193,538.7054518831634,837.5551589212358,1761.2274179240696,980.9704195346973,572.7864851268652,971.0358052718647,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 15:00:00,1484.340770222566,538.7054518831634,827.9059059382722,1761.2274179240696,969.6689170054957,572.7864851268652,959.8487568240321,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 16:00:00,1453.9387107749112,538.7054518831634,810.9488533029627,1761.2274179240696,949.8082942625633,572.7864851268652,940.1892692244653,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 17:00:00,1482.2062566041848,538.7054518831634,826.7153596254475,1761.2274179240696,968.2745124656548,572.7864851268652,958.4684738835316,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 18:00:00,1574.252727559871,538.7054518831634,878.055199137881,1761.2274179240696,968.2745124656548,572.7864851268652,1017.990311785759,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 19:00:00,1624.623653682854,538.7054518831634,906.150086822294,1761.2274179240696,968.2745124656548,572.7864851268652,1050.5626643001826,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 20:00:00,1504.490192442782,538.7054518831634,839.1444476478415,1761.2274179240696,1045.5911803956562,572.7864851268652,972.87837795739,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 21:00:00,1504.490192442782,538.7054518831634,846.2843153205209,1761.2274179240696,1036.7698155982732,572.7864851268652,981.1561219139845,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 22:00:00,1504.490192442782,538.7054518831634,830.4172484234236,1761.2274179240696,1056.5797317003542,572.7864851268652,962.7603304038826,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-21 23:00:00,1504.490192442782,538.7054518831634,822.4105359972766,1761.2274179240696,1066.8662366716965,572.7864851268652,953.4775931829479,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 00:00:00,1504.490192442782,538.7054518831634,832.5337577599215,1761.2274179240696,1053.8936413814279,572.7864851268652,965.214146520995,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 01:00:00,1504.490192442782,538.7054518831634,860.6770780938024,1761.2274179240696,1019.4323235397495,572.7864851268652,997.8426503662014,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 02:00:00,1504.490192442782,538.7054518831634,874.9548916134543,1761.2274179240696,1002.7968778145815,572.7864851268652,1014.395910173512,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 03:00:00,1504.490192442782,538.7054518831634,919.3364587001251,1761.2274179240696,954.386204566661,572.7864851268652,1065.8505400879649,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 04:00:00,1504.490192442782,538.7054518831634,912.420424523134,1761.2274179240696,961.6203341755875,572.7864851268652,1057.8323018324782,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 05:00:00,1504.490192442782,538.7054518831634,912.7970866017852,1761.2274179240696,961.2235253784731,572.7864851268652,1058.2689923130547,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 06:00:00,1504.490192442782,538.7054518831634,909.2169240606297,1761.2274179240696,965.0084708278696,572.7864851268652,1054.1182614875972,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 07:00:00,1504.490192442782,538.7054518831634,877.9747420335005,1761.2274179240696,999.3476936550512,572.7864851268652,1017.8970322825409,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 08:00:00,1504.490192442782,538.7054518831634,875.2745974293357,1761.2274179240696,1002.4305927710915,572.7864851268652,1014.7665673070368,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 09:00:00,1504.490192442782,538.7054518831634,843.9487097526957,1761.2274179240696,1039.6390484389444,572.7864851268652,978.4482923350087,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 10:00:00,1504.490192442782,538.7054518831634,848.0069933674606,1761.2274179240696,1034.6636765982062,572.7864851268652,983.1533420931172,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 11:00:00,1504.490192442782,538.7054518831634,855.0701446939587,1761.2274179240696,1026.1170255834409,572.7864851268652,991.3421434670075,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 12:00:00,1504.490192442782,538.7054518831634,843.9487097526957,1761.2274179240696,1039.6390484389444,572.7864851268652,978.4482923350087,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 13:00:00,1504.490192442782,538.7054518831634,860.0333020428094,1761.2274179240696,1020.1954173803533,572.7864851268652,997.0962761251354,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 14:00:00,1504.490192442782,538.7054518831634,860.0333020428094,1761.2274179240696,1033.4122026996156,572.7864851268652,984.3439519414695,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 15:00:00,1504.490192442782,538.7054518831634,860.0333020428094,1761.2274179240696,1017.6619458295481,572.7864851268652,999.5785493980321,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 16:00:00,1504.490192442782,538.7054518831634,860.0333020428094,1761.2274179240696,974.8065957412252,572.7864851268652,1043.522947048171,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 17:00:00,1504.490192442782,538.7054518831634,860.0333020428094,1761.2274179240696,974.1655969151177,572.7864851268652,1044.209582858543,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 18:00:00,1504.490192442782,538.7054518831634,860.0333020428094,1761.2274179240696,943.5502720300838,572.7864851268652,1078.0909949835143,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 19:00:00,1504.490192442782,538.7054518831634,860.0333020428094,1761.2274179240696,988.359142350353,572.7864851268652,1078.0909949835143,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 20:00:00,1504.490192442782,538.7054518831634,860.0333020428094,1761.2274179240696,998.9814086115613,572.7864851268652,1078.0909949835143,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 21:00:00,1504.490192442782,538.7054518831634,860.0333020428094,1761.2274179240696,977.6147810746481,572.7864851268652,1078.0909949835143,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 22:00:00,1504.490192442782,538.7054518831634,860.0333020428094,1761.2274179240696,965.7410409148491,572.7864851268652,1078.0909949835143,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-22 23:00:00,1504.490192442782,538.7054518831634,860.0333020428094,1761.2274179240696,1012.1066226699506,572.7864851268652,1078.0909949835143,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-23 00:00:00,1504.490192442782,538.7054518831634,860.0333020428094,1761.2274179240696,999.500312423172,572.7864851268652,1078.0909949835143,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-23 01:00:00,1504.490192442782,538.7054518831634,860.0333020428094,1761.2274179240696,1026.2656464299257,572.7864851268652,1078.0909949835143,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-23 02:00:00,1504.490192442782,538.7054518831634,860.0333020428094,1761.2274179240696,1007.9654367199497,572.7864851268652,1078.0909949835143,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-23 03:00:00,1504.490192442782,538.7054518831634,860.0333020428094,1761.2274179240696,1028.2324137699268,572.7864851268652,1078.0909949835143,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-23 04:00:00,1504.490192442782,538.7054518831634,860.0333020428094,1761.2274179240696,1051.3198332946824,572.7864851268652,1102.2979143080934,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-23 05:00:00,1504.490192442782,550.572535212566,860.0333020428094,1761.2274179240696,1074.479242623006,572.7864851268652,1126.5803141932124,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-23 06:00:00,1504.490192442782,567.2204363990652,860.0333020428094,1761.2274179240696,1106.9687387640115,572.7864851268652,1160.6452130935959,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-23 07:00:00,1504.490192442782,616.2657341187947,860.0333020428094,1761.2274179240696,1202.6839279130108,572.7864851268652,1261.0015937355402,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-23 08:00:00,1504.490192442782,642.5455717461595,860.0333020428094,1761.2274179240696,1253.9707942642438,572.7864851268652,1314.7753398592051,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-23 09:00:00,1504.490192442782,619.9105246211053,860.0333020428094,1761.2274179240696,1209.796981122122,552.6088515806447,1268.4595560686525,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-23 10:00:00,1504.490192442782,627.7771738629467,860.0333020428094,1761.2274179240696,1225.1492749231402,559.6214442543677,1284.5562764964159,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-23 11:00:00,1504.490192442782,689.9144077083578,860.0333020428094,1761.2274179240696,1346.414255812768,615.012640357544,1411.7013481292272,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-23 12:00:00,1504.490192442782,669.8529885994072,860.0333020428094,1761.2274179240696,1307.2630504192668,597.1292243893265,1370.6517163414783,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-23 13:00:00,1504.490192442782,654.4561725882833,860.0333020428094,1761.2274179240696,1277.2151309384103,583.4039907048265,1339.1467851834245,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-23 14:00:00,1504.490192442782,679.8734918139523,860.0333020428094,1761.2274179240696,1326.8187347588585,606.0618341026951,1391.155648044969,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-23 15:00:00,1504.490192442782,711.606883463095,860.0333020428094,1761.2274179240696,1388.748577684761,634.3500344469462,1456.0884444488163,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-23 16:00:00,1504.490192442782,672.5392774532708,860.0333020428094,1761.2274179240696,1388.748577684761,599.5238715837014,1376.148394703451,690.5928740338067,371.6015788431467,386.2870636764855
2021-05-23 17:00:00,1504.490192442782,693.0792834886456,834.5454687812745,1761.2274179240696,1388.748577684761,617.833915849534,1376.148394703451,690.5928740338067,371.6015788431467,374.8391113161663
2021-05-23 18:00:00,1504.490192442782,671.0323072413075,861.9647210721004,1761.2274179240696,1388.748577684761,598.1805082350824,1376.148394703451,690.5928740338067,371.6015788431467,387.15456750893196
2021-05-23 19:00:00,1504.490192442782,646.7581728721466,894.3159898127225,1761.2274179240696,1388.748577684761,576.5417378253444,1376.148394703451,690.5928740338067,371.6015788431467,401.685256702409
2021-05-23 20:00:00,1504.490192442782,628.8836173013373,919.7348438232113,1761.2274179240696,1388.748577684761,560.6077647208601,1376.148394703451,690.5928740338067,371.6015788431467,413.10222678299806
2021-05-23 21:00:00,1504.490192442782,640.7044669560557,902.7659480658701,1761.2274179240696,1388.748577684761,571.1452631064442,1376.148394703451,690.5928740338067,371.6015788431467,405.480585969362
2021-05-23 22:00:00,1504.490192442782,631.0607496735563,916.5617982750907,1761.2274179240696,1388.748577684761,562.548532899762,1376.148394703451,690.5928740338067,371.6015788431467,411.6770419154076
2021-05-23 23:00:00,1504.490192442782,628.3887673326874,920.4591259591955,1761.2274179240696,1388.748577684761,560.1666390067138,1370.3216272948223,690.5928740338067,371.6015788431467,413.42754072016544
2021-05-24 00:00:00,1504.490192442782,627.1667697297966,922.2525864863941,1761.2274179240696,1386.0479446989868,559.0773097161997,1367.6568283187814,690.5928740338067,371.6015788431467,414.2330799931514
2021-05-24 01:00:00,1504.490192442782,611.5464909956883,945.8090007186383,1761.2274179240696,1351.5268949878168,559.0773097161997,1333.5938296045003,690.5928740338067,371.6015788431467,424.8135285210244
2021-05-24 02:00:00,1504.490192442782,608.7273837595194,950.1891831600658,1761.2274179240696,1345.2966258167296,559.0773097161997,1333.5938296045003,690.5928740338067,371.6015788431467,426.78090328389385
2021-05-24 03:00:00,1504.490192442782,622.5800728579559,929.0470427144353,1761.2274179240696,1375.9112759865948,559.0773097161997,1333.5938296045003,690.5928740338067,371.6015788431467,417.2848345465789
2021-05-24 04:00:00,1504.490192442782,609.2138703347413,949.4304113985587,1761.2274179240696,1346.3717684267256,559.0773097161997,1333.5938296045003,690.5928740338067,371.6015788431467,426.44009820686136
2021-05-24 05:00:00,1504.490192442782,594.6964334246369,972.6074397500491,1761.2274179240696,1314.2880156471952,559.0773097161997,1333.5938296045003,690.5928740338067,371.6015788431467,436.850144196218
2021-05-24 06:00:00,1504.490192442782,567.2396219372488,1019.6857785890144,1761.2274179240696,1314.2880156471952,559.0773097161997,1333.5938296045003,690.5928740338067,371.6015788431467,436.850144196218
2021-05-24 07:00:00,1504.490192442782,567.1820692158673,1019.7892474655835,1761.2274179240696,1314.2880156471952,559.0773097161997,1333.5938296045003,690.5928740338067,371.6015788431467,436.850144196218
2021-05-24 08:00:00,1504.490192442782,593.7069218881566,974.2284521496326,1761.2274179240696,1314.2880156471952,559.0773097161997,1333.5938296045003,690.5928740338067,371.6015788431467,436.850144196218
2021-05-24 09:00:00,1504.490192442782,581.7211635011537,994.3014142040485,1761.2274179240696,1314.2880156471952,559.0773097161997,1306.671230526148,690.5928740338067,371.6015788431467,436.850144196218
2021-05-24 10:00:00,1504.490192442782,560.1536264596266,1032.5848985346356,1761.2274179240696,1314.2880156471952,559.0773097161997,1258.2258894698662,690.5928740338067,371.6015788431467,436.850144196218
2021-05-24 11:00:00,1504.490192442782,552.6226454863663,1032.5848985346356,1761.2274179240696,1314.2880156471952,559.0773097161997,1241.309681511791,690.5928740338067,371.6015788431467,436.850144196218
2021-05-24 12:00:00,1504.490192442782,560.4344146028191,1032.5848985346356,1761.2274179240696,1314.2880156471952,559.0773097161997,1258.8566002151558,690.5928740338067,371.6015788431467,436.850144196218
2021-05-24 13:00:00,1504.490192442782,560.4344146028191,1032.5848985346356,1761.2274179240696,1314.2880156471952,559.0773097161997,1254.2042585263302,690.5928740338067,371.6015788431467,436.850144196218
2021-05-24 14:00:00,1504.490192442782,560.4344146028191,1032.5848985346356,1761.2274179240696,1314.2880156471952,559.0773097161997,1237.7612178760044,690.5928740338067,371.6015788431467,436.850144196218
2021-05-24 15:00:00,1504.490192442782,560.4344146028191,1032.5848985346356,1761.2274179240696,1314.2880156471952,559.0773097161997,1270.7470282296022,690.5928740338067,371.6015788431467,436.850144196218
2021-05-24 16:00:00,1504.490192442782,560.4344146028191,1032.5848985346356,1761.2274179240696,1314.2880156471952,559.0773097161997,1235.7310361120035,690.5928740338067,371.6015788431467,436.850144196218
2021-05-24 17:00:00,1504.490192442782,560.4344146028191,1032.5848985346356,1761.2274179240696,1314.2880156471952,559.0773097161997,1204.9010013062411,690.5928740338067,371.6015788431467,436.850144196218
2021-05-24 18:00:00,1504.490192442782,560.4344146028191,1032.5848985346356,1761.2274179240696,1314.2880156471952,559.0773097161997,1204.9010013062411,690.5928740338067,371.6015788431467,436.850144196218
2021-05-24 19:00:00,1504.490192442782,560.4344146028191,1032.5848985346356,1761.2274179240696,1317.6551421283734,559.0773097161997,1204.9010013062411,690.5928740338067,371.6015788431467,436.850144196218
2021-05-24 20:00:00,1504.490192442782,560.4344146028191,1032.5848985346356,1761.2274179240696,1301.0248223127983,559.0773097161997,1220.3026205944946,690.5928740338067,371.6015788431467,436.850144196218
2021-05-24 21:00:00,1504.490192442782,560.4344146028191,1032.5848985346356,1761.2274179240696,1312.3991398162905,559.0773097161997,1209.726486371389,690.5928740338067,371.6015788431467,436.850144196218
2021-05-24 22:00:00,1504.490192442782,560.4344146028191,1032.5848985346356,1761.2274179240696,1341.1429024604945,559.0773097161997,1183.799278372247,690.5928740338067,371.6015788431467,436.850144196218
2021-05-24 23:00:00,1504.490192442782,560.4344146028191,1032.5848985346356,1761.2274179240696,1384.0942963545476,559.0773097161997,1147.0634654794542,690.5928740338067,371.6015788431467,436.850144196218
2021-05-25 00:00:00,1504.490192442782,560.4344146028191,1032.5848985346356,1761.2274179240696,1340.732277279863,559.0773097161997,1184.161839787938,690.5928740338067,371.6015788431467,436.850144196218
2021-05-25 01:00:00,1504.490192442782,560.4344146028191,1032.5848985346356,1761.2274179240696,1286.858253581012,559.0773097161997,1233.736501832093,690.5928740338067,371.6015788431467,436.850144196218
2021-05-25 02:00:00,1504.490192442782,560.4344146028191,1032.5848985346356,1761.2274179240696,1274.950123342699,559.0773097161997,1245.2596937394428,690.5928740338067,371.6015788431467,436.850144196218
2021-05-25 03:00:00,1504.490192442782,560.4344146028191,1032.5848985346356,1771.2677776414484,1267.7231201635848,559.0773097161997,1252.3586379981202,690.5928740338067,371.6015788431467,436.850144196218
2021-05-25 04:00:00,1504.490192442782,560.4344146028191,1032.5848985346356,1756.3062082195675,1278.5225624141926,559.0773097161997,1241.7801975499733,690.5928740338067,371.6015788431467,436.850144196218
2021-05-25 05:00:00,1504.490192442782,560.4344146028191,992.0563873356704,1687.3719482573576,1330.7540853905177,559.0773097161997,1193.0408612353729,663.4874020586461,371.6015788431467,436.850144196218
2021-05-25 06:00:00,1504.490192442782,560.4344146028191,979.8714882440161,1666.6468592583112,1347.3022801699663,559.0773097161997,1178.38737712706,655.3381404381641,371.6015788431467,436.850144196218
2021-05-25 07:00:00,1504.490192442782,560.4344146028191,1028.554718816764,1749.4513436280138,1283.5321896178968,559.0773097161997,1236.933528406039,687.8974894720265,371.6015788431467,436.850144196218
