,0
2018-01-11 09:00:00,1058.1147366176156
2018-01-16 02:00:00,1116.297978383795
2018-02-03 06:00:00,1160.7098334377738
2018-02-16 07:00:00,1200.8878054157633
2018-02-18 08:00:00,1263.9182979631478
2018-02-21 02:00:00,1332.3008560372657
2018-02-28 12:00:00,1356.3100470885215
2018-03-04 03:00:00,1410.627938628529
2018-03-06 03:00:00,1436.119607676668
2018-03-07 18:00:00,1507.3202658708863
2018-03-09 07:00:00,1551.0429948298483
2018-03-12 17:00:00,1605.4589237216965
2018-03-15 09:00:00,1604.806298142948
2018-03-18 21:00:00,1605.300980048087
2018-03-28 06:00:00,1597.5542381671385
2018-04-03 18:00:00,1547.3898675703674
2018-04-12 22:00:00,1445.9015972230509
2018-04-21 17:00:00,1447.8645112155064
2018-04-25 18:00:00,1611.0142004005759
2018-05-01 04:00:00,1559.0396436156884
2018-05-07 19:00:00,1517.9451685768474
2018-05-22 00:00:00,1574.1208339702162
2018-05-23 18:00:00,1764.3310658204816
2018-05-29 01:00:00,1929.9549626272758
2018-06-13 16:00:00,1980.7922756135324
2018-06-19 07:00:00,1973.9640620531807
2018-06-25 11:00:00,1927.7324155633232
2018-06-27 08:00:00,1994.5161569484712
2018-06-30 21:00:00,1942.057135196362
2018-07-05 04:00:00,1960.335803241252
2018-07-10 14:00:00,2040.8390260526166
2018-07-21 00:00:00,2194.659542074997
2018-07-25 09:00:00,2157.0705263333984
2018-07-29 08:00:00,2170.3294897981136
2018-07-31 12:00:00,2273.590323226469
2018-08-03 00:00:00,2359.051799086532
2018-08-08 15:00:00,2626.816258848833
2018-08-10 09:00:00,2669.975246279747
2018-08-12 03:00:00,2703.143670718764
2018-08-14 23:00:00,3055.976690344208
2018-08-19 06:00:00,3007.3162897458487
2018-08-22 15:00:00,3170.770438798468
2018-08-26 05:00:00,3295.785835764077
2018-08-28 20:00:00,3227.174930468846
2018-09-06 00:00:00,4231.715730782769
2018-09-08 11:00:00,4230.549861814788
2018-09-09 22:00:00,4202.715866321994
2018-09-12 18:00:00,4308.607756162579
2018-09-20 20:00:00,4317.267031009877
2018-09-21 18:00:00,4022.617285887062
2018-09-25 18:00:00,3997.514547447867
2018-09-28 12:00:00,4090.751038350441
2018-10-12 21:00:00,4147.409067188738
2018-10-15 20:00:00,3885.06644544904
2018-11-07 08:00:00,3821.757093693878
2018-11-08 16:00:00,3907.5672636831855
2018-11-12 12:00:00,3875.6956701951212
2018-11-14 02:00:00,3802.9921162943056
2018-11-14 16:00:00,4116.047576587266
2018-11-19 13:00:00,4495.763564396033
2018-11-20 16:00:00,4377.245536031295
2018-12-07 15:00:00,5326.000507559658
2018-12-09 00:00:00,5025.556449897672
2018-12-20 16:00:00,4656.663898588473
2018-12-28 06:00:00,4929.2610820691725
2019-01-08 20:00:00,5184.343590882195
2019-01-10 16:00:00,5331.919791523262
2019-01-16 12:00:00,5047.991733664818
2019-01-20 11:00:00,5254.352178078043
2019-01-26 15:00:00,5318.979116950896
2019-01-28 22:00:00,5660.476873913457
2019-02-04 08:00:00,5600.854369651594
2019-02-06 16:00:00,5531.648410486359
2019-02-08 21:00:00,5560.580602273955
2019-02-20 11:00:00,5494.907442511981
2019-02-26 22:00:00,5328.712914078936
2019-02-28 17:00:00,5195.485266179181
2019-03-03 00:00:00,5088.633259214543
2019-03-04 05:00:00,5235.863154598689
2019-03-09 06:00:00,5225.187057283749
2019-03-09 20:00:00,5258.05948500331
2019-03-29 15:00:00,5271.86898251503
2019-04-01 02:00:00,5219.3463279498765
2019-04-02 19:00:00,4630.703160773616
2019-04-04 19:00:00,5150.35962536218
2019-04-06 20:00:00,5160.832844696051
2019-04-11 14:00:00,5732.992176579342
2019-04-16 01:00:00,5673.980785662733
2019-04-17 20:00:00,5641.14564457987
2019-04-24 20:00:00,5916.197221646441
2019-04-26 15:00:00,5998.240018248625
2019-05-04 13:00:00,5918.714377711782
2019-05-05 19:00:00,5978.7419068975005
2019-05-11 08:00:00,5744.947196600194
2019-05-12 15:00:00,5910.899906920678
2019-05-14 03:00:00,5417.073585789358
2019-05-14 14:00:00,5607.219659581771
2019-05-20 09:00:00,5467.145624358996
2019-05-27 16:00:00,5314.231392111382
2019-05-31 12:00:00,5501.108612039652
2019-06-10 00:00:00,5454.340921821367
2019-06-15 20:00:00,5259.10678685471
2019-06-16 22:00:00,5232.0941549955405
2019-06-18 05:00:00,5235.223982882029
2019-06-21 01:00:00,5004.474409826411
2019-06-22 00:00:00,4926.4808619524565
2019-06-22 17:00:00,4844.224062678334
2019-06-26 12:00:00,4400.021331879039
2019-06-27 15:00:00,5051.301276229414
2019-06-29 05:00:00,5234.369475051185
2019-07-04 21:00:00,5177.626396007748
2019-07-10 20:00:00,5510.065197335742
2019-07-11 20:00:00,5568.33122349626
2019-07-16 19:00:00,6605.764524451226
2019-07-20 00:00:00,6675.946479478399
2019-08-04 05:00:00,6530.331737040067
2019-08-06 10:00:00,6257.7381830788345
2019-08-08 10:00:00,6370.757905311498
2019-08-10 04:00:00,6592.111174688635
2019-08-16 05:00:00,7101.532808272591
2019-08-17 11:00:00,7129.928195305182
2019-08-21 03:00:00,7493.9969364696635
2019-08-27 03:00:00,7444.596560072979
2019-08-29 18:00:00,7629.451102196686
2019-09-04 11:00:00,7371.356983519426
2019-09-05 22:00:00,7482.391742205885
2019-09-13 08:00:00,7373.751442157104
2019-09-19 03:00:00,7499.047609240632
2019-09-20 23:00:00,7447.455757597
2019-09-23 04:00:00,7444.253469038481
2019-09-24 19:00:00,9075.759353641577
2019-10-02 04:00:00,9256.870920650785
2019-10-12 02:00:00,9230.032071701415
2019-10-13 11:00:00,9115.706342872927
2019-10-20 09:00:00,9229.818532900157
2019-10-21 12:00:00,9150.738721366572
2019-10-22 20:00:00,9244.287165544112
2019-10-27 01:00:00,9078.767252105543
2019-10-27 18:00:00,8763.924624140393
2019-10-28 06:00:00,8909.03222857288
2019-11-11 05:00:00,8976.69336876545
2019-11-13 04:00:00,9035.760411668845
2019-11-22 10:00:00,10066.936042432944
2019-11-28 22:00:00,10294.785746495465
2019-11-30 11:00:00,10437.647210019524
2019-12-12 09:00:00,10400.502558026572
2019-12-17 13:00:00,10631.554016723348
2019-12-18 16:00:00,10166.47007826312
2019-12-19 23:00:00,10289.48357257466
2019-12-23 23:00:00,10564.83594986891
2019-12-25 18:00:00,10552.985320648642
2020-01-01 01:00:00,10371.232281981624
2020-01-03 20:00:00,10048.709884302918
2020-01-08 18:00:00,10314.781493610304
2020-01-14 11:00:00,10027.579211325825
2020-01-15 20:00:00,9791.841869356827
2020-01-19 11:00:00,10303.706847643336
2020-01-28 15:00:00,10239.140538415284
2020-01-30 12:00:00,10194.44841090222
2020-02-10 05:00:00,10286.776884487352
2020-02-11 18:00:00,9952.700233299673
2020-02-17 11:00:00,10380.21276296472
2020-02-19 17:00:00,10513.515534507806
2020-02-23 21:00:00,10318.468940111854
2020-03-06 05:00:00,10240.14451252802
2020-03-10 15:00:00,10576.032084262186
2020-03-12 10:00:00,14662.895434256212
2020-03-16 03:00:00,15915.336118906875
2020-04-02 16:00:00,14786.13259444025
2020-04-10 05:00:00,15017.783537169435
2020-04-24 13:00:00,15224.531467802204
2020-04-28 03:00:00,15013.26439187547
2020-04-30 17:00:00,15324.839793835652
2020-05-04 21:00:00,14634.273301542165
2020-05-06 03:00:00,14343.413669696629
2020-05-08 16:00:00,13956.350073744245
2020-05-11 17:00:00,14389.299762543753
2020-05-14 19:00:00,14129.759141673176
2020-05-22 06:00:00,13567.138336521622
2020-06-01 02:00:00,13180.107499216812
2020-06-02 10:00:00,12921.908782063234
2020-06-05 08:00:00,12765.085681611194
2020-06-07 23:00:00,12638.2490844313
2020-06-16 08:00:00,12154.895865809664
2020-06-28 02:00:00,11701.269622662066
2020-06-28 11:00:00,11453.956383279276
2020-07-14 07:00:00,11486.627064238295
2020-07-17 01:00:00,11572.201353893093
2020-07-21 15:00:00,11180.760716963381
2020-07-27 01:00:00,10719.054040045196
2020-07-28 18:00:00,11013.604317075276
2020-07-30 02:00:00,11213.807277394535
2020-08-01 15:00:00,11122.941254022986
2020-08-07 11:00:00,11258.686686829042
2020-08-08 11:00:00,10739.753833487033
2020-08-10 10:00:00,10912.171598207953
2020-08-16 15:00:00,10902.789473628933
2020-08-18 13:00:00,10999.267542156727
2020-08-20 00:00:00,10577.50296678905
