Date,PAXG,1INCH,KNC,RIF,PSG,KMD,ASR,CHZ,OG,MDT
2021-05-09 19:00:00,1711.1845147645197,9761.606050170814,6604.52787999218,3221.7956508435836,1098.0959483501697,6400.243290008253,1527.890702197653,1698.3923600838802,1175.9744717006402,3577.863235311306
2021-05-09 20:00:00,1710.486031377538,9761.606050170814,6604.52787999218,3220.480555528644,1098.0959483501697,6400.243290008253,1527.890702197653,1698.3923600838802,1176.4546852872638,3579.324269184085
2021-05-09 21:00:00,1721.0235245302388,9761.606050170814,6604.52787999218,3240.320408751508,1091.3725198950551,6400.243290008253,1527.890702197653,1698.3923600838802,1169.2514814879078,3557.4087610923993
2021-05-09 22:00:00,1708.7920862223816,9761.606050170814,6604.52787999218,3217.291217916854,1099.184503433379,6400.243290008253,1527.890702197653,1698.3923600838802,1177.6209182833502,3582.8724943036914
2021-05-09 23:00:00,1665.8976006413786,9761.606050170814,6604.52787999218,3217.291217916854,1127.4869355968158,6400.243290008253,1527.890702197653,1698.3923600838802,1207.9429761815934,3675.126347413457
2021-05-10 00:00:00,1661.6509914515034,9761.606050170814,6604.52787999218,3217.291217916854,1130.3684049347225,6416.600113500438,1527.890702197653,1698.3923600838802,1211.030063524175,3684.518708024181
2021-05-10 01:00:00,1646.872811784711,9761.606050170814,6604.52787999218,3217.291217916854,1120.315278578027,6359.532973761042,1527.890702197653,1698.3923600838802,1200.2595587956134,3651.749805448993
2021-05-10 02:00:00,1649.6025392390861,9761.606050170814,6604.52787999218,3217.291217916854,1122.172225484677,6370.074037789336,1527.890702197653,1698.3923600838802,1202.2490150830545,3657.8026600647904
2021-05-10 03:00:00,1643.6724416657873,9761.606050170814,6604.52787999218,3217.291217916854,1118.1381684116081,6347.174484900278,1527.890702197653,1698.3923600838802,1197.9270928034405,3644.6533552097785
2021-05-10 04:00:00,1647.4375829821684,9761.606050170814,6604.52787999218,3209.938249757975,1120.6994744897477,6361.71388356,1527.890702197653,1698.3923600838802,1200.6711704412912,3644.6533552097785
2021-05-10 05:00:00,1670.0284308804496,9761.606050170814,6604.52787999218,3166.516697512348,1136.0673109585819,6448.950275518313,1527.890702197653,1698.3923600838802,1217.1356362683914,3644.6533552097785
2021-05-10 06:00:00,1644.3313413961541,9611.402101816813,6604.52787999218,3166.516697512348,1118.5863969752825,6349.71887966573,1527.890702197653,1698.3923600838802,1198.4073063900644,3644.6533552097785
2021-05-10 07:00:00,1637.1775728950317,9569.587083227421,6604.52787999218,3166.516697512348,1113.7199154268183,6322.094022212264,1527.890702197653,1698.3923600838802,1193.1935588781496,3644.6533552097785
2021-05-10 08:00:00,1622.9641644256958,9486.507243661654,6604.52787999218,3166.516697512348,1104.050984981843,6267.207792271824,1527.890702197653,1698.3923600838802,1182.834665795265,3644.6533552097785
2021-05-10 09:00:00,1616.751681253669,9450.194201202448,6604.52787999218,3166.516697512348,1099.824829952914,6243.217784483289,1527.890702197653,1698.3923600838802,1178.3069376928129,3644.6533552097785
2021-05-10 10:00:00,1597.8318461388583,9339.60448098577,6604.52787999218,3166.516697512348,1086.9542669102652,6170.1573062182015,1527.890702197653,1698.3923600838802,1164.5179475626164,3644.6533552097785
2021-05-10 11:00:00,1597.8318461388583,9345.106457115953,6600.639432609199,3166.516697512348,1087.5945934298002,6173.792155883133,1527.890702197653,1698.3923600838802,1165.2039669720791,3644.6533552097785
2021-05-10 12:00:00,1597.8318461388583,9276.881953101683,6649.182181535331,3166.516697512348,1079.654544587569,6128.720020038004,1527.890702197653,1698.3923600838802,1156.6973262947438,3644.6533552097785
2021-05-10 13:00:00,1597.8318461388583,9112.92306442223,6768.813666779401,3166.516697512348,1060.5728143054332,6020.401500023099,1527.890702197653,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-10 14:00:00,1597.8318461388583,9318.696971691075,6619.34585598791,3166.516697512348,1084.5210261360332,6156.34487749147,1527.890702197653,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-10 15:00:00,1639.6533158469463,9081.011602867165,6792.59986445727,3166.516697512348,1056.8589204921313,5999.319371966505,1527.890702197653,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-10 16:00:00,1646.0360062072775,9045.798955633993,6819.041467238444,3166.516697512348,1052.7608307671085,5976.056334110954,1527.890702197653,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-10 17:00:00,1691.6163256690738,8802.061413066884,7007.867281089339,3166.516697512348,1024.3943659517186,5815.032493954568,1527.890702197653,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-10 18:00:00,1762.339019149118,8802.061413066884,7300.850531575103,3166.516697512348,1024.3943659517186,5815.032493954568,1591.768393706568,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-10 19:00:00,1706.3353075696002,8802.061413066884,7068.8436798781395,3166.516697512348,1024.3943659517186,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-10 20:00:00,1700.5453046408097,8802.061413066884,7044.857406237729,3166.516697512348,1020.9183513883529,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-10 21:00:00,1699.2639694872446,8802.061413066884,7039.549212788352,3166.516697512348,1020.1491048596167,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-10 22:00:00,1732.109445599965,8802.061413066884,7175.618328396523,3166.516697512348,1039.8678087553926,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-10 23:00:00,1767.8650364550463,8802.061413066884,7323.7431906759375,3166.516697512348,1061.3335931535307,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 00:00:00,1751.0500147559908,8802.061413066884,7323.7431906759375,3166.516697512348,1051.2387346486084,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 01:00:00,1781.7155822011875,8802.061413066884,7323.7431906759375,3166.516697512348,1069.648735531914,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 02:00:00,1791.386640501347,8802.061413066884,7323.7431906759375,3166.516697512348,1075.454732507728,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 03:00:00,1755.3660230948856,8802.061413066884,7323.7431906759375,3166.516697512348,1053.8298400463289,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 04:00:00,1767.2877932510833,8802.061413066884,7323.7431906759375,3166.516697512348,1060.9870465613692,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 05:00:00,1725.9233404371082,8802.061413066884,7323.7431906759375,3166.516697512348,1036.1539951526947,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 06:00:00,1737.7819288546739,8802.061413066884,7323.7431906759375,3166.516697512348,1043.2732706603892,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 07:00:00,1721.2032040993354,8802.061413066884,7323.7431906759375,3166.516697512348,1033.320272466721,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 08:00:00,1692.9920536786888,8802.061413066884,7445.782287283274,3219.2819061079254,1033.320272466721,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 09:00:00,1718.5799185910873,8802.061413066884,7334.922344563633,3171.3501517348436,1033.320272466721,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 10:00:00,1750.8234442682185,8802.061413066884,7199.840901753989,3112.9459132130232,1033.320272466721,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 11:00:00,1738.3400551165116,8802.061413066884,7251.5444884845765,3135.3006389920647,1033.320272466721,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 12:00:00,1738.3400551165116,8802.061413066884,7357.280652339022,3181.0170601798345,1033.320272466721,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 13:00:00,1727.884701825212,8802.061413066884,7313.029834866896,3161.884637215789,1033.320272466721,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 14:00:00,1730.746166936516,8802.061413066884,7325.140584911901,3167.1208792901607,1031.6118706427262,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 15:00:00,1727.334420073039,8802.061413066884,7310.7008444736275,3160.877667586104,1033.6494601928966,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 16:00:00,1722.8221097052153,8802.061413066884,7310.7008444736275,3152.6205166226746,1036.3567316805616,5815.032493954568,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 17:00:00,1740.981407526945,8802.061413066884,7310.7008444736275,3152.6205166226746,1025.5470179990841,5754.378826750417,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 18:00:00,1742.6322527834664,8802.061413066884,7310.7008444736275,3152.6205166226746,1024.5754880464513,5748.927539495062,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 19:00:00,1741.5316892791193,8802.061413066884,7310.7008444736275,3152.6205166226746,1024.5754880464513,5752.560582682306,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 20:00:00,1726.67408197043,8802.061413066884,7310.7008444736275,3152.6205166226746,1024.5754880464513,5802.059956680787,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 21:00:00,1724.2528422608668,8802.061413066884,7310.7008444736275,3152.6205166226746,1024.5754880464513,5810.207356888034,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 22:00:00,1745.1635488434654,8802.061413066884,7310.7008444736275,3152.6205166226746,1024.5754880464513,5740.588929833185,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-11 23:00:00,1795.239188291266,8802.061413066884,7310.7008444736275,3152.6205166226746,1024.5754880464513,5580.463380355862,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-12 00:00:00,1762.8826212634563,8802.061413066884,7310.7008444736275,3152.6205166226746,1024.5754880464513,5682.8891659610945,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-12 01:00:00,1789.1860890173552,8672.659144645717,7203.223603787822,3152.6205166226746,1024.5754880464513,5599.342969820069,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-12 02:00:00,1826.9354172164676,8493.459018946103,7054.38591125172,3152.6205166226746,1024.5754880464513,5483.645702431614,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-12 03:00:00,1782.252538939968,8706.398648543001,7231.246518882215,3075.5142557944323,1024.5754880464513,5621.126260365865,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-12 04:00:00,1766.844649879105,8782.323390712936,7294.3070964730705,3048.9258899915885,1024.5754880464513,5670.14567462096,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-12 05:00:00,1741.2015202278155,8911.662961538797,7401.7322626116265,3004.6752526197197,1024.5754880464513,5753.6513912119835,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-12 06:00:00,1753.527831476504,8849.018999215803,7349.702261142195,3025.9459452619913,1024.5754880464513,5713.206468359056,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-12 07:00:00,1743.7328162878139,8898.726313715308,7390.987511157446,3009.0433412873285,1024.5754880464513,5745.299082325474,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-12 08:00:00,1757.5999164425887,8828.517201910168,7332.6741469491935,3032.972870509885,1024.5754880464513,5699.969859759853,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-12 09:00:00,1718.75002473913,9028.073235224783,7498.418782530488,2965.9322053070046,1024.5754880464513,5828.809544750263,1541.1850853567505,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-12 10:00:00,1734.1579137999918,8947.859345973562,7431.795781352962,2992.520571109847,1024.5754880464513,5828.809544750263,1527.4917483033807,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-12 11:00:00,1734.1579137999918,9145.784880287065,7596.1861784366,2927.758908690068,1024.5754880464513,5828.809544750263,1561.2796755329769,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-12 12:00:00,1734.1579137999918,9085.669526646821,7546.256355637234,2927.758908690068,1024.5754880464513,5828.809544750263,1551.017365512074,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-12 13:00:00,1734.1579137999918,9038.49091060359,7507.071358854967,2927.758908690068,1019.2552358167084,5828.809544750263,1542.9634898401416,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-12 14:00:00,1734.1579137999918,9297.772336751872,7722.4219286981415,2927.758908690068,1048.4939609275148,5828.809544750263,1587.2254997372968,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-12 15:00:00,1734.1579137999918,9439.072083718644,7839.780821234424,2927.758908690068,1064.428092890462,5828.809544750263,1611.3468218528733,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-12 16:00:00,1734.1579137999918,9388.78735529769,7798.015990329536,2927.758908690068,1058.7575696547137,5828.809544750263,1602.7627008068437,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-12 17:00:00,1734.1579137999918,9388.78735529769,7798.015990329536,2927.758908690068,1081.1479956143642,5828.809544750263,1636.6576552438717,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-12 18:00:00,1734.1579137999918,9388.78735529769,7798.015990329536,2927.758908690068,1058.8985963040184,5828.809544750263,1602.9761890120792,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-12 19:00:00,1734.1579137999918,9388.78735529769,7798.015990329536,2927.758908690068,1050.4335639207743,5828.809544750263,1590.1616991289889,1698.3923600838802,1136.253947892761,3644.6533552097785
2021-05-12 20:00:00,1734.1579137999918,9388.78735529769,7798.015990329536,2927.758908690068,1045.3917038269988,5828.809544750263,1582.5292575459503,1698.3923600838802,1130.8001680126781,3644.6533552097785
2021-05-12 21:00:00,1734.1579137999918,9388.78735529769,7798.015990329536,2927.758908690068,1080.4867430176573,5828.809544750263,1635.656641387452,1755.409405675551,1168.762470628938,3644.6533552097785
2021-05-12 22:00:00,1734.1579137999918,9388.78735529769,7798.015990329536,2927.758908690068,1218.2485957784713,5828.809544750263,1844.2025498441776,1979.2237686396243,1317.7794617504271,3644.6533552097785
2021-05-12 23:00:00,1667.587307176813,9388.78735529769,7798.015990329536,2927.758908690068,1171.482642462779,5828.809544750263,1773.4075654300307,1903.2456089386792,1267.1927317495458,3644.6533552097785
2021-05-13 00:00:00,1595.298155565214,9388.78735529769,7798.015990329536,2927.758908690068,1120.6994025167285,5828.809544750263,1696.5311537334433,1820.7407770857642,1212.2605029466993,3644.6533552097785
2021-05-13 01:00:00,1632.8183343917244,9388.78735529769,7798.015990329536,2927.758908690068,1147.0573857228792,5694.870592780955,1736.432254383981,1863.5631920146984,1240.7719324222512,3644.6533552097785
2021-05-13 02:00:00,1654.4221442254172,9388.78735529769,7798.015990329536,2927.758908690068,1162.2340952854413,5620.5057145403225,1759.406979387162,1888.2199857102157,1257.1885786041546,3644.6533552097785
2021-05-13 03:00:00,1631.7588271812322,9388.78735529769,7798.015990329536,2927.758908690068,1146.3130802815303,5698.568293908941,1735.3055139161038,1862.3539585087049,1239.9668172534118,3644.6533552097785
2021-05-13 04:00:00,1612.8051687453637,9388.78735529769,7798.015990329536,2927.758908690068,1132.9981061430076,5765.537769893597,1715.1491112389624,1840.7218274435781,1225.5640102119876,3644.6533552097785
2021-05-13 05:00:00,1587.4654508665003,9388.78735529769,7798.015990329536,2927.758908690068,1115.1969154453834,5857.569442412384,1688.201408291812,1811.801178685259,1206.30846288173,3644.6533552097785
2021-05-13 06:00:00,1623.7978858518936,9388.78735529769,7798.015990329536,2927.758908690068,1140.7205067803723,5726.506480209288,1726.8393943188664,1853.2680014719283,1233.91733070059,3644.6533552097785
2021-05-13 07:00:00,1646.3588370556258,9388.78735529769,7798.015990329536,2927.758908690068,1156.569609624269,5648.033045159785,1750.8319981098684,1879.0171968077204,1251.0613046704607,3644.6533552097785
2021-05-13 08:00:00,1742.3013805237645,9388.78735529769,7798.015990329536,2927.758908690068,1223.9693936493327,5337.015294727983,1852.8627773684657,1988.518044997363,1323.9676485992939,3644.6533552097785
2021-05-13 09:00:00,1759.0933415982984,9388.78735529769,7798.015990329536,2927.758908690068,1235.7657720740585,5286.069190297938,1870.7203076337926,2007.6829942884929,1336.7277907123296,3644.6533552097785
2021-05-13 10:00:00,1709.6611975376713,9388.78735529769,7798.015990329536,2927.758908690068,1201.039615010185,5438.907503588072,1818.1513429533436,1951.2652518896916,1299.1645078791983,3644.6533552097785
2021-05-13 11:00:00,1685.3447712416184,9388.78735529769,7798.015990329536,2927.758908690068,1183.9572882198845,5517.380938637575,1792.2918667076005,1923.5125031287319,1280.6865556113505,3644.6533552097785
2021-05-13 12:00:00,1640.154716501463,9388.78735529769,7798.015990329536,2927.758908690068,1152.2112054137856,5669.397540565933,1744.2341820433624,1871.9363290467234,1246.3468189944795,3644.6533552097785
2021-05-13 13:00:00,1651.7657957235217,9388.78735529769,7798.015990329536,2927.758908690068,1160.3680063862814,5629.544539519849,1756.5820667067844,1885.1882502200945,1255.170030309796,3644.6533552097785
2021-05-13 14:00:00,1702.0752750999245,9388.78735529769,7798.015990329536,2927.758908690068,1195.7104928558947,5463.147988760432,1810.0840398598452,1942.6073102591365,1293.3999966387025,3644.6533552097785
2021-05-13 15:00:00,1778.7248454105388,9388.78735529769,7798.015990329536,2927.758908690068,1249.5569336297417,5227.727683611922,1891.5975697906606,2030.0887617506871,1351.645689665579,3644.6533552097785
2021-05-13 16:00:00,1783.35000654036,9388.78735529769,7798.015990329536,2927.758908690068,1252.8061164214673,5227.727683611922,1896.5162302431943,2035.3675364049923,1355.160330573228,3644.6533552097785
2021-05-13 17:00:00,1854.3625508401228,9388.78735529769,7798.015990329536,2927.758908690068,1302.692537771801,5227.727683611922,1972.035024827232,2116.415354732957,1409.1224707337014,3644.6533552097785
2021-05-13 18:00:00,1810.0203881160983,9388.78735529769,7798.015990329536,2857.7493186630095,1271.5421004082557,5227.727683611922,1924.8790369494852,2065.806894155129,1375.4270437703794,3644.6533552097785
2021-05-13 19:00:00,1742.4355172071516,9388.78735529769,7798.015990329536,2751.042996424842,1224.063624875266,5227.727683611922,1924.8790369494852,1988.6711374636798,1375.4270437703794,3644.6533552097785
2021-05-13 20:00:00,1696.970453100674,9388.78735529769,7798.015990329536,2679.2605144007093,1192.124347567281,5227.727683611922,1924.8790369494852,1936.7810905387819,1412.2773487385907,3644.6533552097785
2021-05-13 21:00:00,1811.0342428585818,9388.78735529769,7798.015990329536,2679.2605144007093,1192.124347567281,5227.727683611922,1803.644996982658,2066.9640237269537,1323.3283367463569,3644.6533552097785
2021-05-13 22:00:00,1751.7410938857354,9388.78735529769,7798.015990329536,2679.2605144007093,1192.124347567281,5227.727683611922,1864.6949956802382,1999.291749575522,1368.1205177853026,3644.6533552097785
2021-05-13 23:00:00,1682.3381352117524,9388.78735529769,7798.015990329536,2679.2605144007093,1192.124347567281,5227.727683611922,1941.6208805639505,1920.0809785561398,1424.5607837279933,3644.6533552097785
2021-05-14 00:00:00,1667.2187795951165,9388.78735529769,7798.015990329536,2679.2605144007093,1192.124347567281,5227.727683611922,1959.2286816067513,1902.8250021742726,1437.4795688030558,3644.6533552097785
2021-05-14 01:00:00,1710.048729354265,9388.78735529769,7798.015990329536,2679.2605144007093,1192.124347567281,5227.727683611922,1910.1577606677986,1902.8250021742726,1401.4763972823905,3644.6533552097785
2021-05-14 02:00:00,1688.48813287106,9388.78735529769,7798.015990329536,2679.2605144007093,1192.124347567281,5227.727683611922,1934.54889489922,1902.8250021742726,1419.3720913617806,3644.6533552097785
2021-05-14 03:00:00,1697.2249668544205,9388.78735529769,7798.015990329536,2679.2605144007093,1192.124347567281,5227.727683611922,1924.5903844733732,1902.8250021742726,1412.065565376704,3644.6533552097785
2021-05-14 04:00:00,1683.8401110783204,9388.78735529769,7798.015990329536,2679.2605144007093,1192.124347567281,5227.727683611922,1939.8889657072816,1902.8250021742726,1423.2900835566757,3644.6533552097785
2021-05-14 05:00:00,1735.753887031497,9388.78735529769,7798.015990329536,2679.2605144007093,1192.124347567281,5227.727683611922,1881.869818008873,1902.8250021742726,1380.7216278175365,3644.6533552097785
2021-05-14 06:00:00,1695.9531609594374,9388.78735529769,7798.015990329536,2679.2605144007093,1192.124347567281,5227.727683611922,1926.0336468539313,1902.8250021742726,1413.1244821861358,3644.6533552097785
2021-05-14 07:00:00,1638.2551525880344,9388.78735529769,7798.015990329536,2679.2605144007093,1192.124347567281,5227.727683611922,1993.8669787401311,1902.8250021742726,1462.8935722294088,3644.6533552097785
2021-05-14 08:00:00,1591.2602779303738,9388.78735529769,7798.015990329536,2679.2605144007093,1227.3314944226877,5227.727683611922,2052.7520838668747,1902.8250021742726,1506.0973780542072,3644.6533552097785
2021-05-14 09:00:00,1591.2602779303738,9388.78735529769,7798.015990329536,2673.044132696764,1224.483857544677,5227.727683611922,2047.9893180110355,1902.8250021742726,1502.602952583084,3644.6533552097785
2021-05-14 10:00:00,1591.2602779303738,9388.78735529769,7798.015990329536,2747.8290883472664,1258.7417921074145,5227.727683611922,2105.2868345191673,1902.8250021742726,1544.641949917509,3644.6533552097785
2021-05-14 11:00:00,1563.9883872412254,9388.78735529769,7798.015990329536,2700.7352875597953,1237.1687854558163,5227.727683611922,2069.20527500523,1870.213344496643,1518.1690296817246,3644.6533552097785
2021-05-14 12:00:00,1567.9155395004639,9388.78735529769,7798.015990329536,2707.5167948731932,1240.275298413647,5227.727683611922,2074.401019575238,1874.909423202223,1521.9811301956786,3644.6533552097785
2021-05-14 13:00:00,1566.497401184627,9388.78735529769,7798.015990329536,2705.0679172322425,1239.1535020677634,5227.727683611922,2074.401019575238,1873.213617002985,1520.6045383434168,3644.6533552097785
2021-05-14 14:00:00,1573.3699176382934,9388.78735529769,7798.015990329536,2716.9355550306873,1244.5898997439667,5227.727683611922,2074.401019575238,1881.4317547377489,1527.2757142428352,3644.6533552097785
2021-05-14 15:00:00,1559.7339722937184,9388.78735529769,7798.015990329536,2693.38865463695,1233.803396418167,5227.727683611922,2074.401019575238,1865.125925898933,1514.039254124942,3644.6533552097785
2021-05-14 16:00:00,1555.1522946579414,9388.78735529769,7798.015990329536,2685.476896104655,1230.1791313006984,5227.727683611922,2074.401019575238,1859.6471674090913,1509.5918035253303,3644.6533552097785
2021-05-14 17:00:00,1544.1344508195261,9388.78735529769,7798.015990329536,2666.4510005865177,1221.463636613453,5227.727683611922,2074.401019575238,1846.4720577073294,1498.896743750074,3644.6533552097785
2021-05-14 18:00:00,1519.9170118875634,9388.78735529769,7798.015990329536,2624.631705487245,1202.3068067068345,5227.727683611922,2074.401019575238,1817.5129056895953,1498.896743750074,3644.6533552097785
2021-05-14 19:00:00,1490.6815450687975,9388.78735529769,7798.015990329536,2624.631705487245,1202.3068067068345,5227.727683611922,2074.401019575238,1782.553208659178,1498.896743750074,3644.6533552097785
2021-05-14 20:00:00,1490.6815450687975,9388.78735529769,7798.015990329536,2624.631705487245,1202.3068067068345,5227.727683611922,2074.401019575238,1814.2517399218332,1498.896743750074,3644.6533552097785
2021-05-14 21:00:00,1490.6815450687975,9388.78735529769,7798.015990329536,2624.631705487245,1202.3068067068345,5227.727683611922,2074.401019575238,1834.340521051253,1498.896743750074,3644.6533552097785
2021-05-14 22:00:00,1490.6815450687975,9388.78735529769,7798.015990329536,2624.631705487245,1202.3068067068345,5227.727683611922,2034.0441487530172,1870.7351310194854,1498.896743750074,3644.6533552097785
2021-05-14 23:00:00,1490.6815450687975,9388.78735529769,7798.015990329536,2624.631705487245,1202.3068067068345,5227.727683611922,2044.4510188720924,1861.2125269776182,1498.896743750074,3644.6533552097785
2021-05-15 00:00:00,1490.6815450687975,9388.78735529769,7798.015990329536,2624.631705487245,1202.3068067068345,5227.727683611922,2065.1488238773095,1842.5586587860153,1498.896743750074,3644.6533552097785
2021-05-15 01:00:00,1490.6815450687975,9388.78735529769,7798.015990329536,2624.631705487245,1202.3068067068345,5227.727683611922,2076.024990197637,1842.5586587860153,1506.7907270279547,3644.6533552097785
2021-05-15 02:00:00,1490.6815450687975,9388.78735529769,7798.015990329536,2624.631705487245,1202.3068067068345,5227.727683611922,2103.116592448954,1842.5586587860153,1526.4539657872958,3644.6533552097785
2021-05-15 03:00:00,1490.6815450687975,9388.78735529769,7798.015990329536,2624.631705487245,1186.3969414501844,5227.727683611922,2075.2865066353866,1842.5586587860153,1506.2547314648398,3644.6533552097785
2021-05-15 04:00:00,1490.6815450687975,9388.78735529769,7798.015990329536,2624.631705487245,1198.418642401998,5227.727683611922,2096.315281154654,1842.5586587860153,1521.5175354272224,3644.6533552097785
2021-05-15 05:00:00,1490.6815450687975,9476.641233785533,7798.015990329536,2624.631705487245,1209.6326279576238,5227.727683611922,2115.9311720054407,1859.80006796804,1535.7548603996663,3644.6533552097785
2021-05-15 06:00:00,1524.633561860557,9692.48282876826,7798.015990329536,2624.631705487245,1237.1834267396544,5227.727683611922,2164.123980804734,1902.1591911126495,1570.7334746991469,3644.6533552097785
2021-05-15 07:00:00,1500.8059432059035,9541.004604467049,7798.015990329536,2624.631705487245,1217.8482004691298,5227.727683611922,2130.302135198057,1872.4314421242527,1546.18538709339,3644.6533552097785
2021-05-15 08:00:00,1510.0694966800243,9599.895366960644,7798.015990329536,2624.631705487245,1225.3652295557206,5227.727683611922,2143.451182105005,1883.9888115958122,1555.7290400080683,3644.6533552097785
2021-05-15 09:00:00,1508.9607005153423,9592.846468093647,7798.015990329536,2624.631705487245,1224.4654827097293,5227.727683611922,2141.877313845878,1882.6054583308176,1554.5867174880534,3644.6533552097785
2021-05-15 10:00:00,1511.2910560610703,9592.846468093647,7798.015990329536,2624.631705487245,1226.3564795575667,5227.727683611922,2145.1851108447563,1885.512850199102,1556.987535333857,3644.6533552097785
2021-05-15 11:00:00,1512.1807049535273,9592.846468093647,7798.015990329536,2624.631705487245,1227.0783965433257,5227.727683611922,2146.447912970346,1886.6227915384393,1557.9040842876962,3644.6533552097785
2021-05-15 12:00:00,1536.8333667602783,9592.846468093647,7798.015990329536,2624.631705487245,1247.0831146443163,5227.727683611922,2181.4408568102754,1917.379878627535,1583.3021616414744,3644.6533552097785
2021-05-15 13:00:00,1512.5145933847382,9592.846468093647,7798.015990329536,2624.631705487245,1227.3493345862805,5227.727683611922,2146.9218471529402,1887.039356517803,1558.2480684087577,3644.6533552097785
2021-05-15 14:00:00,1523.9551932012198,9592.846468093647,7798.015990329536,2644.484314605504,1236.632955804509,5227.727683611922,2163.1610780324077,1901.312846644969,1570.0345943989473,3644.6533552097785
2021-05-15 15:00:00,1569.1025257935742,9592.846468093647,7798.015990329536,2722.827440059189,1273.2683369492095,5227.727683611922,2227.244952070474,1957.6394393378173,1616.5470340894703,3644.6533552097785
2021-05-15 16:00:00,1559.4578676823835,9592.846468093647,7798.015990329536,2706.0912871797864,1265.4420556248144,5227.727683611922,2213.5549504679784,1945.606597132145,1606.6107531848386,3644.6533552097785
