Date,PAXG,ASR,ATM,DCR,1INCH,NMR,MDT,SNX,OG,STRAX
2021-07-24 04:00:00,53.050439243774335,128.20320720822713,73.10977930702553,22.551062554752153,42.19052187653698,47.993842322753636,38.40596333065567,74.68310637008481,34.08196685226323,101.35953089281428
2021-07-24 05:00:00,53.050439243774335,128.6578285103839,72.85144086424452,22.631030861683893,42.19052187653698,48.16403325297616,38.54215468998423,74.68310637008481,34.20282489074643,101.35953089281428
2021-07-24 06:00:00,53.050439243774335,128.33925588938192,73.03227777419123,22.574993643420086,42.19052187653698,48.04477317771234,38.44671957048303,74.68310637008481,34.11813448599397,101.35953089281428
2021-07-24 07:00:00,53.050439243774335,129.34583828851427,72.46393320007303,22.752052417093964,42.19052187653698,48.42159492812576,38.74826246907505,74.68310637008481,34.38572769764881,101.35953089281428
2021-07-24 08:00:00,53.050439243774335,129.34583828851427,72.77393933141023,22.65513206600944,42.19052187653698,48.21532615313908,38.58320064812053,74.68310637008481,34.2392496243894,101.35953089281428
2021-07-24 09:00:00,53.050439243774335,129.98866460588715,73.13561315130367,22.543096796166925,42.19052187653698,47.97688935831605,38.392397112594665,74.68310637008481,34.06992800844398,101.35953089281428
2021-07-24 10:00:00,53.050439243774335,129.98866460588715,73.13561315130367,22.543096796166925,42.19052187653698,47.97688935831605,38.392397112594665,74.68310637008481,34.06992800844398,101.35953089281428
2021-07-24 11:00:00,53.050439243774335,130.44782626115344,73.39395159408467,22.463747634617587,42.19052187653698,47.80801611171867,38.25726019913956,74.68310637008481,33.95000569936815,101.35953089281428
2021-07-24 12:00:00,53.050439243774335,129.8049999437806,73.03227777419123,22.574993643420086,42.19052187653698,48.04477317771234,38.25726019913956,74.68310637008481,34.11813448599397,101.35953089281428
2021-07-24 13:00:00,53.050439243774335,128.886676633248,72.51560088862921,22.73584147842843,42.19052187653698,48.38709432611072,38.25726019913956,74.68310637008481,34.36122771353935,101.35953089281428
2021-07-24 14:00:00,53.050439243774335,128.4734311435083,72.2830962901263,22.808973205842964,42.19052187653698,48.54273544438629,38.25726019913956,74.68310637008481,34.47175346386883,101.35953089281428
2021-07-24 15:00:00,53.050439243774335,130.40191009562676,73.36811774980654,22.471657404911475,42.19052187653698,47.82484992020873,37.69148381591283,74.68310637008481,33.96195992672709,101.35953089281428
2021-07-24 16:00:00,53.050439243774335,129.98866460588715,73.13561315130367,22.543096796166925,42.19052187653698,47.97688935831605,37.81130838473769,74.68310637008481,34.06992800844398,101.35953089281428
2021-07-24 17:00:00,53.050439243774335,127.78468866060894,71.89558862595482,22.931910538968225,42.19052187653698,48.804374334672204,38.463461745308095,74.68310637008481,34.65755163201758,101.35953089281428
2021-07-24 18:00:00,53.050439243774335,126.36128752928347,71.0947394533337,23.190227845184793,42.19052187653698,49.35413291184328,38.896734751886775,74.68310637008481,35.04795283136079,102.50129886435401
2021-07-24 19:00:00,52.89666985466196,126.72861685349646,71.30141020755849,23.123009793459627,42.19052187653698,49.2110774541278,38.78399059318566,74.68310637008481,34.94636456228439,102.20419365025445
2021-07-24 20:00:00,52.23427864002396,128.33568264692852,72.20559475729205,22.833455109105024,42.19052187653698,48.594838559353384,38.29832344801159,74.68310637008481,34.50875355703216,100.9243558049024
2021-07-24 21:00:00,52.64868690907572,127.32552700534269,71.63725018317382,23.01460765594971,42.19052187653698,48.98037279963675,38.60216878369722,74.68310637008481,34.50875355703216,101.725053903607
2021-07-24 22:00:00,52.44066408005277,127.83060482613564,71.92142247023297,22.923673502136683,42.19052187653698,48.786844027799084,38.44964584669266,74.68310637008481,34.50875355703216,101.3231230153384
2021-07-24 23:00:00,52.55392685344382,127.55510783297588,71.76641940456435,22.97318467600739,42.19052187653698,48.89221518120686,38.5326904381542,74.68310637008481,34.50875355703216,101.54196345381645
2021-07-25 00:00:00,52.83923590259389,126.86636535007642,71.37891174039284,23.097903376745762,41.96271128325114,49.15764523105055,38.74187985421367,74.68310637008481,34.50875355703216,102.09322275595444
2021-07-25 01:00:00,52.516118272973706,127.64694016402913,71.81808709312057,22.956657205017457,42.22089662230843,48.857040925680806,38.50496907812675,74.68310637008481,34.50875355703216,101.46891168154752
2021-07-25 02:00:00,52.49723437571625,127.6928563295558,71.84392093739866,22.94840238401601,42.23608399519415,48.83947277000814,38.49112335030289,74.68310637008481,34.50875355703216,101.43242519766346
2021-07-25 03:00:00,52.535015760657394,127.60102399850251,71.79225324884246,22.964917966876047,42.2057092494227,48.874621724862415,38.518824770490234,74.68310637008481,34.50875355703216,101.50542442414613
2021-07-25 04:00:00,52.55392685344382,127.55510783297588,71.76641940456435,22.97318467600739,42.19052187653698,48.89221518120686,38.5326904381542,74.68310637008481,34.50875355703216,101.54196345381645
2021-07-25 05:00:00,52.55392685344382,127.96835332271553,71.99892400306726,22.898997857893264,42.32720823250848,48.734328587510824,38.40825763803099,74.68310637008481,34.50875355703216,101.21405614449304
2021-07-25 06:00:00,52.55392685344382,128.56526347456176,72.3347639786826,22.79268108212447,42.52464408002288,48.50806206192593,38.229933584711546,74.68310637008481,34.50875355703216,100.74413374096501
2021-07-25 07:00:00,52.55392685344382,128.1061018192955,72.0764255359016,22.874375279551433,42.52464408002288,48.68192608365326,38.36695843626965,74.68310637008481,34.50875355703216,101.10522382605807
2021-07-25 08:00:00,52.55392685344382,128.51934730903514,72.3089301344045,22.80082423363648,42.52464408002288,48.52539255926852,38.24359201042955,74.68310637008481,34.50875355703216,100.78012664333761
2021-07-25 09:00:00,52.55392685344382,128.1061018192955,72.0764255359016,22.80082423363648,42.52464408002288,48.68192608365326,38.36695843626965,74.68310637008481,34.50875355703216,101.10522382605807
2021-07-25 10:00:00,52.55392685344382,128.1061018192955,72.0764255359016,22.80082423363648,42.52464408002288,48.68192608365326,38.36695843626965,74.68310637008481,34.50875355703216,101.10522382605807
2021-07-25 11:00:00,52.55392685344382,128.1061018192955,72.57063415559922,22.80082423363648,42.52464408002288,49.01572492724381,38.630030327388056,74.68310637008481,34.50875355703216,101.79847509011259
2021-07-25 12:00:00,52.55392685344382,128.1061018192955,72.85986494390053,22.891697083843,42.52464408002288,49.21107745412776,38.78399059318563,74.68310637008481,34.50875355703216,102.20419365025437
2021-07-25 13:00:00,52.55392685344382,129.70390352944077,73.76860867394187,23.177213481807293,42.52464408002288,49.82486198583736,39.26772341789888,74.68310637008481,34.50875355703216,103.47893414332432
2021-07-25 14:00:00,52.55392685344382,128.75922833986002,73.23132820290078,23.008406391626615,42.52464408002288,49.461971512524634,38.981723975670924,74.68310637008481,34.50875355703216,102.72526382909763
2021-07-25 15:00:00,52.55392685344382,130.13354472626264,74.01296549325195,23.2539874683131,42.52464408002288,49.98990569502858,38.981723975670924,74.68310637008481,34.14431296957624,103.82170573231583
2021-07-25 16:00:00,52.34201585806703,129.6088126910761,73.71452611626303,23.160221389811838,42.52464408002288,49.78833349464541,38.981723975670924,74.68310637008481,34.282549054473314,103.40306982210488
2021-07-25 17:00:00,52.265380402930774,129.41904869006433,73.60659855240321,23.126311841656918,42.52464408002288,49.71543695951416,38.981723975670924,74.68310637008481,34.332816721708625,103.25167440508865
2021-07-25 18:00:00,52.265380402930774,129.41904869006433,73.60659855240321,23.126311841656918,42.52464408002288,49.71543695951416,38.981723975670924,74.68310637008481,34.332816721708625,103.25167440508865
2021-07-25 19:00:00,52.15084706384474,129.13544230140826,73.44529848252945,23.126311841656918,42.52464408002288,49.606491516944025,38.981723975670924,74.68310637008481,34.40821822256156,103.02541069200228
2021-07-25 20:00:00,52.28451822072752,129.46643757643926,73.63355080379552,23.126311841656918,42.52464408002288,49.733641074109364,38.981723975670924,74.68310637008481,34.40821822256156,103.2894816824248
2021-07-25 21:00:00,52.13180695903867,129.0882953710317,73.4184838427038,23.05876511119572,42.52464408002288,49.588380348080584,38.981723975670924,74.68310637008481,34.30771959321491,102.9877964493254
2021-07-25 22:00:00,51.418444098238,127.32187289206188,72.41383768281082,22.743232855442947,42.52464408002288,48.909821308387734,38.981723975670924,74.68310637008481,33.83825854008486,101.57852879895651
2021-07-25 23:00:00,51.418444098238,124.10419130265211,70.5837933468465,22.16846529995264,42.52464408002288,47.67377106823192,38.981723975670924,74.68310637008481,32.98309721509852,99.01143365205415
2021-07-26 00:00:00,52.24864712685116,124.10419130265211,70.5837933468465,21.8162202554629,42.52464408002288,46.9162603707747,38.981723975670924,74.68310637008481,32.45901345969453,97.43819498262603
2021-07-26 01:00:00,51.86964139639733,123.20395364553444,70.07178655572949,21.975628962966276,42.52464408002288,46.9162603707747,38.981723975670924,75.22880756485579,32.45901345969453,98.15016509210241
2021-07-26 02:00:00,52.60960496537865,124.9615604999071,71.07141886219607,21.666537783727293,42.52464408002288,46.9162603707747,38.981723975670924,74.17070083752846,32.45901345969453,96.76966534295103
2021-07-26 03:00:00,52.37498237033581,124.4042705216914,70.75446227721888,21.76359670557032,42.52464408002288,46.9162603707747,38.981723975670924,74.50296104114246,32.45901345969453,97.20316143166858
2021-07-26 04:00:00,52.14035977529292,123.84698054347564,70.43750569224164,21.861529124113908,42.71599761863152,46.9162603707747,38.981723975670924,74.83821147158031,32.45901345969453,97.64055883513407
2021-07-26 05:00:00,52.645700749231395,125.04729741963259,71.12018141373103,21.651682427002083,42.30597090168887,46.9162603707747,38.60754218913722,74.11984674027956,32.45901345969453,96.70331658371693
2021-07-26 06:00:00,52.032072423734675,123.58976978429912,70.29121803763677,21.907026583269197,42.80489667715105,46.9162603707747,39.062851392893954,74.99396217183335,32.45901345969453,97.84376499295955
2021-07-26 07:00:00,51.83354561254457,123.11821672580894,70.02302400419453,21.990932325753864,42.96884300843541,46.9162603707747,39.062851392893954,75.28119531385639,32.45901345969453,98.21851478924178
2021-07-26 08:00:00,51.72525826098632,122.86100596663242,69.87673634958965,22.036970565095988,43.05879871605949,46.9162603707747,39.062851392893954,75.43879725798867,32.45901345969453,98.42413624379009
2021-07-26 09:00:00,52.10426399144017,123.76124362375012,70.38874314070667,21.876673931266055,42.74558958095826,46.9162603707747,39.062851392893954,74.89005643969364,32.45901345969453,97.70820037225576
2021-07-26 10:00:00,52.032072423734675,123.58976978429912,70.29121803763677,21.907026583269197,42.80489667715105,46.9162603707747,39.062851392893954,74.99396217183335,32.45901345969453,97.84376499295955
2021-07-26 11:00:00,52.447173938041274,124.57574436114234,70.85198738028876,21.733639931027213,42.46611050248674,46.9162603707747,39.062851392893954,74.40041050977133,32.45901345969453,97.06936492591271
2021-07-26 12:00:00,51.50868355786983,122.34658444827944,69.58416104037991,22.129627764388612,43.2398448213828,46.9162603707747,39.062851392893954,75.75598911751773,32.45901345969453,98.83797283626575
2021-07-26 13:00:00,51.580875125575325,122.51805828773044,69.68168614344981,22.098655577174636,43.179327193921104,46.850597305175306,39.062851392893954,75.64996254072624,32.45901345969453,98.69964117379372
2021-07-26 14:00:00,52.33888658648301,124.3185336019658,70.70569972568386,21.778606082608658,42.553971420767766,46.17207141316931,39.062851392893954,74.55434239358469,32.45901345969453,97.27019809472498
2021-07-26 15:00:00,52.501317613820376,124.70434974073052,70.92513120759116,21.711226414425955,42.42231595745154,46.02922210319389,39.062851392893954,74.32368268868875,32.45901345969453,96.96925901502318
2021-07-26 16:00:00,52.591557073452236,124.91869204004423,71.04703758642854,21.673973108979105,42.34952543590478,46.02922210319389,39.062851392893954,74.19615406362239,32.45901345969453,96.80287387601321
2021-07-26 17:00:00,52.95251491197969,125.77606123729915,71.53466310177807,21.526229597670458,42.06084428092248,46.02922210319389,39.062851392893954,73.69038614226164,32.45901345969453,96.14300425177319
2021-07-26 18:00:00,52.3930302622621,124.44713898155396,70.77884355298625,21.75609977249919,42.50999556328853,46.02922210319389,39.062851392893954,74.47729691401851,32.11605864808903,97.1696777384439
2021-07-26 19:00:00,49.8843732844962,118.48842306063217,67.38984622130694,21.75609977249919,44.647799247549415,46.02922210319389,39.062851392893954,78.22271814088123,30.578293525083737,102.05628598940037
2021-07-26 20:00:00,49.8843732844962,118.48842306063217,67.38984622130694,21.75609977249919,44.5189455700673,46.02922210319389,39.062851392893954,77.99696715057564,30.666797992594834,101.76175125350021
2021-07-26 21:00:00,49.8843732844962,118.48842306063217,67.38984622130694,21.881676105962395,44.26345664283593,46.02922210319389,39.062851392893954,77.54935184411612,30.84380692761702,101.76175125350021
2021-07-26 22:00:00,49.8843732844962,118.48842306063217,67.38984622130694,21.5049471055728,45.038874861396565,46.02922210319389,39.062851392893954,78.90788063554588,30.312780122550446,100.00975553607982
2021-07-26 23:00:00,49.8843732844962,118.48842306063217,66.46802687054752,21.803190897547896,44.42279233989438,46.02922210319389,39.062851392893954,77.8285071783282,30.733176343228152,101.39675214570428
2021-07-27 00:00:00,49.8843732844962,118.48842306063217,68.74466814831759,21.081126980134496,45.94434740142465,46.02922210319389,39.062851392893954,80.49426393946231,29.715374966850536,98.03876035398191
2021-07-27 01:00:00,49.77318968876552,118.2243329646575,68.5914482341683,21.128218105183198,45.84194543841999,45.92663096923432,39.062851392893954,80.31485621894345,29.715374966850536,98.25775981865948
2021-07-27 02:00:00,49.42435508747945,117.39575962407156,68.11072616981964,21.277340001170746,45.84194543841999,45.60475491301319,39.062851392893954,79.75197083784424,29.715374966850536,98.9512581234717
2021-07-27 03:00:00,49.66250060865709,117.96141747251967,68.43890980221686,21.175309230231893,45.84194543841999,45.82449613386909,39.062851392893954,80.1362464571519,29.715374966850536,98.47675928333699
2021-07-27 04:00:00,49.49738701224856,117.56922953116297,68.2113700208279,21.245945917804935,45.84194543841999,45.67214280353854,39.062851392893954,79.86981638027184,29.715374966850536,98.80525848035327
2021-07-27 05:00:00,50.258599640719,119.37730845493554,69.2603820879149,20.924156563305488,45.84194543841999,46.3745275953409,39.062851392893954,81.09812188349433,29.715374966850536,97.30876213839004
2021-07-27 06:00:00,49.94015156248857,118.62091104765491,68.82153508996687,21.05758141761014,45.84194543841999,46.08068973879196,39.062851392893954,80.5842687071919,29.715374966850536,97.9292606216431
2021-07-27 07:00:00,49.69934222631929,118.04892594245477,68.4896805068179,21.159612188548994,45.84194543841999,45.85849056720281,39.062851392893954,80.19569471120022,29.715374966850536,98.40375946177784
2021-07-27 08:00:00,49.40613076775694,117.35247210208631,68.08561159527326,21.28518852201219,45.84194543841999,45.58793900043466,39.062851392893954,79.72256376895126,29.715374966850536,98.98775803425126
2021-07-27 09:00:00,49.18848261459502,116.83550085934586,67.78567498031613,21.379370772109585,45.84194543841999,45.387111075322615,39.062851392893954,79.37136304750214,29.715374966850536,99.42575696360635
2021-07-27 10:00:00,48.84776764205499,116.02621375897127,67.31614241574229,21.528492668097133,45.84194543841999,45.072727148807445,39.062851392893954,78.82157963594453,29.715374966850536,100.11925526841857
2021-07-27 11:00:00,48.54689371092639,115.31155954378917,66.901514002312,21.661917522401783,45.84194543841999,44.79510527868798,39.062851392893954,78.33608439905647,29.715374966850536,100.11925526841857
2021-07-27 12:00:00,48.4766377142391,115.14468319133799,66.80469560288755,21.661917522401783,45.84194543841999,44.73027878769133,39.00632049362784,78.22271814088128,29.715374966850536,100.11925526841857
2021-07-27 13:00:00,48.9906495949385,116.3655957370596,67.51304520891446,21.661917522401783,45.84194543841999,45.20456693571436,39.41991584803923,79.05213635882845,29.715374966850536,100.11925526841857
2021-07-27 14:00:00,49.27893587427614,117.05035098964989,67.91032682838582,21.661917522401783,45.84194543841999,45.47057394967958,39.651882988005624,79.51731994902383,29.715374966850536,100.11925526841857
2021-07-27 15:00:00,49.95877205151261,118.66513957526402,68.84719561759175,21.661917522401783,45.84194543841999,46.097871204018944,40.19890747367163,80.61431504153461,29.715374966850536,100.11925526841857
2021-07-27 16:00:00,49.8843732844962,118.48842306063217,68.74466814831759,21.661917522401783,45.84194543841999,46.02922210319389,40.13904312896027,80.61431504153461,29.715374966850536,100.11925526841857
2021-07-27 17:00:00,49.8843732844962,118.48842306063217,68.74466814831759,21.661917522401783,45.84194543841999,46.02922210319389,40.13904312896027,80.61431504153461,29.715374966850536,100.11925526841857
2021-07-27 18:00:00,49.921544948642605,118.5767154772198,68.79589368345044,21.678059040674807,45.84194543841999,46.063521076445134,40.16895299716365,80.61431504153461,29.715374966850536,100.11925526841857
2021-07-27 19:00:00,49.66250060865709,117.96141747251967,68.43890980221686,21.56557096559348,45.84194543841999,45.82449613386909,39.96051513876475,80.61431504153461,29.715374966850536,100.11925526841857
2021-07-27 20:00:00,49.15239421942656,116.74978148967647,67.73594227673553,21.34406106572678,45.84194543841999,45.35381165413749,39.55006230535117,80.61431504153461,29.715374966850536,100.11925526841857
2021-07-27 21:00:00,48.901250599327305,116.74978148967647,67.73594227673553,21.235003819405545,45.84194543841999,45.12207685006525,39.347981695031855,80.61431504153461,29.715374966850536,100.11925526841857
2021-07-27 22:00:00,48.901250599327305,116.74978148967647,67.73594227673553,21.0430055931903,45.84194543841999,44.714101471674056,38.99221332527568,80.61431504153461,29.715374966850536,100.11925526841857
2021-07-27 23:00:00,48.901250599327305,116.74978148967647,67.73594227673553,21.289392779060076,45.84194543841999,45.237647482319346,39.44876320687423,80.61431504153461,29.715374966850536,100.11925526841857
2021-07-28 00:00:00,48.901250599327305,116.74978148967647,67.73594227673553,21.11938673871912,45.84194543841999,44.876403110409704,39.13374586003167,80.61431504153461,29.715374966850536,99.31975486337129
2021-07-28 01:00:00,48.901250599327305,116.74978148967647,67.73594227673553,21.081126980134478,45.84194543841999,44.795105278687934,39.06285139289392,80.61431504153461,29.715374966850536,99.13982777122747
2021-07-28 02:00:00,48.901250599327305,116.74978148967647,67.73594227673553,21.281605876068458,45.84194543841999,44.795105278687934,39.43433425178757,80.61431504153461,29.715374966850536,100.08263520431159
2021-07-28 03:00:00,48.901250599327305,116.74978148967647,67.73594227673553,21.250515144328396,45.84194543841999,44.795105278687934,39.37672382921374,80.61431504153461,29.715374966850536,99.93642244287355
2021-07-28 04:00:00,48.901250599327305,116.74978148967647,67.73594227673553,21.17318430319183,45.84194543841999,44.795105278687934,39.233431529980784,80.61431504153461,29.715374966850536,99.5727527833289
2021-07-28 05:00:00,48.901250599327305,116.74978148967647,67.73594227673553,21.46215804690931,45.84194543841999,44.795105278687934,39.768893339869855,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-28 06:00:00,48.901250599327305,116.74978148967647,67.73594227673553,21.1193867387191,45.84194543841999,44.795105278687934,39.13374586003163,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-28 07:00:00,48.901250599327305,116.74978148967647,67.73594227673553,21.258279307698626,45.84194543841999,44.795105278687934,39.391110648296376,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-28 08:00:00,48.901250599327305,116.74978148967647,67.73594227673553,21.150094680178533,45.84194543841999,44.795105278687934,39.19064698087502,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-28 09:00:00,48.901250599327305,116.74978148967647,67.73594227673553,21.04300559319028,45.84194543841999,44.795105278687934,38.99221332527564,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-28 10:00:00,48.901250599327305,116.74978148967647,67.73594227673553,20.876896471177304,45.84194543841999,44.795105278687934,38.684416879938,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-28 11:00:00,47.725655410897126,116.74978148967647,66.10755758619328,21.39114355337175,45.84194543841999,43.718222589892775,39.63730508984825,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-28 12:00:00,47.70810921405488,116.74978148967647,66.0832533370807,21.399010836767623,45.84194543841999,43.70214971394061,39.65188298800561,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-28 13:00:00,48.11167174142645,116.74978148967647,66.0832533370807,21.219515122236015,45.84194543841999,44.07182586084044,39.31928148956499,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-28 14:00:00,48.05903315089972,116.74978148967647,66.0832533370807,21.242756650299803,45.84194543841999,44.02360723298394,39.36234751529288,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-28 15:00:00,48.44504948142903,116.74978148967647,66.0832533370807,21.073491657070324,45.84194543841999,44.3772105039316,39.048703311983786,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-28 16:00:00,47.21681570247212,116.74978148967647,66.0832533370807,21.621668697573824,45.84194543841999,43.25210918727995,40.06446296707069,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-28 17:00:00,47.21681570247212,116.74978148967647,66.0832533370807,21.258279307698636,45.84194543841999,43.991461481079604,39.39111064829639,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-28 18:00:00,47.21681570247212,116.74978148967647,66.0832533370807,21.35189374868666,45.84194543841999,43.79858696965361,39.56457608968338,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-28 19:00:00,47.21681570247212,116.74978148967647,66.0832533370807,21.446336330693388,45.84194543841999,43.60571245822761,39.73957605764365,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-28 20:00:00,47.21681570247212,116.74978148967647,66.0832533370807,21.406883909187332,45.84194543841999,43.68607683798844,39.66647161309316,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-28 21:00:00,46.9404919821943,116.74978148967647,66.0832533370807,21.281605876068458,45.84194543841999,43.68607683798844,39.43433425178757,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-28 22:00:00,46.85480287671386,116.74978148967647,66.0832533370807,21.242756650299803,45.84194543841999,43.68607683798844,39.36234751529288,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-28 23:00:00,47.35620113628015,116.74978148967647,66.0832533370807,21.47007766242477,45.84194543841999,43.68607683798844,39.78356820826094,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-29 00:00:00,47.30383526698092,116.74978148967647,66.0832533370807,21.47007766242477,45.84194543841999,43.68607683798844,39.78356820826094,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-29 01:00:00,47.07824837832692,116.74978148967647,66.0832533370807,21.47007766242477,45.84194543841999,43.68607683798844,39.78356820826094,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-29 02:00:00,47.47884020692536,116.74978148967647,66.0832533370807,21.47007766242477,45.84194543841999,43.68607683798844,39.78356820826094,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-29 03:00:00,47.268988979491425,116.74978148967647,66.0832533370807,21.47007766242477,45.84194543841999,43.49298920555533,39.78356820826094,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-29 04:00:00,46.923329096643236,116.74978148967647,66.0832533370807,21.47007766242477,45.84194543841999,43.17494175249826,39.78356820826094,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-29 05:00:00,47.02649508219834,116.74978148967647,66.0832533370807,21.47007766242477,45.84194543841999,43.269866505343636,39.78356820826094,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-29 06:00:00,47.0437335334748,116.74978148967647,66.0832533370807,21.47007766242477,45.84194543841999,43.28572789335879,39.78356820826094,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-29 07:00:00,46.957667427485994,116.74978148967647,66.0832533370807,21.430798339954183,45.84194543841999,43.20653702637495,39.78356820826094,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-29 08:00:00,46.13059132973373,116.74978148967647,66.0832533370807,21.053332804850754,45.84194543841999,42.44553044323607,39.78356820826094,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-29 09:00:00,46.65041987616112,116.74978148967647,66.0832533370807,21.290575013847615,45.84194543841999,42.92383340351972,39.78356820826094,80.61431504153461,29.715374966850536,100.93173170364726
2021-07-29 10:00:00,46.70134828213947,116.74978148967647,66.0832533370807,21.313817999670597,45.84194543841999,42.97069348365458,39.78356820826094,80.70232193568478,29.715374966850536,100.93173170364726
2021-07-29 11:00:00,46.87191566081785,117.1761868274766,66.0832533370807,21.39166247739036,45.84194543841999,43.12763538826982,39.63879539818722,80.99707110272526,29.715374966850536,100.93173170364726
2021-07-29 12:00:00,46.46462892082521,116.15800127937396,66.0832533370807,21.205782716544096,45.84194543841999,42.752884030804765,39.98625014236417,80.29325875425842,29.715374966850536,100.93173170364726
2021-07-29 13:00:00,46.44781218940256,116.11596074326128,66.0832533370807,21.198107804232645,45.84194543841999,42.73741067429707,40.000727423371536,80.26419858098508,29.715374966850536,100.93173170364726
2021-07-29 14:00:00,45.0299316067787,112.57136825741435,66.0832533370807,20.551007671261342,45.84194543841999,41.43279498002906,41.26025087101298,77.81402830851293,29.715374966850536,100.93173170364726
2021-07-29 15:00:00,43.77056789881284,115.81026376517157,67.9845960646739,21.142299821802904,47.160906675595605,41.43279498002906,42.447387913617575,80.05288807037192,30.5703436501073,100.93173170364726
2021-07-29 16:00:00,42.770353693758096,113.1638491429797,66.43105993359164,20.65917086953114,46.0832188354643,40.486001916024286,41.47741008612356,78.22357582592615,29.871771677202382,98.6253108222883
2021-07-29 17:00:00,42.14335374432082,111.50490266339679,65.45720146336099,20.356313914375715,45.40765332374024,39.89248984605117,40.869364283813916,77.07684277716915,29.43386088821723,97.17949474740661
2021-07-29 18:00:00,42.14335374432082,111.50490266339679,66.61655678506418,20.716857908608375,46.21189798055463,39.89248984605117,41.59322833418258,78.44200116854658,29.955183256056714,97.17949474740661
2021-07-29 19:00:00,42.14335374432082,111.50490266339679,66.45424704002573,20.666381749415805,46.099303728600624,39.89248984605117,41.49188736713097,78.25087899375376,29.882198124559192,97.17949474740661
2021-07-29 20:00:00,42.14335374432082,111.50490266339679,65.43401435692697,20.349103034491073,45.391568430603975,39.89248984605117,40.854887002806564,77.04953960934165,29.423434440860454,97.17949474740661
2021-07-29 21:00:00,42.14335374432082,111.50490266339679,65.43401435692697,20.349103034491073,45.56850225510312,39.89248984605117,41.014137093887655,77.04953960934165,29.538125361785127,97.17949474740661
2021-07-29 22:00:00,42.14335374432082,111.50490266339679,65.43401435692697,20.349103034491073,45.61675693451199,39.89248984605117,41.057568936909774,77.04953960934165,29.569404703855497,97.07669556396436
2021-07-29 23:00:00,42.14335374432082,111.50490266339679,65.43401435692697,20.349103034491073,45.71326629332971,39.89248984605117,41.14443262295401,76.88687344549363,29.631963387996233,96.87174828268928
2021-07-30 00:00:00,42.14335374432082,111.50490266339679,65.43401435692697,20.349103034491073,46.0832188354643,39.89248984605117,41.47741008612356,76.26963152952636,29.871771677202382,96.09406932614418
2021-07-30 01:00:00,42.14335374432082,111.50490266339679,65.43401435692697,20.349103034491073,45.95453969037402,39.89248984605117,41.36159183806459,76.48319717609134,29.788360098348072,96.36314617409975
2021-07-30 02:00:00,42.14335374432082,111.50490266339679,65.43401435692697,20.349103034491073,45.89020011782885,39.89248984605117,41.30368271403509,76.59042913848336,29.746654308920903,96.49825047998708
2021-07-30 03:00:00,42.14335374432082,111.50490266339679,65.43401435692697,20.349103034491073,45.53633246883054,39.89248984605117,40.9851825318729,77.18562145252312,29.746654308920903,97.24814857626386
2021-07-30 04:00:00,42.14335374432082,111.50490266339679,65.43401435692697,20.349103034491073,45.53633246883054,39.89248984605117,40.97070525086551,77.21289552370779,29.746654308920903,97.28251187964774
2021-07-30 05:00:00,42.14335374432082,111.50490266339679,65.43401435692697,20.349103034491073,45.53633246883054,39.89248984605117,40.898318845828655,77.34955551578514,29.746654308920903,97.45469331660287
2021-07-30 06:00:00,42.14335374432082,112.02039474541104,65.43401435692697,20.349103034491073,45.53633246883054,39.89248984605117,40.71011419273282,77.70714592179692,29.746654308920903,97.90523066123863
2021-07-30 07:00:00,42.14335374432082,112.62114766682014,65.43401435692697,20.349103034491073,45.53633246883054,39.89248984605117,40.71011419273282,78.12388070507437,29.746654308920903,98.43028552713731
2021-07-30 08:00:00,42.14335374432082,113.55492070082764,65.43401435692697,20.181770403174205,45.53633246883054,39.89248984605117,40.71011419273282,78.12388070507437,29.746654308920903,98.43028552713731
2021-07-30 09:00:00,42.14335374432082,113.35061173950913,65.43401435692697,20.21814706215613,45.53633246883054,39.89248984605117,40.71011419273282,78.12388070507437,29.746654308920903,98.43028552713731
