Date,OG,CKB,ASR,PSG,FUN,DCR,DENT,ZRX,ADA,SUSHI
2021-04-04 00:00:00,449.83579615517885,1384.1386561947772,279.65922995604507,350.8610370606989,873.295295608266,1426.4089678037567,1705.8409072418967,628.9605442297085,674.8995829340349,684.391699582945
2021-04-04 01:00:00,449.83579615517885,1396.9114459777027,282.2399168974123,354.09877213105364,865.3102388164841,1439.5718267476175,1705.8409072418967,634.7645731665825,681.1275359348558,690.7072455499828
2021-04-04 02:00:00,449.83579615517885,1396.9114459777027,286.3108596781607,359.20618519978245,853.0067290097749,1460.3357732506101,1705.8409072418967,643.9202244472857,690.9519124995314,700.6697969346061
2021-04-04 03:00:00,449.83579615517885,1396.9114459777027,283.2576525925994,355.3756253982359,862.2012067765941,1444.7628133733658,1705.8409072418967,637.0534859867585,683.5836300760249,693.1978833961386
2021-04-04 04:00:00,449.83579615517885,1396.9114459777027,283.1122617790013,355.19321778863844,862.6439856733851,1444.021243855402,1705.8409072418967,636.726498441019,683.2327594844293,692.842077989545
2021-04-04 05:00:00,449.83579615517885,1396.9114459777027,290.38180245890885,364.31359826851104,841.0481918149952,1481.099719753602,1705.8409072418967,653.0758757279884,700.7762890642067,710.6323483192291
2021-04-04 06:00:00,449.83579615517885,1396.9114459777027,307.3561799464931,385.60968668901364,794.5995747883155,1567.6779609758994,1805.556479113466,691.2516716930618,741.7404306329869,752.1726295390414
2021-04-04 07:00:00,448.29307641907417,1392.1207137244676,306.30209654790644,384.287231519432,797.3340458538031,1562.3015819706598,1799.364291566837,688.881011986451,739.196618843919,749.5930403412369
2021-04-04 08:00:00,450.42096571025286,1398.7286202806533,307.7560046838879,386.1113076154065,793.567261652297,1569.7172771502997,1807.905239907014,692.1508874438448,742.7053247598744,753.1510944071737
2021-04-04 09:00:00,460.209256449675,1398.7286202806533,314.443982109403,394.5020576568894,776.6887070176855,1603.8294749766442,1847.1936022718298,707.1923145478568,758.8453719732698,769.5181431104833
2021-04-04 10:00:00,445.7396092696598,1398.7286202806533,304.5574067847287,382.0983402042626,801.9016594354932,1553.4027477550922,1789.1151535586248,684.9571614375784,734.9861717447725,745.323375462113
2021-04-04 11:00:00,441.1114500613459,1398.7286202806533,301.39515658896875,378.1309746955179,810.315244140135,1537.2736107393746,1770.5385909187385,677.8451823177465,727.3547363775692,737.5846078687001
2021-04-04 12:00:00,440.3666888094336,1398.7286202806533,300.8862887413753,377.492548061927,811.6856734005795,1537.2736107393746,1767.549258999677,676.700725907659,726.126689306985,736.3392889456225
2021-04-04 13:00:00,455.52790000908186,1398.7286202806533,300.8862887413753,390.48909024574544,784.6705598983997,1537.2736107393746,1828.40351592344,699.9985885415903,751.1262189581678,761.6904241654223
2021-04-04 14:00:00,444.03729783671685,1398.7286202806533,300.8862887413753,380.63907932748305,804.9759200203662,1537.2736107393746,1782.282394886483,682.3412610716634,732.1792070120082,742.4769322093636
2021-04-04 15:00:00,472.87019773218833,1398.7286202806533,300.8862887413753,405.35531042793775,755.8931268320393,1537.2736107393746,1898.0122448958841,726.6480735193501,779.7221721732049,790.6885648028072
2021-04-04 16:00:00,454.72994152488985,1345.0705643108365,289.343682772109,389.80506170975497,786.0474970063169,1537.2736107393746,1825.2006602958734,698.7723852450675,749.8104542396845,760.356153890696
2021-04-04 17:00:00,462.12435681173577,1345.0705643108365,294.0487332991706,396.14372614326635,773.4700131702542,1537.2736107393746,1854.8804557779888,710.135202459511,762.0032072976295,772.7203917698262
2021-04-04 18:00:00,470.90190013784803,1345.0705643108365,299.6338652197834,403.6680400391613,773.4700131702542,1537.2736107393746,1890.1118676812205,723.6234387212609,776.4766192009462,787.3973647918158
2021-04-04 19:00:00,470.7423084410095,1345.0705643108365,299.5323173666813,403.53123433196316,773.2078791847694,1537.2736107393746,1889.4712965557067,723.3781980619561,776.2134662572491,787.1305107368703
2021-04-04 20:00:00,480.902979806388,1345.0705643108365,305.9975306808452,412.24119769024156,789.8970762606301,1537.2736107393746,1930.2543248800532,738.991853371012,792.9675370059368,804.1202189017187
2021-04-04 21:00:00,482.7648829361694,1345.0705643108365,307.18225563370254,413.83726427421936,792.9553060912853,1537.2736107393746,1937.7276546777084,741.8529943962318,796.0376546823978,807.2335162094136
2021-04-04 22:00:00,475.90243997211786,1345.0705643108365,302.81569795031425,407.95461886470133,781.6835447154419,1537.2736107393746,1910.1830962806364,731.3076460461363,784.7220781034412,795.758791846767
2021-04-04 23:00:00,478.6686960506503,1345.0705643108365,304.5758607374165,410.3259177894683,786.2272004638439,1537.2736107393746,1921.286329122867,735.5584841407484,789.2833957941834,800.3842621324849
2021-04-05 00:00:00,484.5203916013917,1361.513969742509,308.29928201782496,415.3421270533982,795.838779931617,1556.0666866652834,1944.773937058354,744.5506416485814,798.9323370630609,810.1689108138111
2021-04-05 01:00:00,484.09481374315595,1360.3180857111147,308.0284877428862,414.9773118342033,795.1397559703245,1554.6999175070357,1943.0657473903188,743.8966665571028,798.2305958798698,809.4573000006237
2021-04-05 02:00:00,474.51931193285174,1333.410695004741,301.93561655676314,406.76896940231796,779.4117168412411,1523.947611446457,1904.6314798595213,729.1822269988303,782.4414192580703,793.4460567039081
2021-04-05 03:00:00,459.9964675205572,1292.601152433408,292.6947619244766,394.31965004729193,755.5575241621315,1477.3066139212463,1904.6314798595213,706.8653270021174,758.4945013816742,769.1623377038895
2021-04-05 04:00:00,459.9964675205572,1258.9669140504407,285.0786729418229,384.05922200743527,735.8974752507773,1477.3066139212463,1955.5151278016242,688.4722775542768,738.7580306044247,749.148283582995
2021-04-05 05:00:00,459.9964675205572,1258.9669140504407,285.0786729418229,384.05922200743527,739.829485033048,1477.3066139212463,1945.1220510623934,692.1508874438448,738.7580306044247,753.1510944071737
2021-04-05 06:00:00,459.9964675205572,1258.9669140504407,285.0786729418229,384.05922200743527,775.8292190396165,1477.3066139212463,1854.8652332858749,725.8306046550016,738.7580306044247,789.7990512863229
2021-04-05 07:00:00,459.9964675205572,1240.8175993755387,280.9689680047181,378.52260972936887,764.6448356589351,1477.3066139212463,1881.9961611638992,715.3670031913413,738.7580306044247,778.4132782753252
2021-04-05 08:00:00,459.9964675205572,1262.2281190310873,285.81713554770886,385.0540820261503,764.6448356589351,1477.3066139212463,1850.072838277385,727.7107830430031,738.7580306044247,791.8449323742366
2021-04-05 09:00:00,459.9964675205572,1309.444695490013,296.50878979814564,399.4579249058076,764.6448356589351,1477.3066139212463,1783.3620364207122,754.9324962258072,738.7580306044247,821.4657324731608
2021-04-05 10:00:00,494.7639319850236,1408.4151770765884,318.91952453329503,429.64976373463844,822.4382406713806,1477.3066139212463,1658.043733649983,811.9918229573298,794.5948584725229,883.5537759237578
2021-04-05 11:00:00,509.1590569567011,1449.3929266160164,328.198467711602,442.15039614371034,846.3670287066199,1520.2887554115557,1611.1669346845315,835.6166731370005,817.7135450826669,909.2607165501514
2021-04-05 12:00:00,495.5110838001626,1410.5420498900537,319.40113058061206,430.2985854859744,823.6802192891267,1479.5375209190133,1611.1669346845315,813.2180262538525,795.7947903034992,884.8880461984842
2021-04-05 13:00:00,490.3308312151991,1395.7957317166959,316.0619953192144,425.80008801004544,815.0691675394213,1464.0698990678293,1611.1669346845315,804.7163500646285,787.4752629420634,875.6371056270484
