Date,BNB,DOT,NEO,COTI,SUSHI,EGLD,FLM,BNT,DASH,AVA
2021-07-30 17:00:00,1401.3426048171398,1187.3331364022908,1957.6846010770817,820.5551331703122,647.7238713568953,1775.1901932130074,1153.6365865252037,2385.282800643048,609.5098802016983,500.6366889304025
2021-07-30 18:00:00,1401.3426048171398,1169.8951211391313,1928.932658671536,820.5551331703122,647.7238713568953,1775.1901932130074,1136.6934626560912,2350.2508482706917,609.5098802016983,493.28398398584164
2021-07-30 19:00:00,1401.3426048171398,1137.1641306388135,1874.9655334259373,820.5551331703122,647.7238713568953,1775.1901932130074,1104.891378643857,2284.496203432778,609.5098802016983,479.48302601785025
2021-07-30 20:00:00,1401.3426048171398,1137.1641306388135,1871.4302267969658,822.1052385176532,647.7238713568953,1775.1901932130074,1102.8080711133575,2280.188713813436,609.5098802016983,478.5789456546966
2021-07-30 21:00:00,1401.3426048171398,1137.1641306388135,1890.607953182535,813.7660641806918,647.7238713568953,1775.1901932130074,1114.1092412776375,2303.555246337505,603.3272056328472,483.4832460887922
2021-07-30 22:00:00,1401.3426048171398,1137.1641306388135,1860.2857396934514,827.0302567731292,647.7238713568953,1775.1901932130074,1096.2407782748692,2266.61004368681,603.3272056328472,475.72897731952077
2021-07-30 23:00:00,1401.3426048171398,1137.1641306388135,1873.666212061252,821.1241591838931,647.7238713568953,1775.1901932130074,1104.1257064497097,2282.9130838117794,603.3272056328472,479.1507518887516
2021-07-31 00:00:00,1401.3426048171398,1140.8991522373733,1879.82027863967,818.4360018093902,647.7238713568953,1775.1901932130074,1107.7522131693668,2290.411323903895,603.3272056328472,480.724525066301
2021-07-31 01:00:00,1401.3426048171398,1146.69986840899,1889.377919092513,814.2958470209223,647.7238713568953,1775.1901932130074,1113.3843991206616,2302.056547743503,603.3272056328472,480.724525066301
2021-07-31 02:00:00,1401.3426048171398,1139.424028228734,1877.3897675646897,819.4955674898512,647.7238713568953,1775.1901932130074,1106.3199464505556,2287.449939694848,603.3272056328472,480.724525066301
2021-07-31 03:00:00,1401.3426048171398,1148.0000130020283,1891.5201226048603,813.3736324471879,647.7238713568953,1775.1901932130074,1114.6467701615675,2304.6666521447264,603.3272056328472,480.724525066301
2021-07-31 04:00:00,1401.3426048171398,1155.6106007521387,1904.059826185995,813.3736324471879,647.7238713568953,1775.1901932130074,1122.0362448641924,2319.945282451563,603.3272056328472,480.724525066301
2021-07-31 05:00:00,1401.3426048171398,1167.8047739625295,1924.151745824277,813.3736324471879,647.7238713568953,1775.1901932130074,1133.8761365277903,2344.425686659027,603.3272056328472,480.724525066301
2021-07-31 06:00:00,1401.3426048171398,1157.3812422835585,1906.9772513154967,813.3736324471879,647.7238713568953,1775.1901932130074,1123.755443332623,2323.499932664235,603.3272056328472,480.724525066301
2021-07-31 07:00:00,1401.3426048171398,1144.080888062822,1885.0627152864354,804.0265331249193,647.7238713568953,1775.1901932130074,1110.8415089195205,2296.7988155152148,603.3272056328472,480.724525066301
2021-07-31 08:00:00,1401.3426048171398,1116.5398404301418,1839.6842786968696,784.6714916433453,647.7238713568953,1732.45667832043,1084.1006209030163,2241.508803907824,603.3272056328472,480.724525066301
2021-07-31 09:00:00,1401.3426048171398,1120.1403949480527,1845.6167884930628,787.2018558829446,645.6418420667356,1732.45667832043,1087.5965672607913,2241.508803907824,603.3272056328472,479.1792947823076
2021-07-31 10:00:00,1423.0820897108013,1137.5174982424544,1874.2484437035803,799.4139750288282,635.7787982031326,1705.9910822317859,1104.4688075417105,2241.508803907824,603.3272056328472,471.8591892763826
2021-07-31 11:00:00,1419.993303035142,1135.0485269039038,1870.1804045780489,797.6788542987888,637.1617519652095,1709.701974749608,1102.0715680844214,2241.508803907824,603.3272056328472,472.8855831146556
2021-07-31 12:00:00,1360.760650569161,1087.7018705623432,1792.16894796323,764.40501120731,637.1617519652095,1784.1237202993393,1056.1004905832428,2241.508803907824,603.3272056328472,493.4698551459547
2021-07-31 13:00:00,1360.760650569161,1087.7018705623432,1822.1980860408848,751.8079045564799,626.6615662970667,1754.7220334273634,1038.696352307306,2204.569583144469,593.3846005435627,485.3376578119456
2021-07-31 14:00:00,1360.760650569161,1087.7018705623432,1828.2312917911602,749.3269209997283,624.5935685649221,1748.9314099380144,1035.2686302058037,2197.2944522867765,591.426417571748,483.736032262113
2021-07-31 15:00:00,1360.760650569161,1087.7018705623432,1836.7107904038248,745.8675213924269,621.7100224313683,1740.8571602838517,1035.2686302058037,2187.150255738726,588.69599342795,481.50277973488164
2021-07-31 16:00:00,1360.760650569161,1087.7018705623432,1869.689859607012,732.7113198555683,610.7438091052775,1710.1505441748395,1035.2686302058037,2148.5715688665955,578.3121076689611,473.0096526995018
2021-07-31 17:00:00,1360.760650569161,1087.7018705623432,1838.347173458203,745.203596215268,610.7438091052775,1739.3075568148713,1035.2686302058037,2185.203389734555,588.1719726326758,481.07417571450395
2021-07-31 18:00:00,1360.760650569161,1087.7018705623432,1846.7469886084903,741.81408346872,610.7438091052775,1731.396423315338,1035.2686302058037,2175.2641264501012,585.4967085725908,478.8860393999439
2021-07-31 19:00:00,1360.760650569161,1087.7018705623432,1758.4871524891628,779.0463085351821,610.7438091052775,1818.2965546942298,1035.2686302058037,2284.44232263139,614.8832431707394,502.9217017006006
2021-07-31 20:00:00,1360.760650569161,1087.7018705623432,1758.4871524891628,773.9445677001718,610.7438091052775,1806.3890754062727,1028.4889661626516,2269.4821943888114,610.8565570596838,499.6282181755927
2021-07-31 21:00:00,1360.760650569161,1087.7018705623432,1758.4871524891628,764.7719172262663,610.7438091052775,1784.9800801111446,1016.2995017015057,2269.4821943888114,603.6167960723409,493.70671526247924
2021-07-31 22:00:00,1360.760650569161,1087.7018705623432,1758.4871524891628,754.4985486954921,610.7438091052775,1761.0020053806008,1002.6473015050219,2269.4821943888114,595.5082637665166,487.0746319997922
2021-07-31 23:00:00,1360.760650569161,1087.7018705623432,1758.4871524891628,766.0298807198304,610.7438091052775,1787.9161708944764,1017.9711996847485,2269.4821943888114,604.6096775791765,494.51880709056337
2021-08-01 00:00:00,1360.760650569161,1084.3630099123532,1763.9017078578797,768.3885622702633,608.8690412790602,1793.4213411132237,1021.1056334033291,2269.4821943888114,606.4713304044932,496.0414792682211
2021-08-01 01:00:00,1360.760650569161,1065.204396089689,1795.626991536808,782.2086889842808,598.1114935539823,1825.6775606912167,1039.471093191456,2269.4821943888114,617.3792369587568,504.9632103239787
2021-08-01 02:00:00,1360.760650569161,1054.860775795425,1813.2343234395255,789.8787719519846,592.3035582829035,1843.5795586618096,1049.6638072837286,2269.4821943888114,623.4330561462683,509.91471466465833
2021-08-01 03:00:00,1360.760650569161,1057.6447286080145,1808.4614931515453,787.7996378445661,593.8667457620711,1838.7268530615809,1046.900862005869,2269.4821943888114,621.792043655804,508.572507337686
2021-08-01 04:00:00,1360.760650569161,1081.8293365304517,1768.0328130651233,770.1881489346675,607.4463855181659,1797.6215820949344,1023.4970902404681,2269.4821943888114,607.8917025601053,497.20322174450814
2021-08-01 05:00:00,1362.1821009716994,1082.9594153178168,1766.1878534580048,770.1881489346675,608.08092393523,1795.7457463166945,1022.4290609733962,2269.4821943888114,607.8917025601053,497.20322174450814
2021-08-01 06:00:00,1356.422020179313,1078.3800468745985,1773.6880153391169,770.1881489346675,605.5096118854846,1803.371426545626,1026.7708321243188,2259.8855326890007,607.8917025601053,497.20322174450814
2021-08-01 07:00:00,1335.4643230489514,1061.7182984824315,1801.522840716078,770.1881489346675,605.5096118854846,1831.6720793738527,1042.8841432405768,2224.9686736003223,607.8917025601053,497.20322174450814
2021-08-01 08:00:00,1343.6006495327529,1068.1868252421407,1790.6135143435515,770.1881489346675,605.5096118854846,1820.5801808590436,1036.568839748326,2224.9686736003223,607.8917025601053,494.1923511094589
2021-08-01 09:00:00,1362.8320117775702,1083.4761061668837,1765.3455892895379,770.1881489346675,605.5096118854846,1794.8893865048894,1021.9414823949504,2224.9686736003223,607.8917025601053,487.2186433885728
2021-08-01 10:00:00,1384.536664706053,1100.7316979327263,1737.6711951827613,770.1881489346675,605.5096118854846,1794.8893865048894,1005.9210433888728,2224.9686736003223,607.8917025601053,479.5807730276024
2021-08-01 11:00:00,1373.3784600222027,1091.8607233311668,1751.789146958972,763.9810782012152,605.5096118854846,1780.4240829343669,1014.0937890847268,2224.9686736003223,602.9926051106204,479.5807730276024
2021-08-01 12:00:00,1387.9645286313516,1103.456911771377,1733.3796587053334,772.0949963578712,605.5096118854846,1799.3332100125951,1003.4367144415532,2224.9686736003223,609.3967331532363,479.5807730276024
2021-08-01 13:00:00,1393.7047165053382,1108.020464984558,1726.240467182136,775.288140162511,605.5096118854846,1806.7746902956399,999.3039055385361,2224.9686736003223,611.9170077466673,479.5807730276024
2021-08-01 14:00:00,1376.498485437371,1094.3411999847485,1747.8184730219125,765.7166816419863,605.5096118854846,1784.4688299216195,1011.7952043577678,2224.9686736003223,604.362476786832,479.5807730276024
2021-08-01 15:00:00,1378.6497586391577,1096.0515011017094,1745.091141428781,766.9133889357498,605.5096118854846,1787.257703294055,1010.2163784847052,2224.9686736003223,605.3070101911414,479.5807730276024
2021-08-01 16:00:00,1389.9263386794669,1105.0165862533395,1730.933081835024,766.9133889357498,605.5096118854846,1801.8764666293844,1002.0204147613059,2224.9686736003223,605.3070101911414,479.5807730276024
2021-08-01 17:00:00,1403.2903897063995,1115.641248606545,1714.448768823596,766.9133889357498,605.5096118854846,1819.2013912488733,992.4778054402943,2224.9686736003223,605.3070101911414,479.5807730276024
2021-08-01 18:00:00,1388.8965013866898,1104.1978469734277,1714.448768823596,766.9133889357498,605.5096118854846,1800.5414033741079,1002.7633916427471,2224.9686736003223,599.098230050025,479.5807730276024
2021-08-01 19:00:00,1384.6325423200626,1100.8079223705133,1714.448768823596,766.9133889357498,605.5096118854846,1795.013680585484,1002.7633916427471,2218.137944788429,597.258978293489,479.5807730276024
2021-08-01 20:00:00,1384.8882808881594,1101.0112391590562,1714.448768823596,766.9133889357498,605.5096118854846,1795.3452156421556,1002.7633916427471,2218.5476299608513,597.3692907057886,479.5807730276024
2021-08-01 21:00:00,1412.2104482152215,1122.7328565056825,1714.448768823596,766.9133889357498,605.5096118854846,1830.765200826922,1002.7633916427471,2262.316885867886,609.1546628126596,479.5807730276024
2021-08-01 22:00:00,1447.5506406619306,1150.8289488871683,1714.448768823596,766.9133889357498,605.5096118854846,1876.5796151047164,1002.7633916427471,2318.930766768607,624.3985969166855,479.5807730276024
2021-08-01 23:00:00,1461.6952823819324,1162.0741949640667,1714.448768823596,766.9133889357498,605.5096118854846,1894.9164839983512,1002.7633916427471,2341.5900395761078,630.4998649454293,479.5807730276024
2021-08-02 00:00:00,1447.0966659845064,1150.4680308051572,1714.448768823596,766.9133889357498,605.5096118854846,1875.9910901844144,1002.7633916427471,2341.5900395761078,630.4998649454293,479.5807730276024
2021-08-02 01:00:00,1447.0966659845064,1134.9977583581733,1691.3946822780233,766.9133889357498,605.5096118854846,1850.7647540358507,989.2792943421747,2341.5900395761078,630.4998649454293,479.5807730276024
2021-08-02 02:00:00,1447.0966659845064,1136.0251748001472,1692.9257572899712,766.9133889357498,605.5096118854846,1852.4400931495352,990.174804315852,2341.5900395761078,630.4998649454293,479.5807730276024
2021-08-02 03:00:00,1447.0966659845064,1136.0251748001472,1703.0681388309258,766.9133889357498,605.5096118854846,1863.5381310437429,996.1069786090046,2341.5900395761078,630.4998649454293,476.7246975313566
2021-08-02 04:00:00,1447.0966659845064,1136.0251748001472,1700.7042947633402,766.9133889357498,605.5096118854846,1860.9515559940733,994.7243906089251,2341.5900395761078,630.4998649454293,477.38730704648566
2021-08-02 05:00:00,1447.0966659845064,1171.1767901593878,1649.6594792310982,766.9133889357498,605.5096118854846,1805.097090768903,964.8688047905096,2341.5900395761078,630.4998649454293,492.1589295130687
2021-08-02 06:00:00,1447.0966659845064,1158.399327499803,1667.855676256177,766.9133889357498,605.5096118854846,1805.097090768903,975.5115726443358,2341.5900395761078,630.4998649454293,497.58757764428543
2021-08-02 07:00:00,1447.0966659845064,1158.399327499803,1698.3064179437868,766.9133889357498,605.5096118854846,1805.097090768903,993.32189720344,2341.5900395761078,630.4998649454293,506.67224306798744
2021-08-02 08:00:00,1447.0966659845064,1158.399327499803,1682.9034636215802,766.9133889357498,605.5096118854846,1805.097090768903,984.3128681800457,2341.5900395761078,630.4998649454293,502.0769301528096
2021-08-02 09:00:00,1447.0966659845064,1158.399327499803,1673.6689361140716,766.9133889357498,605.5096118854846,1805.097090768903,978.9116883419329,2341.5900395761078,630.4998649454293,499.3219039004993
2021-08-02 10:00:00,1447.0966659845064,1158.399327499803,1676.7094577156,766.9133889357498,605.5096118854846,1805.097090768903,980.6900580482518,2341.5900395761078,630.4998649454293,500.2290122312847
2021-08-02 11:00:00,1447.0966659845064,1158.399327499803,1676.7094577156,766.9133889357498,605.5096118854846,1805.097090768903,987.7981965393334,2341.5900395761078,630.4998649454293,503.8547215642348
2021-08-02 12:00:00,1447.0966659845064,1158.399327499803,1676.7094577156,766.9133889357498,605.5096118854846,1783.4398248351865,975.9467519047487,2341.5900395761078,630.4998649454293,497.80955327235796
2021-08-02 13:00:00,1447.0966659845064,1160.2216081445983,1676.7094577156,766.9133889357498,605.5096118854846,1780.6386980063628,974.4138991601845,2341.5900395761078,630.4998649454293,497.0276778897979
2021-08-02 14:00:00,1447.0966659845064,1190.4388289859096,1676.7094577156,766.9133889357498,605.5096118854846,1735.440279182879,949.6800957384256,2341.5900395761078,630.4998649454293,484.41149405796335
2021-08-02 15:00:00,1432.4170772413977,1178.3628199368168,1676.7094577156,766.9133889357498,599.3672218908044,1753.2252874681,949.6800957384256,2341.5900395761078,624.1039696762715,484.41149405796335
2021-08-02 16:00:00,1422.8290575668448,1170.4753365488955,1676.7094577156,766.9133889357498,595.3553004978828,1765.0397485664096,949.6800957384256,2341.5900395761078,619.9264705139836,484.41149405796335
2021-08-02 17:00:00,1424.945034322608,1172.2160225379541,1676.7094577156,766.9133889357498,596.2406900466655,1762.4187470603827,949.6800957384256,2341.5900395761078,620.848401363592,484.41149405796335
2021-08-02 18:00:00,1430.5325354432957,1176.8125214778115,1676.7094577156,766.9133889357498,598.5786718239199,1755.5349352767735,949.6800957384256,2341.5900395761078,623.282875013339,484.41149405796335
2021-08-02 19:00:00,1418.1342341399945,1166.613189510672,1676.7094577156,766.9133889357498,593.3908424365211,1770.8830247256067,949.6800957384256,2341.5900395761078,617.8809364414151,480.2131416896603
2021-08-02 20:00:00,1423.7878595343002,1171.2640848876879,1676.7094577156,766.9133889357498,595.7564926371749,1763.8511420108546,953.4661516536397,2341.5900395761078,620.3442204302124,482.1275903696065
2021-08-02 21:00:00,1437.2772113522915,1182.3609580679354,1676.7094577156,766.9133889357498,601.4008510106647,1747.2967790659607,962.4995482232728,2341.5900395761078,626.2215295964656,486.6953977463202
2021-08-02 22:00:00,1428.118999456253,1174.8270515215415,1676.7094577156,766.9133889357498,597.5687743698395,1758.5018076063304,956.3665804541836,2341.5900395761078,622.2312976380044,483.59421479693367
2021-08-02 23:00:00,1440.054430844231,1184.6456084285744,1690.7224711253775,766.9133889357498,602.5629247934421,1743.9270268058463,964.3593651640796,2341.5900395761078,627.4315638365765,487.6358286768201
2021-08-03 00:00:00,1412.546733019307,1162.016690570815,1658.426551023065,766.9133889357498,591.0528606592668,1777.8879688127383,945.9383211789453,2341.5900395761078,615.4464627916682,478.3210842223451
2021-08-03 01:00:00,1411.9185524199395,1161.499924417813,1657.6890240014977,766.9133889357498,590.7900106369718,1778.6789738802352,945.517648299477,2341.5900395761078,615.1727645706906,478.108367702351
2021-08-03 02:00:00,1426.3997683421953,1173.4127441554317,1674.6909627092055,766.9133889357498,596.8493953614535,1760.6213193230753,955.2152652051127,2341.5900395761078,621.4822288226976,483.012043268529
2021-08-03 03:00:00,1424.6805372281376,1171.9984367893217,1672.672467702811,766.9133889357498,596.1300163530676,1762.7459464750282,954.0639499560418,2338.7677350989516,620.733160007391,482.4298717401243
2021-08-03 04:00:00,1421.1428885895957,1169.0882274013647,1668.5190260550376,765.0090531668856,594.6497557011965,1767.1339470397227,951.6948974242997,2332.9603008863414,619.191806868202,481.23194186436854
2021-08-03 05:00:00,1445.6088698281103,1189.2149091498527,1697.243762684498,778.1792257739836,604.8870723589968,1737.226364915274,968.0789990456934,2373.123864599721,629.8516323167984,489.5166905378199
2021-08-03 06:00:00,1433.8056869873672,1179.5051451171362,1683.3860181213665,771.8255073675863,599.9482587821931,1751.5273267589512,960.1747770472641,2353.74765886232,624.7089867963269,485.51985908319534
2021-08-03 07:00:00,1431.4252131371336,1177.5468733794457,1680.5911788817434,771.8255073675863,598.9521955398126,1754.4401334924457,958.5806482408584,2349.839852663181,623.6718145905176,484.7137754284812
2021-08-03 08:00:00,1442.5340911048913,1186.685474822002,1693.633761999985,771.8255073675863,603.6004906709218,1740.9292837559406,966.0199160040858,2368.0762815924986,628.5119515509613,488.4754991504807
2021-08-03 09:00:00,1451.9568000954005,1194.436967117028,1704.6966673234933,771.8255073675863,607.543241005345,1729.631240995433,972.330009196109,2383.5446811307593,632.6174248656234,491.66624695039104
2021-08-03 10:00:00,1447.8570951311087,1191.0643880132272,1699.8833330774753,771.8255073675863,605.8277987545783,1734.5288084480144,969.5845651406322,2376.814570454463,630.8311838445073,490.2779917672721
2021-08-03 11:00:00,1483.1013329692928,1220.0576890184816,1741.262480708563,753.4839408498225,620.5750684264906,1693.3096789771155,993.1865277465855,2434.6718122361694,646.1870945582962,490.2779917672721
2021-08-03 12:00:00,1506.244828735455,1239.096442023808,1768.4345288715663,741.9066381017898,630.2590166163016,1693.3096789771155,1008.6850022533093,2472.664372505582,656.2707132258873,490.2779917672721
2021-08-03 13:00:00,1526.3135457783987,1255.6057607012842,1791.996576350056,741.9066381017898,638.6563831180378,1715.870787347525,1022.1243937184255,2505.6093497677725,665.0146511276416,496.8102965436612
2021-08-03 14:00:00,1493.019974011934,1228.2171545921929,1752.9076442069932,741.9066381017898,624.7253319364096,1678.4423917478507,999.8287311066101,2450.954338065918,650.5086454158353,485.97334282072245
2021-08-03 15:00:00,1464.5534742195543,1204.7994883956414,1719.4860249664991,741.9066381017898,612.8140756629421,1646.4405559868583,980.76560746334,2404.22348893454,638.1057944546981,476.70758596327437
2021-08-03 16:00:00,1434.0040598082203,1179.6683344286105,1683.618921391335,741.9066381017898,600.0312640523915,1612.0971224872567,960.3076211144647,2354.073309378915,624.7954178134777,466.7638468967447
2021-08-03 17:00:00,1411.1250611365285,1160.8471671719162,1656.7574109216234,753.9353954778222,590.4579895561783,1586.3767155806286,944.9862720306751,2316.5149497982957,614.8270405020875,466.7638468967447
2021-08-03 18:00:00,1411.1250611365285,1160.8471671719162,1657.8442928481436,753.441115792665,590.4579895561783,1587.417425686677,944.9862720306751,2316.5149497982957,614.8270405020875,466.7638468967447
2021-08-03 19:00:00,1411.1250611365285,1160.8471671719162,1661.2990246860113,751.8743075468229,590.4579895561783,1590.7253970951886,944.9862720306751,2316.5149497982957,614.8270405020875,466.7638468967447
2021-08-03 20:00:00,1411.1250611365285,1160.8471671719162,1672.2842955861968,746.9352293212537,590.4579895561783,1601.2440028098933,944.9862720306751,2316.5149497982957,614.8270405020875,466.7638468967447
2021-08-03 21:00:00,1411.1250611365285,1160.8471671719162,1672.2066611628738,746.9699067849516,590.4579895561783,1601.1696663737468,944.9862720306751,2316.5149497982957,614.8270405020875,466.78551703054063
2021-08-03 22:00:00,1411.1250611365285,1160.8471671719162,1672.2066611628738,748.3422468462542,590.4579895561783,1601.1696663737468,944.9862720306751,2316.5149497982957,614.8270405020875,467.64309972462
2021-08-03 23:00:00,1411.1250611365285,1160.8471671719162,1672.2066611628738,743.5008459886535,590.4579895561783,1601.1696663737468,944.9862720306751,2316.5149497982957,614.8270405020875,464.617682258749
2021-08-04 00:00:00,1411.1250611365285,1160.8471671719162,1672.2066611628738,746.0174482864777,590.4579895561783,1601.1696663737468,944.9862720306751,2316.5149497982957,614.8270405020875,466.19032058604955
2021-08-04 01:00:00,1411.1250611365285,1160.8471671719162,1672.2066611628738,746.0866360859941,590.4579895561783,1601.1696663737468,945.0739127700241,2316.5149497982957,614.8270405020875,466.2335564145295
2021-08-04 02:00:00,1411.1250611365285,1160.8471671719162,1672.2066611628738,753.5822724149067,590.4579895561783,1601.1696663737468,954.5686952945164,2316.5149497982957,614.8270405020875,470.9176199189401
2021-08-04 03:00:00,1411.1250611365285,1151.0352928226632,1672.2066611628738,747.2127392172049,590.4579895561783,1601.1696663737468,946.500356618394,2316.5149497982957,614.8270405020875,466.9372643250589
2021-08-04 04:00:00,1411.1250611365285,1162.5896494924127,1672.2066611628738,747.2127392172049,590.4579895561783,1601.1696663737468,956.0015446155015,2316.5149497982957,614.8270405020875,471.6244878429219
2021-08-04 05:00:00,1411.1250611365285,1163.4355462941369,1672.2066611628738,747.2127392172049,590.8876050487437,1602.334672702846,956.6971285211271,2316.5149497982957,614.8270405020875,471.967640429955
2021-08-04 06:00:00,1411.1250611365285,1173.2386955126153,1672.2066611628738,747.2127392172049,595.8664449871427,1615.8360015426615,964.7582924916247,2316.5149497982957,614.8270405020875,475.94445652446535
2021-08-04 07:00:00,1413.466899787063,1175.1857488242767,1672.2066611628738,747.2127392172049,596.8553177028634,1618.5175691127893,966.3593612558354,2316.5149497982957,614.8270405020875,476.73431218963157
2021-08-04 08:00:00,1406.232370993663,1169.1708112698539,1672.2066611628738,747.2127392172049,593.8004410856139,1610.233532211653,961.4132570175045,2316.5149497982957,614.8270405020875,474.2942493138349
2021-08-04 09:00:00,1404.2120173587623,1167.4910472798529,1672.2066611628738,747.2127392172049,592.9473197208247,1607.9200872668862,960.0319811995653,2316.5149497982957,614.8270405020875,473.612824159373
2021-08-04 10:00:00,1391.7557736826727,1157.1346674776598,1657.373136459529,747.2127392172049,587.6875041016569,1593.6568249025972,951.5158937805487,2316.5149497982957,614.8270405020875,469.41158056302027
2021-08-04 11:00:00,1370.260488003179,1139.263040344932,1631.7754635636243,747.2127392172049,578.6108320088892,1569.0432329390358,936.8199921344781,2316.5149497982957,614.8270405020875,462.161647624883
2021-08-04 12:00:00,1359.1089847269775,1129.99144882048,1618.4956896905032,747.2127392172049,573.9019604875367,1556.2739887655289,929.1959299193276,2297.6626043660117,614.8270405020875,458.4004670517396
2021-08-04 13:00:00,1352.2655046160792,1124.3016372657123,1610.3461275976613,747.2127392172049,571.0122094106642,1548.437729709847,924.5171779303486,2286.0932537758586,614.8270405020875,456.0922971298659
2021-08-04 14:00:00,1352.9406093679697,1124.8629333834388,1611.1500764665918,747.2127392172049,571.2972814284334,1549.2107714429721,924.9787336957619,2287.2345625008247,614.8270405020875,456.0922971298659
2021-08-04 15:00:00,1355.6169584588067,1127.0881056254657,1614.337208268606,747.2127392172049,572.4274056549972,1552.2753766525113,926.8085006314493,2291.7591056326473,614.8270405020875,456.0922971298659
2021-08-04 16:00:00,1365.0212659527515,1134.9070422741488,1625.5363330735465,747.2127392172049,576.3985003710598,1563.0439605553827,933.2380396494983,2307.6577023541877,614.8270405020875,456.0922971298659
2021-08-04 17:00:00,1362.1209466076841,1132.4956565092073,1622.0824861698263,747.2127392172049,575.1738017068033,1559.7228938811393,931.2551486810863,2302.7545228632366,614.8270405020875,456.0922971298659
2021-08-04 18:00:00,1360.1011482381275,1130.8163541783504,1619.6772081590807,747.2127392172049,574.3209148102378,1557.4100847536774,929.8742524870797,2299.3399216544735,614.8270405020875,456.0922971298659
2021-08-04 19:00:00,1343.9740725641514,1117.4079683823177,1600.4722711312481,747.2127392172049,567.5110412458415,1538.943465322636,918.8484898395244,2272.0760457546908,614.8270405020875,456.0922971298659
2021-08-04 20:00:00,1352.1428306764867,1124.1996436034744,1610.2000412685302,747.2127392172049,570.9604086976794,1548.2972595463555,924.4333081843182,2285.8858654599107,614.8270405020875,456.0922971298659
2021-08-04 21:00:00,1350.3359719382659,1122.6973837064684,1608.0483425360865,747.2127392172049,570.1974384106444,1546.22828105584,923.1979946043472,2282.831252621033,614.0054515505196,456.0922971298659
2021-08-04 22:00:00,1349.7551296782576,1122.2144593830342,1607.3566462079941,747.2127392172049,569.9521699917769,1546.22828105584,922.8008842401382,2281.8493008019705,613.7413392691708,456.0922971298659
2021-08-04 23:00:00,1346.5237896203068,1119.5278561196105,1603.508603104395,747.2127392172049,568.5876934007899,1546.22828105584,920.5916809578595,2276.386509152017,612.2720305544311,456.0922971298659
2021-08-05 00:00:00,1353.8008091241472,1125.5781213335451,1603.508603104395,747.2127392172049,571.6605122892612,1546.22828105584,920.5916809578595,2288.6887864330215,615.5809327382217,456.0922971298659
2021-08-05 01:00:00,1351.1316192951622,1123.3589014505733,1603.508603104395,747.2127392172049,570.5334111568413,1546.22828105584,920.5916809578595,2284.1763465014697,614.3672369319346,456.0922971298659
2021-08-05 02:00:00,1352.633660027187,1124.607729323865,1603.508603104395,747.2127392172049,571.1676679607681,1547.947208972253,920.5916809578595,2286.7156445702713,615.0502234012874,456.0922971298659
2021-08-05 03:00:00,1355.0007689322347,1126.5757928501819,1603.508603104395,747.2127392172049,572.1672113796996,1550.6561165879543,920.5916809578595,2290.717396948269,616.1265612922397,456.0922971298659
2021-08-05 04:00:00,1358.36581151075,1129.3735591672096,1603.508603104395,747.2127392172049,573.5881456496041,1554.507054518466,920.5916809578595,2296.40622145141,617.6566653040155,456.0922971298659
2021-08-05 05:00:00,1370.5439836559694,1139.4987445209995,1603.508603104395,747.2127392172049,578.730541842872,1568.4436939350817,920.5916809578595,2316.994217735773,623.1941494875646,456.0922971298659
2021-08-05 06:00:00,1368.0281276936814,1137.4070096006976,1603.508603104395,747.2127392172049,577.6681879880402,1565.5645609295334,920.5916809578595,2312.7409987316455,622.0501754631273,456.0922971298659
2021-08-05 07:00:00,1368.0281276936814,1141.2039526063172,1603.508603104395,747.2127392172049,579.5965857976512,1570.790798643291,920.5916809578595,2320.4614942840926,624.1267312104832,456.0922971298659
2021-08-05 08:00:00,1368.0281276936814,1141.2039526063172,1603.508603104395,747.2127392172049,579.5965857976512,1587.1977372198571,920.5916809578595,2320.4614942840926,624.1267312104832,456.0922971298659
2021-08-05 09:00:00,1368.0281276936814,1141.2039526063172,1603.508603104395,747.2127392172049,579.5965857976512,1586.7178867411626,920.5916809578595,2320.4614942840926,624.1267312104832,456.0922971298659
2021-08-05 10:00:00,1368.0281276936814,1141.2039526063172,1603.508603104395,745.0814596929669,579.5965857976512,1582.1920814848222,920.5916809578595,2320.4614942840926,624.1267312104832,456.0922971298659
2021-08-05 11:00:00,1368.0281276936814,1141.2039526063172,1603.508603104395,746.9174462733293,579.5965857976512,1582.1920814848222,920.5916809578595,2320.4614942840926,624.1267312104832,456.0922971298659
2021-08-05 12:00:00,1368.0281276936814,1141.2039526063172,1603.508603104395,741.4022148819672,579.5965857976512,1582.1920814848222,920.5916809578595,2320.4614942840926,624.1267312104832,456.0922971298659
2021-08-05 13:00:00,1368.0281276936814,1141.2039526063172,1603.508603104395,728.1949954975819,579.5965857976512,1582.1920814848222,920.5916809578595,2320.4614942840926,624.1267312104832,456.0922971298659
2021-08-05 14:00:00,1368.0281276936814,1141.2039526063172,1603.508603104395,733.7828073706764,584.0441262280989,1594.3330488810566,920.5916809578595,2338.2675796993863,624.1267312104832,456.0922971298659
2021-08-05 15:00:00,1368.0281276936814,1141.2039526063172,1603.508603104395,724.9582081755373,577.0203103598774,1575.159323360894,909.520485877748,2310.1471685987594,624.1267312104832,456.0922971298659
2021-08-05 16:00:00,1368.0281276936814,1141.2039526063172,1603.508603104395,720.0033117387072,573.0765300873896,1564.3935285457665,903.3041553860346,2294.357927446432,624.1267312104832,456.0922971298659
