trading_coin,reference_coin,trade_type,time_entered,time_exited,log_return
RUNE,HOT,long,2024-08-10 09:00:00,2024-08-11 15:00:00,-0.0119030857531287
RUNE,HOT,short,2024-08-12 00:00:00,2024-08-12 10:00:00,-0.0433818221601706
RUNE,HOT,long,2024-08-13 13:00:00,2024-08-15 01:00:00,0.0597064356026786
RUNE,HOT,long,2024-08-15 08:00:00,2024-08-15 15:00:00,-0.0106485647844593
RUNE,HOT,long,2024-08-15 16:00:00,2024-08-16 14:00:00,-0.0113484060392193
RUNE,HOT,short,2024-08-16 18:00:00,2024-08-17 02:00:00,-0.0008041817884136
RUNE,HOT,long,2024-08-17 13:00:00,2024-08-18 10:00:00,0.0213314335160577
RUNE,HOT,short,2024-08-18 13:00:00,2024-08-18 15:00:00,-0.0289152747060784
RUNE,HOT,short,2024-08-18 19:00:00,2024-08-19 05:00:00,0.0134982311789477
RUNE,HOT,short,2024-08-19 08:00:00,2024-08-19 20:00:00,-0.0339961708550596
RUNE,HOT,short,2024-08-20 00:00:00,2024-08-23 01:00:00,-0.0262278268623451
RUNE,HOT,long,2024-08-23 01:00:00,2024-08-23 03:00:00,-0.007699749301303
RUNE,HOT,long,2024-08-23 05:00:00,2024-08-23 22:00:00,0.0562154498085653
RUNE,HOT,short,2024-08-24 00:00:00,2024-08-25 05:00:00,0.0094915966815711
RUNE,HOT,long,2024-08-25 15:00:00,2024-08-27 13:00:00,-0.0519087809964749
RUNE,HOT,short,2024-08-27 15:00:00,2024-08-28 12:00:00,0.0122819123639293
RUNE,HOT,long,2024-08-28 15:00:00,2024-08-29 07:00:00,0.0239488053606589
RUNE,HOT,long,2024-08-29 10:00:00,2024-08-30 00:00:00,-0.0031488460073873
RUNE,HOT,short,2024-08-31 10:00:00,2024-08-31 17:00:00,0.0094496936102952
RUNE,HOT,long,2024-09-01 19:00:00,2024-09-02 06:00:00,-0.0333792220738344
RUNE,HOT,short,2024-09-02 14:00:00,2024-09-03 00:00:00,-0.0148302385630239
RUNE,HOT,long,2024-09-03 05:00:00,2024-09-03 19:00:00,-0.0405460943943499
RUNE,HOT,short,2024-09-04 00:00:00,2024-09-04 15:00:00,-0.0182249251545619
RUNE,HOT,short,2024-09-04 17:00:00,2024-09-05 10:00:00,0.0285461819063615
RUNE,HOT,short,2024-09-08 07:00:00,2024-09-09 08:00:00,-0.0299926182019296
RUNE,HOT,long,2024-09-09 09:00:00,2024-09-10 11:00:00,0.0555990060987624
RUNE,HOT,short,2024-09-10 12:00:00,2024-09-10 19:00:00,-0.0418031081628505
RUNE,HOT,long,2024-09-11 03:00:00,2024-09-11 19:00:00,-0.0110138785446833
