Date,FUN,ASR,SUSHI,CKB,ATOM,AAVE,SKL,CTK,NEAR,FLM
2021-06-16 15:00:00,1021.4017290843602,3070.412601706059,6285.790048442244,2936.990543571942,1262.0034807077857,5650.187129666529,4332.363708464904,1323.2125505975953,2773.4562142818963,2446.8354005200054
2021-06-16 16:00:00,1021.4017290843602,3070.412601706059,6285.790048442244,2936.990543571942,1262.0034807077857,5650.187129666529,4332.363708464904,1323.2125505975953,2773.4562142818963,2446.8354005200054
2021-06-16 17:00:00,1021.4017290843602,3070.412601706059,6285.790048442244,2936.990543571942,1262.0034807077857,5650.187129666529,4332.363708464904,1323.2125505975953,2773.4562142818963,2446.8354005200054
2021-06-16 18:00:00,1021.4017290843602,3070.412601706059,6285.790048442244,2936.990543571942,1262.0034807077857,5650.187129666529,4332.363708464904,1323.2125505975953,2773.4562142818963,2446.8354005200054
2021-06-16 19:00:00,1021.4017290843602,3070.412601706059,6285.790048442244,2936.990543571942,1268.1897722798826,5650.187129666529,4332.363708464904,1323.2125505975953,2773.4562142818963,2446.8354005200054
2021-06-16 20:00:00,1021.4017290843602,3070.412601706059,6285.790048442244,2936.990543571942,1262.550928264757,5650.187129666529,4332.363708464904,1323.2125505975953,2773.4562142818963,2435.955859101361
2021-06-16 21:00:00,1021.4017290843602,3070.412601706059,6285.790048442244,2936.990543571942,1280.4643763230667,5650.187129666529,4332.363708464904,1323.2125505975953,2773.4562142818963,2470.517925294066
2021-06-16 22:00:00,1021.4017290843602,3070.412601706059,6285.790048442244,2936.990543571942,1289.5416603377628,5650.187129666529,4332.363708464904,1323.2125505975953,2773.4562142818963,2488.0315658809977
2021-06-16 23:00:00,1021.4017290843602,3070.412601706059,6285.790048442244,2936.990543571942,1254.9296226721272,5650.187129666529,4332.363708464904,1323.2125505975953,2773.4562142818963,2421.251371863065
2021-06-17 00:00:00,1021.4017290843602,3070.412601706059,6285.790048442244,2936.990543571942,1255.2002274425147,5650.187129666529,4332.363708464904,1323.4978794494764,2773.4562142818963,2421.77347458476
2021-06-17 01:00:00,1021.4017290843602,3070.412601706059,6285.790048442244,2936.990543571942,1258.0486394563782,5650.187129666529,4332.363708464904,1326.5012785707686,2773.4562142818963,2427.269178384877
2021-06-17 02:00:00,1021.4017290843602,3070.412601706059,6285.790048442244,2936.990543571942,1251.5568812652466,5650.187129666529,4332.363708464904,1319.6562923988274,2773.4562142818963,2414.744031044254
2021-06-17 03:00:00,1021.4017290843602,3070.412601706059,6285.790048442244,2936.990543571942,1260.9100086135952,5650.187129666529,4332.363708464904,1329.5183398563731,2773.4562142818963,2432.78988159576
2021-06-17 04:00:00,1021.4017290843602,3070.412601706059,6285.790048442244,2936.990543571942,1269.15753946684,5650.187129666529,4332.363708464904,1338.2146333690062,2773.4562142818963,2448.7026029405483
2021-06-17 05:00:00,1021.4017290843602,3070.412601706059,6285.790048442244,2936.990543571942,1260.0911472593702,5650.187129666529,4332.363708464904,1328.654922815661,2773.4562142818963,2431.209976921057
2021-06-17 06:00:00,1021.4017290843602,3070.412601706059,6299.426646876873,2936.990543571942,1262.8248301908368,5650.187129666529,4332.363708464904,1331.5373502433986,2773.4562142818963,2436.4843233293905
2021-06-17 07:00:00,1021.4017290843602,3070.412601706059,6319.99284552812,2936.990543571942,1266.9476667242707,5650.187129666529,4332.363708464904,1335.8845175638146,2773.4562142818963,2444.438891802552
2021-06-17 08:00:00,1021.4017290843602,3070.412601706059,6345.543515904491,2936.990543571942,1272.0697235062635,5650.187129666529,4332.363708464904,1341.2852744639306,2773.4562142818963,2454.3213479866317
2021-06-17 09:00:00,1021.4017290843602,3083.5527412283386,6372.699907556008,2949.5596899780985,1277.513673820841,5650.187129666529,4332.363708464904,1347.0254396898818,2785.325499079108,2464.824863027944
2021-06-17 10:00:00,1021.4017290843602,3073.098876948147,6351.09517252383,2939.5600891043755,1273.1826453990948,5650.187129666529,4332.363708464904,1342.4587523943453,2775.8826851605336,2456.4686107582734
2021-06-17 11:00:00,1021.4017290843602,3109.4850205614534,6426.293488719476,2974.365105097976,1288.2573984208614,5650.187129666529,4332.363708464904,1358.3537492413293,2808.7497259165557,2485.553721010695
2021-06-17 12:00:00,1021.4017290843602,3099.880433625356,6406.443933541964,2965.177876974122,1284.2782249894456,5650.187129666529,4332.363708464904,1354.1580619849854,2800.0740510874703,2477.876334999851
2021-06-17 13:00:00,1021.4017290843602,3103.646579502303,6414.2273312964335,2968.7803683201255,1285.8385365064416,5650.187129666529,4332.363708464904,1355.8032727958794,2803.47595240865,2480.8867878035844
2021-06-17 14:00:00,1008.7010531337039,3065.0541154901675,6414.2273312964335,2931.864905625045,1269.8497065367937,5650.187129666529,4332.363708464904,1338.9444624666112,2768.6159765606367,2450.038064656812
2021-06-17 15:00:00,1031.5416904773895,3134.4580179379655,6414.2273312964335,2998.2529230084124,1298.603693199032,5650.187129666529,4332.363708464904,1369.2630041153252,2831.3074481994336,2450.038064656812
2021-06-17 16:00:00,1041.5329716330439,3164.817674379306,6414.2273312964335,3027.2933274885027,1311.181676937642,5650.187129666529,4332.363708464904,1382.5253780711669,2858.730856302277,2450.038064656812
2021-06-17 17:00:00,1051.6000972401407,3195.4077929058285,6414.2273312964335,3056.5541795281342,1323.8551409517086,5650.187129666529,4332.363708464904,1395.8884275521823,2858.730856302277,2450.038064656812
2021-06-17 18:00:00,1048.619033351831,3186.3494875625192,6414.2273312964335,3047.889494814652,1320.1022915896726,5650.187129666529,4332.363708464904,1391.9313790558897,2858.730856302277,2450.038064656812
2021-06-17 19:00:00,1051.0025292794405,3193.592013957706,6414.2273312964335,3054.817303644779,1323.1028650448145,5650.187129666529,4332.363708464904,1395.0952189901,2858.730856302277,2450.038064656812
2021-06-17 20:00:00,1046.0096431545976,3178.4205554590944,6414.2273312964335,3040.3051074279397,1316.8173407453141,5650.187129666529,4332.363708464904,1388.4676882585557,2858.730856302277,2450.038064656812
2021-06-17 21:00:00,1042.119816895402,3166.6008711757786,6414.2273312964335,3040.3051074279397,1311.9204540826372,5650.187129666529,4332.363708464904,1383.3043533799744,2858.730856302277,2450.038064656812
2021-06-17 22:00:00,1036.513254329724,3149.564686260239,6414.2273312964335,3040.3051074279397,1311.9204540826372,5650.187129666529,4332.363708464904,1375.862231774702,2858.730856302277,2450.038064656812
2021-06-17 23:00:00,1049.690267324608,3189.6045551434568,6414.2273312964335,3040.3051074279397,1311.9204540826372,5650.187129666529,4332.363708464904,1393.3533293863668,2858.730856302277,2450.038064656812
2021-06-18 00:00:00,1057.85532545525,3214.415022971157,6414.2273312964335,3040.3051074279397,1311.9204540826372,5650.187129666529,4366.063174511074,1404.1915845222936,2858.730856302277,2450.038064656812
2021-06-18 01:00:00,1050.40564006472,3191.778297457276,6414.2273312964335,3040.3051074279397,1311.9204540826372,5650.187129666529,4335.3162507469115,1394.302911391855,2858.730856302277,2450.038064656812
2021-06-18 02:00:00,1048.7379513642318,3186.7108336146357,6414.2273312964335,3040.3051074279397,1311.9204540826372,5650.187129666529,4328.433235606239,1392.089230198899,2858.730856302277,2450.038064656812
2021-06-18 03:00:00,1039.3089745032362,3158.0598034180553,6414.2273312964335,3040.3051074279397,1311.9204540826372,5650.187129666529,4289.517225396247,1379.573256000662,2858.730856302277,2450.038064656812
2021-06-18 04:00:00,1052.3180763688888,3197.5894550311623,6414.2273312964335,3040.3051074279397,1311.9204540826372,5650.187129666529,4343.209407325422,1379.573256000662,2858.730856302277,2450.038064656812
2021-06-18 05:00:00,1061.132674139965,3224.3736237307917,6414.2273312964335,3040.3051074279397,1311.9204540826372,5650.187129666529,4379.5897041395065,1379.573256000662,2858.730856302277,2450.038064656812
2021-06-18 06:00:00,1056.0433087963681,3208.909002034241,6414.2273312964335,3040.3051074279397,1311.9204540826372,5650.187129666529,4358.5844777407565,1379.573256000662,2858.730856302277,2450.038064656812
2021-06-18 07:00:00,1059.552160303597,3219.571050734859,6414.2273312964335,3040.3051074279397,1311.9204540826372,5650.187129666529,4373.066483911069,1379.573256000662,2868.229389165793,2450.038064656812
2021-06-18 08:00:00,1082.2435640877468,3288.5214898553363,6414.2273312964335,3040.3051074279397,1311.9204540826372,5650.187129666529,4466.7202190258395,1379.573256000662,2929.655483749448,2450.038064656812
2021-06-18 09:00:00,1071.4599994357313,3255.754388925252,6414.2273312964335,3040.3051074279397,1311.9204540826372,5650.187129666529,4422.213448218724,1379.573256000662,2900.464153474573,2450.038064656812
2021-06-18 10:00:00,1071.4599994357313,3272.055907174412,6414.2273312964335,3040.3051074279397,1311.9204540826372,5650.187129666529,4444.355411222148,1379.573256000662,2914.986738313815,2450.038064656812
2021-06-18 11:00:00,1071.4599994357313,3316.8574280941752,6414.2273312964335,3040.3051074279397,1311.9204540826372,5650.187129666529,4505.208247353141,1379.573256000662,2954.8992101793015,2450.038064656812
2021-06-18 12:00:00,1071.4599994357313,3322.3476153717015,6414.2273312964335,3045.3375348935324,1311.9204540826372,5650.187129666529,4512.665437641973,1379.573256000662,2959.7902705886786,2450.038064656812
2021-06-18 13:00:00,1071.4599994357313,3351.671771327988,6414.2273312964335,3072.2167068379645,1311.9204540826372,5650.187129666529,4552.495738499022,1379.573256000662,2985.914373644923,2450.038064656812
2021-06-18 14:00:00,1071.4599994357313,3405.2855223962497,6414.2273312964335,3121.360260558591,1311.9204540826372,5650.187129666529,4552.495738499022,1379.573256000662,3033.677424701774,2450.038064656812
2021-06-18 15:00:00,1071.4599994357313,3349.27486660475,6414.2273312964335,3121.360260558591,1311.9204540826372,5650.187129666529,4552.495738499022,1379.573256000662,2983.7790355946413,2450.038064656812
2021-06-18 16:00:00,1071.4599994357313,3405.2855223962497,6414.2273312964335,3121.360260558591,1311.9204540826372,5650.187129666529,4552.495738499022,1379.573256000662,3033.677424701774,2450.038064656812
2021-06-18 17:00:00,1071.4599994357313,3503.792535014196,6414.2273312964335,3121.360260558591,1311.9204540826372,5650.187129666529,4552.495738499022,1379.573256000662,3121.4346768876603,2450.038064656812
2021-06-18 18:00:00,1071.4599994357313,3503.792535014196,6414.2273312964335,3121.360260558591,1311.9204540826372,5650.187129666529,4552.495738499022,1379.573256000662,3121.4346768876603,2450.038064656812
2021-06-18 19:00:00,1071.4599994357313,3372.1848230905857,6414.2273312964335,3121.360260558591,1311.9204540826372,5650.187129666529,4552.495738499022,1379.573256000662,3121.4346768876603,2450.038064656812
2021-06-18 20:00:00,1071.4599994357313,3364.916313113861,6414.2273312964335,3121.360260558591,1311.9204540826372,5662.392022062303,4562.329522645545,1379.573256000662,3128.1772454924812,2450.038064656812
2021-06-18 21:00:00,1071.4599994357313,3381.9251571565596,6414.2273312964335,3121.360260558591,1311.9204540826372,5633.913939805494,4539.384026303656,1379.573256000662,3112.4445854145642,2450.038064656812
2021-06-18 22:00:00,1071.4599994357313,3358.883113891209,6414.2273312964335,3121.360260558591,1311.9204540826372,5672.562765725449,4570.524342767649,1379.573256000662,3133.796052663166,2450.038064656812
2021-06-18 23:00:00,1071.4599994357313,3385.5923049173316,6414.2273312964335,3121.360260558591,1311.9204540826372,5627.811493607605,4534.467134230395,1379.573256000662,3109.0733011121533,2450.038064656812
2021-06-19 00:00:00,1071.4599994357313,3343.695398716546,6414.2273312964335,3121.360260558591,1311.9204540826372,5698.328649672087,4591.284553743643,1379.573256000662,3148.0303641622336,2450.038064656812
2021-06-19 01:00:00,1071.4599994357313,3406.523958154183,6414.2273312964335,3121.360260558591,1311.9204540826372,5593.230965152908,4506.604745815243,1379.573256000662,3089.969356731826,2450.038064656812
2021-06-19 02:00:00,1071.4599994357313,3473.475417900352,6414.2273312964335,3121.360260558591,1311.9204540826372,5485.421082323558,4419.739652520951,1379.573256000662,3030.4100007225693,2450.038064656812
2021-06-19 03:00:00,1071.4599994357313,3468.3307986687055,6414.2273312964335,3121.360260558591,1311.9204540826372,5493.557677254076,4426.295508618634,1379.573256000662,3034.9050464591173,2450.038064656812
2021-06-19 04:00:00,1071.4599994357313,3397.4629586282012,6414.2273312964335,3121.360260558591,1311.9204540826372,5493.557677254076,4426.295508618634,1379.573256000662,3098.210273915497,2450.038064656812
2021-06-19 05:00:00,1071.4599994357313,3346.0843213638786,6414.2273312964335,3121.360260558591,1311.9204540826372,5493.557677254076,4426.295508618634,1379.573256000662,3145.78284129396,2450.038064656812
2021-06-19 06:00:00,1071.4599994357313,3346.0843213638786,6414.2273312964335,3121.360260558591,1311.9204540826372,5493.557677254076,4426.295508618634,1379.573256000662,3175.375225726232,2450.038064656812
2021-06-19 07:00:00,1071.4599994357313,3346.0843213638786,6414.2273312964335,3121.360260558591,1311.9204540826372,5493.557677254076,4426.295508618634,1379.573256000662,3175.00063858152,2450.038064656812
2021-06-19 08:00:00,1071.4599994357313,3346.0843213638786,6414.2273312964335,3121.360260558591,1311.9204540826372,5493.557677254076,4426.295508618634,1379.573256000662,3138.291098399714,2450.038064656812
2021-06-19 09:00:00,1071.4599994357313,3346.0843213638786,6414.2273312964335,3121.360260558591,1311.9204540826372,5493.557677254076,4426.295508618634,1379.573256000662,3142.4115569915493,2450.038064656812
2021-06-19 10:00:00,1071.4599994357313,3346.0843213638786,6414.2273312964335,3121.360260558591,1311.9204540826372,5493.557677254076,4426.295508618634,1379.573256000662,3114.6921082828385,2450.038064656812
2021-06-19 11:00:00,1071.4599994357313,3346.0843213638786,6414.2273312964335,3121.360260558591,1311.9204540826372,5493.557677254076,4426.295508618634,1379.573256000662,3097.08651248136,2450.038064656812
2021-06-19 12:00:00,1071.4599994357313,3346.0843213638786,6414.2273312964335,3121.360260558591,1311.9204540826372,5493.557677254076,4426.295508618634,1379.573256000662,3067.1195409043753,2450.038064656812
2021-06-19 13:00:00,1071.4599994357313,3346.0843213638786,6414.2273312964335,3121.360260558591,1311.9204540826372,5493.557677254076,4426.295508618634,1379.573256000662,3105.7020168097433,2450.038064656812
2021-06-19 14:00:00,1071.4599994357313,3346.0843213638786,6414.2273312964335,3121.360260558591,1311.9204540826372,5493.557677254076,4426.295508618634,1379.573256000662,3105.7020168097433,2450.038064656812
2021-06-19 15:00:00,1071.4599994357313,3346.0843213638786,6414.2273312964335,3121.360260558591,1311.9204540826372,5493.557677254076,4426.295508618634,1379.573256000662,3105.7020168097433,2450.038064656812
2021-06-19 16:00:00,1052.5368974418477,3286.9889795623653,6300.945381372031,3066.2337802407897,1288.7505694639472,5396.535714426991,4348.122509711749,1355.2085522832272,3050.852077420824,2406.7678350534543
2021-06-19 17:00:00,1054.4777284155793,3293.0500402599564,6312.564042902738,3071.887778222102,1291.1269678863769,5406.486684973358,4356.140253189379,1357.7074962542458,3056.4777122299442,2411.205807320465
2021-06-19 18:00:00,1055.4481439024453,3296.0805706087513,6318.3733736680915,3074.7147772127582,1292.3151670975917,5411.462170246542,4360.149124928192,1358.9569682397555,3059.2905296345048,2413.4247934539703
2021-06-19 19:00:00,1046.957008392369,3269.5634300567904,6267.541729471244,3049.978536044514,1281.9184239994615,5367.926674106183,4325.071497213565,1348.0240883665474,3034.678377344605,2394.008664785797
2021-06-19 20:00:00,1028.1552083343438,3210.8469045488773,6154.985945892513,2995.2054306005452,1258.897064282173,5271.526646938248,4247.399607274034,1323.8155686473012,2980.180040131256,2351.0158084491272
2021-06-19 21:00:00,1010.8090315066172,3156.676174564157,6051.1441584618115,2944.672823642561,1237.6580033817067,5182.589847680087,4175.741024942723,1301.481256906319,2929.9009290247477,2311.3514313127152
2021-06-19 22:00:00,1000.2557630869513,3156.676174564157,5987.967686388587,2944.672823642561,1224.7363369597451,5128.481445334214,4175.741024942723,1287.8932490639033,2899.3115397501583,2287.2199571108426
2021-06-19 23:00:00,991.6433256410171,3156.676174564157,5936.4098758460705,2944.672823642561,1214.191068960213,5084.324013534707,4175.741024942723,1287.8932490639033,2899.3115397501583,2267.526455175981
2021-06-20 00:00:00,1003.6522172909816,3156.676174564157,6008.300344067326,2944.672823642561,1228.895034198997,5145.895643790357,4175.741024942723,1287.8932490639033,2899.3115397501583,2294.986408578112
2021-06-20 01:00:00,1001.8326882531081,3156.676174564157,5997.407848882286,2944.672823642561,1226.6671606779692,5145.895643790357,4175.741024942723,1287.8932490639033,2899.3115397501583,2290.825809577789
2021-06-20 02:00:00,1019.7853747601259,3156.676174564157,5997.407848882286,2944.672823642561,1248.6488460854446,5145.895643790357,4175.741024942723,1265.2206903793,2899.3115397501583,2331.8770530476418
2021-06-20 03:00:00,1042.2262328938982,3156.676174564157,5868.273718057889,2944.672823642561,1276.1259528447888,5145.895643790357,4175.741024942723,1237.9783919947367,2899.3115397501583,2383.191107384958
2021-06-20 04:00:00,1044.1670638676298,3156.676174564157,5857.366146091238,2950.156385697761,1278.5023512672187,5145.895643790357,4175.741024942723,1237.9783919947367,2899.3115397501583,2387.629079651969
2021-06-20 05:00:00,1033.8563993196806,3156.676174564157,5915.781741822525,2921.0249622795095,1265.8777346480604,5145.895643790357,4175.741024942723,1237.9783919947367,2899.3115397501583,2364.052351983473
2021-06-20 06:00:00,1032.52207802524,3156.676174564157,5923.426666535876,2917.25501336656,1264.2439607326398,5145.895643790357,4175.741024942723,1237.9783919947367,2899.3115397501583,2361.001246049902
2021-06-20 07:00:00,1031.430360602516,3156.676174564157,5929.696317247251,2914.1705097105096,1262.9072366200232,5145.895643790357,4175.741024942723,1237.9783919947367,2899.3115397501583,2358.504886649708
2021-06-20 08:00:00,1018.8149592732602,3156.676174564157,6003.120345940393,2878.5273563517076,1247.4606468742297,5145.895643790357,4175.741024942723,1237.9783919947367,2899.3115397501583,2329.6580669141367
2021-06-20 09:00:00,978.5427165683284,3156.676174564157,6250.180709750016,2764.743443706301,1198.1503796088118,5145.895643790357,4175.741024942723,1237.9783919947367,2899.3115397501583,2237.5701423736564
2021-06-20 10:00:00,960.5900300613106,3156.676174564157,6366.991764812902,2714.0204946956987,1176.1686942013366,5145.895643790357,4175.741024942723,1237.9783919947367,2899.3115397501583,2196.5188989038043
2021-06-20 11:00:00,960.5900300613106,3156.676174564157,6431.969356493606,2686.6026844196977,1164.2867020891877,5145.895643790357,4175.741024942723,1237.9783919947367,2899.3115397501583,2174.3290375687484
2021-06-20 12:00:00,960.5900300613106,3156.676174564157,6471.596429925988,2686.6026844196977,1164.2867020891877,5145.895643790357,4175.741024942723,1245.6055210944348,2899.3115397501583,2161.0151207677154
2021-06-20 13:00:00,960.5900300613106,3156.676174564157,6370.209448585392,2686.6026844196977,1164.2867020891877,5145.895643790357,4175.741024942723,1226.0912968852485,2899.3115397501583,2161.0151207677154
2021-06-20 14:00:00,960.5900300613106,3156.676174564157,6386.346774610941,2686.6026844196977,1167.2361300868804,5158.931478226811,4175.741024942723,1229.1972913042105,2899.3115397501583,2161.0151207677154
2021-06-20 15:00:00,960.5900300613106,3156.676174564157,6336.585118204521,2665.668995035002,1158.141164639427,5118.733696192117,4143.2041462765865,1219.61953183948,2899.3115397501583,2161.0151207677154
2021-06-20 16:00:00,960.5900300613106,3156.676174564157,6290.730852845087,2646.3790634427337,1149.7603552134647,5081.692329457352,4113.222132491927,1210.793838408826,2899.3115397501583,2161.0151207677154
2021-06-20 17:00:00,960.5900300613106,3156.676174564157,6202.510491518437,2609.2666002575365,1133.6362710094625,5010.427361372946,4055.5388598748677,1210.793838408826,2899.3115397501583,2161.0151207677154
2021-06-20 18:00:00,960.5900300613106,3156.676174564157,6117.472432122466,2609.2666002575365,1118.0938178883669,4941.733076995955,3999.936349420382,1210.793838408826,2899.3115397501583,2161.0151207677154
2021-06-20 19:00:00,960.5900300613106,3156.676174564157,6064.494561649431,2609.2666002575365,1108.4110232181765,4898.937216815091,3965.2965349919164,1210.793838408826,2899.3115397501583,2161.0151207677154
2021-06-20 20:00:00,960.5900300613106,3156.676174564157,6066.683646438862,2609.2666002575365,1108.8111234551702,4900.705573408817,3966.727877743087,1210.793838408826,2899.3115397501583,2161.0151207677154
2021-06-20 21:00:00,960.5900300613106,3156.676174564157,6072.528939606573,2609.2666002575365,1109.8794709184533,4905.427438347666,3966.727877743087,1210.793838408826,2899.3115397501583,2161.0151207677154
2021-06-20 22:00:00,960.5900300613106,3156.676174564157,6131.607416460341,2609.2666002575365,1120.6772767889968,4953.151407102113,3966.727877743087,1210.793838408826,2899.3115397501583,2161.0151207677154
2021-06-20 23:00:00,960.5900300613106,3156.676174564157,6094.549472446921,2609.2666002575365,1113.9041758776646,4923.215764607842,3966.727877743087,1210.793838408826,2899.3115397501583,2161.0151207677154
2021-06-21 00:00:00,960.5900300613106,3156.676174564157,6220.876963054087,2609.2666002575365,1113.9041758776646,5025.263913707671,3966.727877743087,1210.793838408826,2899.3115397501583,2161.0151207677154
2021-06-21 01:00:00,960.5900300613106,3156.676174564157,6220.876963054087,2609.2666002575365,1113.9041758776646,5093.130426485017,3966.727877743087,1210.793838408826,2899.3115397501583,2161.0151207677154
2021-06-21 02:00:00,960.5900300613106,3156.676174564157,6220.876963054087,2609.2666002575365,1113.9041758776646,5210.408599283699,3966.727877743087,1210.793838408826,2899.3115397501583,2161.0151207677154
2021-06-21 03:00:00,970.8989222897937,3156.676174564157,6220.876963054087,2609.2666002575365,1113.9041758776646,5266.32583664348,3966.727877743087,1210.793838408826,2930.4264683510455,2161.0151207677154
2021-06-21 04:00:00,963.6720052604293,3156.676174564157,6220.876963054087,2609.2666002575365,1113.9041758776646,5227.125772664357,3966.727877743087,1201.7812559360705,2908.613745665681,2161.0151207677154
2021-06-21 05:00:00,1011.4402296591143,3156.676174564157,6220.876963054087,2609.2666002575365,1113.9041758776646,5486.228989843841,3966.727877743087,1261.3523095708326,3052.790720127558,2161.0151207677154
2021-06-21 06:00:00,1010.8955660997933,3156.676174564157,6220.876963054087,2609.2666002575365,1113.9041758776646,5483.274639283882,3966.727877743087,1260.6730676162979,3051.146783283116,2161.0151207677154
2021-06-21 07:00:00,1020.5126753179212,3186.7070704896114,6220.876963054087,2609.2666002575365,1113.9041758776646,5483.274639283882,3966.727877743087,1272.6664237909567,3080.173730120547,2161.0151207677154
2021-06-21 08:00:00,1023.0152949576654,3194.521883469013,6220.876963054087,2609.2666002575365,1113.9041758776646,5483.274639283882,3966.727877743087,1275.7874041217794,3087.7272896767004,2161.0151207677154
2021-06-21 09:00:00,1070.1057809589947,3341.569135622425,6220.876963054087,2609.2666002575365,1113.9041758776646,5483.274639283882,3966.727877743087,1334.5132601188345,3229.858672684478,2161.0151207677154
2021-06-21 10:00:00,1070.8688341399406,3343.9518860043577,6220.876963054087,2609.2666002575365,1113.9041758776646,5483.274639283882,3969.5564058932177,1335.4648525747093,3229.858672684478,2161.0151207677154
2021-06-21 11:00:00,1094.1180627989604,3416.551161979099,6220.876963054087,2609.2666002575365,1113.9041758776646,5483.274639283882,4055.737945231421,1364.4586254194758,3229.858672684478,2161.0151207677154
2021-06-21 12:00:00,1055.0698700279984,3294.617201722995,6220.876963054087,2609.2666002575365,1113.9041758776646,5483.274639283882,3910.991923299598,1315.7621956236985,3229.858672684478,2161.0151207677154
2021-06-21 13:00:00,1059.5360893169557,3308.563655236709,6220.876963054087,2609.2666002575365,1113.9041758776646,5483.274639283882,3927.547554412762,1321.3319523428618,3229.858672684478,2161.0151207677154
2021-06-21 14:00:00,1072.8578746948515,3350.1629696617456,6220.876963054087,2609.2666002575365,1113.9041758776646,5483.274639283882,3976.9294925165373,1337.945355944258,3229.858672684478,2161.0151207677154
2021-06-21 15:00:00,1120.7361589536215,3499.670242486948,6220.876963054087,2609.2666002575365,1113.9041758776646,5483.274639283882,4154.4073907646625,1397.6536636199792,3229.858672684478,2161.0151207677154
2021-06-21 16:00:00,1123.2508997740113,3507.5229057086844,6220.876963054087,2609.2666002575365,1113.9041758776646,5483.274639283882,4163.729172494128,1400.7897600978104,3229.858672684478,2161.0151207677154
2021-06-21 17:00:00,1080.2664746064256,3373.297457151856,6220.876963054087,2509.415511828748,1113.9041758776646,5483.274639283882,4004.3921044631325,1347.1845124807742,3229.858672684478,2161.0151207677154
2021-06-21 18:00:00,1092.6851375129895,3412.076633390942,6220.876963054087,2538.26356558813,1113.9041758776646,5483.274639283882,4050.426297747851,1362.6716452639496,3229.858672684478,2161.0151207677154
2021-06-21 19:00:00,1089.8305174149875,3403.162645088905,6220.876963054087,2531.6323980728057,1113.9041758776646,5483.274639283882,4039.844632528772,1359.111690312607,3229.858672684478,2161.0151207677154
2021-06-21 20:00:00,1161.8338643028417,3628.0041195516865,6220.876963054087,2698.8932728951922,1113.9041758776646,5483.274639283882,4306.750660393508,1448.906010560709,3229.858672684478,2161.0151207677154
2021-06-21 21:00:00,1206.2541791147412,3766.713353359445,6220.876963054087,2802.0798751360044,1113.9041758776646,5483.274639283882,4471.410364357147,1504.3019351411824,3229.858672684478,2161.0151207677154
2021-06-21 22:00:00,1206.0604344666342,3766.1083560331745,6219.877785899726,2802.0798751360044,1113.7252641886384,5483.274639283882,4470.692180874275,1504.0603190256763,3229.858672684478,2161.0151207677154
2021-06-21 23:00:00,1212.6828593328914,3786.787891579869,6254.030861597496,2802.0798751360044,1119.840680690966,5513.383059460829,4495.2405552524615,1512.3190481676133,3229.858672684478,2161.0151207677154
2021-06-22 00:00:00,1158.9646959390748,3619.0447020624397,5976.996310389211,2802.0798751360044,1070.2351435157373,5269.156953878909,4296.115066850322,1445.3279126800219,3229.858672684478,2161.0151207677154
2021-06-22 01:00:00,1143.6083254628793,3571.092084170355,5897.800654129105,2802.0798751360044,1056.0544463658946,5199.340222994434,4239.191215065983,1426.177207775489,3229.858672684478,2161.0151207677154
2021-06-22 02:00:00,1136.683661064073,3549.468759410014,5862.08887299602,2802.0798751360044,1049.6599295849928,5199.340222994434,4213.522482307485,1417.5415601353104,3229.858672684478,2161.0151207677154
2021-06-22 03:00:00,1144.305435079132,3573.268915675488,5901.3957779658185,2802.0798751360044,1056.6981857419175,5199.340222994434,4241.775299927345,1427.0465629768153,3229.858672684478,2161.0151207677154
2021-06-22 04:00:00,1177.1331345021579,3675.778433087091,6070.694324347343,2802.0798751360044,1087.0126187236967,5199.340222994434,4363.462849682277,1467.9855065455183,3229.858672684478,2161.0151207677154
2021-06-22 05:00:00,1161.6541251530423,3675.778433087091,5990.866196629287,2802.0798751360044,1072.71867185001,5199.340222994434,4306.084393274017,1448.681860497194,3229.858672684478,2161.0151207677154
2021-06-22 06:00:00,1172.9041338627405,3675.778433087091,6048.884582163653,2802.0798751360044,1083.107387509913,5199.340222994434,4347.7865539086615,1462.7115817328745,3229.858672684478,2161.0151207677154
2021-06-22 07:00:00,1239.0977334965783,3675.778433087091,6390.257276404573,2802.0798751360044,1144.2332499733438,5199.340222994434,4593.156686158952,1545.2606511970068,3229.858672684478,2161.0151207677154
2021-06-22 08:00:00,1244.8495134266025,3675.778433087091,6419.920274371966,2802.0798751360044,1149.5446775262706,5199.340222994434,4614.477705259159,1552.4336117794865,3229.858672684478,2161.0151207677154
2021-06-22 09:00:00,1254.4156807533018,3675.778433087091,6469.254776981574,2802.0798751360044,1158.3784655593822,5199.340222994434,4649.938108607291,1564.3634390667994,3229.858672684478,2161.0151207677154
2021-06-22 10:00:00,1334.921291553647,3675.778433087091,6884.4371724465245,2802.0798751360044,1232.7206213046156,5199.340222994434,4948.36080322191,1664.7608082229085,3229.858672684478,2161.0151207677154
2021-06-22 11:00:00,1397.5306653618582,3848.1767515568367,7207.3253480386575,2933.5007068006744,1290.5366638448654,5199.340222994434,5180.4447269911125,1742.8400421094102,3229.858672684478,2161.0151207677154
2021-06-22 12:00:00,1458.0450999979155,4014.806540993181,7519.409533011982,3060.5241354640816,1346.4181543375655,5199.340222994434,5404.763013227815,1818.3067080104584,3229.858672684478,2161.0151207677154
