Date,FUN,ONG,DUSK,YFI,WING,LTC,CTXC,EOS,FIO,MDT
2021-03-05 00:00:00,897.0890296724898,982.4479594678738,2449.2782071981223,1235.202001078299,1557.352092096269,1629.6015996624783,1649.9368781132862,2581.2060749406783,1210.8322144011606,1248.4567906797834
2021-03-05 01:00:00,877.1820133530277,960.6467703826731,2394.9270562767956,1235.202001078299,1522.7933889050962,1629.6015996624783,1613.3236554873504,2523.927354815767,1183.9630232117265,1248.4567906797834
2021-03-05 02:00:00,869.2213844361281,951.9286795613592,2373.19254133253,1235.202001078299,1508.9736879745633,1629.6015996624783,1598.6823715249739,2501.0221324342697,1173.218285932981,1248.4567906797834
2021-03-05 03:00:00,895.8051960832003,981.0419678122247,2445.773019275956,1235.202001078299,1555.1233490617972,1629.6015996624783,1647.5756360132657,2577.5120836529945,1209.0993796250968,1248.4567906797834
2021-03-05 04:00:00,884.4139487596018,968.5668317680921,2414.6720550464865,1235.202001078299,1535.3480734044094,1629.6015996624783,1626.6247176258496,2544.7358977670083,1193.7242175559993,1248.4567906797834
2021-03-05 05:00:00,878.3311646991991,961.9052646433576,2398.064527871981,1235.202001078299,1524.7883227342932,1629.6015996624783,1615.4371883941947,2527.233823112282,1185.5140726874677,1248.4567906797834
2021-03-05 06:00:00,877.7456703696014,961.2640599352771,2396.465981401688,1235.202001078299,1523.771900964603,1629.6015996624783,1614.360340217061,2525.5491725699026,1184.7238106597567,1248.4567906797834
2021-03-05 07:00:00,901.6018394367745,987.3901676520569,2461.599310503698,1235.202001078299,1565.1863576988783,1629.6015996624783,1658.236891832907,2594.1908418850207,1216.9233104455022,1282.3884832838337
2021-03-05 08:00:00,894.8454145953707,979.9908621437078,2443.1525749231014,1235.202001078299,1553.4571624754199,1629.6015996624783,1645.81039441592,2574.750491742874,1207.803929222951,1272.7785190781242
2021-03-05 09:00:00,891.5784497551439,976.4130422899683,2434.2329409490117,1235.202001078299,1547.7856913499847,1629.6015996624783,1639.801753588646,2565.3504107996373,1203.3943933340697,1268.1317693676122
2021-03-05 10:00:00,883.5451675266885,967.6153851209168,2412.3000642292827,1235.202001078299,1533.8398638221947,1629.6015996624783,1625.0268447862725,2542.2361420883453,1192.5515933578606,1256.705673987
2021-03-05 11:00:00,891.6110829051557,976.4487805172564,2434.322037638986,1235.202001078299,1547.8423426998081,1629.6015996624783,1639.8617728686422,2565.4443065917703,1203.4384394298133,1268.1781849514298
2021-03-05 12:00:00,881.0154117441028,964.8449205133397,2405.3931960112172,1235.202001078299,1529.448192170675,1629.6015996624783,1620.3740876793972,2534.9572424717594,1189.1370941333628,1253.1074895787526
2021-03-05 13:00:00,870.158039834344,952.9544586694125,2375.74984565643,1235.202001078299,1510.5997275266436,1629.6015996624783,1600.405079341571,2503.717183342298,1189.1370941333628,1237.664565566417
2021-03-05 14:00:00,886.1512742277223,970.4694655141649,2419.415389617673,1235.202001078299,1538.3640811393577,1629.6015996624783,1629.8200274159874,2549.7347272077154,1189.1370941333628,1260.4124557097418
2021-03-05 15:00:00,905.27350471148,991.4111955965188,2471.623878237789,1235.202001078299,1571.560391276267,1629.6015996624783,1664.9898625419971,2604.7553727161226,1189.1370941333628,1287.6108564609965
2021-03-05 16:00:00,882.3317373699298,966.2864958557125,2408.987095348155,1203.8990669030773,1531.7333415811072,1629.6015996624783,1622.7950895218235,2538.7447235239188,1189.1370941333628,1254.9797581888815
2021-03-05 17:00:00,870.8994779887202,953.7664454151477,2377.774157907982,1188.3003007942461,1511.8868687385914,1629.6015996624783,1601.7687412672913,2505.850533104659,1189.1370941333628,1238.7191461014713
2021-03-05 18:00:00,861.891589768457,943.9014475070326,2353.1803622188054,1176.0094721140179,1496.2491191940255,1629.6015996624783,1585.2013254624626,2479.9320177427912,1189.1370941333628,1225.906825177648
2021-03-05 19:00:00,864.3508969259447,946.5947602314793,2359.8948880087814,1179.3650780235967,1500.518491597586,1629.6015996624783,1589.7245126150556,2487.008214602951,1189.1370941333628,1229.4048073663153
2021-03-05 20:00:00,861.3988683966297,943.3618431976199,2359.8948880087814,1175.33717758503,1495.3937518515934,1629.6015996624783,1584.2951064193992,2478.5143040531275,1189.1370941333628,1225.2060056084533
2021-03-05 21:00:00,860.2733141038791,942.1291912738897,2359.8948880087814,1173.8014130812728,1493.4397826527693,1629.6015996624783,1582.224973495573,2475.2757318690665,1189.1370941333628,1223.6050795685996
2021-03-05 22:00:00,860.2733141038791,952.2288171010939,2359.8948880087814,1186.3845653467652,1509.4494585443097,1629.6015996624783,1599.1864267174572,2475.2757318690665,1189.1370941333628,1236.7221271862409
2021-03-05 23:00:00,860.2733141038791,947.5782163853291,2359.8948880087814,1180.5903688157562,1502.0774418543635,1629.6015996624783,1591.37614266895,2475.2757318690665,1189.1370941333628,1230.6820864874055
2021-03-06 00:00:00,860.2733141038791,957.1599013833712,2359.8948880087814,1192.5282171433237,1517.2660908140406,1629.6015996624783,1607.4677588002485,2475.2757318690665,1189.1370941333628,1243.1264503209663
2021-03-06 01:00:00,860.2733141038791,935.6853281189158,2359.8948880087814,1165.7729858262132,1483.2251309057026,1629.6015996624783,1571.4030593631796,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 02:00:00,860.2733141038791,909.2420609990392,2293.2022414286516,1199.6768798359858,1441.307920966862,1629.6015996624783,1617.103794771389,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 03:00:00,860.2733141038791,914.9026027453284,2293.2022414286516,1207.1455412097328,1450.2808710819565,1629.6015996624783,1627.1711727898767,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 04:00:00,860.2733141038791,903.9564812919639,2293.2022414286516,1192.7029528223793,1432.9293513587438,1629.6015996624783,1607.703293663371,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 05:00:00,860.2733141038791,895.2744769181932,2293.2022414286516,1181.2476975448096,1419.1668537681292,1629.6015996624783,1592.262188570168,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 06:00:00,860.2733141038791,886.7472529672355,2293.2022414286516,1169.9966634561451,1405.6497102575556,1629.6015996624783,1592.262188570168,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 07:00:00,860.2733141038791,902.3994709641762,2293.2022414286516,1190.6485941735282,1430.461217277923,1629.6015996624783,1592.262188570168,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 08:00:00,860.2733141038791,906.9914213225845,2293.2022414286516,1196.7073291514107,1437.7402628788143,1629.6015996624783,1592.262188570168,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 09:00:00,860.2733141038791,912.5770519851517,2293.2022414286516,1204.0771509542233,1437.7402628788143,1629.6015996624783,1602.0680018273151,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 10:00:00,856.0043267173508,908.0485145304965,2293.2022414286516,1198.1020845589753,1437.7402628788143,1629.6015996624783,1594.1179608577363,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 11:00:00,869.4068974054268,922.2659478124849,2293.2022414286516,1216.8609241800455,1437.7402628788143,1629.6015996624783,1619.0772723806815,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 12:00:00,881.0185571678397,934.583584615709,2293.2022414286516,1233.113124469601,1437.7402628788143,1629.6015996624783,1640.7014100221536,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 13:00:00,871.8593626172285,924.8675204015562,2293.2022414286516,1220.293504589815,1437.7402628788143,1629.6015996624783,1623.6444442050395,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 14:00:00,878.904538695028,932.3410359813017,2293.2022414286516,1230.1542493097234,1437.7402628788143,1629.6015996624783,1636.7645200884103,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 15:00:00,865.110036946243,917.7078426308566,2293.2022414286516,1210.846845380994,1437.7402628788143,1629.6015996624783,1611.0753240032102,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 16:00:00,860.065602655225,912.3567118928013,2279.8306383621384,1203.7864286858282,1437.7402628788143,1629.6015996624783,1601.6811853818367,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 17:00:00,853.2490662348049,905.1257370278233,2261.7616113823265,1194.245698294784,1437.7402628788143,1629.6015996624783,1588.9869000850515,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 18:00:00,860.678640131219,905.1257370278233,2281.4556558211793,1204.6444634585237,1437.7402628788143,1629.6015996624783,1602.8228315402253,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 19:00:00,863.8617197575054,905.1257370278233,2289.8932475978413,1209.0996446025204,1437.7402628788143,1629.6015996624783,1608.7506104599443,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 20:00:00,860.6318522516771,905.1257370278233,2281.3316322107075,1204.5789770418528,1437.7402628788143,1629.6015996624783,1602.7356995050234,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 21:00:00,849.0847550054267,905.1257370278233,2250.7230065374147,1188.4171413483448,1437.7402628788143,1629.6015996624783,1581.2317952121466,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 22:00:00,854.2337929416608,899.669939334584,2264.371889144596,1195.6239660013614,1437.7402628788143,1629.6015996624783,1590.8207348928206,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-06 23:00:00,843.1907931003693,911.4526284704034,2235.0995065497336,1180.1676876664453,1437.7402628788143,1629.6015996624783,1570.255600068958,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-07 00:00:00,844.8556811320707,909.6565032782643,2239.512731229801,1182.4979396979836,1434.9070256646728,1629.6015996624783,1573.3560842970344,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-07 01:00:00,833.9107249380097,921.5956117251109,2210.5002391713847,1167.178887653237,1453.739970329844,1629.6015996624783,1552.9735339930396,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-07 02:00:00,840.8471244033504,913.9930938322578,2228.886994753961,1176.8873837430035,1441.7476344339514,1629.6015996624783,1565.8910375923347,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-07 03:00:00,845.0335570894658,909.4650244664895,2239.984238352334,1182.746902873398,1434.6049838595613,1629.6015996624783,1573.6873387657772,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-07 04:00:00,842.2462830437848,912.4747477614254,2232.595833622233,1178.8457089890471,1439.3525705427176,1629.6015996624783,1568.4966598411836,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-07 05:00:00,839.5564785172892,915.3981707468287,2225.465797550824,1175.0809378194797,1443.9640257080762,1629.6015996624783,1563.4874962504732,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-07 06:00:00,833.6058001590352,921.9327223092208,2209.691955650505,1166.7521012434956,1454.2717340712366,1629.6015996624783,1552.4056793085451,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-07 07:00:00,828.8487532180759,927.2240100374144,2209.691955650505,1160.0939247852473,1462.6182977561396,1629.6015996624783,1543.5467358049448,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-07 08:00:00,810.2983826109985,948.4511892976645,2209.691955650505,1134.1299932956583,1496.1023970241674,1629.6015996624783,1543.5467358049448,2475.2757318690665,1189.1370941333628,1215.2360111207688
2021-03-07 09:00:00,810.2983826109985,939.2602063324845,2188.278896811158,1145.227843900212,1481.6043903788316,1629.6015996624783,1528.5889689585056,2475.2757318690665,1177.613740165578,1203.4597451379561
2021-03-07 10:00:00,810.2983826109985,942.8227909853612,2196.578970381222,1140.9004441176276,1487.2240695978717,1629.6015996624783,1534.3868592179383,2475.2757318690665,1182.0803923344288,1208.024430397139
2021-03-07 11:00:00,810.2983826109985,938.7909483994034,2187.18562444084,1145.8002900362253,1480.8641752508129,1629.6015996624783,1527.8252801582478,2475.2757318690665,1177.0253999101808,1202.8584921212282
2021-03-07 12:00:00,810.2983826109985,937.1566362876371,2183.3780206683505,1147.798456851849,1478.2861846325402,1629.6015996624783,1525.1655364056235,2475.2757318690665,1174.9763528137964,1200.7644729940025
2021-03-07 13:00:00,810.2983826109985,925.8917490090107,2157.133200606157,1161.7631781584773,1460.5167674501545,1629.6015996624783,1506.832616183329,2475.2757318690665,1160.852805418421,1186.3309451154196
2021-03-07 14:00:00,810.2983826109985,936.6010780450232,2182.083686712685,1148.4792898217352,1460.5167674501545,1629.6015996624783,1524.2613990903747,2475.2757318690665,1174.2798120516586,1200.0526447098296
2021-03-07 15:00:00,810.4243756216268,936.746709817359,2182.4229781379568,1148.3007409432441,1460.5167674501545,1629.6015996624783,1524.4984059594206,2475.2757318690665,1174.4624004067823,1200.2392404736422
2021-03-07 16:00:00,806.2829386982067,931.9597395229943,2171.2703433257966,1154.1989372952733,1460.5167674501545,1629.6015996624783,1516.7079023935667,2475.2757318690665,1168.460653548561,1194.1057686075937
2021-03-07 17:00:00,794.0172857931819,917.782216797656,2138.239694758177,1172.0285284156607,1460.5167674501545,1629.6015996624783,1493.6348447903586,2475.2757318690665,1150.6853390507188,1175.9403254527674
2021-03-07 18:00:00,792.6686939386825,917.782216797656,2134.6080198728655,1174.0225369323946,1460.5167674501545,1629.6015996624783,1491.0979934883512,2475.2757318690665,1150.6853390507188,1173.943059684556
2021-03-07 19:00:00,791.0261183927178,917.782216797656,2130.184664995254,1176.460409291774,1460.5167674501545,1629.6015996624783,1488.0081261585703,2475.2757318690665,1150.6853390507188,1171.5104038007823
2021-03-07 20:00:00,799.2553285498454,917.782216797656,2152.345421605106,1164.3474591445813,1460.5167674501545,1629.6015996624783,1503.4881859201287,2475.2757318690665,1150.6853390507188,1183.6978715594032
2021-03-07 21:00:00,807.4915383186752,917.782216797656,2174.525027738585,1152.4714091028852,1460.5167674501545,1629.6015996624783,1518.981412729968,2475.2757318690665,1150.6853390507188,1195.8957057493476
2021-03-07 22:00:00,818.8379088868955,917.782216797656,2205.0801055366314,1136.501987639807,1460.5167674501545,1629.6015996624783,1540.325197992361,2475.2757318690665,1150.6853390507188,1212.6996909237662
2021-03-07 23:00:00,821.3297706526494,917.782216797656,2211.7905359475544,1133.0539136129123,1460.5167674501545,1629.6015996624783,1545.012667180154,2475.2757318690665,1150.6853390507188,1216.3901404747187
2021-03-08 00:00:00,817.8066327628667,917.782216797656,2202.302942389041,1137.9351471640882,1460.5167674501545,1629.6015996624783,1538.3852528790615,2475.2757318690665,1150.6853390507188,1211.1723700421928
2021-03-08 01:00:00,810.5876998946628,917.782216797656,2182.8628003559006,1148.0693713039495,1460.5167674501545,1629.6015996624783,1524.805637085961,2475.2757318690665,1150.6853390507188,1200.4811238711764
2021-03-08 02:00:00,812.7529131143442,917.782216797656,2188.693586330935,1145.0108587600407,1460.5167674501545,1629.6015996624783,1528.878644020673,2475.2757318690665,1150.6853390507188,1203.6878066270601
2021-03-08 03:00:00,811.5699787367812,917.782216797656,2185.508016838109,1146.6798124461031,1460.5167674501545,1629.6015996624783,1526.6534128612989,2475.2757318690665,1150.6853390507188,1201.9358797334899
2021-03-08 04:00:00,820.3311593832273,917.782216797656,2185.508016838109,1134.433210734635,1460.5167674501545,1629.6015996624783,1543.1341682921618,2475.2757318690665,1150.6853390507188,1214.9111962726513
2021-03-08 05:00:00,803.8074093597569,917.782216797656,2185.508016838109,1157.7535864542774,1460.5167674501545,1629.6015996624783,1512.0511563184282,2475.2757318690665,1150.6853390507188,1190.4395073963954
2021-03-08 06:00:00,803.8074093597569,917.782216797656,2185.508016838109,1178.5078420232485,1460.5167674501545,1629.6015996624783,1512.0511563184282,2475.2757318690665,1150.6853390507188,1211.7797010826625
2021-03-08 07:00:00,803.8074093597569,917.782216797656,2187.705800120989,1179.6929691488351,1460.5167674501545,1629.6015996624783,1512.0511563184282,2475.2757318690665,1150.6853390507188,1212.9982869441894
2021-03-08 08:00:00,803.8074093597569,917.782216797656,2190.627924557105,1181.2686881747084,1460.5167674501545,1629.6015996624783,1512.0511563184282,2475.2757318690665,1150.6853390507188,1214.6184919713237
2021-03-08 09:00:00,803.8074093597569,917.782216797656,2171.8968021291466,1171.1681648633441,1460.5167674501545,1629.6015996624783,1512.0511563184282,2475.2757318690665,1150.6853390507188,1204.2328087517612
2021-03-08 10:00:00,801.388386505394,917.782216797656,2165.360574743717,1167.6435860598674,1460.5167674501545,1629.6015996624783,1512.0511563184282,2475.2757318690665,1150.6853390507188,1200.6087233646106
2021-03-08 11:00:00,813.1334624850814,917.782216797656,2197.095904206984,1184.756465241048,1460.5167674501545,1629.6015996624783,1512.0511563184282,2475.2757318690665,1150.6853390507188,1218.204736627648
2021-03-08 12:00:00,801.2335768913103,917.782216797656,2164.942277398045,1167.418024452052,1460.5167674501545,1629.6015996624783,1512.0511563184282,2475.2757318690665,1133.8455156750026,1200.376793658292
2021-03-08 13:00:00,802.7984953997994,917.782216797656,2169.1707050843324,1169.6981511545507,1460.5167674501545,1629.6015996624783,1512.0511563184282,2475.2757318690665,1136.0600706867028,1202.7212933344597
2021-03-08 14:00:00,796.4732379774615,917.782216797656,2152.079787274603,1169.6981511545507,1449.009341144924,1629.6015996624783,1512.0511563184282,2475.2757318690665,1127.109041959682,1193.2450401635083
2021-03-08 15:00:00,806.8946113334578,917.782216797656,2180.238457127759,1169.6981511545507,1467.9687570052026,1629.6015996624783,1512.0511563184282,2475.2757318690665,1141.856585981385,1208.8579339505136
2021-03-08 16:00:00,803.5384322534538,917.782216797656,2171.1700229153403,1169.6981511545507,1461.8629211709313,1629.6015996624783,1512.0511563184282,2475.2757318690665,1137.107173688369,1203.8298377758265
2021-03-08 17:00:00,805.543565999204,917.782216797656,2176.5879172013674,1169.6981511545507,1465.51082469022,1629.6015996624783,1512.0511563184282,2475.2757318690665,1139.9446882053824,1206.8338506954028
2021-03-08 18:00:00,797.7847043169196,917.782216797656,2155.6233843049386,1169.6981511545507,1451.3952681112808,1629.6015996624783,1497.4873310039513,2475.2757318690665,1128.9649305180753,1195.2098277172915
2021-03-08 19:00:00,800.9053907780593,917.782216797656,2164.0555147711107,1169.6981511545507,1457.0726764878118,1629.6015996624783,1503.3450372426212,2475.2757318690665,1133.381091362856,1199.88511806492
2021-03-08 20:00:00,798.1964419528381,917.782216797656,2156.7359041005443,1169.6981511545507,1452.1443349375083,1629.6015996624783,1498.2601859987253,2475.2757318690665,1129.5475906631134,1195.82667693266
2021-03-08 21:00:00,799.7261435769137,917.782216797656,2160.869175362858,1169.6981511545507,1454.9272934058665,1629.6015996624783,1501.1315230773557,2475.2757318690665,1131.712309387843,1198.1184160505913
2021-03-08 22:00:00,782.7203268352436,917.782216797656,2114.9192642663097,1169.6981511545507,1423.988918910004,1629.6015996624783,1469.210636419306,2475.2757318690665,1107.6469561512185,1172.6409668239774
2021-03-08 23:00:00,778.059582261925,917.782216797656,2102.3258791886656,1169.6981511545507,1415.5097106938204,1629.6015996624783,1469.210636419306,2475.2757318690665,1107.6469561512185,1172.6409668239774
2021-03-09 00:00:00,778.059582261925,940.8238114251308,2050.8380872186285,1199.0642797873875,1380.8426449276428,1629.6015996624783,1506.0962453221111,2475.2757318690665,1107.6469561512185,1172.6409668239774
2021-03-09 01:00:00,778.059582261925,949.9616701345215,2050.8380872186285,1210.7103285364908,1367.5600616551371,1629.6015996624783,1520.724377099144,2499.3171300882946,1107.6469561512185,1184.030376128414
2021-03-09 02:00:00,771.7119212403632,942.211576436092,2050.8380872186285,1200.8329631829124,1378.8088287910143,1629.6015996624783,1508.3178171477987,2478.926894830138,1107.6469561512185,1174.3706744317312
2021-03-09 03:00:00,768.9472381835129,938.836072819206,2050.8380872186285,1196.530940036655,1383.7662162661275,1629.6015996624783,1502.914219511635,2478.926894830138,1107.6469561512185,1170.163453295579
2021-03-09 04:00:00,779.1769928019035,951.3259579178527,2050.8380872186285,1212.4490905963762,1365.5988563820556,1629.6015996624783,1522.9083659428168,2478.926894830138,1107.6469561512185,1185.7308217653588
2021-03-09 05:00:00,759.40758605922,927.1887593343565,1998.8038861524276,1181.6866329670731,1401.1490401499789,1629.6015996624783,1484.2688845460486,2478.926894830138,1107.6469561512185,1155.646264444792
2021-03-09 06:00:00,752.737307463018,919.0447699279289,1981.2473341445732,1171.3072540933367,1413.5651305442502,1629.6015996624783,1471.2317656742548,2478.926894830138,1107.6469561512185,1145.4956119045555
2021-03-09 07:00:00,769.2741288386119,939.2351856888995,2024.773186976346,1197.0396027425109,1383.1782070923082,1629.6015996624783,1503.5531302058646,2478.926894830138,1107.6469561512185,1145.4956119045555
2021-03-09 08:00:00,767.812735321699,937.450916389093,2020.9267162609801,1194.7655812339792,1385.8108381644315,1629.6015996624783,1500.6968235728389,2478.926894830138,1107.6469561512185,1145.4956119045555
2021-03-09 09:00:00,770.408631700426,940.6203421190127,2027.7592629264327,1198.8049615451869,1381.1413404610487,1629.6015996624783,1505.7705261446613,2478.926894830138,1107.6469561512185,1145.4956119045555
2021-03-09 10:00:00,773.8933288145854,944.8749374815636,2036.9311835942137,1204.2273724814663,1374.9223189704212,1629.6015996624783,1512.5813976628856,2478.926894830138,1107.6469561512185,1145.4956119045555
2021-03-09 11:00:00,760.8070199094802,928.8973797895808,2002.4872755070544,1183.8642412829915,1374.9223189704212,1629.6015996624783,1487.0040904592533,2478.926894830138,1107.6469561512185,1145.4956119045555
2021-03-09 12:00:00,773.1327204929171,943.9462826997925,2002.4872755070544,1203.043817427318,1374.9223189704212,1629.6015996624783,1511.0947819299067,2478.926894830138,1107.6469561512185,1145.4956119045555
2021-03-09 13:00:00,767.2315963793009,936.7413823985264,2002.4872755070544,1193.8612919791244,1374.9223189704212,1629.6015996624783,1499.5609823386528,2478.926894830138,1107.6469561512185,1154.3061351016604
2021-03-09 14:00:00,771.5409980220104,942.0028899682779,2002.4872755070544,1200.5669957550135,1374.9223189704212,1629.6015996624783,1499.5609823386528,2478.926894830138,1107.6469561512185,1147.8588189285088
2021-03-09 15:00:00,801.9268731646071,979.1021267838499,2002.4872755070544,1247.849355249659,1374.9223189704212,1629.6015996624783,1499.5609823386528,2478.926894830138,1107.6469561512185,1104.3652088245726
2021-03-09 16:00:00,793.6990567411689,969.0564819394705,1981.941639434124,1235.046348189198,1360.815535901369,1612.88179234083,1499.5609823386528,2453.4929605147836,1096.282433870991,1104.3652088245726
2021-03-09 17:00:00,801.5166574405612,978.601279261097,2001.4629280321117,1247.2110334227027,1374.2189945483858,1628.7679972200588,1499.5609823386528,2477.6588305900577,1107.0803531188103,1104.3652088245726
2021-03-09 18:00:00,813.0710670011832,992.7084844853002,2030.315381909653,1265.1904315486377,1394.0292991023816,1652.2477993482014,1499.5609823386528,2513.375973352312,1123.039671864973,1104.3652088245726
2021-03-09 19:00:00,812.504883840391,992.0172105606676,2028.901568988509,1264.309414443724,1393.0585648740516,1651.0972543104874,1499.5609823386528,2511.6257805209516,1122.2576416379513,1104.3652088245726
2021-03-09 20:00:00,815.8186577361977,996.0631194554044,2037.1763759345263,1269.4658579521047,1398.7401074708052,1657.8311990406546,1499.5609823386528,2521.869361960347,1126.8347317591226,1104.3652088245726
2021-03-09 21:00:00,830.6612027098736,1014.1849306041723,2074.2396150409004,1292.5618044722355,1424.1879968451776,1687.9928457463134,1499.5609823386528,2567.750832146991,1147.3357279369313,1104.3652088245726
2021-03-09 22:00:00,815.9062558856033,996.1700712701589,2037.3951168015712,1269.6021662589028,1398.8902965400941,1658.0092078955463,1499.5609823386528,2522.1401465116137,1126.9557251150018,1084.7484867751718
2021-03-09 23:00:00,817.2223646669169,997.7769570723242,2040.6815649503444,1271.650115453721,1401.1467957274576,1660.6836823983085,1499.5609823386528,2522.1401465116137,1128.7735765106445,1086.4982552058743
2021-03-10 00:00:00,801.6298940727199,978.7395340460239,2001.745690616341,1247.3872368436855,1374.4131413940522,1628.998106227602,1499.5609823386528,2522.1401465116137,1107.2367591642148,1065.7680441551172
2021-03-10 01:00:00,799.8394733604785,976.5535432956757,1997.2748406996657,1244.6012280364494,1371.3434233437101,1625.3597789007927,1499.5609823386528,2522.1401465116137,1104.7637730123502,1063.3876773614018
2021-03-10 02:00:00,789.505028270847,963.935837735493,1971.4687535314592,1228.5201724271399,1353.624776315664,1604.3590757029706,1499.5609823386528,2489.5524589560487,1090.48950807611,1049.6480184339546
2021-03-10 03:00:00,801.255999532574,978.2830323976815,2000.8120405740763,1246.805433095158,1373.7720904885512,1628.238312334772,1477.568887404015,2526.6068897097416,1106.7203241086345,1065.2709508509404
2021-03-10 04:00:00,799.7668309926788,976.4648515468551,1997.093445834312,1244.4881918795927,1371.2188763106417,1625.2121618016147,1477.568887404015,2521.9110827578643,1104.6634370586949,1063.2910992337333
2021-03-10 05:00:00,801.8243192335956,978.9769149031617,2002.2311886383188,1247.68977479292,1374.7464878649125,1629.3931990518734,1477.568887404015,2528.398976724374,1107.5053053931165,1066.026532673289
2021-03-10 06:00:00,817.6902669771565,998.348236277964,2041.8499612889507,1272.378201287593,1401.9490251463417,1661.6345101841928,1477.568887404015,2578.4291954110877,1129.419858094485,1087.120331969387
2021-03-10 07:00:00,821.1621448499392,1002.5871801554284,2050.5195688242684,1277.7806646667796,1407.9016406974217,1668.6897391890427,1477.568887404015,2589.3770954064958,1134.2153264677306,1091.7361983653145
2021-03-10 08:00:00,826.6252782165277,1009.2573213829226,2064.1615297275366,1286.2816485809838,1417.268310213799,1679.7914133831368,1477.568887404015,2606.6040371223494,1141.7611803941245,1098.9994416726297
2021-03-10 09:00:00,813.7718521964276,993.5640990033357,2032.0653088460117,1266.2808980030206,1395.2308116566915,1653.6718701873335,1477.568887404015,2566.073227047037,1124.007618712003,1081.9107941416135
2021-03-10 10:00:00,817.6603554139449,998.3117161460967,2041.7752692855693,1272.3316569877109,1401.8977410739017,1661.5737266727663,1477.568887404015,2578.3348750418963,1129.3785432900388,1087.080564505053
2021-03-10 11:00:00,832.0627731003632,1015.8961596402443,2077.73946891362,1294.7427373810028,1426.5910219537982,1690.840987424579,1477.568887404015,2623.7501328074673,1149.2716216309925,1106.228598581944
2021-03-10 12:00:00,835.2077603180473,1019.7359906480157,2085.5927995548445,1299.6365380543343,1431.9831758560695,1697.2319394831272,1483.1537247676893,2633.6672459110014,1153.6155782127885,1110.4098634033633
2021-03-10 13:00:00,835.9555493983389,1020.6489939447001,2087.460099639374,1300.8001455513897,1433.2652776670711,1698.7515272687867,1484.4816412604105,2636.025255140781,1154.6484483239487,1111.4040500117167
2021-03-10 14:00:00,834.2826383987148,1018.6064751409738,2083.2826825931247,1298.1969893508335,1430.3970327584582,1695.3519923082956,1481.5109023638365,2630.7500516353,1152.337770332409,1109.1799125421708
2021-03-10 15:00:00,826.5312704464338,1009.142543825625,2083.2826825931247,1286.1353664956393,1417.1071317004155,1679.6003794900823,1467.7460994049984,2606.30760167632,1141.6313338658642,1098.8744582132936
2021-03-10 16:00:00,821.9804397578015,1003.5862666200866,2094.8166149186127,1279.0539837278436,1409.3046263934611,1679.6003794900823,1459.6647790350082,2591.9574312207988,1135.3455814750866,1092.82412256817
2021-03-10 17:00:00,823.6362584355902,1005.607916777031,2090.60524558901,1281.6305431856097,1412.1435661178223,1679.6003794900823,1462.6051655546053,2591.9574312207988,1135.3455814750866,1095.0255357723818
2021-03-10 18:00:00,819.2478048043928,1000.249891715916,2101.8039624212097,1274.8018294743176,1404.6194600612573,1679.6003794900823,1454.8121927658922,2591.9574312207988,1135.3455814750866,1089.1910806479295
2021-03-10 19:00:00,804.0527306928651,1000.249891715916,2141.5240774805443,1251.157325134146,1378.5671512616984,1679.6003794900823,1427.8289296337925,2591.9574312207988,1135.3455814750866,1068.9892087661833
