Date,YFI,BNT,NEAR,PAXG,1INCH,UTK,STRAX,EGLD,SNX,DOT
2021-02-20 17:00:00,876.1925640196308,997.1819221875439,517.8501192766932,470.2630223069604,456.3827798380872,722.4463313034527,1062.321642381908,1390.1642430506204,629.1491829339973,604.3508535179074
2021-02-20 18:00:00,876.1925640196308,1007.4371588592556,517.8501192766932,475.0993099335278,461.076320019668,715.0921672794494,1073.2467901625746,1390.1642430506204,635.6194905370955,610.5661296853502
2021-02-20 19:00:00,876.1925640196308,1014.4556440556016,517.8501192766932,478.40917144125535,464.2884879429834,715.0921672794494,1080.7237495367067,1390.1642430506204,640.0476436438312,614.81974422091
2021-02-20 20:00:00,876.1925640196308,1031.2515887796535,517.8501192766932,486.3300046941348,471.9755305704249,715.0921672794494,1098.6168693251889,1390.1642430506204,650.6446617652192,624.9990738936268
2021-02-20 21:00:00,876.1925640196308,1063.0966703984413,517.8501192766932,501.3478905928388,486.55014985500884,715.0921672794494,1132.5421929339875,1390.1642430506204,670.736589461797,644.2990650270823
2021-02-20 22:00:00,876.1925640196308,1020.411728329413,517.8501192766932,481.21801316752027,467.0144241411335,715.0921672794494,1087.0689079146684,1390.1642430506204,643.8054991273461,618.4294813555405
2021-02-20 23:00:00,864.1615108204977,1034.6181326124436,510.7394879040493,487.9176398510815,473.51630522615164,705.2731933916162,1087.0689079146684,1390.1642430506204,643.8054991273461,627.0393973225642
2021-02-21 00:00:00,870.3844693717734,1027.220958165739,514.417400683003,484.42919152040173,470.1308216330191,710.3519729887713,1087.0689079146684,1390.1642430506204,643.8054991273461,622.5562748440902
2021-02-21 01:00:00,868.3931226353652,1029.5765193157463,513.2404685937379,485.5400553266782,471.20889727979835,708.7267635176817,1087.0689079146684,1390.1642430506204,643.8054991273461,623.9838833474591
2021-02-21 02:00:00,871.6290610820286,1025.7541981112424,515.1529832387938,485.5400553266782,469.45952583820747,711.3677289082024,1087.0689079146684,1390.1642430506204,643.8054991273461,621.6673320432658
2021-02-21 03:00:00,875.9436456775799,1020.7017004033911,517.7030027655352,485.5400553266782,467.14713639579134,714.8890160955633,1087.0689079146684,1390.1642430506204,643.8054991273461,621.6673320432658
2021-02-21 04:00:00,890.0490183938049,1004.5257622036545,526.039605064497,485.5400553266782,459.7438537270784,726.4009165157817,1087.0689079146684,1390.1642430506204,643.8054991273461,621.6673320432658
2021-02-21 05:00:00,881.2539036413351,1014.5511581921289,520.841488336909,485.5400553266782,464.3322021401346,719.2229080184691,1087.0689079146684,1390.1642430506204,637.4436660978412,621.6673320432658
2021-02-21 06:00:00,858.5193617340076,1041.4175945838022,507.4048469844644,485.5400553266782,464.3322021401346,700.6684332235288,1087.0689079146684,1390.1642430506204,620.9989278894984,621.6673320432658
2021-02-21 07:00:00,880.6730941765493,1015.2202610852272,520.4982164775399,485.5400553266782,464.3322021401346,718.7488885894011,1087.0689079146684,1390.1642430506204,637.0235450487229,621.6673320432658
2021-02-21 08:00:00,904.5692550134485,988.4010136817648,534.6214015487225,485.5400553266782,464.3322021401346,738.2514022424772,1087.0689079146684,1390.1642430506204,654.3085253553022,621.6673320432658
2021-02-21 09:00:00,912.7005875204488,979.5952591962364,539.4272075798888,485.5400553266782,464.3322021401346,744.8876742494266,1096.8407619759084,1390.1642430506204,660.1902200429577,621.6673320432658
2021-02-21 10:00:00,905.8968195043873,986.9525417804177,535.406022941566,485.5400553266782,464.3322021401346,739.3348752232037,1088.6643126593608,1390.1642430506204,655.2688020390012,621.6673320432658
2021-02-21 11:00:00,904.2373638907137,988.763796215691,534.4252462005117,485.5400553266782,464.3322021401346,737.9805339972955,1086.6700567284954,1390.1642430506204,654.0684561843776,621.6673320432658
2021-02-21 12:00:00,896.6038680678155,997.1819221875439,529.9136731916616,485.5400553266782,464.3322021401346,731.7505643581185,1077.4964794465152,1390.1642430506204,648.5468652531091,621.6673320432658
2021-02-21 13:00:00,889.8001000517539,1004.8067746324693,525.8924885533388,485.5400553266782,464.3322021401346,726.1977653318955,1069.3200301299676,1390.1642430506204,643.6254472491526,621.6673320432658
2021-02-21 14:00:00,876.6074279230493,1019.9288074925321,518.0953134619567,492.8472837977565,464.3322021401346,715.4307525859265,1053.4656954795882,1390.1642430506204,634.0826977048953,621.6673320432658
2021-02-21 15:00:00,876.6074279230493,1043.1314473532045,506.57118675456815,504.0592016769891,464.3322021401346,699.5172431815068,1053.4656954795882,1390.1642430506204,619.9786339130684,621.6673320432658
2021-02-21 16:00:00,876.6074279230493,1027.8088373863602,506.57118675456815,496.6550508702115,464.3322021401346,699.5172431815068,1053.4656954795882,1390.1642430506204,619.9786339130684,621.6673320432658
2021-02-21 17:00:00,877.5281461229112,1028.888365430975,506.57118675456815,497.1766975387471,464.3322021401346,699.5172431815068,1053.4656954795882,1390.1642430506204,619.9786339130684,621.6673320432658
2021-02-21 18:00:00,879.7963119227693,1031.547755232491,506.57118675456815,498.461760800622,464.3322021401346,699.5172431815068,1053.4656954795882,1390.1642430506204,619.9786339130684,621.6673320432658
2021-02-21 19:00:00,898.372656338734,1053.3282356948778,506.57118675456815,508.98646660051793,464.3322021401346,699.5172431815068,1053.4656954795882,1390.1642430506204,619.9786339130684,621.6673320432658
2021-02-21 20:00:00,908.4068670895767,1065.093194737432,506.57118675456815,514.6714987964117,464.3322021401346,699.5172431815068,1053.4656954795882,1390.1642430506204,619.9786339130684,621.6673320432658
2021-02-21 21:00:00,896.1825718522913,1050.760395042282,506.57118675456815,507.7456414747242,464.3322021401346,699.5172431815068,1053.4656954795882,1390.1642430506204,619.9786339130684,621.6673320432658
2021-02-21 22:00:00,900.8382938977894,1056.2191581217996,506.57118675456815,510.3834104414132,464.3322021401346,699.5172431815068,1053.4656954795882,1390.1642430506204,619.9786339130684,621.6673320432658
2021-02-21 23:00:00,931.9898868619053,1092.7439256828518,524.0887584697398,528.0328114109419,464.3322021401346,699.5172431815068,1053.4656954795882,1390.1642430506204,619.9786339130684,643.1650057301895
2021-02-22 00:00:00,929.2570550399644,1089.5397220585037,522.551996690607,526.4844846636297,464.3322021401346,699.5172431815068,1053.4656954795882,1386.0879272722111,619.9786339130684,641.2790820531242
2021-02-22 01:00:00,925.9800780196723,1085.6975164895316,520.7092440574411,524.6278643146899,464.3322021401346,699.5172431815068,1053.4656954795882,1381.1999597704953,619.9786339130684,639.017644484171
2021-02-22 02:00:00,931.611989289939,1092.3008465442067,523.8762541581453,527.818707888829,464.3322021401346,699.5172431815068,1053.4656954795882,1389.6005677366616,619.9786339130684,642.9042191085044
2021-02-22 03:00:00,936.9306019314149,1098.536838735712,523.8762541581453,530.8320474384033,464.3322021401346,699.5172431815068,1053.4656954795882,1397.533856735872,619.9786339130684,642.9042191085044
2021-02-22 04:00:00,932.2735112949125,1093.0764710041185,523.8762541581453,528.193503076009,464.3322021401346,699.5172431815068,1053.4656954795882,1390.5872997283595,619.9786339130684,642.9042191085044
2021-02-22 05:00:00,926.9139964039584,1086.7925215490268,523.8762541581453,525.1569897451636,464.3322021401346,699.5172431815068,1053.4656954795882,1382.5930005771222,619.9786339130684,642.9042191085044
2021-02-22 06:00:00,920.2315284214727,1078.957429774567,523.8762541581453,525.1569897451636,464.3322021401346,699.5172431815068,1053.4656954795882,1372.6253730571912,619.9786339130684,642.9042191085044
2021-02-22 07:00:00,942.4069190263791,1104.957736993294,523.8762541581453,525.1569897451636,464.3322021401346,699.5172431815068,1053.4656954795882,1405.702379073233,619.9786339130684,642.9042191085044
2021-02-22 08:00:00,941.1523066405783,1103.4867231089197,523.8762541581453,525.1569897451636,464.3322021401346,699.5172431815068,1053.4656954795882,1403.830988297201,619.9786339130684,642.9042191085044
2021-02-22 09:00:00,941.1523066405783,1133.7908092549033,523.8762541581453,525.1569897451636,464.3322021401346,699.5172431815068,1053.4656954795882,1403.830988297201,619.9786339130684,642.9042191085044
2021-02-22 10:00:00,941.1523066405783,1123.7405205087705,523.8762541581453,520.5018281925159,464.3322021401346,699.5172431815068,1053.4656954795882,1403.830988297201,619.9786339130684,642.9042191085044
2021-02-22 11:00:00,941.1523066405783,1176.2414421087872,523.8762541581453,544.8195645167597,464.3322021401346,699.5172431815068,1053.4656954795882,1403.830988297201,619.9786339130684,642.9042191085044
2021-02-22 12:00:00,941.1523066405783,1176.2414421087872,523.8762541581453,567.1695489247767,464.3322021401346,699.5172431815068,1053.4656954795882,1403.830988297201,619.9786339130684,642.9042191085044
2021-02-22 13:00:00,989.2794132301534,1176.2414421087872,523.8762541581453,539.5775168149228,464.3322021401346,699.5172431815068,1053.4656954795882,1403.830988297201,619.9786339130684,642.9042191085044
2021-02-22 14:00:00,963.6116230490467,1176.2414421087872,523.8762541581453,553.9502808588275,464.3322021401346,699.5172431815068,1053.4656954795882,1403.830988297201,619.9786339130684,642.9042191085044
2021-02-22 15:00:00,963.6116230490467,1176.2414421087872,523.8762541581453,551.4409491258463,464.3322021401346,699.5172431815068,1053.4656954795882,1403.830988297201,619.9786339130684,642.9042191085044
2021-02-22 16:00:00,963.6116230490467,1176.2414421087872,523.8762541581453,565.2425855648963,464.3322021401346,699.5172431815068,1053.4656954795882,1403.830988297201,619.9786339130684,642.9042191085044
2021-02-22 17:00:00,963.6116230490467,1176.2414421087872,523.8762541581453,553.2748066221079,464.3322021401346,699.5172431815068,1053.4656954795882,1403.830988297201,619.9786339130684,642.9042191085044
2021-02-22 18:00:00,963.6116230490467,1176.2414421087872,523.8762541581453,541.2157916436821,464.3322021401346,699.5172431815068,1053.4656954795882,1403.830988297201,619.9786339130684,642.9042191085044
2021-02-22 19:00:00,963.6116230490467,1176.2414421087872,523.8762541581453,525.2122519770636,464.3322021401346,699.5172431815068,1053.4656954795882,1403.830988297201,619.9786339130684,642.9042191085044
2021-02-22 20:00:00,963.6116230490467,1176.2414421087872,523.8762541581453,503.48956224533805,464.3322021401346,699.5172431815068,1053.4656954795882,1464.3982518141797,619.9786339130684,642.9042191085044
2021-02-22 21:00:00,963.6116230490467,1176.2414421087872,523.8762541581453,503.48956224533805,455.85402917661554,699.5172431815068,1034.230621245572,1437.660020846928,619.9786339130684,642.9042191085044
2021-02-22 22:00:00,970.344626580421,1176.2414421087872,523.8762541581453,503.48956224533805,459.03919912976085,699.5172431815068,1041.4570579743736,1447.7053230887686,619.9786339130684,642.9042191085044
2021-02-22 23:00:00,927.6692659624454,1176.2414421087872,523.8762541581453,503.48956224533805,438.8508425149724,699.5172431815068,995.6542016491742,1384.0358338794565,619.9786339130684,642.9042191085044
2021-02-23 00:00:00,903.9057240870067,1176.2414421087872,523.8762541581453,503.48956224533805,427.60906620975373,717.907443462322,970.1491308416386,1348.5818259670784,619.9786339130684,642.9042191085044
2021-02-23 01:00:00,866.4781456331903,1176.2414421087872,523.8762541581453,525.2378258184998,409.90326852903434,748.9175010133171,929.9786443197697,1292.741763505083,619.9786339130684,642.9042191085044
2021-02-23 02:00:00,881.5283888209683,1176.2414421087872,523.8762541581453,516.2704946352568,417.0230601890062,736.1313098245016,946.1318558312091,1315.1959685162558,619.9786339130684,642.9042191085044
2021-02-23 03:00:00,854.2993304220279,1176.2414421087872,523.8762541581453,532.7255695106272,404.14185817260983,759.5940022447309,916.9072955309077,1274.5715844499894,619.9786339130684,642.9042191085044
2021-02-23 04:00:00,830.1397295153316,1176.2414421087872,523.8762541581453,548.2295102263467,392.7127189289709,781.7005070810518,890.9771402099132,1274.5715844499894,619.9786339130684,661.6146949508799
2021-02-23 05:00:00,795.1875200068737,1176.2414421087872,523.8762541581453,572.3267605201956,376.17793961337856,816.0598993111116,853.4634318971628,1274.5715844499894,619.9786339130684,690.6957542607615
2021-02-23 06:00:00,803.3067301476486,1176.2414421087872,523.8762541581453,566.5421192823483,380.01887985099484,807.8117898887634,853.4634318971628,1274.5715844499894,619.9786339130684,683.7147297507921
2021-02-23 07:00:00,693.1033047003007,1176.2414421087872,523.8762541581453,656.6223162482418,327.88514223554336,936.2538644810769,853.4634318971628,1274.5715844499894,619.9786339130684,792.4253717811682
2021-02-23 08:00:00,737.9569899901917,1176.2414421087872,523.8762541581453,616.7122251090423,349.1039950116436,936.2538644810769,853.4634318971628,1274.5715844499894,619.9786339130684,792.4253717811682
2021-02-23 09:00:00,719.1441860054691,1176.2414421087872,523.8762541581453,632.8454101249748,340.2042554366788,936.2538644810769,853.4634318971628,1307.9143630601363,619.9786339130684,792.4253717811682
2021-02-23 10:00:00,713.5003448100525,1176.2414421087872,523.8762541581453,637.8512647429492,340.2042554366788,936.2538644810769,853.4634318971628,1318.2600636838426,619.9786339130684,792.4253717811682
2021-02-23 11:00:00,765.8791516938322,1176.2414421087872,523.8762541581453,594.2283404961464,340.2042554366788,936.2538644810769,853.4634318971628,1228.1036869949285,619.9786339130684,792.4253717811682
2021-02-23 12:00:00,775.384568444008,1176.2414421087872,523.8762541581453,586.9437126468769,340.2042554366788,936.2538644810769,853.4634318971628,1213.0483998091906,619.9786339130684,792.4253717811682
2021-02-23 13:00:00,742.8087131230938,1176.2414421087872,523.8762541581453,612.6841127349629,340.2042554366788,936.2538644810769,853.4634318971628,1266.2466034265224,619.9786339130684,827.177164278636
2021-02-23 14:00:00,742.8087131230938,1176.2414421087872,523.8762541581453,582.6284971146777,340.2042554366788,936.2538644810769,853.4634318971628,1204.130056902747,619.9786339130684,786.5994532156583
2021-02-23 15:00:00,742.8087131230938,1176.2414421087872,523.8762541581453,604.2271872929791,340.2042554366788,936.2538644810769,853.4634318971628,1248.7685051801984,619.9786339130684,815.7595749202482
2021-02-23 16:00:00,742.8087131230938,1176.2414421087872,523.8762541581453,618.0390229578718,340.2042554366788,936.2538644810769,853.4634318971628,1277.3137043035863,619.9786339130684,834.4067616536679
2021-02-23 17:00:00,742.8087131230938,1176.2414421087872,523.8762541581453,628.9485787818408,340.2042554366788,936.2538644810769,853.4634318971628,1299.8607031890763,619.9786339130684,849.1356166418074
2021-02-23 18:00:00,742.8087131230938,1176.2414421087872,523.8762541581453,671.883673985922,340.2042554366788,936.2538644810769,853.4634318971628,1388.5955297333387,619.9786339130684,907.1017521441788
2021-02-23 19:00:00,742.8087131230938,1176.2414421087872,491.67752156617814,630.5880386524478,340.2042554366788,936.2538644810769,853.4634318971628,1303.2490079442682,619.9786339130684,851.3490309258236
2021-02-23 20:00:00,742.8087131230938,1176.2414421087872,488.4608770200181,626.4626160198573,340.2042554366788,936.2538644810769,853.4634318971628,1294.722913848408,619.9786339130684,845.7793493823535
2021-02-23 21:00:00,742.8087131230938,1176.2414421087872,481.11658674934523,617.0433902185115,340.2042554366788,922.1767490532503,853.4634318971628,1275.2560100558158,619.9786339130684,833.0625703340486
2021-02-23 22:00:00,742.8087131230938,1176.2414421087872,465.4334356747886,596.9293784074925,340.2042554366788,892.1161822983976,853.4634318971628,1233.6859764812689,599.7689407816165,805.9068943400426
2021-02-23 23:00:00,742.8087131230938,1176.2414421087872,472.9889738281474,606.6195346096994,340.2042554366788,906.5982055823757,853.4634318971628,1253.7128175934763,609.5051925588552,818.9894531369049
2021-02-24 00:00:00,742.8087131230938,1176.2414421087872,453.53549160919675,581.6699840214746,340.2042554366788,869.3108837886182,853.4634318971628,1202.1490785757744,584.4369582407551,785.305376666455
2021-02-24 01:00:00,742.8087131230938,1176.2414421087872,443.9838273904698,569.4197489764238,340.2042554366788,851.0028002598689,853.4634318971628,1176.8312709248971,572.1284494571911,768.7664874155511
2021-02-24 02:00:00,742.8087131230938,1176.2414421087872,440.70799983963013,565.2184227419691,340.2042554366788,844.7238814187975,853.4634318971628,1168.148305325353,567.9071377297647,763.0943293677236
2021-02-24 03:00:00,742.8087131230938,1176.2414421087872,445.47389119898975,565.2184227419691,340.2042554366788,853.8588693222699,853.4634318971628,1180.7808600255773,574.0485822272774,771.3465613944472
2021-02-24 04:00:00,742.8087131230938,1181.9713217293524,447.6439488753276,565.2184227419691,340.2042554366788,858.0183117284114,853.4634318971628,1186.5328527236786,576.8449717734757,775.1040577589719
2021-02-24 05:00:00,742.8087131230938,1176.6802290183032,447.6439488753276,565.2184227419691,340.2042554366788,854.1773941429572,853.4634318971628,1181.221340326507,574.2627261898093,771.6343056973798
2021-02-24 06:00:00,742.8087131230938,1152.0407111961522,447.6439488753276,577.307152997082,340.2042554366788,836.2910401385027,853.4634318971628,1156.4867322748687,562.2377458020998,755.4763923080507
2021-02-24 07:00:00,742.8087131230938,1105.991398055773,447.6439488753276,601.3440468764346,340.2042554366788,802.8628569071601,853.4634318971628,1110.2597030044146,539.7640070147788,725.2785280993838
2021-02-24 08:00:00,742.8087131230938,1109.4926019187706,447.6439488753276,599.4463973596436,340.2042554366788,805.4044558210413,853.4634318971628,1113.7744189126242,541.4727217749381,727.5745206259032
2021-02-24 09:00:00,742.8087131230938,1149.382048070593,447.6439488753276,578.6425359903794,340.2042554366788,834.3610596013192,853.4634318971628,1113.7744189126242,560.9402215496717,753.7329146627387
2021-02-24 10:00:00,742.8087131230938,1139.966558458643,447.6439488753276,583.4218014400751,340.2042554366788,827.5261539209326,853.4634318971628,1113.7744189126242,556.3451203491685,747.5584973398782
2021-02-24 11:00:00,742.8087131230938,1098.5445091438582,447.6439488753276,605.4204791717633,340.2042554366788,797.457000661442,853.4634318971628,1113.7744189126242,536.129654518046,720.3950645946516
2021-02-24 12:00:00,742.8087131230938,1098.5445091438582,447.6439488753276,577.2368696816452,340.2042554366788,836.3928654203899,853.4634318971628,1113.7744189126242,562.3062028513878,720.3950645946516
2021-02-24 13:00:00,742.8087131230938,1098.5445091438582,447.6439488753276,556.222158366071,340.2042554366788,867.9927474978091,853.4634318971628,1113.7744189126242,583.5507763480475,720.3950645946516
2021-02-24 14:00:00,742.8087131230938,1098.5445091438582,447.6439488753276,567.0457889433231,340.2042554366788,851.4247153814653,853.4634318971628,1113.7744189126242,572.4121026299515,720.3950645946516
2021-02-24 15:00:00,742.8087131230938,1098.5445091438582,447.6439488753276,557.627824674805,340.2042554366788,865.8047143556417,853.4634318971628,1113.7744189126242,582.0797635516068,720.3950645946516
2021-02-24 16:00:00,742.8087131230938,1098.5445091438582,447.6439488753276,569.0137217755508,340.2042554366788,848.480064685976,853.4634318971628,1113.7744189126242,570.432416504255,720.3950645946516
2021-02-24 17:00:00,742.8087131230938,1098.5445091438582,447.6439488753276,603.9445295475924,340.2042554366788,799.405865669459,853.4634318971628,1113.7744189126242,537.439874783946,720.3950645946516
2021-02-24 18:00:00,742.8087131230938,1098.5445091438582,447.6439488753276,576.3231865809679,324.64504766446714,799.405865669459,853.4634318971628,1062.8360566837562,537.439874783946,687.4478679944306
2021-02-24 19:00:00,742.8087131230938,1098.5445091438582,447.6439488753276,595.2996817488779,335.3345797217118,799.405865669459,853.4634318971628,1097.8318780623677,537.439874783946,710.0833465747351
2021-02-24 20:00:00,730.0046904411608,1079.6085589272107,447.6439488753276,585.0383176951193,329.5543142389055,785.6262604288758,838.7520197298682,1078.9082116872669,528.1758580521331,697.8434211202001
2021-02-24 21:00:00,718.6915471126038,1062.8774796262003,447.6439488753276,575.9717700037845,324.44709336711077,773.4511297711,825.7535802121901,1062.1879859174855,519.9905282000518,687.0286924651657
2021-02-24 22:00:00,731.2324734380585,1081.4243349753822,447.6439488753276,586.022284111233,330.1085862715033,786.9475924382467,840.1627030883758,1080.7228098328244,529.0641884236768,699.0171126021419
2021-02-24 23:00:00,748.158339038148,1106.4561047823202,447.6439488753276,599.5869639905168,337.74962214945964,805.1630979960041,859.609980816375,1105.7383414108688,541.3104571171008,715.1972880317669
2021-02-25 00:00:00,734.5650272867808,1086.352869963277,447.6439488753276,588.6930500978278,331.6130389314118,790.5340650351109,843.9917007757539,1085.6481476564807,531.4753708607241,702.202846624555
2021-02-25 01:00:00,734.8281236432589,1086.741964830742,447.48367535263685,588.9039000441379,331.7318115098256,790.8172076085475,843.9917007757539,1086.0369901162433,531.6657273689119,702.4543519421139
2021-02-25 02:00:00,725.0935584535702,1072.3454547345239,453.4912573512027,581.1024520306638,327.3372261085139,780.3409323913917,843.9917007757539,1071.6498191050364,524.6225365659583,693.1486551924332
2021-02-25 03:00:00,723.164185172731,1069.4920923731115,454.7011539873568,579.5562190910564,326.46622720014585,778.2645535195229,843.9917007757539,1068.7983077334457,523.2265888392467,691.3042828636677
2021-02-25 04:00:00,734.8281236432589,1086.741964830742,447.48367535263685,588.9039000441379,331.7318115098256,790.8172076085475,843.9917007757539,1086.0369901162433,531.6657273689119,702.4543519421139
2021-02-25 05:00:00,745.4396766878746,1102.4354578185116,441.1136136211463,597.408181211979,336.52230550585006,802.2372914038255,843.9917007757539,1101.7203026599914,531.6657273689119,712.5983997503245
2021-02-25 06:00:00,756.2266273034755,1118.3883473845913,434.8214908708969,606.0530290106935,336.52230550585006,813.8461369147278,843.9917007757539,1117.6628435102475,531.6657273689119,722.910117770241
2021-02-25 07:00:00,731.4078710090439,1081.6837315536927,449.5762249136384,586.1628507421065,336.52230550585006,787.136354153871,843.9917007757539,1080.9820381393326,531.6657273689119,699.1847828138477
2021-02-25 08:00:00,716.3236799043011,1059.3756258190122,459.04330506608034,574.0741204869936,336.52230550585006,770.9028466101702,843.9917007757539,1058.6884037796244,531.6657273689119,684.7651446071353
2021-02-25 09:00:00,731.0570758670732,1081.164938397072,449.7919524687793,585.8817174803596,336.52230550585006,786.7588307226222,843.9917007757539,1080.4635815263161,531.6657273689119,698.8494423904359
2021-02-25 10:00:00,744.9134839749184,1101.657268083581,441.4252078855361,596.9864813193589,330.26253104506316,801.6710062569522,843.9917007757539,1100.9426177404666,531.6657273689119,712.0953891152067
2021-02-25 11:00:00,780.5191908849511,1154.3147734805593,421.2882826718814,625.5215073866605,315.1966223254793,839.9896345287115,843.9917007757539,1153.565963961638,531.6657273689119,746.1324420915162
2021-02-25 12:00:00,804.9871520374119,1190.5005961548377,408.4830281925857,645.1305523935007,305.61607350438675,866.3218938583194,843.9917007757539,1189.7283127195367,531.6657273689119,769.5224366244975
2021-02-25 13:00:00,805.6010435358606,1191.4084841789231,408.1717522076796,645.6225356015576,305.61607350438675,866.9825598630048,843.9917007757539,1190.635611792315,531.6657273689119,770.1092823654683
2021-02-25 14:00:00,783.5009495917025,1158.7245153118333,419.6849916923824,627.9111401115083,305.61607350438675,843.1985836943267,843.9917007757539,1157.9728451722779,531.6657273689119,748.9828356905175
2021-02-25 15:00:00,784.9041301595856,1160.7996879383152,418.9347168468988,629.0356731584956,305.61607350438675,844.708677419322,843.9917007757539,1157.9728451722779,531.6657273689119,750.3241973841652
2021-02-25 16:00:00,751.6662904578556,1111.644036348525,437.4595398179612,602.3982966079849,319.13007325449325,808.9383323084927,843.9917007757539,1157.9728451722779,531.6657273689119,718.550692265886
2021-02-25 17:00:00,755.3496394485486,1117.09136449304,435.32633412048585,605.3501958563265,317.5738834162617,812.9023283366057,843.9917007757539,1157.9728451722779,531.6657273689119,722.0717667117111
2021-02-25 18:00:00,755.5250370195341,1117.3507610713505,435.22527170977884,605.4907624872001,317.5001576162811,812.9023283366057,843.9917007757539,1157.9728451722779,531.6657273689119,722.2394369234172
2021-02-25 19:00:00,750.5262062464507,1109.9579585895085,438.1240612035224,601.4846135073078,319.61484667729167,812.9023283366057,843.9917007757539,1157.9728451722779,531.6657273689119,717.4608358897973
2021-02-25 20:00:00,722.3748961032968,1068.3248077707153,455.1979744785413,578.923669252126,332.07039672990925,812.9023283366057,843.9917007757539,1157.9728451722779,531.6657273689119,690.5497669109909
2021-02-25 21:00:00,726.1459438794824,1073.9018342043853,452.8340236448967,581.9458518159043,330.3458765536549,812.9023283366057,843.9917007757539,1157.9728451722779,531.6657273689119,694.1546764626689
2021-02-25 22:00:00,691.066429682406,1022.0225185423379,475.8205223070742,553.832525641223,347.11470277465264,812.9023283366057,843.9917007757539,1157.9728451722779,531.6657273689119,660.6206341214773
2021-02-25 23:00:00,671.6849980885213,993.3591966390566,489.5502958323208,538.2999129297116,357.1306773553026,812.9023283366057,843.9917007757539,1157.9728451722779,531.6657273689119,642.0930757279688
2021-02-26 00:00:00,671.6849980885213,985.7069975789044,493.3507520762822,538.2999129297116,359.9031391926662,812.9023283366057,843.9917007757539,1157.9728451722779,531.6657273689119,637.146804482643
2021-02-26 01:00:00,671.6849980885213,1013.8515263255651,479.65533014964114,538.2999129297116,349.91222436539124,812.9023283366057,843.9917007757539,1157.9728451722779,531.6657273689119,655.3390224527394
2021-02-26 02:00:00,671.6849980885213,1015.5376040845819,478.85896753253445,538.2999129297116,349.3312717578879,812.9023283366057,843.9917007757539,1157.9728451722779,531.6657273689119,656.4288788288283
2021-02-26 03:00:00,671.6849980885213,1002.8271717473802,484.9283129565112,538.2999129297116,353.7589055696149,812.9023283366057,843.9917007757539,1157.9728451722779,531.6657273689119,648.2130384552363
2021-02-26 04:00:00,671.6849980885213,959.6376414587255,506.75303632649604,538.2999129297116,369.68020784758244,812.9023283366057,843.9917007757539,1157.9728451722779,531.6657273689119,648.2130384552363
2021-02-26 05:00:00,671.6849980885213,966.3819524947918,503.2164428640108,538.2999129297116,367.10023592326695,812.9023283366057,843.9917007757539,1157.9728451722779,531.6657273689119,648.2130384552363
2021-02-26 06:00:00,671.6849980885213,934.7355699409428,520.2533253475433,538.2999129297116,379.52877173085363,812.9023283366057,843.9917007757539,1157.9728451722779,531.6657273689119,648.2130384552363
2021-02-26 07:00:00,671.6849980885213,934.7355699409428,495.3059069722252,538.2999129297116,361.32943961218797,812.9023283366057,843.9917007757539,1157.9728451722779,531.6657273689119,648.2130384552363
2021-02-26 08:00:00,671.6849980885213,934.7355699409428,471.80894875798987,512.7633498021789,344.18822925182616,812.9023283366057,843.9917007757539,1157.9728451722779,531.6657273689119,648.2130384552363
2021-02-26 09:00:00,671.6849980885213,934.7355699409428,469.62245939125063,510.387066743226,342.59316857017313,812.9023283366057,843.9917007757539,1157.9728451722779,531.6657273689119,648.2130384552363
2021-02-26 10:00:00,671.6849980885213,934.7355699409428,471.80894875798987,512.7633498021789,344.18822925182616,812.9023283366057,843.9917007757539,1157.9728451722779,531.6657273689119,648.2130384552363
2021-02-26 11:00:00,671.6849980885213,934.7355699409428,473.6566088655565,514.7713922281349,345.53611140276183,812.9023283366057,843.9917007757539,1157.9728451722779,531.6657273689119,648.2130384552363
2021-02-26 12:00:00,671.6849980885213,934.7355699409428,480.700732792275,514.7713922281349,350.67485357234136,812.9023283366057,843.9917007757539,1175.1939797927887,531.6657273689119,648.2130384552363
2021-02-26 13:00:00,671.6849980885213,934.7355699409428,470.68361985685976,514.7713922281349,343.36729322925714,812.9023283366057,843.9917007757539,1150.7046249540235,531.6657273689119,648.2130384552363
2021-02-26 14:00:00,671.6849980885213,934.7355699409428,458.8747663419097,514.7713922281349,334.7526444577484,812.9023283366057,843.9917007757539,1121.8349091156224,531.6657273689119,648.2130384552363
2021-02-26 15:00:00,671.6849980885213,934.7355699409428,453.4364150175045,520.9453729451044,330.7853256577896,812.9023283366057,843.9917007757539,1108.5394899484522,531.6657273689119,648.2130384552363
2021-02-26 16:00:00,671.6849980885213,934.7355699409428,462.3832427894617,510.8654044276032,337.31210480506377,828.9418366032054,843.9917007757539,1130.4122632117096,531.6657273689119,648.2130384552363
2021-02-26 17:00:00,671.6849980885213,934.7355699409428,468.098091857646,504.6284239073995,341.48113081950845,839.1871851454921,843.9917007757539,1144.3836507345507,531.6657273689119,648.2130384552363
2021-02-26 18:00:00,671.6849980885213,934.7355699409428,479.0425087236163,493.09945991550757,349.46516645768014,858.807889742608,843.9917007757539,1171.1400335229016,531.6657273689119,648.2130384552363
2021-02-26 19:00:00,671.6849980885213,934.7355699409428,495.24048550782516,476.9715102875058,361.2817141545717,887.8469624904758,843.9917007757539,1210.7400663563271,531.6657273689119,648.2130384552363
