Date,ONG,PSG,OG,CKB,PAXG,STRAX,HIVE,LSK,KMD,YFI
2021-01-23 14:00:00,1264.6998843348817,1097.3885801597614,931.3349973865261,,1049.5347352364151,959.9017017197981,1139.796076836368,930.4369580790882,971.0605131719163,968.2335474676258
2021-01-23 15:00:00,1261.455677705549,1097.3885801597614,928.9459379661245,,1046.842469989977,957.4393630236377,1139.796076836368,928.050202308043,968.5695499059772,968.2335474676258
2021-01-23 16:00:00,1271.9693189337313,1097.3885801597614,936.68826651937,,1055.5674108233466,965.4191709062892,1139.796076836368,935.7850653248366,976.6421226742697,968.2335474676258
2021-01-23 17:00:00,1274.7169485109212,1097.3885801597614,938.7116426711254,,1057.8475823617032,967.5046097835349,1139.796076836368,937.8064904371454,978.7518046788944,968.2335474676258
2021-01-23 18:00:00,1286.9488936405696,1097.3885801597614,947.7193438075452,,1067.9984896655524,976.7886028404865,1139.796076836368,946.80550590223,988.14372371187,968.2335474676258
2021-01-23 19:00:00,1265.4230865560883,1079.0334030505844,931.8675692220579,,1050.1348980585658,960.4506090545914,1120.731582055831,930.9690163824929,971.6158015282691,952.0386475314267
2021-01-23 20:00:00,1273.0669481461005,1085.5513669407217,937.4965693525522,,1056.4782988522463,966.2522666959393,1127.5014262160994,936.5925887524145,977.4849031626984,957.7894922310269
2021-01-23 21:00:00,1297.1328385785223,1106.0724874470748,955.2188814050844,,1076.449825896786,984.5181726753908,1148.8155651348973,954.2978120743754,995.9631494270577,975.8954190331668
2021-01-23 22:00:00,1294.6664458768228,1103.9693804795727,953.4026103127535,,1074.4030440134077,982.64619136125,1146.6311856780078,952.4832923205408,994.0694064195177,974.0398331844859
2021-01-23 23:00:00,1297.893620302029,1106.7212103136126,955.7791270833277,,1077.0811747682797,985.0956026886901,1149.489357255211,954.8575175360025,996.5472920366924,976.4677917129515
2021-01-24 00:00:00,1285.2670960446983,1095.9545018642136,946.4808547565407,,1066.6028186321576,975.5121257930691,1138.3065800029824,945.5682110636762,986.8524076797216,966.9682502515363
2021-01-24 01:00:00,1272.3349849733847,1084.9272178149831,936.957545883038,,1055.870865591443,965.6967098371232,1126.8531574645017,936.0540850360123,976.9228879819236,957.2388011330071
2021-01-24 02:00:00,1257.8704690151824,1072.5932434757478,926.3057619309785,,1043.8672178370994,954.7182052489508,1114.0425488817023,925.4125720613241,965.8167588020808,946.3564501182792
2021-01-24 03:00:00,1219.5693704133146,1039.933680674957,898.1005299956319,,1043.8672178370994,925.6478382938642,1080.120889567448,897.2345370068253,936.4084502191021,917.5406915792685
2021-01-24 04:00:00,1231.4460893794987,1039.933680674957,898.1005299956319,,1043.8672178370994,934.6622162405213,1069.7036310568774,897.2345370068253,945.5276198789987,917.5406915792685
2021-01-24 05:00:00,1227.688556235761,1039.933680674957,898.1005299956319,,1043.8672178370994,931.8102649565695,1072.9776265887713,897.2345370068253,942.6425147975372,917.5406915792685
2021-01-24 06:00:00,1245.8317368697872,1039.933680674957,898.1005299956319,,1043.8672178370994,931.8102649565695,1057.3517388229154,897.2345370068253,956.5731923561214,917.5406915792685
2021-01-24 07:00:00,1259.481287771747,1039.933680674957,898.1005299956319,,1043.8672178370994,931.8102649565695,1045.8927544612877,897.2345370068253,967.0535759377124,917.5406915792685
2021-01-24 08:00:00,1260.5574609028533,1039.933680674957,898.1005299956319,,1043.8672178370994,931.8102649565695,1045.8927544612877,897.2345370068253,967.8798820407636,917.5406915792685
2021-01-24 09:00:00,1259.481287771747,1039.933680674957,898.1005299956319,,1043.8672178370994,931.8102649565695,1045.8927544612877,897.2345370068253,967.0535759377124,917.5406915792685
2021-01-24 10:00:00,1262.5352289915616,1039.933680674957,898.1005299956319,,1043.8672178370994,931.8102649565695,1045.8927544612877,897.2345370068253,969.3984498203171,917.5406915792685
2021-01-24 11:00:00,1284.7074732162318,1039.933680674957,898.1005299956319,,1043.8672178370994,931.8102649565695,1045.8927544612877,897.2345370068253,986.4227186778292,933.654250894376
2021-01-24 12:00:00,1304.9733879492608,1039.933680674957,898.1005299956319,,1043.8672178370994,931.8102649565695,1045.8927544612877,897.2345370068253,1001.9832716630166,948.3823954978992
2021-01-24 13:00:00,1314.2738664379863,1039.933680674957,898.1005299956319,,1043.8672178370994,931.8102649565695,1045.8927544612877,897.2345370068253,1009.1243551136217,955.1414682497773
2021-01-24 14:00:00,1303.2441829298934,1039.933680674957,898.1005299956319,,1043.8672178370994,931.8102649565695,1045.8927544612877,897.2345370068253,1000.6555553136399,947.1257050445009
2021-01-24 15:00:00,1326.6838265077693,1039.933680674957,898.1005299956319,,1043.8672178370994,931.8102649565695,1045.8927544612877,897.2345370068253,1018.6529573876262,964.1603400273157
2021-01-24 16:00:00,1306.900116707491,1039.933680674957,898.1005299956319,,1043.8672178370994,931.8102649565695,1045.8927544612877,897.2345370068253,1003.4626504784056,949.7826352668316
2021-01-24 17:00:00,1302.6687991846707,1039.933680674957,898.1005299956319,,1043.8672178370994,931.8102649565695,1045.8927544612877,897.2345370068253,1000.2137647814926,946.7075480003311
2021-01-24 18:00:00,1348.7177343379303,1039.933680674957,898.1005299956319,,1043.8672178370994,931.8102649565695,1045.8927544612877,897.2345370068253,1035.5710089425938,980.1733641112678
2021-01-24 19:00:00,1331.6736107206013,1039.933680674957,898.1005299956319,,1030.675575547598,931.8102649565695,1045.8927544612877,897.2345370068253,1022.4842081676309,967.7866388840456
2021-01-24 20:00:00,1309.6071150258672,1039.933680674957,898.1005299956319,,1013.5967673716353,931.8102649565695,1028.561790043524,897.2345370068253,1005.5411350333247,951.749931744674
2021-01-24 21:00:00,1311.1590120663363,1039.933680674957,898.1005299956319,,1014.7978893000864,931.8102649565695,1029.7806456679275,897.2345370068253,1006.7327109598936,952.877764577433
2021-01-24 22:00:00,1296.7527820773275,1039.933680674957,898.1005299956319,,1003.6478978413248,931.8102649565695,1018.4660326551684,897.2345370068253,995.6713348506069,942.4081143659905
2021-01-24 23:00:00,1237.1257149489638,1039.933680674957,898.1005299956319,,1003.6478978413248,931.8102649565695,971.6350997769641,897.2345370068253,949.8885439119836,899.0744638242138
2021-01-25 00:00:00,1237.1257149489638,1049.9623912223465,906.7614575385667,,1013.3266826003817,940.7962758974505,962.3545319634799,905.8871132546899,959.0488946499187,899.0744638242138
2021-01-25 01:00:00,1278.2262370402914,1084.8448626915274,936.8864229052963,,1046.992020892753,972.0519661266017,931.4106563376446,935.9830306385664,990.9109841731718,899.0744638242138
2021-01-25 02:00:00,1237.6394714751057,1050.3984221157111,907.1380196056507,,1013.7474993290363,941.1869720253148,931.4106563376446,906.2633122219883,959.4471707689595,870.5266814117891
2021-01-25 03:00:00,1223.2542887431407,1038.1895571014982,896.5942817272953,,1001.9646309267063,930.2474804451119,931.4106563376446,895.7297411376314,948.2954394358209,860.4084800504233
2021-01-25 04:00:00,1284.7338197047518,1090.3679206741479,941.656209088362,,1052.3223661223785,977.0007837462173,931.4106563376446,940.7482175576804,995.9558150143536,903.6517453924507
2021-01-25 05:00:00,1288.3301153877428,1093.420136927701,944.2921435579508,,1055.268083222961,979.735656641268,931.4106563376446,943.3816103287695,998.7437478476382,906.1812957327921
2021-01-25 06:00:00,1349.809646349354,1145.598500500351,989.3540709190174,,1105.6258184186333,1026.4889599423732,931.4106563376446,988.4000867488185,1046.404123426171,949.4245610748196
2021-01-25 07:00:00,1330.6294027067345,1129.3200138147333,975.2957537478769,,1089.9153272155268,1011.9029711687695,918.1756914163282,974.3553253030094,1031.5351483153197,935.933625926332
2021-01-25 08:00:00,1339.0207593003804,1136.441851739691,981.4462675102509,,1096.788667116886,1018.2843412572211,923.9659885694042,980.4999084355509,1038.040324926317,941.8359100537954
2021-01-25 09:00:00,1381.4912987947523,1172.4870722578446,1012.5753983892049,,1131.5761833523363,1050.581887827344,953.2719823237476,1011.5990230655567,1070.964484100345,971.7086950254466
2021-01-25 10:00:00,1348.0971245955486,1144.1450641891352,988.098864028737,,1104.2230959897845,1025.1866395161587,930.2289630410985,987.146090191157,1045.0765363627022,948.2200132937046
2021-01-25 11:00:00,1392.622690194487,1181.934408280748,1020.7342431760276,,1140.6938791398538,1059.0469705977391,960.9529887512974,1019.7500006903568,1079.593800012893,979.5382556026939
2021-01-25 12:00:00,1385.943855354646,1176.266006667006,1015.8389363039339,,1135.2232616673434,1053.967920935502,956.3443848947675,1014.8594141154767,1074.4162104653642,974.8405192563455
2021-01-25 13:00:00,1333.198185337442,1131.5001682815569,977.1785640832974,,1092.0194108588,1013.8564518080913,919.9482313611472,976.2363201395017,1033.526528910523,937.7404475980045
2021-01-25 14:00:00,1352.720933330823,1148.069342229418,991.4879226324941,,1108.0104465476766,1028.7029046669384,933.419534941773,990.5318808968432,1048.661021434068,951.4722923027151
2021-01-25 15:00:00,1310.0791416610705,1111.8787780801426,960.233271064512,,1073.0826580693408,996.2751260541937,903.9953718577748,959.3073666110711,1015.6041035536931,921.4790525529523
2021-01-25 16:00:00,1341.760794106469,1138.7673498376362,983.4545985346994,,1099.033023003044,1020.3680539391644,925.8566978438778,982.5063029278093,1040.1644642278673,943.7631865035793
2021-01-25 17:00:00,1321.3817852361856,1121.4714577341674,968.5176365403626,,1082.340626099743,1004.8704408672103,911.7945476149791,967.583743891637,1024.3661781725875,929.4290679083111
2021-01-25 18:00:00,1380.80629009323,1171.9056977333582,1012.0733156330928,,1131.0150943807969,1050.0609596568581,952.7993050051292,1011.0974244424922,1070.4334492749576,971.2268759130006
2021-01-25 19:00:00,1372.0724291488232,1164.4931725461574,1005.6717604926627,,1123.861209993668,1043.4191254831635,946.772669192744,1004.7020419984185,1063.6627552512666,965.0836822293143
2021-01-25 20:00:00,1329.2593853036901,1128.1572647657606,974.2915882356525,,1088.7931492724476,1010.8611148277977,917.2303367790913,973.3521280568802,1030.4730786645443,934.96998770144
2021-01-25 21:00:00,1323.6080635161325,1123.3609249387482,970.1494054977272,,1084.1641652572466,1006.5634574212894,913.3307489004891,969.2139394165972,1026.092041355097,930.9949800237606
2021-01-25 22:00:00,1296.721471981389,1100.5419748526588,950.4426573203248,,1062.1414231243202,986.1170267297197,894.7781641447151,949.5261934613111,1005.2489244586358,912.0835798602556
2021-01-25 23:00:00,1323.6080635161325,1123.3609249387482,970.1494054977272,,1062.1414231243202,1006.5634574212894,913.3307489004891,969.2139394165972,1026.092041355097,930.9949800237606
2021-01-26 00:00:00,1403.9253337696018,1191.5270879347727,1029.0186086518781,,1062.1414231243202,1067.6422854107557,968.7521645085017,1028.0263779709228,1088.3558746317876,987.4882709580527
2021-01-26 01:00:00,1358.2010029429998,1152.720338425309,995.5045846813914,,1027.5486248839943,1032.870330030825,937.2009534907205,994.54466988136,1052.9093000371686,955.326845202283
2021-01-26 02:00:00,1277.7124805141498,1084.4088317981625,936.5098608382121,,966.6549350976524,971.6612699987372,881.6613685530533,935.606831671268,990.5127080541312,898.7130994898795
2021-01-26 03:00:00,1277.7124805141498,1108.245187302103,936.5098608382121,,945.8639305919454,993.0193249886572,901.0411386164094,956.1723752169171,1012.2851358950206,918.4676831001649
2021-01-26 04:00:00,1277.7124805141498,1121.0354268408028,936.5098608382121,,935.0722767747418,1004.4797447393461,911.4400396260153,967.2075449243387,1023.967902053547,929.0677035739766
2021-01-26 05:00:00,1277.7124805141498,1085.5715808471352,936.5098608382121,,965.6195569371513,972.703126339709,882.6067231902902,936.6100289173974,991.5747777049063,899.6767377147714
2021-01-26 06:00:00,1277.7124805141498,1142.1102533534329,936.5098608382121,,917.8178252435204,972.703126339709,928.574592425934,985.390495010431,1043.217914473846,899.6767377147714
2021-01-26 07:00:00,1343.728167341427,1201.1197675887972,936.5098608382121,,917.8178252435204,1022.9598671508469,976.551340265706,1036.3027552514889,1097.1179492506822,946.1604174694414
2021-01-26 08:00:00,1300.964311096171,1162.89439260382,906.7056385003068,,888.6084728670628,990.4043921919078,945.4728065665433,1003.3226457849909,1062.2024094814508,916.0490682687562
2021-01-26 09:00:00,1363.7279936462426,1218.9970342167524,950.44871767305,,931.4784729328902,1038.1854314852555,991.0861678132231,1051.7269129107258,1113.4472701313493,960.2429115823094
2021-01-26 10:00:00,1335.5981566484124,1193.8525860327181,930.8436588728309,,912.2647164267033,1016.7706133563717,970.6428737829756,1030.0327724631816,1090.480013933338,940.4358263666496
2021-01-26 11:00:00,1254.4606499321285,1121.3261141030457,874.294963258326,,856.8446904348692,955.00186048751,911.6763782853244,967.458344235871,1024.2334194662405,883.3044071607865
2021-01-26 12:00:00,1259.6638567756577,1121.3261141030457,877.9213325161701,1000.0,856.8446904348692,958.9629829159742,915.4577968342721,971.471133220388,1028.4816980693413,886.9681454665734
2021-01-26 13:00:00,1222.7536082293723,1121.3261141030457,852.1967755933392,1000.0,856.8446904348692,930.8637706890571,888.6333590026753,943.0054113614711,998.3454717285975,860.9785018598982
2021-01-26 14:00:00,1296.2489048942227,1121.3261141030457,852.1967755933392,1000.0,808.2629292611912,986.8146249911122,942.0458960065596,999.6860557677724,1058.352406997391,860.9785018598982
2021-01-26 15:00:00,1316.736531840619,1121.3261141030457,865.666017154398,1000.0,808.2629292611912,1002.4115445531894,956.9352315430405,1015.4864123943075,1075.0800039970986,874.5865414025909
2021-01-26 16:00:00,1316.2487311990383,1120.91070556485,865.3453209267537,1000.0,808.2629292611912,1002.0401893255208,956.5807235540767,1015.1102134270092,1074.6817278780582,874.2625404610983
2021-01-26 17:00:00,1359.6629882997354,1157.8820654642714,893.8872851870927,1000.0,808.2629292611912,1035.090804588018,988.131934571858,1048.591921516572,1110.1283024726774,903.0986242539475
2021-01-26 18:00:00,1317.7121331237806,1122.1569311794374,866.3074096096866,1000.0,783.3248958063493,1003.1542550085264,957.6442475209682,1016.2388103289046,1075.8765562351803,875.2345432855765
2021-01-26 19:00:00,1317.0617322683397,1122.1569311794374,865.8798146394943,1000.0,782.938259628755,1002.6591147049686,957.1715702023499,1015.7372117058401,1075.3455214097926,874.8025420302529
2021-01-26 20:00:00,1366.6547974957277,1122.1569311794374,898.4839311166604,1000.0,812.4192681703315,1040.4135628512668,993.2132157470062,1053.9841067145167,1115.8369268455933,907.7426377486759
2021-01-26 21:00:00,1387.1424244421241,1138.9792718491112,911.9531726777192,1000.0,824.5983077645565,1056.0104824133439,1008.1025512834872,1069.7844633410518,1132.5645238453012,921.3506772913688
2021-01-26 22:00:00,1434.784287103189,1178.0978894381149,943.2745042443081,1000.0,852.9194077733497,1092.279509648968,1042.726164872288,1106.5265624805347,1171.4628248049394,952.9947692438211
2021-01-26 23:00:00,1437.8736911665342,1180.6345916025896,945.3055803527218,1000.0,854.7559296169234,1094.6314260908687,1044.971382135726,1108.9091559400918,1173.9852402255303,955.0467752066081
2021-01-27 00:00:00,1510.881187189804,1240.5808690683323,993.3031157568124,1000.0,898.1558405519,1150.2109251652553,1098.0294111506464,1165.2136013790944,1233.5938993752832,1003.5389161166801
2021-01-27 01:00:00,1495.5967670869368,1228.0308688861944,983.2546339572922,1000.0,889.0698903784304,1138.575128031642,1086.9214941631126,1153.4260337370758,1221.1145809786753,993.3868866165759
2021-01-27 02:00:00,1469.0929322277098,1206.2686345278069,965.8301389219542,1000.0,873.3144661414568,1118.398160661653,1067.659893429411,1132.985889847193,1199.4749118441327,975.78283546214
2021-01-27 03:00:00,1489.5805591741062,1223.0909751974807,979.2993804830131,1000.0,885.4935057356819,1133.9950802237304,1082.5492289658923,1148.7862464737284,1216.2025088438406,989.3908750048329
2021-01-27 04:00:00,1451.0443084892174,1191.4489534616655,953.9643784991167,1000.0,862.5853122132108,1104.6580172379183,1054.5430978377492,1119.06652805715,1184.7386954396281,963.7948006269106
2021-01-27 05:00:00,1455.759714691166,1195.3207620284954,957.0644420330112,1000.0,865.3884245007706,1108.247784438714,1057.970008397733,1122.7031180743686,1188.588697923688,966.9268097280066
2021-01-27 06:00:00,1451.5321091307987,1191.8494853823722,954.2850747267611,1000.0,862.8752893464068,1105.029372465587,1054.8976058267133,1119.4427270244485,1185.136971558669,964.1188015684033
2021-01-27 07:00:00,1397.3862379153225,1147.3904421839482,918.6877934582486,1000.0,830.6878275616691,1063.8089421943826,1015.5472190517277,1077.6846416543196,1140.9283223451555,928.1546970627153
2021-01-27 08:00:00,1427.3046772656155,1171.9563999872814,938.3571620870963,1000.0,848.4730917310136,1086.5853961580513,1037.2903757081763,1100.7581783152918,1165.3559243129828,948.0267548075999
2021-01-27 09:00:00,1462.426323459438,1200.794698278151,961.4472904774827,1000.0,869.3514453211137,1113.3229725501835,1062.814950913572,1127.8445039607807,1194.0318048839106,971.3548225950733
2021-01-27 10:00:00,1389.7440278638887,1141.1154420928794,913.6635525584885,1000.0,826.1448524749343,1057.9910436275761,1009.9932605579609,1071.7908578333104,1134.6886631468515,923.0786823126631
2021-01-27 11:00:00,1379.3376141768306,1132.570761117807,906.8220330354111,1000.0,819.9586736334232,1057.9910436275761,1002.4304234600659,1063.7652798642764,1126.192105940651,916.1666622274859
2021-01-27 12:00:00,1345.0289690523095,1104.400016028115,884.266398357765,1000.0,799.5636152653161,1057.9910436275761,977.496694902943,1037.3059524976184,1098.1800189014575,893.3785960091669
2021-01-27 13:00:00,1278.6880817973117,1049.927674812028,840.651711398146,1000.0,799.5636152653161,1112.8817284953343,929.2836084038616,986.1428929450278,1044.014466711927,849.3144679661615
2021-01-27 14:00:00,1396.2480364183004,1049.927674812028,840.651711398146,1000.0,799.5636152653161,1019.1803788153381,1014.7200337441453,986.1428929450278,1139.999011400727,849.3144679661615
2021-01-27 15:00:00,1370.2320022006543,1030.3645645325446,840.651711398146,1000.0,799.5636152653161,1019.1803788153381,995.8129409994076,967.7682728365843,1118.757618385225,849.3144679661615
2021-01-27 16:00:00,1347.3053720463536,1013.1245735987497,840.651711398146,1000.0,799.5636152653161,1019.1803788153381,979.1510655181075,951.5756388660184,1100.0386407903138,849.3144679661615
2021-01-27 17:00:00,1303.728514731796,980.3563638806148,840.651711398146,1000.0,799.5636152653161,1019.1803788153381,947.4816851706717,951.5756388660184,1064.4593074893478,849.3144679661615
2021-01-27 18:00:00,1365.8417964264263,980.3563638806148,840.651711398146,1000.0,799.5636152653161,972.8319377787359,947.4816851706717,951.5756388660184,1115.1731333138591,849.3144679661615
2021-01-27 19:00:00,1376.898610968926,980.3563638806148,840.651711398146,1000.0,799.5636152653161,965.0198721470691,947.4816851706717,951.5756388660184,1124.2007253454474,849.3144679661615
2021-01-27 20:00:00,1386.4920235866832,980.3563638806148,840.651711398146,1000.0,799.5636152653161,958.3427087300788,947.4816851706717,951.5756388660184,1124.2007253454474,849.3144679661615
2021-01-27 21:00:00,1366.4921972818674,980.3563638806148,840.651711398146,1000.0,799.5636152653161,972.3689049668469,947.4816851706717,951.5756388660184,1124.2007253454474,849.3144679661615
2021-01-27 22:00:00,1366.4921972818674,980.3563638806148,840.651711398146,1000.0,799.5636152653161,983.0131453556335,947.4816851706717,951.5756388660184,1124.2007253454474,849.3144679661615
2021-01-27 23:00:00,1366.4921972818674,980.3563638806148,840.651711398146,1000.0,799.5636152653161,976.4354495568624,947.4816851706717,951.5756388660184,1124.2007253454474,849.3144679661615
2021-01-28 00:00:00,1366.4921972818674,980.3563638806148,840.651711398146,1000.0,799.5636152653161,966.1608273044906,947.4816851706717,951.5756388660184,1124.2007253454474,849.3144679661615
2021-01-28 01:00:00,1366.4921972818674,980.3563638806148,840.651711398146,1000.0,799.5636152653161,924.2013432867429,947.4816851706717,951.5756388660184,1124.2007253454474,849.3144679661615
2021-01-28 02:00:00,1372.51947569105,980.3563638806148,844.3596300528087,1000.0,803.0903039098929,920.1428079429547,947.4816851706717,951.5756388660184,1129.1593125755392,849.3144679661615
2021-01-28 03:00:00,1333.883075632187,952.7593487955846,820.5909207280478,1000.0,780.4833254190164,946.7950732639765,947.4816851706717,951.5756388660184,1097.3734969980271,849.3144679661615
2021-01-28 04:00:00,1340.373990842076,957.3956473298697,824.5840638946074,1000.0,784.2812978054836,942.2101092287999,947.4816851706717,951.5756388660184,1102.7135140150492,849.3144679661615
2021-01-28 05:00:00,1340.373990842076,945.4737368131367,814.3159814663107,1000.0,774.5150830974251,954.0908671735413,947.4816851706717,951.5756388660184,1102.7135140150492,849.3144679661615
2021-01-28 06:00:00,1340.373990842076,945.4737368131367,814.3159814663107,1000.0,753.3549512299647,980.889242268801,947.4816851706717,951.5756388660184,1102.7135140150492,849.3144679661615
2021-01-28 07:00:00,1329.3637759173018,945.4737368131367,814.3159814663107,1000.0,753.3549512299647,972.8319377787359,947.4816851706717,951.5756388660184,1102.7135140150492,849.3144679661615
2021-01-28 08:00:00,1319.1560209929517,945.4737368131367,814.3159814663107,1000.0,753.3549512299647,965.3618756457627,947.4816851706717,951.5756388660184,1102.7135140150492,849.3144679661615
2021-01-28 09:00:00,1345.704473090544,945.4737368131367,814.3159814663107,1000.0,753.3549512299647,984.7901033190385,947.4816851706717,951.5756388660184,1102.7135140150492,849.3144679661615
2021-01-28 10:00:00,1360.6257728409084,945.4737368131367,814.3159814663107,1000.0,753.3549512299647,995.7095500598735,957.9874526070712,962.12680045208,1114.9405067986936,858.7317479204592
2021-01-28 11:00:00,1336.843734910252,945.4737368131367,814.3159814663107,1000.0,753.3549512299647,978.3057916127597,941.2430292764556,945.3100264946988,1095.4527402486385,843.7221902529878
2021-01-28 12:00:00,1300.4140814842592,919.7091095376885,792.1254679385227,1000.0,753.3549512299647,951.6464745943149,915.5936908753038,919.549860406454,1065.601110899834,820.7303429816243
2021-01-28 13:00:00,1306.5000254715499,924.0133524745678,795.8326188356259,1000.0,753.3549512299647,956.1001845491262,919.8786736335829,923.8533580566539,1070.5881290858636,824.5713648278002
2021-01-28 14:00:00,1326.6788306647659,938.284676678167,808.1242002124385,1000.0,753.3549512299647,970.8670877202544,934.0861380000277,938.1222111572081,1087.123290875238,837.3068142073432
2021-01-28 15:00:00,1337.0037976179758,945.5869400862226,814.4134809851645,1000.0,759.2179866502171,970.8670877202544,941.3557259993095,945.4232101664536,1095.5839007778827,843.8232106301733
2021-01-28 16:00:00,1335.7243681465714,944.6820722009727,813.6341379411597,1000.0,758.4914622610783,970.8670877202544,940.4549071227551,944.5184989605527,1094.5354951312054,843.0157243042115
2021-01-28 17:00:00,1323.8477436520848,936.2824094368857,806.3996909529454,1000.0,751.747317664803,970.8670877202544,932.0928302959375,936.1202906117629,1084.8034071484146,835.5200302528996
2021-01-28 18:00:00,1362.2856798469363,963.4673811882556,829.8135163093931,1000.0,773.5743106627564,970.8670877202544,959.1561575632833,963.3005552409687,1116.3006879708282,859.7793650339403
2021-01-28 19:00:00,1367.1223944301341,966.8881150342962,832.7597200279254,1000.0,776.32084041413,970.8670877202544,962.5615846653077,966.7206967813688,1120.264047416366,862.8319607227238
2021-01-28 20:00:00,1369.8056572258752,968.785834592754,834.3941846403452,1000.0,777.8445319556689,970.8670877202544,964.4508125056714,968.6180877465922,1122.4627992268004,864.5254483787056
2021-01-28 21:00:00,1371.9935763245282,970.3332256542735,835.7269189320672,1000.0,779.0869424379671,970.8670877202544,965.9912794626161,970.1652108748274,1124.255650484934,865.9063097657217
2021-01-28 22:00:00,1392.0039538401065,984.485430516097,847.9159054086381,1000.0,790.4498410000764,970.8670877202544,980.0801575101262,984.3149652593144,1140.6527972197553,878.5354593845933
2021-01-28 23:00:00,1408.3309014636568,996.0325543700505,857.861192229549,1000.0,799.7211028506259,970.8670877202544,991.5756114952999,995.8600897099533,1154.0316230668277,888.8398858851315
2021-01-29 00:00:00,1418.52841942395,1003.2446803353826,864.072839581821,1000.0,805.5117663240109,970.8670877202544,998.7554653895113,1003.0709668839202,1162.3877971667782,895.2758454246962
2021-01-29 01:00:00,1410.2874106725608,997.4162823440429,859.052967060886,1000.0,800.8321071612294,965.2267889029861,992.9531477072788,997.2435780891918,1155.6348496207222,890.0746975477657
2021-01-29 02:00:00,1465.0558538054756,1036.1508952506076,892.4142473350951,1000.0,831.9323831674907,1002.7113243943642,1031.5144349968818,1035.9714840344031,1200.5138729069638,924.6407052195235
2021-01-29 03:00:00,1433.6443340230242,1013.9353092309835,873.2804459093715,1000.0,814.0953427272581,981.212699259705,1009.3982569708861,1013.7597446797047,1174.7742636149542,904.8159526490189
2021-01-29 04:00:00,1466.4025893244038,1037.1033648851126,873.2804459093715,1000.0,832.697127314854,1003.6330550930852,1032.4626426193347,1036.9237887472384,1201.6174312930896,925.4906704114521
2021-01-29 05:00:00,1481.1852656460187,1047.5583132511117,873.2804459093715,1000.0,841.0914742674908,1013.7505921917817,1042.8708082698279,1047.376926821889,1213.7308315820237,934.8204609607651
2021-01-29 06:00:00,1495.86814704693,1057.9426823308947,873.2804459093715,1000.0,849.4291526460299,1023.7998278009167,1053.2087104549541,1057.7594978312418,1225.762456704203,944.087267941488
2021-01-29 07:00:00,1373.8503589696525,971.646422687024,873.2804459093715,1000.0,780.1413169909711,940.2885967684355,967.2986003378732,971.4781805253716,1125.7771578859347,867.078181001871
2021-01-29 08:00:00,1463.136231355521,971.646422687024,819.9897100369492,1000.0,780.1413169909711,940.2885967684355,1030.1628699615087,1034.6140790500813,1198.9408725493813,923.4291738971709
2021-01-29 09:00:00,1467.3660601452477,971.646422687024,819.9897100369492,1000.0,782.3966532555968,940.2885967684355,1033.141001780057,1037.6050790157976,1202.4069302624016,926.0987457533781
2021-01-29 10:00:00,1446.0833615262022,971.646422687024,819.9897100369492,1000.0,771.0487608488852,926.6506373229466,1018.1563097055468,1022.5556399003135,1184.9672027061483,912.6665961128215
2021-01-29 11:00:00,1467.1732647096749,971.646422687024,819.9897100369492,1000.0,782.2938551143203,940.165053397424,1033.0052586448867,1037.4687493509684,1202.2489474834945,925.9770667695715
2021-01-29 12:00:00,1507.174479377154,971.646422687024,819.9897100369492,1000.0,803.6224229012137,965.7978433537311,1061.1692567885318,1065.7544407221244,1235.027228950854,951.2230334975311
2021-01-29 13:00:00,1505.1429731372602,971.646422687024,819.9897100369492,1000.0,802.5392278305825,964.4960535662209,1059.73891677399,1064.3179203814827,1233.3625474183686,949.940888958513
2021-01-29 14:00:00,1488.6889371690888,971.646422687024,819.9897100369492,1000.0,793.7659687075179,953.9523025473662,1048.1539826084834,1052.6829291174804,1219.8795812954108,939.556253190669
2021-01-29 15:00:00,1514.53353013771,971.646422687024,819.9897100369492,1000.0,807.5462540723033,970.5135252146744,1066.3506067470817,1070.958178666787,1241.0574717614102,955.8675512251741
2021-01-29 16:00:00,1459.8843924310804,936.5863608931138,790.4018998695811,1000.0,778.4074429696813,935.4943419280681,1027.8733198517757,1032.3146360714106,1196.2762111775235,921.3768407874503
2021-01-29 17:00:00,1459.8843924310804,936.5863608931138,790.4018998695811,1000.0,778.4074429696813,935.4943419280681,1027.8733198517757,1032.3146360714106,1196.2762111775235,921.3768407874503
2021-01-29 18:00:00,1460.6482299156748,936.5863608931138,790.8154522043724,1000.0,778.8147195912481,935.9838092096526,1028.411121457977,1032.8547614532663,1196.2762111775235,921.3768407874503
2021-01-29 19:00:00,1460.6482299156748,936.5863608931138,790.8154522043724,1000.0,779.3244150883628,936.5963640586117,1028.411121457977,1032.8547614532663,1195.4938199341111,921.3768407874503
2021-01-29 20:00:00,1460.6482299156748,936.5863608931138,790.8154522043724,1000.0,772.7499716126011,928.6951617660991,1028.411121457977,1032.8547614532663,1205.664906098472,921.3768407874503
2021-01-29 21:00:00,1460.6482299156748,936.5863608931138,790.8154522043724,1000.0,762.1657106086908,915.9749387362766,1028.411121457977,1032.8547614532663,1222.408078707497,921.3768407874503
2021-01-29 22:00:00,1460.6482299156748,934.5482185306992,790.8154522043724,1000.0,763.8279065138028,917.9725749079915,1028.411121457977,1030.6071256436521,1219.7479484798948,921.3768407874503
