Date,TRU,DOT,BNT,AVA,STPT,CHR,STORJ,1INCH,KMD,ASR
2021-05-01 16:00:00,1463.161650343743,10089.397244685822,3175.3237355567835,2046.734782832056,982.078264758593,1346.5700860045263,1883.6556085031477,1236.2217726321585,4876.574158969349,920.5474202668523
2021-05-01 17:00:00,1463.161650343743,10089.397244685822,3175.3237355567835,2046.734782832056,982.078264758593,1349.7833458343173,1888.150491437851,1236.2217726321585,4876.574158969349,920.5474202668523
2021-05-01 18:00:00,1463.161650343743,10089.397244685822,3162.4946528891614,2046.734782832056,982.078264758593,1344.3298917712937,1880.5219027455173,1236.2217726321585,4876.574158969349,920.5474202668523
2021-05-01 19:00:00,1463.161650343743,10089.397244685822,3079.309626922237,2046.734782832056,982.078264758593,1308.9691625909472,1831.0573880250436,1236.2217726321585,4876.574158969349,920.5474202668523
2021-05-01 20:00:00,1463.161650343743,10089.397244685822,3079.309626922237,1986.2673791121642,982.078264758593,1348.8177588291103,1886.7997757218554,1199.699639114871,4732.503817802637,893.351364885627
2021-05-01 21:00:00,1463.161650343743,10089.397244685822,3079.309626922237,2022.2636403344495,982.078264758593,1324.8088237824218,1853.2147691745386,1221.4412747335173,4818.268929515457,909.5411837548681
2021-05-01 22:00:00,1449.7968355189937,10089.397244685822,3079.309626922237,2003.7918747072245,982.078264758593,1337.021448458008,1870.2984540148645,1210.2843827713175,4774.257885347037,901.2332503877577
2021-05-01 23:00:00,1469.6727139763132,10089.397244685822,3079.309626922237,2031.262705640021,982.078264758593,1318.9395479425648,1845.0045063233845,1226.876683638179,4839.710207443663,913.5886384721786
2021-05-02 00:00:00,1471.271922587822,10089.397244685822,3079.309626922237,2033.4730023817403,982.078264758593,1317.5059179991488,1845.0045063233845,1228.2116963516048,4844.976486233048,914.582750157132
2021-05-02 01:00:00,1471.8430685205035,10089.397244685822,3079.309626922237,2034.2623940752112,982.078264758593,1317.5059179991488,1845.0045063233845,1228.6884866063997,4846.857300086398,914.9377900446153
2021-05-02 02:00:00,1471.8430685205035,10089.397244685822,3079.309626922237,1953.112927986375,982.078264758593,1317.5059179991488,1845.0045063233845,1179.6744484134863,4653.509635961881,878.4396896113261
2021-05-02 03:00:00,1450.3879720142702,10089.397244685822,3079.309626922237,1982.0046639674201,982.078264758593,1317.5059179991488,1845.0045063233845,1197.1249717389787,4653.509635961881,891.434149493217
2021-05-02 04:00:00,1455.0240211496844,10089.397244685822,3079.309626922237,1975.6895304196507,982.078264758593,1317.5059179991488,1845.0045063233845,1193.3106497006197,4653.509635961881,888.5938303933501
2021-05-02 05:00:00,1448.6570610762312,10089.397244685822,3079.309626922237,1984.3728390478334,982.078264758593,1317.5059179991488,1845.0045063233845,1198.5553425033634,4653.509635961881,892.4992691556669
2021-05-02 06:00:00,1461.9165476248213,10089.397244685822,3079.309626922237,1966.374708436691,982.078264758593,1317.5059179991488,1845.0045063233845,1187.6845246940402,4653.509635961881,884.4043597210465
2021-05-02 07:00:00,1472.6763669255215,10089.397244685822,3079.309626922237,1952.0077796155156,982.078264758593,1317.5059179991488,1845.0045063233845,1179.0069420567734,4653.509635961881,877.9426337688493
2021-05-02 08:00:00,1451.8914441166692,10089.397244685822,3079.309626922237,1979.9522455643953,982.078264758593,1317.5059179991488,1845.0045063233845,1195.885317076512,4653.509635961881,890.5110457857602
2021-05-02 09:00:00,1446.8153039862655,10089.397244685822,3079.309626922237,1986.8988924669416,982.078264758593,1317.5059179991488,1845.0045063233845,1200.0810713187068,4653.509635961881,893.6353967956138
2021-05-02 10:00:00,1447.5054138379162,10089.397244685822,3079.309626922237,1985.951622434776,982.078264758593,1317.5059179991488,1845.0045063233845,1199.508923012953,4653.509635961881,893.2093489306337
2021-05-02 11:00:00,1434.6179168505473,10089.397244685822,3079.309626922237,2003.7918747072245,982.078264758593,1317.5059179991488,1845.0045063233845,1199.508923012953,4653.509635961881,893.2093489306337
2021-05-02 12:00:00,1445.6665820299443,10089.397244685822,3079.309626922237,1988.4776758538837,982.078264758593,1317.5059179991488,1845.0045063233845,1199.508923012953,4653.509635961881,893.2093489306337
2021-05-02 13:00:00,1440.064109511796,10089.397244685822,3079.309626922237,1996.213714449901,982.078264758593,1312.4001136665045,1845.0045063233845,1199.508923012953,4653.509635961881,893.2093489306337
2021-05-02 14:00:00,1445.437056494971,10089.397244685822,3079.309626922237,1988.7934325312722,982.078264758593,1317.2967402714362,1845.0045063233845,1199.508923012953,4653.509635961881,893.2093489306337
2021-05-02 15:00:00,1444.0614323631653,10089.397244685822,3079.309626922237,1990.6879725956028,982.078264758593,1316.0430674279705,1845.0045063233845,1199.508923012953,4653.509635961881,893.2093489306337
2021-05-02 16:00:00,1439.6086812671688,10089.397244685822,3079.309626922237,1996.845227804678,982.078264758593,1311.985059867116,1845.0045063233845,1199.508923012953,4653.509635961881,893.2093489306337
2021-05-02 17:00:00,1439.9502254382878,10089.397244685822,3079.309626922237,1996.3715927885955,982.078264758593,1312.2963255989944,1845.0045063233845,1199.508923012953,4653.509635961881,893.2093489306337
2021-05-02 18:00:00,1444.8635613924098,10089.397244685822,3079.309626922237,1996.3715927885955,982.078264758593,1316.7740864306684,1845.0045063233845,1199.508923012953,4653.509635961881,893.2093489306337
2021-05-02 19:00:00,1437.449325070431,10089.397244685822,3079.309626922237,1996.3715927885955,982.078264758593,1310.0171340648362,1845.0045063233845,1199.508923012953,4653.509635961881,893.2093489306337
2021-05-02 20:00:00,1455.140302139147,10089.397244685822,3079.309626922237,1996.3715927885955,982.078264758593,1326.139777607231,1845.0045063233845,1199.508923012953,4653.509635961881,893.2093489306337
2021-05-02 21:00:00,1465.2104772404564,10089.397244685822,3079.309626922237,1996.3715927885955,982.078264758593,1335.3172155145476,1845.0045063233845,1199.508923012953,4653.509635961881,893.2093489306337
2021-05-02 22:00:00,1451.1971467814737,10089.397244685822,3079.309626922237,1996.3715927885955,982.078264758593,1322.546189304159,1845.0045063233845,1199.508923012953,4653.509635961881,893.2093489306337
2021-05-02 23:00:00,1441.8887076866606,10089.397244685822,3079.309626922237,1996.3715927885955,982.078264758593,1314.0629582831234,1845.0045063233845,1199.508923012953,4653.509635961881,887.4800206709424
2021-05-03 00:00:00,1431.234915946168,10089.397244685822,3079.309626922237,1996.3715927885955,982.078264758593,1304.3536422888917,1845.0045063233845,1199.508923012953,4653.509635961881,880.9226301707798
2021-05-03 01:00:00,1432.2481397519978,10089.397244685822,3079.309626922237,1996.3715927885955,982.078264758593,1305.2770421772423,1845.0045063233845,1199.508923012953,4653.509635961881,881.546267681323
2021-05-03 02:00:00,1432.2481397519978,10089.397244685822,3079.309626922237,1996.3715927885955,982.078264758593,1311.8813374337326,1845.0045063233845,1199.508923012953,4653.509635961881,886.0066172055231
2021-05-03 03:00:00,1432.2481397519978,10089.397244685822,3079.309626922237,1996.3715927885955,982.078264758593,1313.0231869915558,1845.0045063233845,1200.5529646455802,4653.509635961881,886.7777892888638
2021-05-03 04:00:00,1432.2481397519978,10012.548282555117,3079.309626922237,1996.3715927885955,982.078264758593,1303.022146619496,1845.0045063233845,1191.4085879223276,4653.509635961881,880.0233766024861
2021-05-03 05:00:00,1441.8077072336562,9946.162432007754,3079.309626922237,1996.3715927885955,982.078264758593,1294.3827642121123,1845.0045063233845,1183.5092330102061,4653.509635961881,874.1885882240765
2021-05-03 06:00:00,1454.8537052086253,9856.97297296996,3079.309626922237,1996.3715927885955,982.078264758593,1282.775744990668,1845.0045063233845,1172.8964414958907,4653.509635961881,866.3495439883009
2021-05-03 07:00:00,1454.8537052086253,9912.913191194857,3079.309626922237,1996.3715927885955,982.078264758593,1290.05574416538,1845.0045063233845,1179.5528544811352,4653.509635961881,871.2662443467824
2021-05-03 08:00:00,1454.8537052086253,9846.316785972156,3058.6223730579723,1996.3715927885955,982.078264758593,1290.05574416538,1845.0045063233845,1171.6284453429223,4653.509635961881,865.412949886692
2021-05-03 09:00:00,1454.8537052086253,9846.316785972156,3051.0830173394497,1996.3715927885955,982.078264758593,1290.05574416538,1845.0045063233845,1168.7404380827948,4653.509635961881,863.2797489626145
2021-05-03 10:00:00,1454.8537052086253,9846.316785972156,3015.3136214297147,1996.3715927885955,982.078264758593,1305.3591322875081,1845.0045063233845,1155.0387003038095,4653.509635961881,853.1590819909151
2021-05-03 11:00:00,1451.6418631371387,9846.316785972156,3015.3136214297147,1996.3715927885955,982.078264758593,1302.4773254333413,1845.0045063233845,1157.5942906226323,4653.509635961881,855.0467460923675
2021-05-03 12:00:00,1415.2040686019957,9846.316785972156,3015.3136214297147,1996.3715927885955,982.078264758593,1269.7837235360673,1845.0045063233845,1187.3993087486963,4653.509635961881,855.0467460923675
2021-05-03 13:00:00,1440.8988051738895,9846.316785972156,3015.3136214297147,1996.3715927885955,982.078264758593,1292.838178369403,1845.0045063233845,1166.225085871702,4653.509635961881,855.0467460923675
2021-05-03 14:00:00,1428.0514368879428,9846.316785972156,3015.3136214297147,1996.3715927885955,982.078264758593,1281.3109509527353,1845.0045063233845,1166.225085871702,4653.509635961881,855.0467460923675
2021-05-03 15:00:00,1441.2310646985263,9846.316785972156,3015.3136214297147,1978.1153705845043,982.078264758593,1293.1362963198344,1845.0045063233845,1166.225085871702,4653.509635961881,855.0467460923675
2021-05-03 16:00:00,1425.565509647455,9846.316785972156,3015.3136214297147,1956.6141165564115,982.078264758593,1307.346585290382,1845.0045063233845,1166.225085871702,4653.509635961881,855.0467460923675
2021-05-03 17:00:00,1428.2796317814273,9846.316785972156,3015.3136214297147,1960.33929764802,982.078264758593,1304.8622690367897,1841.4984928954361,1166.225085871702,4653.509635961881,855.0467460923675
2021-05-03 18:00:00,1431.5502515015585,9846.316785972156,3015.3136214297147,1964.8282816133233,982.078264758593,1301.881089532479,1837.2912767818984,1168.8956264851017,4653.509635961881,855.0467460923675
2021-05-03 19:00:00,1447.4600482304484,9846.316785972156,3015.3136214297147,1986.6647617053445,982.078264758593,1287.5714279117879,1817.096639436918,1181.8863627831533,4653.509635961881,855.0467460923675
2021-05-03 20:00:00,1446.5668989527128,9846.316785972156,3015.3136214297147,1985.438898373787,982.078264758593,1288.3664091129372,1818.2185637338612,1181.1570846572556,4653.509635961881,855.5746749315076
2021-05-03 21:00:00,1442.894279498532,9846.316785972156,3015.3136214297147,1980.3981625954875,982.078264758593,1291.645706567679,1822.8465014587528,1178.1583014757132,4653.509635961881,857.7523813929608
2021-05-03 22:00:00,1451.1559768587063,9846.316785972156,3032.5786483552642,1991.737489741268,982.078264758593,1284.2921304570461,1812.4687017120261,1184.904178472711,4653.509635961881,852.8690396309144
2021-05-03 23:00:00,1528.628237421299,9846.316785972156,3194.4776633257343,2098.069550690044,982.078264758593,1219.2030446129295,1720.6111498997873,1248.1621650160012,4653.509635961881,809.6448659263145
2021-05-04 00:00:00,1529.0021070374955,9846.316785972156,3195.2589639119064,2098.5826934140027,982.078264758593,1218.9049266624982,1720.1904282884332,1248.467438658187,4653.509635961881,809.4468926116368
2021-05-04 01:00:00,1539.2925020454632,9846.316785972156,3216.763497319718,2112.706444305331,982.078264758593,1210.7563693507154,1720.1904282884332,1256.8697966662278,4653.509635961881,804.0356220104503
2021-05-04 02:00:00,1543.4729524254726,9846.316785972156,3225.499666804661,2118.444187097042,982.078264758593,1207.477071895974,1720.1904282884332,1260.2832361600954,4653.509635961881,804.0356220104503
2021-05-04 03:00:00,1524.0321668228441,9846.316785972156,3184.872944201483,2091.7613617273,982.078264758593,1222.8798326682456,1720.1904282884332,1244.4093614969381,4653.509635961881,804.0356220104503
2021-05-04 04:00:00,1514.8000843972152,9846.316785972156,3165.5800380699006,2079.0901637522134,982.078264758593,1222.8798326682456,1720.1904282884332,1236.8711414733316,4653.509635961881,804.0356220104503
2021-05-04 05:00:00,1505.6791783013746,9846.316785972156,3146.5194646229484,2066.5715572748995,982.078264758593,1222.8798326682456,1720.1904282884332,1229.4236996292002,4653.509635961881,804.0356220104503
2021-05-04 06:00:00,1530.374528349402,9846.316785972156,3198.1270054135816,2100.466366170229,998.1857907656495,1222.8798326682456,1720.1904282884332,1249.588054066203,4653.509635961881,804.0356220104503
2021-05-04 07:00:00,1545.6353918676382,9846.316785972156,3230.0186625468464,2121.4121738434274,1008.1396790698067,1222.8798326682456,1720.1904282884332,1262.0489206017237,4653.509635961881,804.0356220104503
2021-05-04 08:00:00,1523.6607234480398,9846.316785972156,3184.096713895802,2091.2515490629744,993.8067158853713,1222.8798326682456,1720.1904282884332,1244.1060689399071,4653.509635961881,804.0356220104503
2021-05-04 09:00:00,1507.4945619260448,9846.316785972156,3150.3131943849717,2069.063203714826,983.262347547065,1222.8798326682456,1720.1904282884332,1230.9060045479719,4653.509635961881,804.0356220104503
2021-05-04 10:00:00,1519.3405577545304,9923.689819692125,3175.0685718845943,2085.322044508762,990.9888906216005,1222.8798326682456,1720.1904282884332,1240.5785484916819,4653.509635961881,804.0356220104503
2021-05-04 11:00:00,1530.374528349402,9995.759048084828,3198.1270054135807,2100.466366170229,998.1857907656495,1222.8798326682456,1720.1904282884332,1249.588054066203,4653.509635961881,804.0356220104503
2021-05-04 12:00:00,1546.9102478490533,10103.763373002275,3232.68281518834,2123.161936441451,1008.971203054523,1222.8798326682456,1720.1904282884332,1263.0898715425042,4653.509635961881,804.0356220104503
2021-05-04 13:00:00,1582.8120385620662,10338.258682950423,3307.709211861206,2172.437785249063,1032.3881226966862,1222.8798326682456,1720.1904282884332,1292.4045575644627,4653.509635961881,804.0356220104503
2021-05-04 14:00:00,1621.961415283397,10593.965850927922,3389.5223083406922,2226.1710038412302,1057.9232782005565,1222.8798326682456,1720.1904282884332,1324.3709766134496,4653.509635961881,804.0356220104503
2021-05-04 15:00:00,1618.1829029268267,10569.286206581495,3381.62609588813,2220.984928163602,1055.4587459735149,1222.8798326682456,1720.1904282884332,1321.2857292995097,4653.509635961881,804.0356220104503
2021-05-04 16:00:00,1590.193305487699,10386.469996123413,3323.13434384801,2182.568705902675,1037.20254924818,1222.8798326682456,1720.1904282884332,1298.4315416806273,4653.509635961881,804.0356220104503
2021-05-04 17:00:00,1568.2531854604836,10243.166413101393,3277.2845933057465,2152.455499407655,1022.8921202302062,1222.8798326682456,1720.1904282884332,1280.5168996221523,4653.509635961881,804.0356220104503
2021-05-04 18:00:00,1568.2531854604836,10235.46349718245,3274.820057765994,2150.836841361643,1022.1228998857816,1222.8798326682456,1720.1904282884332,1279.5539440659522,4653.509635961881,804.0356220104503
2021-05-04 19:00:00,1568.2531854604836,10230.334652937998,3273.179092311961,2149.7590878082633,1021.6107287316715,1222.8798326682456,1720.1904282884332,1278.9127779005612,4653.509635961881,804.0356220104503
2021-05-04 20:00:00,1568.2531854604836,10371.520373743086,3318.3512362495485,2179.4272557290783,1035.7096660598625,1222.8798326682456,1720.1904282884332,1296.562662143876,4653.509635961881,804.0356220104503
2021-05-04 21:00:00,1568.2531854604836,10329.541035018094,3304.920014448387,2170.6058957261275,1031.517570270093,1222.8798326682456,1720.1904282884332,1291.3147485101038,4653.509635961881,804.0356220104503
2021-05-04 22:00:00,1540.482448556301,10515.754754423519,3364.4987940032124,2209.7360560920374,1050.1130453972905,1222.8798326682456,1720.1904282884332,1291.3147485101038,4653.509635961881,804.0356220104503
2021-05-04 23:00:00,1587.4282180848002,10515.754754423519,3364.4987940032124,2144.3864809576926,1019.0575529684303,1222.8798326682456,1720.1904282884332,1291.3147485101038,4653.509635961881,804.0356220104503
2021-05-05 00:00:00,1607.9256667521731,10515.754754423519,3364.4987940032124,2117.0503591920506,1019.0575529684303,1222.8798326682456,1720.1904282884332,1291.3147485101038,4653.509635961881,804.0356220104503
2021-05-05 01:00:00,1609.7770492124519,10515.754754423519,3364.4987940032124,2114.61556866969,1019.0575529684303,1222.8798326682456,1720.1904282884332,1291.3147485101038,4653.509635961881,804.9613970501861
2021-05-05 02:00:00,1596.2884055732775,10515.754754423519,3364.4987940032124,2132.4840789840227,1019.0575529684303,1222.8798326682456,1720.1904282884332,1280.4945641391162,4653.509635961881,798.216464617826
2021-05-05 03:00:00,1585.1801108116047,10515.754754423519,3364.4987940032124,2147.4276564124584,1019.0575529684303,1222.8798326682456,1708.219920793095,1271.5838240688913,4653.509635961881,792.6618143794119
2021-05-05 04:00:00,1607.661183543562,10515.754754423519,3364.4987940032124,2117.398644189861,1019.0575529684303,1222.8798326682456,1732.445947866994,1289.6174646872037,4653.509635961881,803.9033684333452
2021-05-05 05:00:00,1614.9344717803717,10515.754754423519,3364.4987940032124,2107.862374501813,1023.6679145225361,1222.8798326682456,1740.2837801556084,1295.4518778284225,4674.562776537509,807.5403418037355
2021-05-05 06:00:00,1625.6460417291278,10515.754754423519,3364.4987940032124,2107.862374501813,1030.4577197204007,1230.9909746962612,1751.8267695261131,1304.0443771818536,4705.568310839797,812.896611676492
2021-05-05 07:00:00,1645.4822823749723,10515.754754423519,3364.4987940032124,2107.862374501813,1043.0314330497802,1246.0116080814755,1773.2026757677886,1319.956413021541,4762.985966955144,822.8156299593744
2021-05-05 08:00:00,1647.7303896481683,10515.754754423519,3364.4987940032124,2107.862374501813,1044.4564538937764,1247.7139465317998,1775.6252784751784,1321.7597770833725,4769.493301314884,823.9397853647678
2021-05-05 09:00:00,1668.7568047327636,10515.754754423519,3364.4987940032124,2107.862374501813,1057.7845900229186,1263.635817920127,1798.2837390913546,1321.7597770833725,4830.356016797152,834.4539447446232
2021-05-05 10:00:00,1641.7795174544146,10515.754754423519,3364.4987940032124,2073.7864632252954,1040.6843398949627,1243.2077565162356,1769.2125066026758,1321.7597770833725,4752.26800448028,820.964079879903
2021-05-05 11:00:00,1677.7492338255465,10290.304664315285,3364.4987940032124,2119.221011593985,1063.4846733989039,1270.445171721424,1807.974149920914,1321.7597770833725,4856.385354236109,838.9505663661964
2021-05-05 12:00:00,1675.6333681566562,10303.298498632155,3364.4987940032124,2116.5483911017095,1062.1434773104365,1268.8429708270012,1805.6940532551353,1321.7597770833725,4850.260804250473,837.8925377493557
2021-05-05 13:00:00,1708.5615276287585,10104.728736545514,3364.4987940032124,2158.1410475127523,1083.0158414372065,1293.777222246457,1841.178057616317,1321.7597770833725,4945.57411340195,854.3581080989405
2021-05-05 14:00:00,1737.9191637846088,9934.035555940349,3422.3098413924317,2195.22365684308,1101.6249371646877,1316.0077596565743,1872.8143988539964,1321.7597770833725,5030.552244452664,869.0382551576066
2021-05-05 15:00:00,1769.9216320265716,9934.035555940349,3485.3290912491484,2235.647041788752,1121.9105280027532,1340.24104818472,1907.3008609238998,1346.0989846662499,5123.186062985426,885.0409379873236
2021-05-05 16:00:00,1737.3901973673865,9934.035555940349,3421.2682008989323,2194.5555017200113,1101.2896381425712,1315.6072094329686,1872.2443746875522,1321.3574761315895,5029.0211069562565,868.7737480033965
2021-05-05 17:00:00,1756.9619548046196,9934.035555940349,3459.808899158412,2219.277241273563,1113.695701960892,1330.42756770638,1893.335268846005,1336.242611347564,5085.6731943234,878.5605127091737
2021-05-05 18:00:00,1796.237711283392,9934.035555940349,3537.1507058007455,2268.887759161433,1138.5916543530632,1360.1684218091043,1935.6595632045223,1366.113457017459,5199.360153431788,898.200168909281
2021-05-05 19:00:00,1752.0690154453112,9689.761987826965,3450.173724593541,2213.096806385174,1110.5941860063117,1326.7224781380269,1888.0625453063915,1332.5213275435701,5071.510172481613,876.1138215327293
2021-05-05 20:00:00,1782.2201012269952,9856.511609173827,3509.5472327230095,2251.1816484001056,1129.7062302669683,1349.5538408835528,1920.5539227937384,1332.5213275435701,5158.7850097769415,891.1907293227106
2021-05-05 21:00:00,1782.0878596226894,9855.780251185464,3509.2868225996353,2251.014609619338,1129.622405511439,1349.4537033276513,1920.4114167521268,1332.5213275435701,5158.4022254028405,891.124602534158
2021-05-05 22:00:00,1802.5853082900626,9855.780251185464,3549.650391722739,2276.9056206382606,1142.6152426184647,1364.9750244923728,1942.4998532018585,1332.5213275435701,5217.7338033887,901.3742547598033
2021-05-05 23:00:00,1856.8043660553712,9855.780251185464,3656.4185423064328,2345.391520752829,1176.9833923854344,1406.0314224119584,2000.927330262438,1372.6015670192405,5374.67539677065,928.4862380663485
2021-05-06 00:00:00,1817.1318847636821,9645.20165455021,3578.295505293975,2295.2798865226573,1151.835965726676,1375.99015564153,1958.1755177790874,1343.2745625248476,5259.840084539956,908.6482015005838
2021-05-06 01:00:00,1844.109172042031,9788.395100262185,3631.419170462447,2329.355797799175,1168.9362158546319,1396.4182170454214,1987.2467502677662,1323.6239342885574,5182.894413887669,922.138066365304
2021-05-06 02:00:00,1854.2917755735643,9842.443606731902,3651.4707499623105,2342.217783918252,1175.39072203038,1404.128808849831,1998.219715471826,1316.3554245937764,5154.433219345567,927.2298290838501
2021-05-06 03:00:00,1854.556258782176,9843.847464042803,3651.991570209061,2342.551861479787,1175.5583715414384,1404.3290839616343,1998.5047275550487,1316.1676956398983,5153.698131892721,927.3620826609554
2021-05-06 04:00:00,1832.7363940717464,9728.029235893411,3609.0238998522086,2314.9904626531916,1161.727286879121,1387.8063872378982,1974.9912306892054,1331.8374892599707,5215.056108064328,916.4511625497845
2021-05-06 05:00:00,1769.524907213655,9392.507338587904,3484.547860879025,2235.1459254464507,1121.6590537361658,1339.9406355170156,1906.8733427990664,1379.4137780176318,5401.349869341868,884.842557621666
2021-05-06 06:00:00,1791.0802887154728,9506.921709426395,3526.9947109891273,2262.373246711511,1135.3224888874245,1356.2630571289485,1930.1018275816873,1362.81274096677,5336.34543721674,895.6212241557315
2021-05-06 07:00:00,1794.6508120317249,9525.873783123569,3534.0257843202485,2266.8832937922266,1137.5857572867128,1358.9667711382872,1933.9494907051885,1360.101375260035,5325.728583130464,895.6212241557315
2021-05-06 08:00:00,1799.4115097867275,9551.143214719801,3543.4005487617437,2272.8966898998474,1140.603448485764,1362.5717231507385,1939.0797082031906,1356.5029590397542,5311.638318634786,895.6212241557315
2021-05-06 09:00:00,1821.2313744971566,9666.961442869191,3586.368219118595,2300.458088726442,1154.434533148081,1379.0944198744742,1962.5932050690337,1340.2509267828882,5248.000479354018,895.6212241557315
2021-05-06 10:00:00,1831.5462196329959,9721.711877994356,3606.6802087418346,2313.487113626287,1160.9728640793585,1386.9051492347858,1973.7086763147051,1332.7029432241106,5218.444953188704,895.6212241557315
2021-05-06 11:00:00,1850.19228584009,9820.683818412928,3643.3980361376903,2337.0395817144677,1172.792154608975,1401.024544616887,1993.80202818188,1319.2720866023826,5165.853949086094,895.6212241557315
2021-05-06 12:00:00,1863.151963062042,9820.683818412928,3668.9182282284264,2353.4093822296572,1181.006980650836,1410.838025095227,2007.7676202597745,1310.0955187489485,5129.921399791577,901.8946056129013
2021-05-06 13:00:00,1886.8232102327497,9820.683818412928,3715.531640312527,2383.309323986993,1196.011611890562,1428.7626476015828,2033.276201708174,1293.6596414111252,5065.563681080988,913.3531288867113
2021-05-06 14:00:00,1848.7376281927277,9820.683818412928,3640.5335247805665,2335.2021551260277,1171.8700822981536,1399.9230315019713,1992.234461724157,1320.3101404616548,5169.918641034588,894.9170690942125
2021-05-06 15:00:00,1828.3724211296608,9820.683818412928,3600.430365780838,2309.4781828878727,1158.9610699466577,1384.5018478931515,1970.288531316037,1335.016328920435,5227.503442909267,885.0588982329458
2021-05-06 16:00:00,1856.9366076596766,9669.617894415122,3656.6789524298083,2345.5585595335965,1177.0672171409637,1406.1315599678599,2001.0698363040494,1314.4805414936573,5147.091767672948,898.8859430773199
2021-05-06 17:00:00,1787.1130405863034,10047.415604068161,3519.1824072878817,2257.362083288493,1132.8077462215485,1353.2589304519056,1925.8266463333516,1365.8380763396428,5147.091767672948,865.0865001244053
2021-05-06 18:00:00,1816.8674015550703,9882.871713616505,3519.1824072878817,2294.945808961122,1151.6683162156173,1375.7898805297268,1957.8905056958647,1365.8380763396428,5147.091767672948,879.489671837295
2021-05-06 19:00:00,1795.7087448661698,9999.320603385899,3519.1824072878817,2268.219604038364,1138.2563553309465,1359.7678715854986,1935.0895390380779,1365.8380763396428,5147.091767672948,869.2474163970181
2021-05-06 20:00:00,1847.0184873367546,9721.541810938435,3519.1824072878817,2333.0306509760535,1138.2563553309465,1398.6212432752527,1990.3818831832116,1365.8380763396428,5147.091767672948,894.0848858396901
2021-05-06 21:00:00,1869.2350768601007,9605.99748662024,3519.1824072878817,2361.09316614495,1138.2563553309465,1415.4443526666928,2014.322898173888,1365.8380763396428,5147.091767672948,904.8392540519809
2021-05-06 22:00:00,1856.53988284676,9671.684199257577,3519.1824072878817,2345.057443191295,1130.5257143608883,1405.8311473001554,2000.6423181792159,1365.8380763396428,5112.1345119462685,898.6939007878146
2021-05-06 23:00:00,1910.2299741948466,9399.845931005686,3519.1824072878817,2412.875188182795,1163.2198834634255,1446.4869949961353,2058.499771073351,1405.3373468712973,5259.974572623681,924.6836239675177
2021-05-07 00:00:00,1987.194587900724,9399.845931005686,3660.9729341858774,2510.091758589329,1210.0868943444025,1504.767052530767,2141.438287291052,1461.9594538895801,5471.902935466669,961.9398281315258
2021-05-07 01:00:00,2006.7663453379575,9492.424436215564,3697.0296317475672,2534.813498142881,1222.004965839909,1519.5874108041785,2162.5291814495054,1476.358202753336,5525.795371378633,971.4139144137822
2021-05-07 02:00:00,2058.7372958300703,9738.257899374228,3792.774781353946,2600.4597389844066,1253.6522773110842,1558.9414702734398,2218.534055802695,1514.5927183172278,5668.901637009723,996.5714543389628
2021-05-07 03:00:00,1994.0711513246167,9432.373513917266,3673.641503599444,2518.777775189226,1214.274324869851,1509.9742054376413,2148.8486014548325,1467.0184737606296,5490.838115651954,965.268561149616
2021-05-07 04:00:00,1990.500628008365,9415.48419202087,3667.063592557785,2514.2677281085103,1212.100082097022,1507.2704914283029,2145.0009383313313,1464.391674981431,5481.006387478827,963.5401805440692
2021-05-07 05:00:00,2022.1063714374106,9564.985967326009,3725.2902865932156,2554.18999671188,1231.3461570120623,1531.2033672887442,2179.059882276401,1487.6437086195228,5568.035388715036,978.839549607983
2021-05-07 06:00:00,1969.0774881108525,9314.14826064249,3627.596126307827,2487.207445624217,1199.054625460049,1491.0482073722715,2121.914959590322,1448.6308823062388,5422.016018440056,953.1698969107886
2021-05-07 07:00:00,1954.3986700329274,9244.714381735079,3600.55360313656,2468.6661409590533,1190.1160718384192,1479.9329386672127,2106.096788971482,1437.831820658422,5381.5966915060835,946.0643321990963
2021-05-07 08:00:00,2017.6101568910196,9543.71793234536,3717.0069912074227,2548.510678165795,1228.6082216685002,1527.7986903880958,2174.2146768616217,1484.335887934606,5212.991905601914,976.6630703269242
2021-05-07 09:00:00,2026.338102775191,9585.002941425442,3733.086329309257,2559.5352376964324,1233.923037335415,1534.4077690775898,2183.6200756079584,1490.7569516170918,5212.991905601914,980.8880006960384
2021-05-07 10:00:00,2040.4879544358937,9651.934698570421,3759.154347141019,2577.408387238527,1242.5394809166255,1545.1224875590426,2198.8682220603537,1501.1668578902124,5212.991905601914,987.7375090217238
2021-05-07 11:00:00,2007.4275533594862,9495.552088418603,3698.2477634219485,2535.6486920467173,1222.4076033904328,1520.0880985836857,2163.2417116575616,1476.844646971706,5212.991905601914,971.7339848962908
2021-05-07 12:00:00,1994.071151324617,9432.373513917266,3673.641503599444,2518.777775189226,1214.274324869851,1509.9742054376413,2148.848601454833,1467.0184737606296,5247.90882200657,965.268561149616
2021-05-07 13:00:00,1995.1290841590621,9437.377757442124,3675.590514278454,2520.1140854353634,1214.918544950689,1510.7753058848527,2148.848601454833,1467.7967845100218,5245.1260772212545,965.7806739216297
2021-05-07 14:00:00,1980.185782872526,9366.6928176535,3648.060738437435,2501.238703208666,1205.8189363088497,1510.7753058848527,2165.0647021603486,1456.8031451748568,5284.707968948647,958.547081016934
