total_cumulative_return,growth_factor,profit_factor,max_drawdown,sharpe_ratio,volatility,num_trades,trading_coin,reference_coin,trading_type
1.173442,2.173442,1.710875,0.292843,2.628109,2.272879,70,AAVE,RVN,both
1.312325,2.312325,1.696237,0.212113,3.374700,1.668708,69,AAVE,SAND,both
0.452412,1.452412,1.330347,0.350004,2.031751,1.412847,83,AAVE,SC,both
0.550621,1.550621,1.491954,0.336576,2.203025,1.580156,61,AAVE,SOL,both
1.691899,2.691899,2.041045,0.258645,5.002637,1.190438,67,AAVE,STORJ,both
0.796756,1.796756,1.533799,0.256117,2.566849,1.665048,69,AAVE,SUN,both
2.526195,3.526195,1.979814,0.281647,4.840492,1.608784,87,AAVE,TFUEL,both
2.803779,3.803779,2.552881,0.196827,5.930511,1.321354,66,AAVE,THETA,both
1.185490,2.185490,1.733983,0.223157,3.519623,1.425343,68,AAVE,TRB,both
2.598163,3.598163,2.511161,0.163527,4.592351,1.744766,56,AAVE,TRX,both
1.779934,2.779934,1.931118,0.277052,3.887834,1.705218,68,AAVE,UMA,both
0.446281,1.446281,1.339480,0.249105,2.125848,1.331138,61,AAVE,UNI,both
0.592286,1.592286,1.426842,0.226850,2.353632,1.424971,75,AAVE,UTK,both
0.683546,1.683546,1.416822,0.357097,2.496248,1.533005,74,AAVE,WAN,both
1.027161,2.027161,1.693375,0.342301,2.813804,1.783954,67,AAVE,WIN,both
1.588102,2.588102,1.838489,0.176105,3.859895,1.592531,63,AAVE,XRP,both
1.154189,2.154189,1.715835,0.208261,4.050878,1.149568,71,AAVE,XTZ,both
0.740177,1.740177,1.468528,0.340328,2.600368,1.507212,82,AAVE,XVS,both
0.604244,1.604244,1.487246,0.270831,2.551211,1.262763,61,AAVE,ZEC,both
0.529999,1.529999,1.340644,0.336635,2.160283,1.556384,74,AAVE,ZIL,both
0.699442,1.699442,1.756812,0.139151,3.205407,1.013566,64,ADA,AAVE,both
2.475711,3.475711,2.542804,0.224390,4.763366,1.091070,93,ADA,BEL,both
1.839641,2.839641,1.620173,0.399999,2.574553,0.994257,156,ADA,COMP,both
0.451602,1.451602,1.578359,0.169879,2.893140,1.005003,52,ADA,CTK,both
0.714784,1.714784,1.478605,0.250755,2.290687,0.984025,110,ADA,FIO,both
0.554549,1.554549,1.529640,0.312753,2.080189,1.192981,73,ADA,FLM,both
0.835826,1.835826,1.768281,0.151214,3.754331,1.065888,76,ADA,INJ,both
0.960795,1.960795,1.513808,0.253576,2.300520,0.999411,114,ADA,JST,both
0.037052,1.037052,2.145872,0.034574,4.920696,1.469323,2,ADA,JUV,both
0.738366,1.738366,1.454845,0.257187,2.521580,0.894239,110,ADA,RUNE,both
0.849620,1.849620,1.480961,0.219554,2.440550,0.840349,127,ADA,SAND,both
0.717513,1.717513,1.532391,0.183589,2.267980,0.974741,89,ADA,SUSHI,both
0.572078,1.572078,1.475309,0.333680,2.006327,1.014520,98,ADA,UMA,both
0.500079,1.500079,1.416347,0.278924,2.090849,0.940402,82,ADA,UNI,both
0.608638,1.608638,1.478562,0.196590,2.599778,0.981168,90,ADA,UTK,both
2.240138,3.240138,2.885738,0.147179,6.056161,0.977558,69,ADA,XVS,both
0.591704,1.591704,1.455742,0.208941,2.395558,0.875918,92,ALGO,BEL,both
0.032281,1.032281,1.345766,0.118405,2.370583,3.012484,5,ALGO,JUV,both
0.032281,1.032281,1.345766,0.118405,2.370583,3.012484,5,ALGO,PSG,both
1.111009,2.111009,1.789357,0.264565,3.675949,1.092865,86,ALGO,XVS,both
0.049757,1.049757,19.638703,0.000000,9.961370,0.609437,2,ANKR,JUV,both
0.022063,1.022063,2.992109,0.000000,5.504229,0.496089,2,ANKR,PSG,both
0.760261,1.760261,1.487133,0.220476,2.774564,1.112009,84,ANKR,UTK,both
0.232192,1.232192,inf,0.000000,22.004914,3.797896,2,ARDR,JUV,both
0.253413,1.253413,inf,0.000000,25.156295,3.583212,2,ARDR,PSG,both
0.898218,1.898218,1.568375,0.369372,3.021396,1.466423,71,ARPA,FIL,both
0.061040,1.061040,1.461039,0.140327,2.370235,2.650651,6,ARPA,GRT,both
0.040974,1.040974,1.336518,0.162794,3.413163,3.773170,6,ARPA,JUV,both
0.304190,1.304190,114.557627,0.002555,15.649539,2.255453,3,ARPA,PSG,both
0.514004,1.514004,1.317135,0.394489,2.041139,1.263512,101,ARPA,UTK,both
0.816808,1.816808,1.497255,0.323232,2.767415,1.291399,85,ARPA,XVS,both
0.286518,1.286518,1.801700,0.091041,4.101034,0.894264,32,ATOM,AVA,both
1.527596,2.527596,1.726207,0.247037,2.756578,1.124922,107,ATOM,JST,both
0.192494,1.192494,1.890527,0.098644,4.188018,0.729429,16,ATOM,SKL,both
0.608734,1.608734,1.375386,0.390598,2.378079,1.878389,71,AUDIO,ARDR,both
0.304715,1.304715,1.452147,0.268954,2.790892,1.658058,37,AUDIO,AVA,both
1.606625,2.606625,1.773451,0.338433,3.962454,1.867175,64,AUDIO,BEL,both
1.347940,2.347940,1.661339,0.360332,3.628549,1.890302,64,AUDIO,CHZ,both
0.770849,1.770849,1.487275,0.463193,2.729817,1.793431,71,AUDIO,DENT,both
0.649951,1.649951,1.405514,0.335902,2.569936,1.673549,74,AUDIO,EUR,both
0.601447,1.601447,1.388453,0.366462,2.478814,1.677450,69,AUDIO,FET,both
0.613096,1.613096,1.393643,0.262801,2.466736,1.767250,65,AUDIO,FIO,both
0.572516,1.572516,1.398150,0.383241,2.253130,2.005261,68,AUDIO,LRC,both
1.403601,2.403601,1.624124,0.347037,3.797162,1.781346,84,AUDIO,NKN,both
1.537519,2.537519,1.796200,0.230913,4.160786,1.640649,73,AUDIO,NMR,both
0.723157,1.723157,1.452866,0.314511,2.868813,1.538548,64,AUDIO,OGN,both
0.468700,1.468700,1.339740,0.392881,2.160637,1.637179,70,AUDIO,TUSD,both
0.625451,1.625451,1.426385,0.432530,2.459563,1.737611,69,AUDIO,USDC,both
0.114246,1.114246,1.372571,0.129291,2.350261,0.648689,31,AVA,FET,both
0.038481,1.038481,1.725749,0.055515,5.078708,0.978916,4,AVA,JUV,both
0.069280,1.069280,2.278645,0.055515,7.213170,1.214327,4,AVA,PSG,both
0.078554,1.078554,3.127527,0.026271,6.446997,1.565075,3,AVAX,JUV,both
0.476721,1.476721,1.421501,0.388707,2.009352,0.991456,86,AVAX,ONT,both
0.094598,1.094598,5.007467,0.000000,7.358078,1.613267,2,AVAX,PSG,both
0.681559,1.681559,1.476138,0.228459,2.582190,0.958069,106,AVAX,TFUEL,both
0.596784,1.596784,1.468593,0.320227,2.257688,1.033421,87,AVAX,THETA,both
0.628667,1.628667,1.558640,0.143329,2.670171,0.845681,88,AVAX,XTZ,both
1.670466,2.670466,1.980138,0.406082,4.374605,2.179683,45,AXS,ADA,both
0.703651,1.703651,1.514720,0.294342,3.000560,1.860988,51,AXS,ALGO,both
0.328515,1.328515,1.325261,0.262335,2.008390,1.764505,52,AXS,ANKR,both
0.644225,1.644225,1.427859,0.348380,2.886333,1.910596,58,AXS,ARDR,both
3.436623,4.436623,2.525109,0.255920,6.355681,2.068495,53,AXS,ARPA,both
0.549198,1.549198,1.459486,0.348150,2.326945,2.424474,58,AXS,AVAX,both
1.439125,2.439125,1.841537,0.377292,4.384923,1.866476,53,AXS,BAND,both
3.007298,4.007298,2.773578,0.375385,6.767283,1.755407,54,AXS,BAT,both
3.660964,4.660964,3.183878,0.313273,5.130486,2.810878,46,AXS,BCH,both
1.972123,2.972123,2.164241,0.325367,4.885476,2.080593,50,AXS,BNB,both
3.711360,4.711360,4.350953,0.267133,5.910573,2.471142,37,AXS,BTC,both
0.384719,1.384719,1.362820,0.287383,2.076577,2.120829,57,AXS,CELR,both
0.939307,1.939307,1.625083,0.366560,3.591101,1.749629,59,AXS,CHR,both
0.747121,1.747121,1.481679,0.478102,2.779451,2.507721,55,AXS,CHZ,both
1.241527,2.241527,1.777362,0.247457,3.568471,2.242464,60,AXS,COS,both
1.037338,2.037338,1.641643,0.420024,3.391176,2.121654,60,AXS,COTI,both
0.368681,1.368681,1.326166,0.443244,2.006116,2.446196,67,AXS,CTSI,both
0.596520,1.596520,1.500796,0.330000,2.394777,2.655581,52,AXS,DASH,both
0.613850,1.613850,1.420929,0.362141,2.845350,1.775097,60,AXS,DATA,both
0.660958,1.660958,1.543516,0.393900,2.449712,2.634410,58,AXS,DENT,both
1.119255,2.119255,1.849352,0.263036,4.238367,1.652849,50,AXS,DGB,both
0.840527,1.840527,1.599000,0.431566,3.250965,1.995535,50,AXS,DOGE,both
0.355712,1.355712,1.370164,0.255710,2.009641,2.000392,55,AXS,DOT,both
1.341376,2.341376,1.965461,0.220431,3.887737,2.130433,54,AXS,DUSK,both
2.401650,3.401650,2.301355,0.225119,5.037406,2.285611,45,AXS,ETC,both
2.425345,3.425345,2.435152,0.343182,5.030625,2.232697,47,AXS,ETH,both
2.359841,3.359841,2.251293,0.221509,5.050237,2.163471,51,AXS,FET,both
0.498958,1.498958,1.399286,0.482052,2.393015,2.077949,62,AXS,FIL,both
0.521345,1.521345,1.393782,0.430614,2.627106,1.691454,59,AXS,FLM,both
3.577259,4.577259,2.622895,0.200161,6.720151,2.123469,52,AXS,FTT,both
0.612151,1.612151,1.477520,0.360183,2.626981,2.006461,54,AXS,FUN,both
2.429405,3.429405,2.168689,0.330988,4.690521,2.545062,57,AXS,HIVE,both
1.259182,2.259182,1.910539,0.325737,4.336384,1.733024,51,AXS,HOT,both
2.483921,3.483921,2.384327,0.322201,5.622146,1.957301,45,AXS,ICX,both
1.047385,2.047385,1.739302,0.285207,3.810111,1.747960,51,AXS,IOST,both
0.893107,1.893107,1.639477,0.239635,3.380658,1.905361,55,AXS,IOTA,both
0.661347,1.661347,1.468982,0.382166,2.517997,2.755392,61,AXS,IOTX,both
0.546289,1.546289,1.449167,0.431371,2.507915,2.304622,50,AXS,JST,both
2.370100,3.370100,2.441843,0.196616,5.635934,1.912556,48,AXS,KAVA,both
0.452459,1.452459,1.355128,0.374809,2.345223,1.909220,60,AXS,KNC,both
2.506734,3.506734,2.923664,0.228547,5.392897,2.100179,40,AXS,LINK,both
0.589326,1.589326,1.477733,0.283005,2.843987,1.692746,52,AXS,LRC,both
0.652589,1.652589,1.545021,0.299046,2.654425,2.110140,49,AXS,LTC,both
0.911973,1.911973,1.612820,0.346901,3.141819,2.353501,51,AXS,NEAR,both
1.803917,2.803917,2.192101,0.273322,5.397872,1.642469,45,AXS,NEO,both
1.058901,2.058901,1.653231,0.382070,3.287754,2.359585,56,AXS,OGN,both
2.366531,3.366531,2.121991,0.445904,4.673150,2.452377,58,AXS,ONE,both
3.676260,4.676260,2.809262,0.241981,6.801158,1.976659,47,AXS,ONT,both
1.889292,2.889292,2.334273,0.177376,5.467040,1.702797,48,AXS,QTUM,both
0.242373,1.242373,1.328019,0.213803,2.341242,1.330262,41,AXS,ROSE,both
0.839558,1.839558,1.640107,0.399993,3.135747,2.056397,51,AXS,RSR,both
1.049705,2.049705,1.749259,0.230092,4.024398,1.606791,57,AXS,RUNE,both
1.112052,2.112052,1.866658,0.224131,3.677958,1.937531,51,AXS,RVN,both
1.195377,2.195377,1.809312,0.346485,4.098313,1.798832,54,AXS,SC,both
1.095045,2.095045,1.701891,0.337515,3.546124,2.052159,57,AXS,SNX,both
1.937619,2.937619,2.235842,0.232170,4.574204,2.213783,49,AXS,STORJ,both
2.516577,3.516577,2.642011,0.285332,5.804552,1.917845,40,AXS,SXP,both
2.461448,3.461448,2.188408,0.313555,4.481897,2.707752,62,AXS,TFUEL,both
7.071830,8.071830,3.711297,0.173625,9.816544,1.799590,54,AXS,THETA,both
0.639797,1.639797,1.581407,0.438473,2.871388,1.883998,46,AXS,TRB,both
0.660582,1.660582,1.499516,0.348691,2.817783,1.982895,53,AXS,TRX,both
1.575901,2.575901,1.914868,0.270977,4.491217,1.921512,60,AXS,UTK,both
0.437678,1.437678,1.392089,0.415699,2.397291,1.654160,56,AXS,VET,both
3.026334,4.026334,2.295591,0.357288,5.369983,2.421714,55,AXS,WAN,both
0.818550,1.818550,1.625775,0.251756,3.537987,1.605369,51,AXS,WIN,both
0.768207,1.768207,1.577368,0.405049,2.902104,2.245246,53,AXS,XRP,both
2.498805,3.498805,2.952045,0.180671,5.614749,2.025893,40,AXS,XTZ,both
1.183980,2.183980,1.676932,0.341412,3.777620,1.985667,59,AXS,XVS,both
2.387292,3.387292,2.772964,0.183819,5.283511,2.085884,48,AXS,ZEC,both
4.180025,5.180025,2.677155,0.356506,6.532976,2.251348,53,AXS,ZIL,both
0.426981,1.426981,1.383877,0.446636,2.308651,1.829137,50,AXS,ZRX,both
0.629865,1.629865,1.480813,0.263602,2.390477,1.247217,83,BAND,XVS,both
0.436332,1.436332,1.533842,0.098173,2.651797,0.685561,78,BAT,UTK,both
0.577719,1.577719,1.590902,0.184913,2.968521,0.815808,88,BAT,XVS,both
0.403660,1.403660,1.579284,0.197668,2.437568,0.870059,61,BCH,AAVE,both
0.658737,1.658737,1.628546,0.268781,2.862283,0.736342,89,BCH,BEL,both
0.665795,1.665795,1.994285,0.159677,3.743193,0.997094,52,BCH,CTK,both
0.459628,1.459628,1.478328,0.245973,2.243405,0.888852,70,BCH,FLM,both
0.747392,1.747392,1.815345,0.206383,3.708786,0.981574,73,BCH,INJ,both
0.892617,1.892617,1.845140,0.304673,3.315969,1.055098,80,BCH,XVS,both
1.112909,2.112909,1.546192,0.458945,2.917952,1.169622,90,BEL,ANKR,both
1.416155,2.416155,1.637952,0.476886,2.880309,1.473286,86,BEL,BNT,both
1.137295,2.137295,1.509070,0.355531,2.677502,1.404281,87,BEL,BTC,both
1.426000,2.426000,1.599083,0.362564,2.792072,1.577447,95,BEL,CHZ,both
0.739826,1.739826,1.409935,0.293487,2.234704,1.258480,88,BEL,DOT,both
0.855505,1.855505,1.413811,0.400225,2.226448,1.541893,90,BEL,FTT,both
0.702993,1.702993,1.373255,0.292643,2.069726,1.398056,95,BEL,ICX,both
0.907965,1.907965,1.442395,0.336832,2.239891,1.648710,97,BEL,MBL,both
1.089229,2.089229,1.519022,0.391402,2.561021,1.486180,82,BEL,ONT,both
1.777218,2.777218,1.668966,0.456371,3.201929,1.494506,114,BEL,TFUEL,both
3.110746,4.110746,2.064842,0.324888,4.228617,1.492041,88,BEL,THETA,both
0.673751,1.673751,1.395168,0.282104,2.081603,1.311451,94,BEL,XTZ,both
3.969867,4.969867,2.032149,0.432116,4.335736,1.639162,98,BEL,ZIL,both
0.333864,1.333864,1.603649,0.115017,2.932720,0.658917,58,BNB,AUDIO,both
1.049077,2.049077,2.267253,0.105749,5.249022,0.537807,83,BNB,BEL,both
0.494181,1.494181,2.192568,0.091442,4.194737,0.651857,52,BNB,CTK,both
0.314998,1.314998,1.516224,0.154654,2.442667,0.683933,67,BNB,FIL,both
0.047668,1.047668,1.824332,0.023384,3.446282,1.131697,5,BNB,GRT,both
0.740257,1.740257,2.420478,0.104387,5.321579,0.631141,67,BNB,INJ,both
1.403899,2.403899,1.581684,0.206669,2.651772,0.714854,188,BNB,LRC,both
0.754142,1.754142,1.836641,0.183489,3.131794,0.677919,79,BNB,RUNE,both
0.409258,1.409258,1.436868,0.121014,2.050697,0.634387,82,BNB,SUSHI,both
8.849632,9.849632,1.407476,0.210796,2.054709,0.768656,719,BNB,TUSD,both
11.781548,12.781548,1.469347,0.193207,2.158541,0.810924,707,BNB,USDC,both
0.725857,1.725857,2.074986,0.133869,4.184724,0.652663,74,BNB,XVS,both
44.388088,45.388088,2.292975,0.430697,4.376573,1.747798,220,BNT,ARDR,both
1.026145,2.026145,2.048989,0.352366,2.999700,1.884048,61,BNT,AUDIO,both
1.065410,2.065410,1.669665,0.355560,2.372307,1.697638,83,BNT,AVAX,both
26.178992,27.178992,1.855380,0.439817,3.162209,1.516669,266,BNT,BCH,both
2.013730,3.013730,2.060435,0.220011,3.459302,1.425375,86,BNT,BEL,both
4.847829,5.847829,1.546435,0.482571,2.371428,1.691277,257,BNT,CHR,both
8.361341,9.361341,1.533615,0.461220,2.308343,1.549847,344,BNT,COS,both
0.880375,1.880375,2.067178,0.231766,2.911048,1.855042,56,BNT,CTK,both
17.142210,18.142210,1.727739,0.462309,2.769099,1.603996,287,BNT,DASH,both
7.807491,8.807491,1.614234,0.480563,2.524831,1.717633,280,BNT,DATA,both
2.244022,3.244022,1.577935,0.347805,2.575783,1.546395,157,BNT,DCR,both
3.076616,4.076616,1.619481,0.322437,2.930705,1.427304,167,BNT,DGB,both
1.009274,2.009274,1.534082,0.269687,2.174082,1.530043,106,BNT,DIA,both
27.474937,28.474937,1.892802,0.284624,3.181614,1.536977,256,BNT,ETC,both
57.124927,58.124927,2.028597,0.278765,3.562669,1.607950,341,BNT,EUR,both
1.459883,2.459883,2.190764,0.274427,3.303417,1.875918,63,BNT,FIL,both
5.300178,6.300178,2.395791,0.234799,4.185079,1.759785,103,BNT,FIO,both
0.708099,1.708099,1.526747,0.365052,2.267520,1.401947,70,BNT,FLM,both
60.965242,61.965242,2.113662,0.296777,3.697524,1.561497,310,BNT,HBAR,both
24.825692,25.825692,1.935515,0.318533,3.576268,1.758950,257,BNT,HIVE,both
5.833679,6.833679,1.478799,0.445485,2.183418,1.418802,302,BNT,HOT,both
4.543996,5.543996,2.054484,0.368925,3.770234,1.524868,113,BNT,JST,both
2.697830,3.697830,1.931282,0.279208,3.976497,1.301370,108,BNT,KSM,both
4.078989,5.078989,1.573523,0.348111,2.680270,1.528283,208,BNT,LRC,both
17.546083,18.546083,1.772805,0.446583,2.987493,1.432055,266,BNT,LTC,both
2.207770,3.207770,1.640773,0.375854,2.856095,1.562863,163,BNT,LUNA,both
37.305437,38.305437,1.954864,0.452389,3.426167,1.596855,294,BNT,MBL,both
13.809926,14.809926,1.655997,0.408026,2.552801,1.656161,315,BNT,MTL,both
0.535561,1.535561,1.518052,0.283617,2.059990,1.650075,65,BNT,NEAR,both
1.924611,2.924611,1.673216,0.246625,2.797104,1.454633,130,BNT,NMR,both
9.260293,10.260293,1.567033,0.438097,2.482428,1.443168,291,BNT,ONT,both
3.285969,4.285969,2.474696,0.146071,4.563956,1.474235,94,BNT,OXT,both
7.437597,8.437597,2.483865,0.151526,4.736585,1.639845,116,BNT,PAXG,both
21.039084,22.039084,1.758404,0.489615,2.997004,1.527280,271,BNT,QTUM,both
15.062629,16.062629,1.660471,0.410202,2.642449,1.633257,293,BNT,RVN,both
2.861025,3.861025,1.606854,0.328118,2.706813,1.393231,176,BNT,SC,both
2.006017,3.006017,1.802803,0.367320,2.880874,1.643372,92,BNT,SUSHI,both
14.203604,15.203604,1.674158,0.496195,2.674814,1.575251,262,BNT,TRX,both
54.111237,55.111237,1.935911,0.475481,3.448489,1.661951,376,BNT,TUSD,both
3.518122,4.518122,2.270020,0.269289,3.470588,1.961186,91,BNT,UMA,both
92.288108,93.288108,2.123660,0.465735,3.794627,1.668376,356,BNT,USDC,both
2.626995,3.626995,2.375066,0.219443,4.274763,1.620338,80,BNT,UTK,both
2.298436,3.298436,1.551480,0.323249,2.568848,1.390159,173,BNT,VTHO,both
5.873433,6.873433,1.523147,0.437885,2.142190,1.452827,258,BNT,XLM,both
18.274590,19.274590,1.793980,0.398376,2.878123,1.515390,251,BNT,XRP,both
1.659405,2.659405,2.006340,0.172494,3.393000,1.696605,77,BNT,XVS,both
6.323812,7.323812,1.481224,0.462171,2.163439,1.520652,315,BNT,ZIL,both
0.324174,1.324174,1.589621,0.159534,2.528089,0.661289,60,BTC,AAVE,both
0.244002,1.244002,1.443249,0.109964,2.380901,0.628098,67,BTC,AUDIO,both
0.335392,1.335392,1.869899,0.102469,3.320357,0.759192,37,BTC,AXS,both
0.481458,1.481458,1.686646,0.135937,2.631852,0.626376,87,BTC,BEL,both
0.652931,1.652931,1.532422,0.216569,2.098874,0.551947,154,BTC,COMP,both
0.507578,1.507578,1.909006,0.096828,3.904786,0.727589,55,BTC,CTK,both
0.767567,1.767567,1.976808,0.107403,3.291526,0.639074,91,BTC,DIA,both
0.454031,1.454031,1.533970,0.224476,2.136687,0.670083,92,BTC,EGLD,both
0.893069,1.893069,2.138630,0.152934,3.955184,0.582473,97,BTC,FIO,both
0.732856,1.732856,2.244522,0.082134,3.670862,0.690829,63,BTC,FLM,both
0.139801,1.139801,7.206186,0.022176,9.458087,0.885210,4,BTC,GRT,both
0.481534,1.481534,1.835854,0.107136,3.369076,0.743252,66,BTC,INJ,both
0.933519,1.933519,1.963347,0.158961,3.123678,0.648196,99,BTC,JST,both
0.041005,1.041005,4.987904,0.000000,8.407296,0.599397,3,BTC,JUV,both
1.339152,2.339152,2.019774,0.159895,3.097354,0.569044,163,BTC,LRC,both
0.583617,1.583617,1.522694,0.164593,2.152181,0.581802,124,BTC,MKR,both
0.356964,1.356964,1.609251,0.123972,2.649618,0.672750,68,BTC,NEAR,both
0.418601,1.418601,1.469565,0.169745,2.156468,0.537069,121,BTC,NMR,both
0.331788,1.331788,1.487038,0.212520,2.152465,0.594157,101,BTC,OXT,both
0.575138,1.575138,1.674578,0.149559,2.557577,0.626535,119,BTC,PAXG,both
0.029116,1.029116,3.070231,0.000000,6.605301,0.545978,3,BTC,PSG,both
0.172565,1.172565,1.471148,0.180247,2.159284,0.965528,33,BTC,ROSE,both
0.509284,1.509284,1.703266,0.179190,2.397666,0.602806,87,BTC,RSR,both
0.569099,1.569099,1.639655,0.125648,2.753771,0.508289,122,BTC,SAND,both
0.757253,1.757253,1.649797,0.099535,2.639196,0.505308,147,BTC,SC,both
0.480767,1.480767,1.550343,0.156730,2.037260,0.605634,107,BTC,SOL,both
0.521694,1.521694,1.769340,0.112513,2.875270,0.642411,67,BTC,SUN,both
11.050296,12.050296,1.547363,0.288902,2.314646,0.716612,689,BTC,TUSD,both
0.329052,1.329052,1.504948,0.127791,2.079685,0.549227,88,BTC,UMA,both
0.432801,1.432801,1.617230,0.193869,2.395333,0.640365,75,BTC,UNI,both
7.372307,8.372307,1.461724,0.312039,2.010884,0.723476,685,BTC,USDC,both
0.760973,1.760973,2.335811,0.074504,4.455749,0.598197,75,BTC,UTK,both
0.514209,1.514209,1.625779,0.165076,2.890404,0.757185,83,BTC,XVS,both
0.182695,1.182695,inf,0.000000,227.099753,0.281402,2,CELR,JUV,both
0.060802,1.060802,2.806250,0.035635,9.066235,2.591298,2,CELR,PSG,both
0.625084,1.625084,2.451061,0.121134,4.849273,1.522851,30,CHZ,AVA,both
0.573871,1.573871,4.972994,0.131405,13.995305,4.686607,5,CHZ,GRT,both
0.418763,1.418763,32.039793,0.012809,14.340170,3.373272,3,CHZ,JUV,both
0.398322,1.398322,12.880694,0.032320,13.284171,3.516853,3,CHZ,PSG,both
0.352283,1.352283,1.650484,0.281022,2.535190,1.757437,39,CHZ,ROSE,both
0.093096,1.093096,3.570365,0.033426,8.423917,2.125691,3,COS,JUV,both
0.116446,1.116446,3.380427,0.048011,8.151782,2.811590,3,COS,PSG,both
0.801070,1.801070,1.474693,0.408862,2.653538,0.987327,88,COTI,BEL,both
0.469280,1.469280,1.984751,0.153507,4.372074,1.234014,31,CRV,AVA,both
1.730130,2.730130,1.553650,0.480458,2.692334,1.386208,104,CRV,BAT,both
8.006999,9.006999,2.092191,0.255639,4.042283,1.981540,100,CRV,BCH,both
2.233032,3.233032,1.550712,0.403334,2.728640,1.714740,105,CRV,BNB,both
5.531054,6.531054,1.849066,0.498698,3.977405,1.657316,116,CRV,BNT,both
1.471023,2.471023,1.426242,0.349855,2.221443,1.860674,114,CRV,BTC,both
3.897666,4.897666,1.791558,0.350297,3.283728,1.818636,112,CRV,CELR,both
4.762521,5.762521,1.794675,0.356406,3.744088,1.666366,123,CRV,CHZ,both
4.229476,5.229476,1.780714,0.259443,3.809960,1.487652,134,CRV,DATA,both
2.968128,3.968128,1.570145,0.475506,2.717747,2.116134,136,CRV,DCR,both
3.197744,4.197744,1.672461,0.226045,3.168712,1.681958,129,CRV,DGB,both
1.376702,2.376702,1.430725,0.439177,2.264034,1.612472,115,CRV,ENJ,both
