total_cumulative_return,growth_factor,profit_factor,max_drawdown,sharpe_ratio,volatility,num_trades,trading_coin,reference_coin,trading_type
0.083276,1.083276,4.574676,0.018638,10.373958,0.729306,5,KAVA,FTT,both
0.398460,1.398460,1.495224,0.203261,2.441221,1.077287,57,KAVA,ONG,both
0.478096,1.478096,1.497048,0.221608,2.519574,1.247224,63,KAVA,ZEC,both
0.178980,1.178980,1.478753,0.174275,2.608700,0.675046,43,LINK,IOTX,both
0.292537,1.292537,1.805290,0.097963,4.020794,0.631319,41,LINK,RLC,both
0.507614,1.507614,1.442796,0.211820,2.340369,0.864844,90,LINK,XTZ,both
0.642273,1.642273,1.454827,0.210113,2.075009,0.672392,145,LTC,ANKR,both
7.082783,8.082783,1.776087,0.274312,2.611599,0.759398,240,LTC,BTC,both
0.413865,1.413865,1.447565,0.128242,2.342362,0.560142,112,LTC,CHZ,both
5.013321,6.013321,1.621598,0.392012,2.270524,0.758089,285,LTC,ETC,both
0.180553,1.180553,1.523410,0.154199,2.539462,0.682763,45,LTC,IOTX,both
0.311645,1.311645,1.419350,0.121647,2.270357,0.700770,80,LTC,NKN,both
0.467764,1.467764,1.686632,0.164967,2.922893,0.597158,81,LTC,RVN,both
1.873922,2.873922,2.073789,0.155331,2.582468,1.180763,147,NEO,ANKR,both
0.028444,1.028444,2.657166,0.013848,10.205813,0.339815,5,NEO,FTT,both
0.807854,1.807854,1.903692,0.179292,2.251324,1.484937,95,NEO,HBAR,both
1.034140,2.034140,2.750750,0.101854,2.704825,1.317341,78,NEO,RVN,both
6.127852,7.127852,2.243185,0.299706,3.312123,1.196693,192,NEO,TFUEL,both
2.456320,3.456320,1.574071,0.322658,2.063826,1.089201,273,NEO,THETA,both
0.098436,1.098436,1.747662,0.055431,3.505054,0.475536,18,QTUM,BCH,both
0.802555,1.802555,1.444081,0.188603,2.122003,0.802376,163,QTUM,DUSK,both
0.629013,1.629013,1.738102,0.112742,2.804132,0.822439,93,QTUM,RVN,both
3.217835,4.217835,1.715175,0.259072,2.856063,1.032694,221,QTUM,TFUEL,both
0.621188,1.621188,1.639039,0.155664,2.550221,0.916601,97,QTUM,XTZ,both
0.170353,1.170353,1.769552,0.135527,2.594639,1.083471,23,RVN,BCH,both
0.340769,1.340769,1.701117,0.147306,2.718370,1.276413,52,RVN,IOTX,both
0.563094,1.563094,1.894558,0.098037,3.472868,0.906687,60,RVN,KAVA,both
0.451476,1.451476,1.498917,0.261759,2.422525,1.289342,59,STX,BAND,both
0.956594,1.956594,1.971230,0.259348,3.792858,1.295673,57,STX,BAT,both
0.329041,1.329041,1.979422,0.203761,3.719165,1.268040,27,STX,BCH,both
0.386675,1.386675,1.457392,0.225434,2.109776,1.278442,63,STX,CELR,both
0.420026,1.420026,1.487761,0.233634,2.250758,1.296583,58,STX,COS,both
0.404467,1.404467,1.452646,0.317654,2.263713,1.191752,66,STX,ENJ,both
0.385793,1.385793,1.387323,0.297933,2.023157,1.466206,70,STX,FET,both
0.022924,1.022924,1.435107,0.037073,2.826466,1.148798,4,STX,FTT,both
1.666143,2.666143,2.633632,0.213762,5.462125,1.249725,56,STX,FUN,both
0.360711,1.360711,1.449191,0.287147,2.586373,0.886657,57,STX,ICX,both
0.740560,1.740560,1.907481,0.109089,3.601864,1.086822,62,STX,ONE,both
0.407254,1.407254,1.603051,0.277231,2.829463,1.412079,42,STX,RLC,both
0.332148,1.332148,1.407836,0.236348,2.542570,0.864342,68,STX,TFUEL,both
0.468951,1.468951,1.556508,0.262481,2.868900,1.012223,56,STX,TUSD,both
0.536725,1.536725,1.551818,0.238035,3.118210,1.009572,65,STX,USDC,both
0.443849,1.443849,1.556931,0.285201,2.544470,1.149910,55,STX,XRP,both
0.501073,1.501073,1.490126,0.239045,2.401232,1.444060,66,STX,XTZ,both
0.561443,1.561443,1.689403,0.192557,3.547619,0.884958,58,STX,ZIL,both
2.124830,3.124830,1.749882,0.191724,3.063207,0.842554,172,TRX,ALGO,both
1.220806,2.220806,1.618653,0.257950,2.691099,0.825359,160,TRX,ANKR,both
1.372871,2.372871,1.465164,0.344381,2.082222,0.767641,205,TRX,ATOM,both
4.865397,5.865397,1.537507,0.344868,2.332645,0.725248,286,TRX,BTC,both
0.803271,1.803271,1.503823,0.278855,2.322697,0.766096,148,TRX,COS,both
1.160764,2.160764,1.931924,0.180260,3.453594,0.762813,131,TRX,DENT,both
1.239854,2.239854,1.610716,0.140354,2.835479,0.693870,154,TRX,DOGE,both
1.574099,2.574099,1.753741,0.185008,3.110655,0.824796,148,TRX,DUSK,both
2.294500,3.294500,1.516451,0.329469,2.363813,0.896843,231,TRX,ENJ,both
0.212739,1.212739,1.376217,0.146607,2.088220,0.664087,59,TRX,KAVA,both
2.249256,3.249256,1.673833,0.195374,2.861021,0.849084,193,TRX,ONE,both
0.125304,1.125304,1.393267,0.163777,2.154617,0.573615,40,TRX,RLC,both
0.900922,1.900922,1.965139,0.158842,3.933703,0.756331,77,TRX,RVN,both
1.518646,2.518646,1.449653,0.296730,2.365061,0.798583,221,TRX,TFUEL,both
0.425011,1.425011,1.396996,0.201627,2.107551,0.597439,113,TRX,WAN,both
0.596978,1.596978,1.445166,0.198144,2.046115,0.695482,126,TRX,WIN,both
1.091653,2.091653,2.043739,0.130271,4.018065,0.825408,96,TRX,XTZ,both
1.211162,2.211162,1.645211,0.251635,3.112099,1.008562,128,VET,CHZ,both
1.858759,2.858759,1.957913,0.232529,4.070765,1.303944,92,VET,HBAR,both
0.187020,1.187020,1.374586,0.238189,2.150894,0.930752,49,VET,IOTX,both
2.935423,3.935423,3.347505,0.184097,7.190297,1.299037,60,VET,KAVA,both
1.445795,2.445795,1.653305,0.207242,2.963904,1.100441,125,VET,MTL,both
0.908365,1.908365,1.618630,0.233123,2.974151,1.107061,87,VET,RVN,both
0.359957,1.359957,1.367288,0.333075,2.040707,1.349535,62,VET,STX,both
1.236070,2.236070,1.648063,0.228541,2.807988,1.068402,113,VET,WAN,both
0.703563,1.703563,1.517558,0.248369,2.498749,0.769171,107,WAN,IOTA,both
0.379532,1.379532,1.687368,0.172009,3.117975,0.705459,58,WAN,KAVA,both
1.188266,2.188266,1.612209,0.363289,2.595963,0.918991,112,WIN,BTC,both
1.477698,2.477698,1.824066,0.200020,2.886331,0.867113,161,XLM,ANKR,both
0.560712,1.560712,1.619929,0.108951,2.918268,0.649408,100,XLM,BAND,both
0.174017,1.174017,3.017156,0.057132,5.033702,0.587185,17,XLM,BCH,both
3.873087,4.873087,1.616882,0.445319,2.211910,0.673991,259,XLM,BTC,both
1.276389,2.276389,1.962024,0.187325,3.485832,0.895905,113,XLM,CHZ,both
1.125297,2.125297,1.686641,0.249389,2.687873,0.841339,138,XLM,COS,both
0.805007,1.805007,1.709084,0.149237,2.423269,0.892343,121,XLM,CVC,both
1.054389,2.054389,1.888318,0.098329,3.377346,0.755926,127,XLM,DENT,both
1.667231,2.667231,2.002662,0.121203,3.111228,0.756079,145,XLM,DOGE,both
1.544564,2.544564,1.844962,0.213173,3.118050,0.805902,157,XLM,DUSK,both
0.106866,1.106866,1.348186,0.124914,2.200642,0.483441,48,XLM,IOTX,both
0.302378,1.302378,1.686724,0.107041,2.677920,0.694633,54,XLM,KAVA,both
1.247603,2.247603,1.908731,0.201909,3.015591,0.931795,126,XLM,MTL,both
0.684145,1.684145,2.010187,0.107215,3.916609,0.730895,73,XLM,NKN,both
0.787632,1.787632,2.322568,0.096462,4.336771,0.602886,80,XLM,RVN,both
0.252383,1.252383,1.509151,0.118025,2.167763,0.767200,58,XLM,STX,both
0.802179,1.802179,1.695828,0.199409,2.547659,0.830598,119,XLM,WAN,both
0.035184,1.035184,inf,0.000000,46.531882,0.136898,2,XTZ,FTT,both
0.387553,1.387553,1.410735,0.115346,2.110976,0.601914,112,ZEC,CHZ,both
0.131975,1.131975,2.102372,0.039305,3.046437,0.631297,20,ZIL,BCH,both
3.546142,4.546142,1.572662,0.335783,2.601746,0.825373,224,ZIL,BTC,both
0.611547,1.611547,1.476761,0.143825,2.263165,0.864097,106,ZIL,CHZ,both
0.014126,1.014126,1.573587,0.025751,3.728247,0.482016,4,ZIL,FTT,both
0.723530,1.723530,2.025129,0.238545,4.428851,0.839956,54,ZIL,KAVA,both
0.168543,1.168543,1.362638,0.188381,2.007823,0.897960,39,ZIL,RLC,both
0.219881,1.219881,1.528912,0.179582,3.219623,0.641150,50,ZRX,IOTX,both
