total_cumulative_return,growth_factor,profit_factor,max_drawdown,sharpe_ratio,volatility,num_trades,trading_coin,reference_coin,trading_type
3.795798,4.795798,1.504583,0.282065,2.131672,0.576714,378,ALICE,FIL,both
9.117594,10.117594,1.726906,0.268006,2.902314,0.599063,397,ALICE,FLOW,both
4.024049,5.024049,1.473202,0.340920,2.195160,0.571456,393,ALICE,GRT,both
8.164533,9.164533,1.651384,0.320296,2.830668,0.593316,401,ALICE,ICX,both
6.093900,7.093900,1.555036,0.258655,2.425334,0.624234,414,ALICE,IMX,both
6.910078,7.910078,1.561613,0.361241,2.860237,0.600298,480,ALICE,INJ,both
7.886834,8.886834,1.639557,0.342811,2.652357,0.625416,392,ALICE,IOTX,both
3.920562,4.920562,1.454807,0.334973,2.110967,0.590896,423,ALICE,JASMY,both
17.393935,18.393935,1.937105,0.202811,4.306411,0.580460,425,ALICE,LDO,both
12.326215,13.326215,1.672348,0.271463,3.031019,0.650984,416,ALICE,LINK,both
4.000818,5.000818,1.540559,0.300719,2.133227,0.589158,327,ALICE,MANA,both
3.970573,4.970573,1.451219,0.421605,2.051644,0.621855,396,ALICE,NEAR,both
3.095725,4.095725,1.484647,0.225591,2.176293,0.492374,382,ALICE,OGN,both
5.499741,6.499741,1.553101,0.333168,2.265358,0.648112,369,ALICE,ONE,both
10.324448,11.324448,1.737351,0.330100,3.120070,0.573487,434,ALICE,OP,both
4.329913,5.329913,1.495420,0.276928,2.241294,0.580203,367,ALICE,QTUM,both
19.647407,20.647407,1.969214,0.265426,3.749314,0.593305,402,ALICE,ROSE,both
5.692205,6.692205,1.553294,0.284788,2.435991,0.596345,400,ALICE,RSR,both
5.614605,6.614605,1.614012,0.339062,2.486298,0.578992,350,ALICE,SAND,both
8.409790,9.409790,1.616752,0.410310,2.640960,0.646704,409,ALICE,SKL,both
4.198290,5.198290,1.414303,0.355999,2.051667,0.639035,460,ALICE,SNX,both
4.587630,5.587630,1.719323,0.247793,3.162462,0.456208,341,ALICE,SPELL,both
3.804819,4.804819,1.478132,0.306402,2.129658,0.572223,378,ALICE,THETA,both
3.893882,4.893882,1.453208,0.320562,2.100111,0.590065,459,ALICE,TRB,both
11.195566,12.195566,1.643025,0.335124,2.885318,0.655018,447,ALICE,UNI,both
9.640508,10.640508,1.716184,0.278723,2.805837,0.641688,395,ALICE,VET,both
4.620587,5.620587,1.445178,0.304491,2.139270,0.639876,427,ALICE,WOO,both
4.258276,5.258276,1.500406,0.276522,2.189637,0.587558,387,ALICE,XTZ,both
5.219167,6.219167,1.561014,0.305551,2.543278,0.539365,416,ALICE,ZEC,both
4.257744,5.257744,1.477995,0.256374,2.187462,0.592873,394,ALICE,ZEN,both
6.187081,7.187081,1.616163,0.282081,2.569100,0.582361,364,ALICE,ZIL,both
3.549337,4.549337,1.443951,0.298346,2.015332,0.590263,394,ALICE,ZRX,both
5.788000,6.788000,1.532740,0.359832,2.366544,0.626709,423,ALPHA,ANKR,both
5.545956,6.545956,1.502764,0.374284,2.452852,0.657198,461,ALPHA,INJ,both
6.497236,7.497236,1.543350,0.485412,2.312537,0.695704,416,ALPHA,LINK,both
5.561539,6.561539,1.575745,0.276081,2.409621,0.605115,401,ALPHA,ROSE,both
3.810049,4.810049,1.443542,0.446149,2.038781,0.610982,409,ALPHA,VET,both
8.971760,9.971760,1.589592,0.367318,2.667691,0.676371,431,ALPHA,ZEC,both
5.254213,6.254213,1.517315,0.329643,2.138545,0.683673,396,ANKR,ADA,both
4.680864,5.680864,1.483567,0.483397,2.388405,0.622944,464,ANKR,INJ,both
7.564060,8.564060,1.711352,0.239228,3.138694,0.606336,389,ANKR,LDO,both
5.736816,6.736816,1.491473,0.274474,2.396824,0.614446,432,APE,ALGO,both
4.216358,5.216358,1.406615,0.419213,2.069923,0.634219,449,APE,ALPHA,both
4.960353,5.960353,1.440435,0.401850,2.062325,0.696145,439,APE,ANKR,both
3.350983,4.350983,1.492930,0.302704,2.199789,0.675331,327,APE,APT,both
5.804131,6.804131,1.462835,0.374453,2.313117,0.645102,465,APE,AR,both
4.304744,5.304744,1.403772,0.419511,2.057807,0.643020,476,APE,BAND,both
6.891378,7.891378,1.488522,0.471103,2.333272,0.697341,453,APE,CELR,both
7.906835,8.906835,1.520881,0.263095,2.352704,0.739300,445,APE,CRV,both
9.186181,10.186181,1.535231,0.347265,2.643293,0.673692,487,APE,DUSK,both
4.972074,5.972074,1.478229,0.267478,2.244402,0.620396,415,APE,FIL,both
4.438094,5.438094,1.454123,0.268016,2.149794,0.615924,425,APE,FLOW,both
4.622747,5.622747,1.500877,0.408702,2.055142,0.683389,380,APE,GALA,both
7.842324,8.842324,1.535243,0.326198,2.503572,0.679934,442,APE,GRT,both
4.843685,5.843685,1.435995,0.334188,2.126725,0.657370,460,APE,IMX,both
7.916115,8.916115,1.540568,0.414997,2.420861,0.710339,463,APE,IOTX,both
4.485106,5.485106,1.401226,0.474061,2.037495,0.670558,451,APE,KSM,both
7.588211,8.588211,1.609805,0.283263,2.925564,0.670459,415,APE,LDO,both
2.858096,3.858096,1.422217,0.327996,2.083749,0.591317,407,APE,LUNA2,both
6.050877,7.050877,1.479483,0.311366,2.262356,0.682246,450,APE,NEO,both
5.355382,6.355382,1.460488,0.460419,2.210794,0.659168,450,APE,OP,both
7.673939,8.673939,1.525398,0.359506,2.539247,0.655661,439,APE,ROSE,both
5.521320,6.521320,1.537503,0.218342,2.376425,0.605427,396,APE,SAND,both
7.186398,8.186398,1.500592,0.425073,2.408462,0.680421,504,APE,SNX,both
11.989135,12.989135,1.703936,0.287491,2.766567,0.715551,419,APE,SOL,both
4.094726,5.094726,1.424462,0.302994,2.028417,0.637803,425,APE,THETA,both
4.033421,5.033421,1.415684,0.335011,2.036940,0.633349,438,APE,VET,both
4.732277,5.732277,1.473408,0.281589,2.232169,0.609442,404,APE,ZIL,both
5.250782,6.250782,1.449968,0.449231,2.144866,0.681254,453,API3,ADA,both
5.737998,6.737998,1.512938,0.325294,2.273337,0.654695,418,API3,FIL,both
5.713935,6.713935,1.487615,0.451298,2.184667,0.689606,437,API3,MASK,both
10.326466,11.326466,1.591385,0.436001,2.596730,0.725239,451,API3,SOL,both
6.056757,7.056757,1.461217,0.431456,2.121488,0.756060,457,AR,FLOW,both
5.026169,6.026169,1.431530,0.405607,2.146883,0.754689,497,AR,INJ,both
9.408477,10.408477,1.631988,0.357875,2.942329,0.597824,430,ATA,ALGO,both
6.405818,7.405818,1.539937,0.404742,2.550462,0.597190,407,ATA,ANKR,both
4.164018,5.164018,1.430634,0.407846,2.120627,0.605067,439,ATA,API3,both
3.771332,4.771332,1.547543,0.397760,2.512278,0.597952,345,ATA,APT,both
6.096739,7.096739,1.488584,0.346976,2.388535,0.634975,451,ATA,AR,both
4.577747,5.577747,1.431673,0.464821,2.002434,0.691889,410,ATA,AVAX,both
5.542183,6.542183,1.520292,0.464283,2.328291,0.624983,440,ATA,BAND,both
5.648797,6.648797,1.528663,0.457556,2.327326,0.630548,435,ATA,BEL,both
4.881815,5.881815,1.499821,0.412476,2.058743,0.695036,407,ATA,CELO,both
13.750674,14.750674,1.721949,0.297820,3.310127,0.603741,436,ATA,DASH,both
5.074813,6.074813,1.465929,0.442656,2.322932,0.601001,445,ATA,ENS,both
6.556290,7.556290,1.569823,0.424319,2.696481,0.565033,420,ATA,FIL,both
4.744843,5.744843,1.480143,0.471769,2.186664,0.621773,419,ATA,FLOW,both
5.302429,6.302429,1.501019,0.322910,2.384713,0.594464,429,ATA,GRT,both
6.171979,7.171979,1.497036,0.369261,2.340232,0.656188,452,ATA,IMX,both
3.761900,4.761900,1.421083,0.329868,2.174112,0.625322,459,ATA,INJ,both
6.039950,7.039950,1.499472,0.383766,2.420649,0.622528,430,ATA,IOTX,both
10.512719,11.512719,1.720068,0.207208,3.503113,0.613236,417,ATA,LDO,both
4.246284,5.246284,1.465329,0.400123,2.152342,0.599953,386,ATA,ONT,both
15.742411,16.742411,1.732931,0.319959,3.171562,0.669108,468,ATA,OP,both
3.673660,4.673660,1.462707,0.415511,2.387372,0.635315,419,ATA,QNT,both
5.565142,6.565142,1.515160,0.341783,2.344709,0.622268,412,ATA,ROSE,both
10.289806,11.289806,1.645714,0.390261,2.821143,0.655168,433,ATA,RSR,both
4.454755,5.454755,1.424060,0.281226,2.122939,0.626282,443,ATA,SKL,both
7.387402,8.387402,1.523461,0.327042,2.481283,0.660265,462,ATA,SNX,both
4.049090,5.049090,1.418560,0.477869,2.105190,0.604997,445,ATA,SUSHI,both
5.031696,6.031696,1.465774,0.392171,2.112818,0.679194,449,ATA,UNI,both
4.406405,5.406405,1.424322,0.333264,2.097288,0.635252,450,ATA,WOO,both
4.936595,5.936595,1.401316,0.420916,2.162263,0.647902,557,ATA,XMR,both
4.218698,5.218698,1.406375,0.488795,2.108588,0.619519,443,ATA,ZEC,both
3.960499,4.960499,1.416626,0.383422,2.086636,0.602402,426,ATA,ZEN,both
5.677401,6.677401,1.487473,0.390339,2.318544,0.640271,422,ATA,ZRX,both
3.692278,4.692278,1.484864,0.235964,2.381509,0.484676,429,ATOM,ALGO,both
3.395071,4.395071,1.516645,0.224017,2.673934,0.489647,404,ATOM,LDO,both
3.510113,4.510113,1.443874,0.311536,2.233464,0.508545,465,ATOM,OP,both
5.129586,6.129586,1.502094,0.247519,2.416614,0.569872,477,ATOM,WOO,both
6.551279,7.551279,1.598796,0.427830,2.368340,0.682766,367,AXS,ALGO,both
5.685525,6.685525,1.519652,0.286886,2.258813,0.658280,401,AXS,CRV,both
3.716258,4.716258,1.462742,0.328157,2.006947,0.609558,381,AXS,DASH,both
3.975800,4.975800,1.460671,0.388163,2.044502,0.624712,435,AXS,GTC,both
4.778017,5.778017,1.482808,0.303821,2.215480,0.697143,468,AXS,INJ,both
3.661504,4.661504,1.473349,0.258429,2.226639,0.650336,385,AXS,LDO,both
5.194934,6.194934,1.603629,0.248857,2.221566,0.651915,355,AXS,NEAR,both
12.000658,13.000658,1.661375,0.332086,2.770106,0.715203,429,AXS,OP,both
8.668891,9.668891,1.707169,0.268848,2.651808,0.653687,391,AXS,ROSE,both
5.656162,6.656162,1.720451,0.264935,2.765864,0.595003,335,AXS,SPELL,both
11.951561,12.951561,1.707464,0.244214,2.631369,0.753866,479,AXS,TRB,both
13.725709,14.725709,1.719995,0.380598,3.080206,0.660083,441,BAND,ALGO,both
21.437226,22.437226,1.764645,0.278315,3.131916,0.753990,461,BAND,AR,both
4.767412,5.767412,1.509162,0.323983,2.305551,0.587756,414,BAND,FIL,both
18.879136,19.879136,1.888203,0.221303,3.201607,0.695174,460,BAND,GTC,both
21.071378,22.071378,1.854758,0.303771,3.498772,0.732523,493,BAND,INJ,both
8.514246,9.514246,1.566670,0.450018,2.431176,0.736191,461,BAND,JASMY,both
4.110659,5.110659,1.446818,0.335792,2.327920,0.655347,415,BAND,LDO,both
6.907720,7.907720,1.561394,0.435193,2.191499,0.779821,418,BAND,MASK,both
2.501620,3.501620,1.457187,0.211278,2.079599,0.455222,385,BAT,1INCH,both
3.643541,4.643541,1.548491,0.232533,2.321771,0.498049,387,BAT,ADA,both
4.857995,5.857995,1.613461,0.233757,2.699010,0.480587,378,BAT,ALGO,both
3.221770,4.221770,1.489257,0.239925,2.190228,0.496797,387,BAT,ANKR,both
6.506192,7.506192,1.613146,0.236556,2.894374,0.513102,441,BAT,AR,both
3.213971,4.213971,1.491331,0.231975,2.240595,0.485044,383,BAT,AVAX,both
2.745713,3.745713,1.472150,0.366976,2.188567,0.448462,383,BAT,AXS,both
3.152872,4.152872,1.465320,0.215718,2.161485,0.499848,420,BAT,BCH,both
3.270413,4.270413,1.493169,0.268043,2.135846,0.520509,381,BAT,CELO,both
2.860559,3.860559,1.462083,0.283752,2.170819,0.468768,376,BAT,DASH,both
2.568269,3.568269,1.542301,0.226879,2.024583,0.474545,323,BAT,DEFI,both
2.912165,3.912165,1.454093,0.292882,2.061197,0.507120,383,BAT,DOT,both
4.015056,5.015056,1.479096,0.385961,2.317119,0.527674,419,BAT,ENS,both
2.826379,3.826379,1.458844,0.320151,2.057932,0.500582,375,BAT,ETC,both
4.630861,5.630861,1.538888,0.367508,2.304555,0.574097,395,BAT,ETH,both
7.690611,8.690611,1.820545,0.199844,3.465964,0.447062,402,BAT,FIL,both
13.855351,14.855351,2.172440,0.188635,4.098033,0.468165,382,BAT,FLOW,both
3.043298,4.043298,1.419790,0.382167,2.029091,0.534698,447,BAT,GTC,both
2.761761,3.761761,1.480232,0.240991,2.135440,0.468791,352,BAT,HOT,both
3.548300,4.548300,1.476793,0.338479,2.361841,0.536343,471,BAT,INJ,both
3.816139,4.816139,1.506592,0.247041,2.390725,0.489502,433,BAT,JASMY,both
4.439029,5.439029,1.595742,0.256122,2.935362,0.507277,399,BAT,LDO,both
3.777177,4.777177,1.560655,0.240811,2.569943,0.452316,399,BAT,LINK,both
3.302189,4.302189,1.438701,0.360879,2.081601,0.538796,432,BAT,LTC,both
2.777441,3.777441,1.521324,0.235324,2.213892,0.448191,321,BAT,MANA,both
4.106777,5.106777,1.558372,0.239858,2.402775,0.507539,406,BAT,MASK,both
3.148044,4.148044,1.411819,0.329744,2.048137,0.537436,458,BAT,MKR,both
3.771112,4.771112,1.516154,0.240642,2.233734,0.530767,384,BAT,NEAR,both
8.115274,9.115274,1.650040,0.225651,3.023520,0.536175,464,BAT,OP,both
2.833586,3.833586,1.418615,0.298602,2.076838,0.494246,427,BAT,PEOPLE,both
3.621851,4.621851,1.489004,0.215493,2.238679,0.516266,387,BAT,ROSE,both
3.104683,4.104683,1.463771,0.275421,2.195327,0.486970,410,BAT,RSR,both
3.143244,4.143244,1.472660,0.236728,2.080788,0.524438,381,BAT,RUNE,both
2.743584,3.743584,1.491899,0.264055,2.230661,0.438488,354,BAT,SAND,both
11.067778,12.067778,1.835202,0.218699,3.279163,0.555538,418,BAT,SOL,both
2.644667,3.644667,1.500831,0.242874,2.285534,0.491944,357,BAT,SPELL,both
4.097895,5.097895,1.636832,0.292344,2.292060,0.536756,387,BAT,STORJ,both
3.543392,4.543392,1.529916,0.258438,2.310726,0.493000,375,BAT,THETA,both
3.609637,4.609637,1.430099,0.359764,2.133554,0.551377,486,BAT,TRB,both
3.643814,4.643814,1.580689,0.252576,2.478005,0.456570,359,BAT,VET,both
3.890877,4.890877,1.483924,0.275080,2.380512,0.502295,448,BAT,WOO,both
4.215444,5.215444,1.415185,0.336499,2.232276,0.567350,543,BAT,XMR,both
3.270664,4.270664,1.498449,0.282606,2.141007,0.515363,384,BAT,ZEN,both
7.880255,8.880255,1.966980,0.157608,3.431707,0.458046,339,BAT,ZIL,both
3.019219,4.019219,1.506297,0.289133,2.156841,0.488656,368,BAT,ZRX,both
3.179490,4.179490,1.405509,0.483821,2.000110,0.557711,413,BEL,1000XEC,both
8.675021,9.675021,1.591347,0.320563,2.758476,0.619914,435,BEL,1INCH,both
9.686704,10.686704,1.641781,0.353596,2.702265,0.674233,447,BEL,ADA,both
17.587568,18.587568,1.829180,0.215627,3.556210,0.605452,434,BEL,ALGO,both
5.345135,6.345135,1.512110,0.292514,2.387094,0.592350,404,BEL,ANKR,both
5.372910,6.372910,1.484741,0.340767,2.220361,0.652478,458,BEL,API3,both
3.283688,4.283688,1.470652,0.307744,2.169134,0.677039,356,BEL,APT,both
5.333597,6.333597,1.449854,0.444194,2.246087,0.645822,463,BEL,AR,both
4.643678,5.643678,1.481094,0.292682,2.223970,0.611126,427,BEL,ARPA,both
10.764654,11.764654,1.578245,0.330025,2.782199,0.676516,476,BEL,ATOM,both
32.321376,33.321376,1.986377,0.268778,3.983181,0.641127,439,BEL,AVAX,both
7.800801,8.800801,1.633856,0.231957,2.716671,0.602466,426,BEL,BAKE,both
6.528906,7.528906,1.519382,0.266134,2.353790,0.673971,463,BEL,BAND,both
5.413202,6.413202,1.450410,0.478976,2.171893,0.676950,471,BEL,BCH,both
5.242353,6.242353,1.473202,0.391076,2.117041,0.695568,410,BEL,CELO,both
5.541714,6.541714,1.556834,0.291611,2.605640,0.540426,414,BEL,CHR,both
12.913632,13.913632,1.732931,0.263864,3.344896,0.576620,469,BEL,COMP,both
9.370740,10.370740,1.615124,0.306724,2.662025,0.669494,429,BEL,COTI,both
5.184280,6.184280,1.479792,0.410155,2.256954,0.632471,437,BEL,DASH,both
11.158956,12.158956,1.731209,0.310802,2.900911,0.645315,382,BEL,DEFI,both
5.725817,6.725817,1.517733,0.382266,2.292870,0.645566,407,BEL,DENT,both
16.214088,17.214088,1.790918,0.259898,3.385376,0.618326,445,BEL,DOT,both
5.347694,6.347694,1.473843,0.312352,2.206908,0.661962,464,BEL,DUSK,both
5.075419,6.075419,1.444015,0.355994,2.121051,0.677577,454,BEL,EGLD,both
4.588032,5.588032,1.484916,0.275596,2.189747,0.610078,413,BEL,FIL,both
3.990134,4.990134,1.475217,0.261065,2.220658,0.555342,405,BEL,FLM,both
8.992255,9.992255,1.621382,0.290530,2.795087,0.617855,444,BEL,FLOW,both
15.553566,16.553566,1.794780,0.369957,3.123657,0.675694,431,BEL,GRT,both
7.171684,8.171684,1.559401,0.425567,2.430553,0.676571,453,BEL,GTC,both
5.667892,6.667892,1.523679,0.304039,2.454532,0.590861,435,BEL,ICX,both
7.053875,8.053875,1.595210,0.437552,2.687983,0.660021,468,BEL,INJ,both
4.216831,5.216831,1.428953,0.342904,2.055154,0.635751,440,BEL,IOTA,both
8.383834,9.383834,1.583870,0.411661,2.445069,0.715647,428,BEL,KSM,both
29.913876,30.913876,1.935813,0.376668,3.884005,0.655303,451,BEL,LINK,both
9.829179,10.829179,1.668793,0.373734,2.772328,0.650660,392,BEL,MANA,both
7.577719,8.577719,1.551694,0.300145,2.528883,0.655580,436,BEL,MASK,both
8.556328,9.556328,1.558384,0.305090,2.649744,0.656243,496,BEL,MKR,both
4.030247,5.030247,1.418650,0.332991,2.057617,0.623726,454,BEL,MTL,both
12.971233,13.971233,1.746018,0.305389,3.379562,0.570184,450,BEL,NEAR,both
5.987757,6.987757,1.487867,0.359056,2.155306,0.721522,440,BEL,NEO,both
6.227062,7.227062,1.537699,0.474946,2.468959,0.612286,416,BEL,ONT,both
9.349218,10.349218,1.613668,0.369119,2.650578,0.677653,466,BEL,OP,both
5.998460,6.998460,1.569126,0.279611,2.476146,0.600303,417,BEL,QTUM,both
7.504817,8.504817,1.560950,0.294212,2.669237,0.606864,438,BEL,RUNE,both
6.551479,7.551479,1.540275,0.322362,2.526057,0.610165,423,BEL,RVN,both
4.981170,5.981170,1.485237,0.386054,2.226871,0.625954,404,BEL,SAND,both
11.058073,12.058073,1.638183,0.211422,2.909259,0.644695,475,BEL,SFP,both
6.593798,7.593798,1.505120,0.348600,2.475018,0.628800,481,BEL,SNX,both
7.607240,8.607240,1.553367,0.468297,2.464666,0.679620,449,BEL,SOL,both
5.927725,6.927725,1.533825,0.313299,2.506631,0.585294,433,BEL,STORJ,both
9.165359,10.165359,1.637704,0.333882,2.862855,0.608402,429,BEL,SXP,both
10.734144,11.734144,1.655776,0.271761,2.938469,0.628926,435,BEL,THETA,both
4.792209,5.792209,1.441876,0.328294,2.125438,0.653710,483,BEL,TRB,both
8.188820,9.188820,1.556969,0.325794,2.570423,0.664509,465,BEL,UNI,both
9.468250,10.468250,1.620005,0.225740,2.820156,0.627526,433,BEL,VET,both
5.780464,6.780464,1.422907,0.376836,2.244143,0.672836,573,BEL,XMR,both
8.847517,9.847517,1.572835,0.376300,2.818254,0.612873,469,BEL,ZEC,both
19.484947,20.484947,1.821593,0.315947,3.480301,0.646470,458,BEL,ZRX,both
1.993984,2.993984,1.381203,0.225838,2.103729,0.384323,732,BNB,BTCDOM,both
2.430924,3.430924,1.546618,0.197963,2.394249,0.372921,424,BNB,ROSE,both
23.439386,24.439386,1.854171,0.392462,3.511151,0.683120,406,C98,ALGO,both
7.980232,8.980232,1.706851,0.304728,2.883760,0.742652,329,C98,APT,both
16.224198,17.224198,1.691441,0.460576,2.919961,0.753480,430,C98,AR,both
5.715149,6.715149,1.497328,0.386160,2.174305,0.704596,420,C98,BAND,both
10.171348,11.171348,1.614128,0.408678,2.659478,0.703849,420,C98,COTI,both
5.722548,6.722548,1.471456,0.426009,2.111350,0.741080,410,C98,FLOW,both
10.698688,11.698688,1.611288,0.345622,2.680769,0.708168,418,C98,GRT,both
6.600610,7.600610,1.595602,0.326270,2.541057,0.766199,394,C98,ICP,both
8.097790,9.097790,1.526907,0.309016,2.285287,0.785584,445,C98,IMX,both
11.639995,12.639995,1.710821,0.316614,3.072432,0.754801,407,C98,LDO,both
11.286954,12.286954,1.594907,0.451653,2.612406,0.761089,436,C98,OP,both
5.888803,6.888803,1.495391,0.455243,2.159909,0.718436,405,C98,RSR,both
5.323638,6.323638,1.461278,0.465724,2.018606,0.757977,407,C98,SKL,both
7.298261,8.298261,1.675435,0.299647,2.708701,0.697705,352,C98,SPELL,both
4.522063,5.522063,1.424796,0.495194,2.032544,0.785251,416,C98,STG,both
5.599756,6.599756,1.436262,0.430031,2.132534,0.711429,468,C98,WOO,both
8.890357,9.890357,1.478273,0.419434,2.372513,0.771656,567,C98,XMR,both
5.196793,6.196793,1.463866,0.412191,2.059959,0.728860,428,CELR,ADA,both
15.543173,16.543173,1.776606,0.340004,3.299871,0.633691,407,CELR,ALGO,both
6.422710,7.422710,1.537661,0.399026,2.525219,0.609636,427,CELR,FIL,both
6.430625,7.430625,1.516993,0.283579,2.480634,0.618274,424,CELR,FLOW,both
5.344555,6.344555,1.394869,0.289373,2.184589,0.669848,574,CELR,XMR,both
4.536493,5.536493,1.464332,0.493788,2.398533,0.606219,476,CHR,INJ,both
7.243106,8.243106,1.623232,0.362205,2.473544,0.661115,407,CHZ,ADA,both
5.511936,6.511936,1.579648,0.464948,2.391767,0.603696,379,CHZ,ALGO,both
3.037063,4.037063,1.529364,0.331823,2.261382,0.603233,333,CHZ,APT,both
4.268742,5.268742,1.502995,0.486024,2.081365,0.630641,400,CHZ,FLOW,both
4.783467,5.783467,1.518412,0.353074,2.259233,0.604842,426,CHZ,GRT,both
4.065484,5.065484,1.581140,0.231974,2.590106,0.563529,393,CHZ,LDO,both
3.932208,4.932208,1.421595,0.448483,2.034112,0.618335,455,CHZ,OP,both
5.908211,6.908211,1.507942,0.402189,2.443326,0.610659,423,COMP,ALGO,both
6.282965,7.282965,1.498255,0.322970,2.293766,0.681366,447,COMP,ANKR,both
8.398830,9.398830,1.562714,0.389992,2.456371,0.713187,474,COMP,AR,both
4.220228,5.220228,1.405858,0.430652,2.038171,0.644375,457,COMP,BAND,both
6.041030,7.041030,1.507951,0.359918,2.247422,0.687374,429,COMP,BAT,both
7.496484,8.496484,1.522551,0.278529,2.351263,0.717524,460,COMP,BCH,both
6.930495,7.930495,1.429344,0.440949,2.275307,0.725672,705,COMP,BTCDOM,both
5.259645,6.259645,1.493636,0.354060,2.087975,0.704842,429,COMP,CELO,both
4.238870,5.238870,1.407812,0.345730,2.052881,0.642117,477,COMP,CTSI,both
4.851857,5.851857,1.425200,0.297577,2.131145,0.654555,483,COMP,DUSK,both
3.759960,4.759960,1.412209,0.299081,2.090198,0.582509,439,COMP,FLM,both
13.824040,14.824040,1.746817,0.273958,2.993122,0.678547,441,COMP,FLOW,both
19.139231,20.139231,1.835707,0.436168,3.539426,0.624310,450,COMP,GRT,both
7.748361,8.748361,1.608352,0.339058,2.854194,0.638797,489,COMP,INJ,both
5.472904,6.472904,1.488352,0.365620,2.280133,0.639713,455,COMP,IOTA,both
4.586747,5.586747,1.429563,0.432772,2.059107,0.669909,444,COMP,IOTX,both
8.889675,9.889675,1.591298,0.314791,2.701205,0.644862,442,COMP,LINK,both
5.048500,6.048500,1.458777,0.314141,2.114501,0.678772,428,COMP,ONT,both
5.696004,6.696004,1.463731,0.476580,2.146929,0.713976,448,COMP,OP,both
7.077240,8.077240,1.553509,0.455195,2.440200,0.663603,433,COMP,ROSE,both
7.711724,8.711724,1.561570,0.329641,2.415348,0.701666,434,COMP,RVN,both
5.953749,6.953749,1.573919,0.358075,2.308927,0.651821,410,COMP,SAND,both
7.390153,8.390153,1.550420,0.471916,2.614905,0.618342,473,COMP,SNX,both
