Date,STORJ,1INCH,LRC,KNC,SKL,TRU,NEAR,STRAX,DOT,DIA
2021-06-09 18:00:00,2133.074794116289,2520.6173004996317,3276.997317872948,2285.2375103691706,3048.7651669630063,14605.549733483263,2135.5247940614563,3950.697897409759,5098.1969841360215,1523.5713503237728
2021-06-09 19:00:00,2133.074794116289,2454.4081703175702,3276.997317872948,2285.2375103691706,3048.7651669630063,14999.543183871607,2193.1318542101926,3950.697897409759,5098.1969841360215,1523.5713503237728
2021-06-09 20:00:00,2070.5008920724604,2454.4081703175702,3276.997317872948,2285.2375103691706,3048.7651669630063,14559.530508986194,2128.7961740019405,3950.697897409759,4948.641010025121,1523.5713503237728
2021-06-09 21:00:00,2065.339786564964,2454.4081703175702,3276.997317872948,2285.2375103691706,3048.7651669630063,14523.238192772182,2123.4897567480066,3950.697897409759,4936.305609219812,1523.5713503237728
2021-06-09 22:00:00,2030.5690155178397,2454.4081703175702,3276.997317872948,2285.2375103691706,3048.7651669630063,14278.734022877883,2087.7400091117593,3950.697897409759,4853.201050215366,1523.5713503237728
2021-06-09 23:00:00,2030.5690155178397,2454.4081703175702,3276.997317872948,2285.2375103691706,3048.7651669630063,14222.66172837072,2079.5414970827705,3950.697897409759,4834.142629619106,1523.5713503237728
2021-06-10 00:00:00,2030.5690155178397,2454.4081703175702,3276.997317872948,2285.2375103691706,3048.7651669630063,14403.043723635956,2105.91573361069,3950.697897409759,4895.452693064404,1523.5713503237728
2021-06-10 01:00:00,2030.5690155178397,2454.4081703175702,3276.997317872948,2285.2375103691706,3048.7651669630063,14596.004662314448,2134.129178250067,3950.697897409759,4961.038215474482,1523.5713503237728
2021-06-10 02:00:00,2030.5690155178397,2454.4081703175702,3346.24762266617,2285.2375103691706,3048.7651669630063,14904.45098484139,2179.228115394713,3950.697897409759,5065.876082334693,1523.5713503237728
2021-06-10 03:00:00,2024.713986749573,2454.4081703175702,3336.598910434905,2285.2375103691706,3048.7651669630063,14861.474859122654,2172.944436676707,3950.697897409759,5051.26892051361,1523.5713503237728
2021-06-10 04:00:00,2014.437384808661,2454.4081703175702,3319.6637289409177,2285.2375103691706,3048.7651669630063,14786.044224286545,2161.91547892683,3950.697897409759,5025.630790717337,1523.5713503237728
2021-06-10 05:00:00,2040.5550484543307,2454.4081703175702,3362.7039650599686,2285.2375103691706,3048.7651669630063,14977.748832537047,2189.945231419902,3950.697897409759,5090.789298789676,1523.5713503237728
2021-06-10 06:00:00,2026.9619205641054,2454.4081703175702,3340.303361318035,2285.2375103691706,3048.7651669630063,14877.974775697678,2175.356942990326,3950.697897409759,5056.877079634865,1523.5713503237728
2021-06-10 07:00:00,2082.450783451681,2454.4081703175702,3431.7454517385117,2285.2375103691706,3048.7651669630063,15285.265062702056,2234.90817674391,3950.697897409759,5195.3110364173845,1523.5713503237728
2021-06-10 08:00:00,2041.9243953160596,2454.4081703175702,3364.9605609430187,2285.2375103691706,3048.7651669630063,14987.799888682353,2191.414828935674,3873.813719560603,5094.205553771525,1523.5713503237728
2021-06-10 09:00:00,2010.0017635716054,2454.4081703175702,3312.3541093682184,2285.2375103691706,3048.7651669630063,14753.486601861601,2157.155123363851,3813.252060617787,5014.564775544557,1523.5713503237728
2021-06-10 10:00:00,2035.5497846494477,2454.4081703175702,3354.455611037077,2285.2375103691706,3048.7651669630063,14753.486601861601,2184.5735294362657,3861.720199196273,5078.3021358313335,1523.5713503237728
2021-06-10 11:00:00,2048.568897948933,2454.4081703175702,3375.910275515208,2285.2375103691706,3048.7651669630063,14753.486601861601,2198.5457793440155,3886.419262409265,5110.7822998509,1523.5713503237728
2021-06-10 12:00:00,2050.6397864226547,2454.4081703175702,3379.322967021401,2285.2375103691706,3048.7651669630063,14753.486601861601,2200.768278727829,3890.348025001838,5115.948765165811,1523.5713503237728
2021-06-10 13:00:00,2079.3674280775513,2454.4081703175702,3426.6642796573506,2285.2375103691706,3091.4756584819647,14753.486601861601,2231.5990871883673,3944.848344714279,5187.61866244547,1523.5713503237728
2021-06-10 14:00:00,2113.3054773146077,2454.4081703175702,3482.592010115932,2285.2375103691706,3141.93266367307,14753.486601861601,2268.021760101153,4009.233530106652,5272.2875166421145,1523.5713503237728
2021-06-10 15:00:00,2084.828824771143,2454.4081703175702,3435.6643114527283,2285.2375103691706,3099.5953273348923,14753.486601861601,2237.4603158060827,3955.20937154178,5201.24378854302,1523.5713503237728
2021-06-10 16:00:00,2102.5965701394557,2454.4081703175702,3435.6643114527283,2285.2375103691706,3126.011318838149,14753.486601861601,2237.4603158060827,3955.20937154178,5245.57086908571,1523.5713503237728
2021-06-10 17:00:00,2084.828824771143,2454.4081703175702,3435.6643114527283,2285.2375103691706,3099.5953273348923,14753.486601861601,2237.4603158060827,3955.20937154178,5201.24378854302,1523.5713503237728
2021-06-10 18:00:00,2094.3955510520695,2454.4081703175702,3435.6643114527283,2285.2375103691706,3113.8185478343057,14753.486601861601,2237.4603158060827,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-10 19:00:00,2094.3955510520695,2454.4081703175702,3435.6643114527283,2285.2375103691706,3113.8185478343057,14753.486601861601,2237.4603158060827,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-10 20:00:00,2094.3955510520695,2454.4081703175702,3435.6643114527283,2285.2375103691706,3116.3210426488686,14753.486601861601,2235.66357125972,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-10 21:00:00,2094.3955510520695,2454.4081703175702,3435.6643114527283,2285.2375103691706,3076.0603220162793,14753.486601861601,2264.924839586196,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-10 22:00:00,2094.3955510520695,2454.4081703175702,3435.6643114527283,2285.2375103691706,3076.0603220162793,14753.486601861601,2241.3104826911454,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-10 23:00:00,2094.3955510520695,2454.4081703175702,3435.6643114527283,2285.2375103691706,3076.0603220162793,14753.486601861601,2188.9482130542924,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-11 00:00:00,2094.3955510520695,2454.4081703175702,3435.6643114527283,2285.2375103691706,3076.0603220162793,14753.486601861601,2132.7357765323777,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-11 01:00:00,2094.3955510520695,2454.4081703175702,3435.6643114527283,2285.2375103691706,3076.0603220162793,14753.486601861601,2132.7357765323777,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-11 02:00:00,2094.3955510520695,2454.4081703175702,3435.6643114527283,2285.2375103691706,3076.0603220162793,14753.486601861601,2132.7357765323777,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-11 03:00:00,2094.3955510520695,2454.4081703175702,3435.6643114527283,2285.2375103691706,3076.0603220162793,14753.486601861601,2132.7357765323777,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-11 04:00:00,2094.3955510520695,2454.4081703175702,3435.6643114527283,2285.2375103691706,3076.0603220162793,14753.486601861601,2132.7357765323777,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-11 05:00:00,2094.3955510520695,2454.4081703175702,3435.6643114527283,2285.2375103691706,3076.0603220162793,14753.486601861601,2132.7357765323777,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-11 06:00:00,2094.3955510520695,2454.4081703175702,3435.6643114527283,2285.2375103691706,3076.0603220162793,14753.486601861601,2132.7357765323777,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-11 07:00:00,2105.068277713582,2454.4081703175702,3435.6643114527283,2285.2375103691706,3076.0603220162793,14753.486601861601,2132.7357765323777,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-11 08:00:00,2061.056396402393,2454.4081703175702,3435.6643114527283,2285.2375103691706,3076.0603220162793,14445.026915246299,2088.145434803975,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-11 09:00:00,2022.141345561229,2454.4081703175702,3435.6643114527283,2285.2375103691706,3076.0603220162793,14172.288644818567,2048.718912608375,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-11 10:00:00,2044.0589944527976,2454.4081703175702,3435.6643114527283,2285.2375103691706,3076.0603220162793,14325.899690450442,2070.9246312653,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-11 11:00:00,2074.8592136947314,2454.4081703175702,3435.6643114527283,2285.2375103691706,3076.0603220162793,14541.76471807502,2102.129666369273,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-11 12:00:00,2045.7461083498813,2454.4081703175702,3435.6643114527283,2285.2375103691706,3032.898999257178,14337.723920828123,2072.6339193703407,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-11 13:00:00,2075.3555914970507,2454.4081703175702,3435.6643114527283,2285.2375103691706,3076.7962216148476,14545.243609155896,2102.632568203332,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-11 14:00:00,2117.399651563991,2454.4081703175702,3435.6643114527283,2285.2375103691706,3139.1281929094607,14839.911712538844,2145.2292250646638,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-11 15:00:00,2142.76556069104,2454.4081703175702,3435.6643114527283,2285.2375103691706,3176.7341500185416,15017.690079355729,2170.9285254019837,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-11 16:00:00,2118.9512389979654,2454.4081703175702,3435.6643114527283,2285.2375103691706,3141.428482254534,14850.78609825883,2146.8012054445358,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-11 17:00:00,2105.83477908913,2454.4081703175702,3435.6643114527283,2285.2375103691706,3121.9828149896985,14758.858668836425,2133.512352249042,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-11 18:00:00,2138.5397195754153,2454.4081703175702,3435.6643114527283,2285.2375103691706,3170.469174497736,14988.073039879619,2166.6471428793125,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-11 19:00:00,2138.5397195754153,2454.4081703175702,3435.6643114527283,2285.2375103691706,3258.013478492734,15401.929901525438,2226.473498439502,3955.20937154178,5225.110916171987,1523.5713503237728
2021-06-11 20:00:00,2138.5397195754153,2454.4081703175702,3435.6643114527283,2285.2375103691706,3285.059567394652,15529.787557157508,2244.9563563448096,3988.043165813837,5225.110916171987,1523.5713503237728
2021-06-11 21:00:00,2138.5397195754153,2454.4081703175702,3435.6643114527283,2285.2375103691706,3253.068978462138,15378.555276659077,2223.0945074212545,3949.2067773267163,5225.110916171987,1523.5713503237728
2021-06-11 22:00:00,2138.5397195754153,2454.4081703175702,3435.6643114527283,2285.2375103691706,3238.3251180536477,15308.855164615801,2213.018792670258,3931.3078167345266,5225.110916171987,1523.5713503237728
2021-06-11 23:00:00,2138.5397195754153,2454.4081703175702,3435.6643114527283,2285.2375103691706,3159.564723338672,14936.523347567047,2159.1952180542758,3931.3078167345266,5225.110916171987,1523.5713503237728
2021-06-12 00:00:00,2101.2380809340066,2411.596972653266,3435.6643114527283,2285.2375103691706,3159.564723338672,15201.67978154061,2159.1952180542758,3862.735686777972,5225.110916171987,1523.5713503237728
2021-06-12 01:00:00,2047.6498113364898,2350.0935619242673,3348.0439189616227,2226.956668749555,3078.9857505219347,15201.67978154061,2159.1952180542758,3764.2236127558817,5091.853930686417,1523.5713503237728
2021-06-12 02:00:00,2082.5872616133024,2390.1913738211147,3405.1689787720006,2264.9534919623434,3131.520080838729,15201.67978154061,2159.1952180542758,3828.4496217996957,5178.732259458872,1523.5713503237728
2021-06-12 03:00:00,2014.5511742321416,2312.1061611798855,3293.925441246528,2190.959678337439,3029.216384958655,15201.67978154061,2159.1952180542758,3703.3779199775317,5009.548145533565,1523.5713503237728
2021-06-12 04:00:00,2018.491488173135,2316.6284707923114,3300.3681171649914,2195.245034338881,3035.1413094304735,15201.67978154061,2159.1952180542758,3710.621454832097,5019.346453289855,1523.5713503237728
2021-06-12 05:00:00,2040.031871050569,2341.3504300069103,3335.5880788525938,2218.6716471467666,3067.5308965430854,15201.67978154061,2159.1952180542758,3750.2194453703896,5072.91053569092,1523.5713503237728
2021-06-12 06:00:00,2041.8706842230324,2343.4608411593754,3338.594660947876,2220.6714799474394,3070.2958612966,15187.989860214126,2159.1952180542758,3753.5997616358527,5077.483079310523,1523.5713503237728
2021-06-12 07:00:00,2011.1362354832804,2308.1868261824497,3288.34178878386,2187.245703136189,3024.0814504164123,15420.094720930561,2159.1952180542758,3697.100189770242,5001.056278811445,1523.5713503237728
2021-06-12 08:00:00,1995.374979719304,2290.0975877327432,3288.34178878386,2170.104279130419,3000.3817525291356,15541.896416988471,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-12 09:00:00,2023.219864902328,2290.0975877327432,3288.34178878386,2200.387461540612,3000.3817525291356,15327.998595617295,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-12 10:00:00,2038.9811206663032,2290.0975877327432,3288.34178878386,2200.387461540612,3000.3817525291356,15209.513679907812,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-12 11:00:00,2079.435010460508,2290.0975877327432,3288.34178878386,2200.387461540612,3000.3817525291356,14913.623696746386,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-12 12:00:00,2111.4828971805914,2290.0975877327432,3288.34178878386,2200.387461540612,3000.3817525291356,14687.266133795023,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-12 13:00:00,2063.9364422925987,2290.0975877327432,3288.34178878386,2200.387461540612,3000.3817525291356,15025.613489047268,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-12 14:00:00,2063.9364422925987,2290.0975877327432,3288.34178878386,2200.387461540612,3000.3817525291356,14870.417581993248,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-12 15:00:00,2063.9364422925987,2290.0975877327432,3288.34178878386,2200.387461540612,3000.3817525291356,14876.03895960741,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-12 16:00:00,2063.9364422925987,2290.0975877327432,3288.34178878386,2200.387461540612,3000.3817525291356,14945.720367571135,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-12 17:00:00,2063.9364422925987,2290.0975877327432,3288.34178878386,2200.387461540612,3000.3817525291356,14945.720367571135,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-12 18:00:00,2063.9364422925987,2290.0975877327432,3288.34178878386,2200.387461540612,3000.3817525291356,14945.720367571135,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-12 19:00:00,2063.9364422925987,2290.0975877327432,3288.34178878386,2200.387461540612,3000.3817525291356,14945.720367571135,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-12 20:00:00,2063.9364422925987,2223.4545362378753,3192.6493028668697,2200.387461540612,3000.3817525291356,14945.720367571135,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-12 21:00:00,2063.9364422925987,2229.6339197392945,3201.522254441285,2200.387461540612,3000.3817525291356,14945.720367571135,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-12 22:00:00,2063.9364422925987,2260.4741430143768,3201.522254441285,2200.387461540612,3000.3817525291356,14945.720367571135,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-12 23:00:00,2063.9364422925987,2251.822162370025,3201.522254441285,2200.387461540612,3000.3817525291356,14945.720367571135,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-13 00:00:00,2044.8911433054463,2231.0431182728175,3201.522254441285,2200.387461540612,3000.3817525291356,14945.720367571135,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-13 01:00:00,2044.1159760790222,2230.1973854758976,3201.522254441285,2200.387461540612,3000.3817525291356,14945.720367571135,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-13 02:00:00,2044.1159760790222,2230.1973854758976,3201.522254441285,2200.387461540612,3000.3817525291356,14945.720367571135,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-13 03:00:00,2044.1159760790222,2230.1973854758976,3201.522254441285,2200.387461540612,3000.3817525291356,14945.720367571135,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-13 04:00:00,2044.1159760790222,2230.1973854758976,3201.522254441285,2200.387461540612,3000.3817525291356,14822.013271697957,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-13 05:00:00,2044.1159760790222,2230.1973854758976,3201.522254441285,2200.387461540612,3000.3817525291356,14808.690969065454,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-13 06:00:00,2044.1159760790222,2230.1973854758976,3201.522254441285,2200.387461540612,3000.3817525291356,14957.139484113279,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-13 07:00:00,2044.1159760790222,2230.1973854758976,3201.522254441285,2200.387461540612,3000.3817525291356,15229.295095034291,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-13 08:00:00,2044.1159760790222,2230.1973854758976,3237.1302875136757,2200.387461540612,3000.3817525291356,15398.678657076032,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-13 09:00:00,2044.1159760790222,2230.1973854758976,3286.3413894002383,2233.8379197991085,3000.3817525291356,15632.770546189906,2159.1952180542758,3668.126050351979,4961.863047786275,1523.5713503237728
2021-06-13 10:00:00,2021.7187959174557,2230.1973854758976,3250.333266068608,2209.3619747319162,3000.3817525291356,15461.483798057809,2159.1952180542758,3627.93474958114,4907.496396422658,1523.5713503237728
2021-06-13 11:00:00,2005.7919122470075,2230.1973854758976,3224.727489477225,2191.95685823969,3000.3817525291356,15339.679888274975,2159.1952180542758,3599.354269032987,4868.835666564084,1523.5713503237728
2021-06-13 12:00:00,2011.7644936234246,2230.1973854758976,3234.329655698992,2198.483776924274,3000.3817525291356,15385.356354443533,2159.1952180542758,3610.071949238543,4883.333440261047,1523.5713503237728
2021-06-13 13:00:00,2004.049909345552,2230.1973854758976,3221.926857662542,2190.0531736233524,3000.3817525291356,15326.357585642476,2159.1952180542758,3596.2282789730316,4864.607149235801,1523.5713503237728
2021-06-13 14:00:00,2028.1890924085749,2230.1973854758976,3260.7356128088563,2216.4328033068823,3000.3817525291356,15510.96663640708,2185.2031574745256,3639.5455698038263,4923.202317927703,1523.5713503237728
2021-06-13 15:00:00,2052.8259905862983,2230.1973854758976,3300.3445484736503,2243.356342880794,3000.3817525291356,15699.382059352389,2211.7473430683867,3683.7560006517497,4983.005634427683,1523.5713503237728
2021-06-13 16:00:00,2045.111406308425,2230.1973854758976,3287.9417504371995,2234.9257395798722,3000.3817525291356,15640.38329055133,2203.43552737738,3669.912330386238,4964.279343402436,1523.5713503237728
2021-06-13 17:00:00,2077.2140312066717,2230.1973854758976,3339.553393879205,2270.007927509515,3000.3817525291356,15885.894296207349,2238.023405575443,3727.519861491109,5042.204877023623,1523.5713503237728
2021-06-13 18:00:00,2082.9377550257386,2230.1973854758976,3348.7554698417334,2276.262891248909,3000.3817525291356,15929.66757628555,2244.190236571997,3737.7909716881013,5056.098576816548,1523.5713503237728
2021-06-13 19:00:00,2181.7342052939844,2230.1973854758976,3507.5913027601528,2384.2290044897472,3000.3817525291356,16685.232454157158,2350.635102034253,3737.7909716881013,5295.915916720512,1523.5713503237728
2021-06-13 20:00:00,2214.0856877495817,2230.1973854758976,3559.6030364613985,2419.583147364581,3000.3817525291356,16932.646645903533,2385.491103319123,3737.7909716881013,5374.445524245739,1523.5713503237728
2021-06-13 21:00:00,2174.5173361308125,2230.1973854758976,3495.9886852421814,2419.583147364581,2946.761352545754,16630.04005753681,2342.8595325168585,3737.7909716881013,5278.397773503344,1496.3433133785682
2021-06-13 22:00:00,2182.7296355233875,2230.1973854758976,3509.1916637971135,2410.479710599898,2957.8901148064565,16692.845198518586,2351.70759438148,3737.7909716881013,5298.3322123366725,1501.9944153860636
2021-06-13 23:00:00,2183.227350638089,2230.1973854758976,3509.9918443155943,2409.930188267606,2958.5645852464986,16696.651570699298,2352.243840555093,3737.7909716881013,5299.5403601447515,1502.3369064168207
2021-06-14 00:00:00,2199.1542343085366,2230.1973854758976,3535.597620906977,2392.4768067977484,2980.1476393278595,16818.455480482127,2369.4037181107215,3737.7909716881013,5338.201090003326,1513.296619401054
2021-06-14 01:00:00,2191.9373651453648,2230.1973854758976,3523.9950033890063,2400.3539443314835,2970.3678179472427,16763.26308386178,2361.628148593327,3737.7909716881013,5320.682946786159,1508.3304994550733
2021-06-14 02:00:00,2157.0973071162607,2230.1973854758976,3467.982367095358,2439.1229282039344,2923.1548871442674,16496.81703121185,2324.0909164403906,3737.7909716881013,5236.11260022053,1484.356127302064
2021-06-14 03:00:00,2196.665658735029,2230.1973854758976,3467.982367095358,2395.1872144184554,2976.775287127647,16799.42361957856,2366.722487242654,3737.7909716881013,5332.160350962923,1511.5841642472676
2021-06-14 04:00:00,2257.1380451712603,2230.1973854758976,3467.982367095358,2331.0162669979827,3058.723445592813,17261.89783953524,2431.87639733668,3737.7909716881013,5478.950309644694,1553.1968244842776
2021-06-14 05:00:00,2267.3412050226407,2240.2787628523597,3483.659023881566,2331.0162669979827,3072.5500896136846,17339.92846923986,2442.8694438957546,3754.6872704575844,5503.717339710343,1560.217890614802
2021-06-14 06:00:00,2307.4072717561103,2279.8666105989546,3545.218578578628,2331.0162669979827,3126.844960037107,17646.34142978729,2486.0372608716316,3821.0361509914087,5600.973238260816,1587.7884185907628
2021-06-14 07:00:00,2281.5260857916332,2279.8666105989546,3505.4534003892213,2331.0162669979827,3091.772497154896,17448.410076390195,2458.152459843736,3778.1772467956466,5538.149552240635,1569.9788849913843
2021-06-14 08:00:00,2247.1837428772305,2314.708425910434,3452.6880677917397,2331.0162669979827,3045.234036791963,17185.77039592097,2421.1514738644123,3721.3067777666542,5454.787353483086,1546.3470038691319
2021-06-14 09:00:00,2263.608341662379,2297.9130481498705,3477.923661642709,2331.0162669979827,3067.4915613133653,17311.38067788451,2438.8475975936535,3748.5056977370414,5494.656231149739,1557.649207884122
2021-06-14 10:00:00,2287.2498096107006,2274.1613628518353,3514.2476224888023,2331.0162669979827,3067.4915613133653,17492.183356468402,2464.31929084029,3787.655658300479,5552.043252033561,1573.9175318450932
2021-06-14 11:00:00,2338.265608867603,2224.5441768807173,3592.6309064198435,2331.0162669979827,3067.4915613133653,17882.336504991523,2519.284523635661,3872.137152147894,5675.878402361803,1609.0228624977146
2021-06-14 12:00:00,2315.868428706036,2246.058143775115,3558.2187329867033,2331.0162669979827,3067.4915613133653,17711.049756859422,2495.153445823059,3835.0477158246385,5621.511750998184,1593.610766113637
2021-06-14 13:00:00,2287.0009520533495,2274.408823283049,3513.865265006211,2331.0162669979827,3067.4915613133653,17490.28017037804,2464.051167753483,3787.2435534524416,5551.439178129518,1573.7462863297142
2021-06-14 14:00:00,2293.2223909871186,2268.238424956182,3523.424202070973,2331.0162669979827,3067.4915613133653,17537.85982263696,2464.051167753483,3797.5461746533474,5566.541025730525,1578.0274242141807
2021-06-14 15:00:00,2262.364053875626,2299.176887687957,3476.0118742297573,2331.0162669979827,3067.4915613133653,17301.864747432726,2464.051167753483,3746.445173496861,5566.541025730525,1578.0274242141807
2021-06-14 16:00:00,2262.364053875626,2299.176887687957,3476.0118742297573,2331.0162669979827,3067.4915613133653,17301.864747432726,2464.051167753483,3746.445173496861,5566.541025730525,1578.0274242141807
2021-06-14 17:00:00,2262.364053875626,2351.689591130875,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3662.7878893455177,5693.6796202651,1578.0274242141807
2021-06-14 18:00:00,2262.364053875626,2336.181634734685,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3687.102075379651,5656.133280978676,1578.0274242141807
2021-06-14 19:00:00,2262.364053875626,2321.9081410765625,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3687.102075379651,5621.575701501467,1578.0274242141807
2021-06-14 20:00:00,2262.364053875626,2323.198520170192,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3687.102075379651,5624.699840493076,1578.0274242141807
2021-06-14 21:00:00,2262.364053875626,2319.8465134263292,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3687.102075379651,5616.584291333654,1578.0274242141807
2021-06-14 22:00:00,2262.364053875626,2306.5346596745994,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3687.102075379651,5584.354939849505,1568.9723120911242
2021-06-14 23:00:00,2262.364053875626,2327.8557841598417,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3687.102075379651,5635.975550163293,1583.4755643356457
2021-06-15 00:00:00,2262.364053875626,2355.3997166972295,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3687.102075379651,5702.662211507347,1602.211752554627
2021-06-15 01:00:00,2221.0663363306016,2312.4037046101575,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3687.102075379651,5598.564494403828,1572.964608050643
2021-06-15 02:00:00,2216.1627789041077,2307.298497181943,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3687.102075379651,5586.204268121891,1569.4918966960777
2021-06-15 03:00:00,2177.9364953452273,2267.500226293254,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3687.102075379651,5489.848607606444,1542.4199492481844
2021-06-15 04:00:00,2179.1184862794216,2268.730824484014,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3687.102075379651,5492.828010953675,1543.2570381167661
2021-06-15 05:00:00,2202.788963582654,2293.3747076992777,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3687.102075379651,5552.493358011433,1560.0205279975603
2021-06-15 06:00:00,2191.2484844021287,2281.359647017159,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3687.102075379651,5523.40367440692,1551.8475324350318
2021-06-15 07:00:00,2222.541637782831,2313.9396751877807,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3687.102075379651,5602.283235349963,1574.009420144998
2021-06-15 08:00:00,2211.280825431469,2313.9396751877807,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3687.102075379651,5573.898498173389,1566.0344853144359
2021-06-15 09:00:00,2229.2048205743185,2313.9396751877807,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3687.102075379651,5619.078887954275,1566.0344853144359
2021-06-15 10:00:00,2220.329419828833,2313.9396751877807,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3687.102075379651,5596.7069746644775,1566.0344853144359
2021-06-15 11:00:00,2220.083889648602,2313.9396751877807,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3687.102075379651,5596.7069746644775,1566.0344853144359
2021-06-15 12:00:00,2231.9309187428917,2313.9396751877807,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3687.102075379651,5596.7069746644775,1566.0344853144359
2021-06-15 13:00:00,2250.4448620213325,2313.9396751877807,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3687.102075379651,5596.7069746644775,1566.0344853144359
2021-06-15 14:00:00,2250.4448620213325,2313.9396751877807,3476.0118742297573,2331.0162669979827,3067.4915613133653,16915.517971090318,2464.051167753483,3687.102075379651,5596.7069746644775,1566.0344853144359
