,0
2021-01-11 16:00:00,1058.4036340038936
2021-01-15 00:00:00,1029.7608728521238
2021-01-16 18:00:00,1003.5161289430825
2021-01-19 18:00:00,1074.0872245260784
2021-01-20 16:00:00,1044.622167191927
2021-01-22 00:00:00,1097.0554977630927
2021-01-24 13:00:00,1011.0145449351262
2021-01-26 23:00:00,1022.7049877425529
2021-01-27 14:00:00,1111.7972552772942
2021-01-31 03:00:00,1080.03477045239
2021-02-02 06:00:00,1111.8747708011947
2021-02-04 00:00:00,1066.9999673350167
2021-02-05 18:00:00,1013.3640924779108
2021-02-07 13:00:00,979.6638447513196
2021-02-08 09:00:00,902.4396273921803
2021-02-08 18:00:00,741.078531240573
2021-02-09 04:00:00,691.5017605040997
2021-02-10 14:00:00,712.670619008718
2021-02-11 23:00:00,554.7145485066682
2021-02-13 03:00:00,536.6386954925991
2021-02-14 01:00:00,490.77238579489085
2021-02-15 14:00:00,567.9618289975824
2021-02-15 21:00:00,576.7161950312035
2021-02-18 12:00:00,556.6203256603889
2021-02-19 01:00:00,558.3977916966417
2021-02-20 21:00:00,556.7460264208712
2021-02-22 20:00:00,537.5546633924813
2021-02-24 06:00:00,542.3829986924137
2021-02-24 20:00:00,560.8462559685464
2021-02-26 13:00:00,579.7840257481811
2021-02-27 14:00:00,550.2273693165741
2021-03-02 17:00:00,561.4613429244754
2021-03-05 03:00:00,594.530446611185
2021-03-07 03:00:00,567.6696892239406
2021-03-07 15:00:00,551.0084511141806
2021-03-09 08:00:00,530.3033047509789
2021-03-11 05:00:00,561.9776707717772
2021-03-13 01:00:00,561.5162769534096
2021-03-15 07:00:00,547.6705844959699
2021-03-20 00:00:00,540.7671737670291
2021-03-24 00:00:00,545.9470426680832
2021-03-24 13:00:00,538.4430047145711
2021-03-25 16:00:00,662.5852057229973
2021-03-26 11:00:00,630.1351619247988
2021-03-26 20:00:00,591.7940906432643
2021-03-29 02:00:00,596.7563192155753
2021-03-29 13:00:00,548.0866657485035
2021-03-30 18:00:00,536.1080656954908
2021-04-02 10:00:00,481.6423439654032
2021-04-02 22:00:00,470.70513346324503
2021-04-04 16:00:00,455.1397611249127
2021-04-06 05:00:00,459.7219047213326
2021-04-06 21:00:00,447.4908014262636
2021-04-09 12:00:00,434.6346526654898
2021-04-12 16:00:00,439.1001129933973
2021-04-13 08:00:00,433.1018566675353
2021-04-16 00:00:00,434.82949966259173
2021-04-20 02:00:00,437.02806227140684
2021-04-20 14:00:00,398.3103788897754
2021-04-21 21:00:00,394.3222772241098
2021-04-23 08:00:00,514.5037557128721
2021-04-26 06:00:00,486.0234034110765
2021-04-29 03:00:00,474.74745465515616
2021-05-08 13:00:00,497.0382941844193
2021-05-11 23:00:00,453.54687675525156
2021-05-12 17:00:00,470.5812319632829
2021-05-16 20:00:00,508.25728036222705
2021-05-18 04:00:00,477.34486010416606
2021-05-19 12:00:00,644.505947224627
2021-05-20 00:00:00,695.0947478682832
2021-05-22 12:00:00,818.7032153827731
2021-05-27 07:00:00,770.0673808055788
2021-05-29 23:00:00,856.4919833069142
2021-05-31 04:00:00,786.857963074292
2021-06-08 02:00:00,1090.424007671104
2021-06-11 00:00:00,1115.997181141009
2021-06-12 01:00:00,1318.2695586941798
2021-06-15 10:00:00,1348.1478188508463
2021-06-16 11:00:00,1354.9870896938412
2021-06-17 17:00:00,1359.8831786420199
2021-06-19 02:00:00,1102155.5847970464
2021-06-24 01:00:00,978430.3189840885
2021-06-27 13:00:00,1026907.0938792088
2021-07-01 06:00:00,1104232.9517876192
2021-07-02 19:00:00,1142026.6391255881
2021-07-05 00:00:00,1121017.658500164
2021-07-07 23:00:00,1112592.9132977203
2021-07-08 05:00:00,1152661.6269981319
2021-07-10 19:00:00,1193013.5561015673
2021-07-12 07:00:00,1186526.5817480735
2021-07-14 00:00:00,1149484.3742901306
2021-07-15 17:00:00,1142726.0144216926
2021-07-18 12:00:00,1163370.9668306783
2021-07-24 19:00:00,999960.0621748167
2021-07-26 01:00:00,995769.1147222816
2021-07-27 00:00:00,1008278.7769675361
2021-07-28 05:00:00,1037182.4893110177
2021-07-31 12:00:00,1070271.0208723384
2021-08-02 19:00:00,1074093.4173754537
2021-08-05 04:00:00,1082488.0513525968
2021-08-08 17:00:00,1103098.337098549
2021-08-11 12:00:00,1044545.6551216017
2021-08-12 23:00:00,1067154.8684359218
2021-08-14 00:00:00,1043588.695411941
2021-08-16 11:00:00,1023413.8700173339
2021-08-17 19:00:00,1035393.6310376036
2021-08-20 14:00:00,995153.6911323385
2021-08-22 03:00:00,1017092.705487108
2021-08-25 08:00:00,1053466.0074547282
2021-08-25 14:00:00,998779.7147110592
2021-08-28 22:00:00,990344.6029509096
2021-08-30 06:00:00,994722.5077318737
2021-09-04 07:00:00,952652.2114922914
2021-09-05 00:00:00,935350.6206157897
2021-09-06 22:00:00,907945.4431964732
2021-09-07 14:00:00,1034683.1533525253
2021-09-07 23:00:00,1005685.663704429
2021-09-09 15:00:00,992082.491782664
2021-09-12 01:00:00,1009064.9185016328
2021-09-14 00:00:00,958895.3694314125
2021-09-16 09:00:00,939204.4620883191
2021-09-19 16:00:00,989002.9404353094
2021-09-22 20:00:00,913892.7711426372
2021-09-25 04:00:00,1037356.9444574978
2021-09-27 06:00:00,961326.5621123784
2021-09-29 07:00:00,856404.5272564811
2021-09-29 20:00:00,868437.5093736936
2021-09-30 17:00:00,881920.4165654026
2021-10-02 16:00:00,857449.1113129571
2021-10-04 18:00:00,864667.7531724735
2021-10-06 15:00:00,811322.9667271863
2021-10-06 22:00:00,822567.3148801218
2021-10-08 18:00:00,814602.5562385446
2021-10-11 07:00:00,819028.2407546111
2021-10-11 19:00:00,822777.3136876427
2021-10-12 21:00:00,819201.3166705287
2021-10-15 05:00:00,820632.4859868644
2021-10-21 17:00:00,881623.7520790955
2021-10-23 10:00:00,915316.3795470867
2021-10-26 07:00:00,897035.7992523351
2021-10-27 13:00:00,878135.9883875845
2021-10-28 22:00:00,860286.59656942
2021-10-29 22:00:00,853336.3457892365
2021-10-31 07:00:00,845758.7385937435
2021-11-02 09:00:00,805597.6745807222
2021-11-04 21:00:00,826504.1886269348
2021-11-07 01:00:00,794663.4534913069
2021-11-09 09:00:00,774223.9414373604
2021-11-11 18:00:00,763274.8946724044
2021-11-12 18:00:00,768750.3243328952
2021-11-14 11:00:00,756045.3227865854
2021-11-17 16:00:00,746226.5523607854
2021-11-18 16:00:00,785278.7615953031
2021-11-22 15:00:00,803352.453954239
2021-11-25 03:00:00,838049.5807486057
2021-11-28 16:00:00,810211.2555749493
2021-11-29 07:00:00,793827.3358601268
2021-12-01 14:00:00,778358.1445150122
2021-12-05 13:00:00,791905.5172834692
2021-12-06 12:00:00,750296.9223075584
2021-12-08 06:00:00,723758.1615031386
2021-12-09 12:00:00,721745.3259328079
2021-12-14 12:00:00,779242.8571391951
2021-12-16 17:00:00,791710.7428534225
2021-12-20 16:00:00,827256.9394713315
2021-12-22 06:00:00,816794.4661853884
2021-12-23 17:00:00,787671.6120842507
2021-12-24 07:00:00,784055.4235479711
2021-12-29 00:00:00,799955.6011323144
