Reference Coin,Trading Coin,Number of Trades,Profit Factor,Total Cummulative Return,Max DrawDown,Sharpe Ratio,Mean Exit Hour,STD Exit Hour
CTK,DGB,1113,0.9583568578797635,-2.0057504794958554,-0.937544505376128,-0.14506218968842444,11.036521739130436,6.830225028748462
CTK,DIA,1289,0.9479394152976478,-2.91303563042105,-0.9673476987817275,-0.1824361510179791,10.942336874051593,6.57361965600263
CTK,DOGE,1164,1.0412869879928117,2.094779580120191,-0.7954815592551459,0.11099336109071631,11.358458961474037,6.92375661580525
CTK,DOT,1139,0.939925186096165,-2.6716726100385566,-0.9763478308955669,-0.22364354125866884,10.467687074829932,6.639460022791381
CTK,DUSK,1271,0.9614521871331574,-2.3777661061673743,-0.9291383402275857,-0.14303995948235246,10.729071537290716,6.767228998155166
CTK,EGLD,1181,0.9936321668193017,-0.32488521064861375,-0.8641637773760193,-0.023584159024631225,11.223140495867769,6.852861831856791
CTK,ENJ,1104,0.993587674254227,-0.35348317648198024,-0.8484833282060734,-0.023013509711109742,11.244718309859154,6.870300594268617
CTK,EOS,1081,0.9854918565363393,-0.5952084809060001,-0.7662356931064268,-0.05171502193235602,10.790780141843971,6.62940755314912
CTK,ETC,1070,1.043422772642022,2.0254649927363437,-0.5546239649514006,0.1531343563283323,11.353260869565217,6.813314888132973
CTK,ETH,1168,1.0048813076316072,0.1730821146717787,-0.5487000667612874,0.01913690606784685,10.97844112769486,6.851136595407869
CTK,FET,1339,0.9270129852664423,-5.121658551538587,-0.9971642268414299,-0.29466653517549923,11.077474892395983,6.529312372022956
CTK,FIL,1101,1.0123695570295863,0.5324381690628286,-0.7445176279753447,0.04144253126655963,11.439024390243903,6.918039984816203
CTK,FIO,1307,0.96059116094196,-2.3706405339394623,-0.950855378251267,-0.13218951494201714,11.5,6.892835218343967
CTK,FIRO,1306,0.9423099251538216,-3.254395277244256,-0.9749319164259729,-0.17437032293289254,11.0103550295858,6.684301954169037
CTK,FLM,1151,1.0202488715542162,1.09067440137896,-0.8458131391285092,0.06819785881693524,10.914285714285715,6.897350851845132
CTK,FUN,1322,0.8742219184766488,-5.152241931372458,-0.9964604074586763,-0.40871894994170754,11.13888888888889,6.598926834481923
CTK,GRT,1170,0.95542036552329,-2.4876203199717124,-0.9618692645434708,-0.1674115851940166,10.843071786310517,6.603339677479563
CTK,HARD,1321,0.936946565381276,-3.6911330802245663,-0.989348919378163,-0.22332447096441693,11.033674963396779,6.637693999886692
CTK,HBAR,1141,0.9983658754712552,-0.0820577088898573,-0.7307394053460771,-0.005944044422075811,11.430272108843537,7.005733981109756
CTK,HIVE,1278,0.9847155316608258,-0.9362373351519222,-0.9204423705883684,-0.04876614646775376,11.330792682926829,7.236592550165215
CTK,HOT,1077,0.9850903338670467,-0.7543996867027722,-0.8255974460441177,-0.046730285728688724,11.322003577817531,6.621086029336312
CTK,ICX,1134,0.9961852200068234,-0.1911386707600753,-0.84719604311264,-0.013183402985450243,11.5,6.988641166497155
CTK,INJ,1311,0.9406290684235524,-3.758830018388129,-0.9880859103523854,-0.2335680443275564,11.033873343151694,6.567127948225096
CTK,IOST,1060,1.0378841053047965,1.8099502389812132,-0.753734972926384,0.12434485433471928,11.312614259597806,6.885981800072654
CTK,IOTA,1132,0.9779447028332822,-1.0032801464521104,-0.9191507848990391,-0.07856114330251027,11.184801381692573,6.998421256986486
CTK,IOTX,1196,1.023507308985739,1.4236994623719879,-0.8676572893486442,0.07086114390257028,10.731825525040387,6.833844369219503
CTK,JST,1220,0.9818275824685033,-0.840112906973159,-0.7894802642017943,-0.06546515227620492,11.205651491365778,7.064400482273655
CTK,JUV,1390,0.9157950370235172,-5.175690518957303,-0.9955603158146107,-0.2916611341495734,11.225274725274724,6.773507636490022
CTK,KAVA,1226,0.9419100057286486,-3.1244798342707574,-0.9852071061736739,-0.22394763709830132,11.206624605678233,6.982706258534702
CTK,KMD,1309,0.9184455664676069,-4.912007226783546,-0.9939251181144484,-0.28577195422267737,11.506627393225331,6.820033842848332
CTK,KNC,1213,0.9785636265939885,-1.1366832912316864,-0.8785420045077066,-0.08345647151777842,10.768740031897927,6.917527317813209
CTK,KSM,1163,0.9766307700745572,-1.208365307259811,-0.9027648766256967,-0.08989144255126183,11.452861952861953,6.7127499604484795
CTK,LINK,1157,1.0149290270132028,0.6751096522225073,-0.6378998672707717,0.05835511867452021,10.563758389261745,6.700630496009099
CTK,LRC,1098,0.9844336072889189,-0.8643668291143326,-0.899758133230654,-0.05671910923512685,10.954144620811288,6.836661688215861
CTK,LSK,1294,0.9373135055995209,-3.2650606029108626,-0.9669010880187436,-0.2070430109310023,10.909090909090908,6.973666303289371
CTK,LTC,1153,0.9627677261652127,-1.4563998518571806,-0.8640075176425078,-0.13948951903879536,11.359797297297296,6.920427983752207
CTK,LTO,1301,0.9709128556694804,-1.7777965175618196,-0.9602164060417012,-0.10335601617292711,11.165178571428571,6.673419166063097
CTK,MANA,1120,1.0159837891667574,0.9147562611310335,-0.9038693018510476,0.05728097409826082,10.972366148531952,6.622750693223779
CTK,MBL,1288,1.0023884907907052,0.14803823387692328,-0.8793039734695515,0.007648035912937106,10.967407407407407,7.023411777863287
CTK,MDT,1358,0.934783384408531,-4.51153133983531,-0.9955556549492792,-0.24216281620171434,10.708215297450424,6.688604933710393
CTK,MKR,1241,1.0165285370626285,0.7830615894604716,-0.7705642544004041,0.06288463493101999,11.10344827586207,6.914727578038206
CTK,MTL,1228,0.9639033215697078,-2.094500610564601,-0.9929221660287252,-0.11455791676455512,11.439370078740158,7.219017968031567
CTK,NEAR,1139,1.038713823025784,2.1465583891899915,-0.8939272624069271,0.1444771614064471,10.588034188034188,6.839114468347342
CTK,NEO,1036,0.9885310596007865,-0.4920277098658452,-0.7315619049143605,-0.042122002710598655,10.94756554307116,7.028023754206604
CTK,NKN,1208,0.9825600311767008,-1.1394875941525124,-0.97559507301629,-0.05668360387735631,10.833865814696486,6.5994814395955
CTK,NMR,1441,0.889241092832368,-6.2691014714321565,-0.9984115282169458,-0.3571704871872106,10.974564926372155,6.89022666561026
CTK,NULS,1319,0.9659991725358515,-2.12466468394011,-0.9339446198856288,-0.11100008606892629,11.230428360413589,6.850479745625849
CTK,OGN,1111,1.034166430783384,2.0471282555769,-0.7654363932396259,0.11634775922273442,10.720767888307154,6.766242160590342
CTK,OG,1422,0.9230220876284511,-5.842123278118153,-0.9982379526530148,-0.2724430373058767,11.15114709851552,6.670737987959687
CTK,ONE,1099,1.0472704516400995,2.9616946466038954,-0.8330875933359563,0.1677545483351299,10.334513274336283,6.736396456441073
CTK,ONG,1304,0.9334910730204338,-3.647317586556883,-0.9883176930964052,-0.1764693032100207,11.450892857142858,7.252563087127585
CTK,ONT,1078,1.0058515594821333,0.25326493131231004,-0.7277977364795425,0.019487958848684612,11.068592057761732,6.894371410514613
